,index,status,open_price,weeknum_open,close_price,open_time,high_setup,real_high,high_bar,low_setup,real_low,low_bar,range,DD_point,DD_bar,DD_point2,DD_point%,weeknum_close,TP_get,TP_bar,TP_same,side,result,profit,profit%,prob,acc_prob,TP_con,re_count_up,re_count_down,accum_winrate,accum_profit%,setup,accum_winrate20,accum_winrate50
25,26,Buy win,1.30332,10,1.3051282800000001,2020-03-06 20:30:00,1.30299,1.30299,12,1.29953,1.29953,7,35.0,1.30255,0,-0.0007699999999999374,-20.0,10,1.3051282800000001,1.0,0.0,Buy,win,0.5226242774566754,50.0,0.001221084760412793,0.0001716723195394992,normal,1,0,80.76923076923077,186.0,0.2631578947368421,,
26,27,Sell win,1.30515,11,1.2967686800000002,2020-03-10 00:30:00,1.319,1.319,34,1.30526,1.30526,38,135.0,1.30844,3,-0.003290000000000015,-25.0,11,1.2967686800000002,30.0,0.0,Sell,win,0.609994177583689,60.0,0.0014252200410833854,0.00021810001293001352,normal,0,0,81.48148148148148,246.0,0.05555555555555555,,
27,28,Sell win,1.22729,12,1.21933318,2020-03-16 09:30:00,1.29659,1.24116,145,1.22767,1.22767,31,690.0,1.23411,5,-0.006820000000000048,-10.0,12,1.21933318,44.0,0.0,Sell,win,0.11545008705745778,10.0,0.0002697431940594808,0.00021994441225606592,swap_TP,0,2,82.14285714285714,256.0,-0.6477272727272727,,
28,29,Sell win,1.19871,12,1.19454132,2020-03-18 09:00:00,1.21276,1.21276,14,1.2015,1.2015,35,115.0,1.20443,1,-0.005719999999999947,-50.0,12,1.19454132,4.0,0.0,Sell,win,0.3702202486678524,35.0,0.0008650005809996552,0.00024218772841963794,normal,0,1,82.75862068965517,291.0,0.42857142857142855,,
29,30,Sell loss,1.14754,12,1.1782,2020-03-19 21:00:00,1.17802,1.17802,12,1.14769,1.14769,36,305.0,1.1782,20,-0.03065999999999991,-100.0,12,1.14294,0.0,1.14294,Sell,loss,-1.0108803165182967,-100.0,-0.0023618698984072353,0.00015538580752540884,loss,0,1,80.0,191.0,0.5,,
30,31,Buy loss,1.1782,13,1.15087,2020-03-23 11:00:00,1.17802,1.17802,32,1.14769,1.15449,56,305.0,1.15087,56,-0.027329999999999854,-90.0,13,1.17963,0.0,1.17963,Buy,loss,-0.901088031651826,-90.0,-0.002105345868345388,8.245897927151215e-05,loss,0,8,77.41935483870968,101.0,-0.2727272727272727,,
31,32,Sell loss,1.15087,13,1.17845,2020-03-23 11:00:00,1.17802,1.17802,88,1.14769,1.15449,112,305.0,1.17845,46,-0.027579999999999938,-90.0,13,1.14718,0.0,1.14718,Sell,loss,-0.9093306956808429,-90.0,-0.002124604429160848,1.34882477580009e-05,loss,17,8,75.0,11.0,0.12,,
32,33,Buy win,1.17845,13,1.19256154,2020-03-24 10:30:00,1.17802,1.17802,134,1.14769,1.15449,158,305.0,1.16832,3,-0.010129999999999972,-35.0,13,1.19256154,43.0,0.0,Buy,win,0.4652667326079805,45.0,0.001087071805158833,4.602108283075339e-05,swap_TP,17,15,75.75757575757575,56.0,-0.0821917808219178,,
33,34,Buy win,1.19344,13,1.19778214,2020-03-26 07:30:00,1.19146,1.19146,23,1.16704,1.18123,33,245.0,1.18617,0,-0.00727000000000011,-30.0,13,1.19778214,13.0,0.0,Buy,win,0.17781081081080685,20.0,0.0004154458196514179,5.6886516266655284e-05,swap_TP,0,0,76.47058823529412,76.0,-0.17857142857142858,,
34,35,Buy loss,1.24607,14,1.23677,2020-04-02 13:30:00,1.24498,1.24607,84,1.23682,1.23682,30,80.0,1.23677,8,-0.009300000000000086,-115.0,14,1.25002288,0.0,0.0,Buy,loss,-1.1397058823529593,-115.0,-0.0026628642111050454,-2.082064737253616e-05,loss,0,1,74.28571428571429,-39.0,0.47368421052631576,,
35,36,Sell win,1.23677,14,1.23613,2020-04-02 13:30:00,1.24498,1.24147,84,1.23682,1.23682,30,80.0,1.2419,13,-0.005130000000000079,-65.0,14,1.23613,35.0,1.23613,Sell,win,0.07843137254901694,10.0,0.00018325087044162837,-1.515199409992048e-05,same_hi,6,1,75.0,-29.0,-0.47368421052631576,,
36,37,Buy win,1.23719,15,1.24139196,2020-04-08 12:30:00,1.23693,1.23693,49,1.22971,1.22971,11,70.0,1.2356,0,-0.0015899999999999803,-20.0,15,1.24139196,5.0,0.0,Buy,win,0.581988919667598,60.0,0.001359787195485042,2.200852453751094e-05,normal,1,0,75.67567567567568,31.0,0.6333333333333333,,
37,38,Sell loss,1.2365,15,1.24312,2020-04-09 05:30:00,1.24179,1.24179,29,1.23743,1.23743,20,45.0,1.24312,8,-0.00662000000000007,-150.0,15,1.23473552,0.0,0.0,Sell,loss,-1.518348623853255,-150.0,-0.0035475435136758295,-7.192705541547171e-05,loss,1,0,73.6842105263158,-119.0,-0.1836734693877551,,
38,39,Buy win,1.24312,15,1.24448448,2020-04-09 09:30:00,1.24179,1.24179,37,1.23743,1.23743,28,45.0,1.2409,0,-0.0022200000000001108,-50.0,15,1.24448448,2.0,0.0,Buy,win,0.3129541284403476,30.0,0.0007312012346737093,-5.1334022336261936e-05,normal,2,3,74.35897435897436,-89.0,0.13846153846153847,,
39,40,Buy win,1.25301,16,1.25301,2020-04-13 18:30:00,1.25282,1.25282,23,1.24803,1.24803,16,50.0,1.25005,5,-0.0029599999999998516,-60.0,16,1.25301,12.0,1.25301,Buy,win,0.0,0.0,0.0,-5.0050671777855386e-05,same_hi,2,0,75.0,-89.0,0.1794871794871795,,
40,41,Sell win,1.24863,16,1.24601446,2020-04-15 11:30:00,1.26432,1.25658,36,1.25005,1.25005,78,145.0,1.25751,13,-0.008879999999999999,-60.0,16,1.24601446,43.0,1.24476,Sell,win,0.1832894183601864,20.0,0.00042824630457987474,-3.838489186669124e-05,same_hi,0,4,75.60975609756098,-69.0,0.3684210526315789,,
41,42,Sell win,1.24183,17,1.2365577799999998,2020-04-21 01:30:00,1.25078,1.25078,64,1.24199,1.24199,80,90.0,1.2441,0,-0.0022699999999999942,-25.0,17,1.2365577799999998,15.0,0.0,Sell,win,0.599797497155872,60.0,0.0014013960213922244,-4.104393931955152e-06,normal,1,1,76.19047619047619,-9.0,0.1111111111111111,,
42,43,Buy loss,1.2399,17,1.23365,2020-04-24 05:30:00,1.23717,1.23717,53,1.23063,1.23405,44,65.0,1.23365,31,-0.006250000000000089,-95.0,17,1.2390981600000002,0.0,1.2399,Buy,loss,-0.9556574923547226,-95.0,-0.0022328446083054268,-5.59355617080824e-05,loss,2,0,74.4186046511628,-104.0,0.09278350515463918,,
43,44,Sell win,1.23365,17,1.23212184,2020-04-24 05:30:00,1.23717,1.23717,84,1.23063,1.23405,75,65.0,1.23474,0,-0.0010900000000000354,-15.0,17,1.23212184,1.0,1.2399,Sell,win,0.23366360856266666,25.0,0.0005459430106604361,-4.2256503245161516e-05,swap_TP,6,0,75.0,-79.0,-0.05660377358490566,,
44,45,Buy win,1.23614,17,1.23972294,2020-04-24 19:00:00,1.23612,1.23612,53,1.23029,1.23029,22,60.0,1.2348,0,-0.0013400000000001189,-25.0,18,1.23972294,13.0,0.0,Buy,win,0.6145694682675872,60.0,0.0014359099725878206,-9.408359337761914e-06,normal,6,0,75.55555555555556,-19.0,0.41333333333333333,,
45,46,Sell loss,1.24168,18,1.24923,2020-04-29 09:30:00,1.24821,1.24821,8,1.24214,1.24214,26,60.0,1.24923,47,-0.007550000000000168,-125.0,18,1.23955,0.0,1.23955,Sell,loss,-1.2438220757825607,-125.0,-0.0029061263452863566,-7.23804894670792e-05,loss,0,0,73.91304347826087,-144.0,0.5294117647058824,,
46,47,Buy win,1.24923,18,1.25196126,2020-04-30 09:00:00,1.24821,1.24821,55,1.24214,1.24214,73,60.0,1.24729,0,-0.0019400000000000528,-30.0,18,1.25196126,5.0,0.0,Buy,win,0.44996046128500894,45.0,0.0010513094889836657,-4.847219205323356e-05,normal,1,10,74.46808510638297,-99.0,-0.140625,,
47,48,Sell win,1.2375,19,1.23655502,2020-05-06 09:00:00,1.26125,1.24725,179,1.24064,1.24064,91,205.0,1.24276,0,-0.005260000000000042,-25.0,19,1.23655502,2.0,0.0,Sell,win,0.04585055798156693,5.0,0.00010712747191954891,-4.523053238713392e-05,swap_TP,0,0,75.0,-94.0,-0.32592592592592595,,
48,49,Sell win,1.23818,20,1.23771588,2020-05-11 07:30:00,1.24312,1.24312,8,1.23978,1.23978,20,35.0,1.23994,0,-0.0017599999999999838,-55.0,20,1.23771588,1.0,0.0,Sell,win,0.1389580838323266,15.0,0.0003246684201689874,-3.768157417170288e-05,normal,0,1,75.51020408163265,-79.0,0.42857142857142855,,
49,50,Sell win,1.22913,20,1.22445,2020-05-12 16:30:00,1.23706,1.23706,10,1.22919,1.22919,58,80.0,1.234,38,-0.00486999999999993,-60.0,20,1.22445,43.0,1.22445,Sell,win,0.5946632782719176,60.0,0.0013894001828783122,-9.139939030702576e-06,same_hi,0,1,76.0,-19.0,0.7058823529411765,,
50,51,Sell win,1.21588,20,1.2149649399999998,2020-05-15 11:30:00,1.23243,1.22333,95,1.21816,1.21816,46,145.0,1.21936,2,-0.0034799999999999276,-25.0,20,1.2149649399999998,5.0,0.0,Sell,win,0.06412473721095308,5.0,0.0001498241523620399,-6.022996062217429e-06,swap_TP,0,1,76.47058823529412,-14.0,-0.3475177304964539,,
51,52,Sell win,1.22384,21,1.2222097,2020-05-20 06:00:00,1.22763,1.22763,9,1.22428,1.22428,17,35.0,1.22691,0,-0.003069999999999906,-90.0,21,1.2222097,3.0,0.0,Sell,win,0.48665671641790775,50.0,0.0011370484028455788,1.595914622447096e-05,normal,0,0,76.92307692307692,36.0,0.3076923076923077,80.0,78.0
52,53,Sell win,1.22102,21,1.21895324,2020-05-21 00:00:00,1.22837,1.22837,22,1.22255,1.22255,33,60.0,1.22367,0,-0.002650000000000041,-45.0,21,1.21895324,11.0,0.0,Sell,win,0.35511340206185016,35.0,0.0008297042104248836,3.131282668108252e-05,normal,0,1,77.35849056603773,71.0,0.2,85.0,78.0
53,54,Sell loss,1.21826,21,1.22544,2020-05-22 15:00:00,1.22444,1.22444,50,1.21888,1.21888,67,55.0,1.22544,79,-0.007180000000000186,-130.0,22,1.2161,0.0,1.2161,Sell,loss,-1.2913669064748514,-130.0,-0.0030172123983057274,-2.5141344152006554e-05,loss,0,16,75.92592592592592,-59.0,0.1452991452991453,80.0,76.0
54,55,Buy win,1.22544,22,1.22787608,2020-05-26 06:30:00,1.22444,1.22444,129,1.21888,1.21888,146,55.0,1.22365,0,-0.0017900000000001803,-30.0,22,1.22787608,4.0,0.0,Buy,win,0.4381438848920569,45.0,0.001023700665635647,-6.071489428594669e-06,normal,1,71,76.36363636363636,-14.0,-0.06181818181818182,80.0,78.0
55,56,Buy win,1.22779,22,1.2304744,2020-05-28 06:00:00,1.22689,1.22689,9,1.22109,1.22109,31,60.0,1.22335,8,-0.0044399999999999995,-75.0,22,1.2304744,16.0,0.0,Buy,win,0.4628275862069189,45.0,0.0010813728649694367,1.3347159757084463e-05,normal,0,0,76.78571428571429,31.0,-0.55,85.0,80.0
56,57,Buy win,1.23651,22,1.23797922,2020-05-29 11:30:00,1.23471,1.23471,10,1.2238,1.22942,50,110.0,1.23327,3,-0.0032399999999999096,-30.0,22,1.23797922,5.0,0.0,Buy,win,0.1346672777268507,15.0,0.0003146431722589969,1.8633054713258364e-05,swap_TP,0,0,77.19298245614036,46.0,-0.6666666666666666,85.0,80.0
57,58,Buy win,1.25301,23,1.25361974,2020-06-02 06:30:00,1.2515,1.2515,12,1.24807,1.24807,4,35.0,1.25116,0,-0.0018499999999999073,-55.0,23,1.25361974,1.0,0.0,Buy,win,0.1777667638484016,20.0,0.0004153429061878542,2.547287973868243e-05,normal,0,0,77.58620689655173,66.0,0.5,85.0,80.0
58,59,Buy win,1.26063,23,1.26252,2020-06-04 15:30:00,1.26056,1.26056,65,1.25055,1.25055,16,100.0,1.25815,0,-0.0024799999999998157,-25.0,23,1.26252,28.0,1.26252,Buy,win,0.1888111888112085,20.0,0.00044114763740936566,3.251821461445672e-05,same_hi,2,0,77.96610169491525,86.0,0.6049382716049383,90.0,80.0
59,60,Buy win,1.26762,23,1.2695997599999997,2020-06-05 12:00:00,1.26693,1.26693,9,1.25874,1.26261,20,80.0,1.26384,1,-0.0037799999999998946,-45.0,23,1.2695997599999997,2.0,0.0,Buy,win,0.24172893772891263,25.0,0.0005647872376843753,4.138936499895537e-05,swap_TP,0,0,78.33333333333333,111.0,-0.3793103448275862,90.0,80.0
60,61,Sell loss,1.26474,24,1.27322,2020-06-08 10:00:00,1.27257,1.27257,39,1.26634,1.26634,27,60.0,1.27322,19,-0.008480000000000043,-135.0,24,1.26248986,0.0,0.0,Sell,loss,-1.361155698234366,-135.0,-0.0031802703229774905,-1.1424728246560138e-05,loss,1,0,77.04918032786885,-24.0,-0.18181818181818182,85.0,78.0
61,62,Buy loss,1.27322,24,1.26536,2020-06-09 08:00:00,1.27257,1.27257,58,1.26634,1.26634,46,60.0,1.26536,25,-0.007859999999999978,-125.0,24,1.27482,0.0,1.27482,Buy,loss,-1.261637239165334,-125.0,-0.0029477505587975094,-5.878482228770448e-05,loss,2,6,75.80645161290323,-149.0,0.11538461538461539,80.0,78.0
62,63,Sell win,1.26536,24,1.26248986,2020-06-09 08:00:00,1.27257,1.27257,83,1.26634,1.26634,71,60.0,1.26784,0,-0.0024800000000000377,-40.0,24,1.26248986,1.0,1.27482,Sell,win,0.4606966292134807,45.0,0.0010763939934894408,-4.07661109261625e-05,same_hi,14,7,76.19047619047619,-104.0,-0.07792207792207792,80.0,78.0
63,64,Sell win,1.26341,24,1.26298458,2020-06-12 13:00:00,1.28052,1.26491,43,1.26372,1.26372,107,170.0,1.26536,0,-0.0019500000000001183,-10.0,24,1.26298458,43.0,1.25503,Sell,win,0.0253226190476194,5.0,5.916499777481168e-05,-3.9204687352709776e-05,same_hi,0,3,76.5625,-99.0,0.4266666666666667,85.0,78.0
64,65,Buy win,1.2538,25,1.25685248,2020-06-15 08:00:00,1.25354,1.25354,23,1.24818,1.24818,28,55.0,1.25047,0,-0.003330000000000055,-60.0,25,1.25685248,11.0,0.0,Buy,win,0.569492537313434,55.0,0.0013305900404519484,-1.8130922309561187e-05,normal,0,5,76.92307692307692,-44.0,-0.09803921568627451,85.0,78.0
65,66,Sell win,1.25109,25,1.2485081,2020-06-18 09:00:00,1.25587,1.25587,22,1.25132,1.25132,38,45.0,1.25278,0,-0.0016899999999999693,-35.0,25,1.2485081,2.0,0.0,Sell,win,0.5674505494505484,55.0,0.0013258190407723094,2.2319559189520015e-06,normal,4,1,77.27272727272727,11.0,0.26666666666666666,85.0,78.0
66,67,Buy win,1.24308,26,1.24551662,2020-06-22 13:30:00,1.24268,1.24268,10,1.2339,1.23809,29,90.0,1.23918,0,-0.0039000000000000146,-45.0,26,1.24551662,2.0,0.0,Buy,win,0.2775193621868005,30.0,0.0006484097247355152,1.1876400229646973e-05,swap_TP,0,0,77.61194029850746,41.0,-0.48717948717948717,90.0,78.0
67,68,Buy win,1.25152,26,1.2527055,2020-06-23 14:00:00,1.24977,1.24977,13,1.24502,1.24502,9,50.0,1.24827,0,-0.003249999999999975,-70.0,26,1.2527055,1.0,0.0,Buy,win,0.2495789473684323,25.0,0.0005831283817019446,2.0277164663063115e-05,normal,2,0,77.94117647058823,66.0,0.18181818181818182,90.0,80.0
68,69,Sell win,1.23884,26,1.23851656,2020-06-26 13:30:00,1.25353,1.2435,115,1.24042,1.24042,36,130.0,1.24177,3,-0.002930000000000099,-20.0,26,1.23851656,8.0,0.0,Sell,win,0.024671243325693572,0.0,5.764309188246162e-05,2.0818699840155848e-05,swap_TP,0,6,78.26086956521739,66.0,-0.5231788079470199,90.0,80.0
69,70,Sell win,1.23199,27,1.2277976,2020-06-29 10:30:00,1.2388,1.2388,9,1.232,1.232,40,70.0,1.23345,0,-0.0014600000000000168,-20.0,27,1.2277976,8.0,0.0,Sell,win,0.6165294117647112,60.0,0.0014404892798240915,4.1099708125640645e-05,normal,0,2,78.57142857142857,126.0,0.6326530612244898,90.0,80.0
70,71,Sell loss,1.22607,27,1.23311,2020-06-30 14:00:00,1.2311,1.2311,19,1.22656,1.22607,37,45.0,1.23311,10,-0.007039999999999935,-155.0,27,1.22375428,10.0,0.0,Sell,loss,-1.5506607929515315,-155.0,-0.003623039235868064,-1.0507882634834071e-05,loss,1,2,77.46478873239437,-29.0,0.32142857142857145,85.0,78.0
71,72,Buy win,1.23311,27,1.23390572,2020-06-30 14:00:00,1.2311,1.2311,19,1.22656,1.22656,37,45.0,1.22993,0,-0.0031799999999999606,-70.0,27,1.23390572,1.0,0.0,Buy,win,0.17526872246699743,20.0,0.0004095063609041996,-4.674351474569714e-06,normal,2,6,77.77777777777777,-9.0,-0.32142857142857145,85.0,78.0
72,73,Buy win,1.25182,28,1.25415572,2020-07-07 11:30:00,1.25135,1.25135,23,1.24681,1.24681,5,45.0,1.25118,0,-0.0006399999999999739,-15.0,28,1.25415572,4.0,0.0,Buy,win,0.5144757709251205,50.0,0.0012020461937502817,1.1856066953167975e-05,normal,0,0,78.08219178082192,41.0,0.6428571428571429,85.0,78.0
73,74,Buy win,1.25903,28,1.2626089200000001,2020-07-08 15:30:00,1.25832,1.25832,49,1.25138,1.25138,13,70.0,1.25782,0,-0.0012100000000001554,-15.0,28,1.2626089200000001,17.0,0.0,Buy,win,0.5156945244956707,50.0,0.0012048937488216603,2.7978197789228682e-05,normal,4,0,78.37837837837837,91.0,0.5806451612903226,85.0,80.0
74,75,Sell win,1.25367,29,1.25304446,2020-07-14 07:30:00,1.26676,1.25552,130,1.25399,1.25399,11,130.0,1.2548,0,-0.0011299999999998533,-10.0,29,1.25304446,2.0,0.0,Sell,win,0.04898512137824105,5.0,0.0001144512181734604,2.9131171394351775e-05,swap_TP,0,1,78.66666666666667,96.0,-0.8439716312056738,90.0,80.0
75,76,Sell win,1.25722,29,1.25757762,2020-07-16 02:30:00,1.26452,1.25905,23,1.25814,1.25814,12,65.0,1.25855,0,-0.0013300000000000534,-20.0,29,1.25757762,4.0,0.0,Sell,win,0.05605329153604146,5.0,0.0001309656344300034,3.047109853955772e-05,swap_TP,0,2,78.94736842105263,101.0,-0.3142857142857143,90.0,80.0
76,77,Sell win,1.25429,29,1.25309062,2020-07-17 08:00:00,1.25699,1.25699,9,1.25458,1.25458,27,25.0,1.25642,2,-0.0021300000000001873,-90.0,29,1.25309062,9.0,0.0,Sell,win,0.4976680497924687,50.0,0.001162775817272123,4.5176354626993626e-05,normal,0,1,79.22077922077922,151.0,0.5,90.0,80.0
77,78,Buy win,1.25739,30,1.2604512399999999,2020-07-20 07:30:00,1.25725,1.25725,24,1.25207,1.25207,10,50.0,1.25624,0,-0.0011499999999999844,-20.0,30,1.2604512399999999,6.0,0.0,Buy,win,0.590972972972949,60.0,0.0013807779742358623,6.229945231428682e-05,normal,0,0,79.48717948717949,211.0,0.4117647058823529,90.0,80.0
78,79,Buy win,1.27583,30,1.27618,2020-07-23 15:30:00,1.27482,1.27482,19,1.2675,1.2675,6,75.0,1.27173,34,-0.0040999999999999925,-55.0,30,1.27618,41.0,1.27618,Buy,win,0.04781420765028317,5.0,0.00011171543843524106,6.292497112594447e-05,same_hi,0,0,79.74683544303798,216.0,0.52,90.0,80.0
79,80,Buy win,1.28682,31,1.28723154,2020-07-27 10:00:00,1.28505,1.28505,14,1.28152,1.28152,6,35.0,1.28423,0,-0.0025900000000000922,-75.0,31,1.28723154,1.0,0.0,Buy,win,0.11658356940509466,10.0,0.00027239151730162306,6.554330295314046e-05,normal,0,0,80.0,226.0,0.4,90.0,80.0
80,81,Buy win,1.29651,31,1.29675872,2020-07-29 07:30:00,1.29488,1.29488,32,1.28464,1.29184,53,100.0,1.29331,0,-0.0032000000000000917,-30.0,31,1.29675872,4.0,0.0,Buy,win,0.02428906249998715,0.0,5.675014602800736e-05,6.543474546023758e-05,swap_TP,3,0,80.24691358024691,226.0,-0.24705882352941178,90.0,82.0
81,82,Sell loss,1.29857,32,1.30959,2020-08-04 12:30:00,1.30942,1.30942,11,1.30131,1.30131,46,80.0,1.30959,32,-0.01102000000000003,-135.0,32,1.29857,0.0,1.29857,Sell,loss,-1.358816276202213,-135.0,-0.00317480438365003,2.591963412962456e-05,loss,0,1,79.26829268292683,91.0,0.6140350877192983,90.0,82.0
82,83,Buy win,1.30959,32,1.3144319800000002,2020-08-05 04:30:00,1.30942,1.30942,43,1.30131,1.30131,78,80.0,1.30578,7,-0.003810000000000091,-45.0,32,1.3144319800000002,15.0,0.0,Buy,win,0.5970382244143154,60.0,0.0013949491224633538,4.241396531436829e-05,normal,0,5,79.51807228915662,151.0,-0.2892561983471074,95.0,84.0
83,84,Buy win,1.31539,32,1.3175467200000002,2020-08-06 06:00:00,1.31505,1.31505,33,1.31101,1.31101,20,40.0,1.31279,0,-0.0026000000000001577,-65.0,32,1.3175467200000002,1.0,0.0,Buy,win,0.5338415841584377,55.0,0.0012472934209309292,5.675776835742259e-05,normal,0,0,79.76190476190476,206.0,0.24528301886792453,95.0,84.0
84,85,Sell win,1.31028,32,1.30884444,2020-08-07 08:00:00,1.31778,1.31276,43,1.31034,1.31034,8,75.0,1.31188,0,-0.0016000000000000458,-20.0,32,1.30884444,1.0,0.0,Sell,win,0.1929516129031991,20.0,0.00045082152547476425,6.139381255880307e-05,swap_TP,0,0,80.0,226.0,-0.6862745098039216,95.0,84.0
85,86,Buy win,1.3095,33,1.31108248,2020-08-10 13:30:00,1.30777,1.30777,10,1.30241,1.30241,6,55.0,1.30552,34,-0.003980000000000095,-75.0,33,1.31108248,42.0,0.0,Buy,win,0.29523880597013663,30.0,0.0006898102943227491,6.87009809514071e-05,normal,0,0,80.23255813953489,256.0,0.25,95.0,86.0
86,87,Buy win,1.31262,33,1.31293,2020-08-14 12:30:00,1.31198,1.31198,45,1.30508,1.30787,34,70.0,1.30741,45,-0.005209999999999937,-75.0,34,1.31293,72.0,1.31293,Buy,win,0.04492753623188937,5.0,0.0001049708790464705,6.911787633181012e-05,same_hi,0,2,80.45977011494253,261.0,0.13924050632911392,95.0,86.0
87,88,Sell win,1.30733,34,1.30733,2020-08-21 14:30:00,1.32464,1.31385,17,1.30755,1.30755,61,170.0,1.3149,43,-0.007569999999999855,-45.0,35,1.30733,48.0,1.30733,Sell,win,0.0,0.0,0.0,6.833244591894864e-05,same_hi,0,1,80.68181818181819,261.0,0.5641025641025641,95.0,86.0
88,89,Buy win,1.31553,35,1.3163845399999998,2020-08-26 07:00:00,1.31513,1.31513,18,1.3058,1.3131,73,95.0,1.31171,11,-0.0038200000000001566,-40.0,35,1.3163845399999998,15.0,0.0,Buy,win,0.09159056805999485,10.0,0.00021399665434578238,6.996912241812656e-05,swap_TP,1,0,80.89887640449439,271.0,-0.6043956043956044,95.0,88.0
89,90,Buy win,1.33558,36,1.33883068,2020-08-31 14:00:00,1.33558,1.33558,21,1.31831,1.33032,91,175.0,1.33174,0,-0.0038400000000000656,-20.0,36,1.33883068,25.0,0.0,Buy,win,0.18822698320787962,20.0,0.0004397826710464477,7.407816184733013e-05,swap_TP,0,0,81.11111111111111,291.0,-0.625,95.0,88.0
90,91,Sell win,1.33719,36,1.33112416,2020-09-02 03:00:00,1.34711,1.34711,32,1.33723,1.33723,16,100.0,1.33839,4,-0.0011999999999998678,-10.0,36,1.33112416,21.0,0.0,Sell,win,0.6139514170040631,60.0,0.0014344659275795867,8.9027477954278e-05,normal,0,3,81.31868131868131,351.0,-0.3333333333333333,95.0,88.0
91,92,Sell win,1.32892,36,1.3253584,2020-09-03 06:00:00,1.33539,1.33539,15,1.32919,1.32919,30,60.0,1.33188,5,-0.0029599999999998516,-50.0,36,1.3253584,9.0,0.0,Sell,win,0.574451612903236,55.0,0.0013421766656617664,0.00010264866477718549,normal,0,1,81.52173913043478,406.0,0.3333333333333333,100.0,88.0
92,93,Sell win,1.3222,36,1.3215238,2020-09-04 12:30:00,1.33107,1.33107,8,1.32517,1.32517,52,60.0,1.32766,0,-0.00546000000000002,-95.0,36,1.3215238,1.0,0.0,Sell,win,0.11461016949152776,10.0,0.00026778076984001814,0.00010442427881011917,normal,0,0,81.72043010752688,416.0,0.7333333333333333,100.0,88.0
93,94,Sell win,1.31913,37,1.3135504599999999,2020-09-07 08:30:00,1.32897,1.32897,28,1.31944,1.31944,37,95.0,1.32294,0,-0.003810000000000091,-40.0,37,1.3135504599999999,40.0,0.0,Sell,win,0.5854711437565611,60.0,0.0013679232330760772,0.00011786575704699107,normal,0,0,81.91489361702128,476.0,0.13846153846153847,100.0,90.0
94,95,Buy loss,1.30281,37,1.28668,2020-09-10 14:30:00,1.30159,1.30159,30,1.2894,1.2894,37,120.0,1.28668,17,-0.016129999999999978,-130.0,37,1.30912342,0.0,0.0,Buy,loss,-1.3232157506152649,-130.0,-0.0030916255855496844,8.408163765123659e-05,loss,0,0,81.05263157894737,346.0,-0.1044776119402985,95.0,88.0
95,96,Sell win,1.28668,37,1.2818665800000002,2020-09-10 14:30:00,1.30159,1.30159,47,1.2894,1.2894,54,120.0,1.29227,0,-0.005589999999999984,-45.0,37,1.2818665800000002,3.0,0.0,Sell,win,0.39486628383920236,40.0,0.0009225847753252392,9.281604533534079e-05,normal,10,0,81.25,386.0,0.06930693069306931,95.0,88.0
96,97,Buy win,1.29059,38,1.2922,2020-09-15 10:00:00,1.28993,1.28993,42,1.28208,1.28545,18,80.0,1.2841,10,-0.006489999999999885,-85.0,38,1.2922,47.0,1.2922,Buy,win,0.20509554140129035,20.0,0.0004791951901899307,9.679933548848089e-05,same_hi,2,0,81.44329896907216,406.0,0.4,95.0,90.0
97,98,Sell win,1.29042,38,1.28750076,2020-09-17 12:30:00,1.3004,1.2975,41,1.29132,1.29132,19,90.0,1.29789,0,-0.007470000000000088,-80.0,38,1.28750076,3.0,0.0,Sell,win,0.3215022026431715,30.0,0.0007511733706616156,0.00010347662156167613,swap_TP,0,1,81.63265306122449,436.0,-0.36666666666666664,95.0,90.0
98,99,Buy loss,1.2987,38,1.29215,2020-09-18 17:00:00,1.29831,1.29831,14,1.2943,1.2943,9,40.0,1.29215,20,-0.006550000000000056,-165.0,38,1.30078818,0.0,0.0,Buy,loss,-1.6334164588528537,-165.0,-0.003816393595450593,6.388197290498655e-05,loss,0,0,80.8080808080808,271.0,0.21739130434782608,90.0,88.0
99,100,Sell win,1.29215,38,1.29182182,2020-09-18 17:00:00,1.29831,1.29831,34,1.2943,1.2943,29,40.0,1.29514,0,-0.002990000000000048,-75.0,38,1.29182182,1.0,0.0,Sell,win,0.08184039900246748,10.0,0.00019121588551978383,6.515531203113453e-05,normal,10,3,81.0,281.0,-0.07936507936507936,90.0,88.0
100,101,Sell win,1.27843,39,1.2769329600000001,2020-09-22 06:00:00,1.29893,1.28224,88,1.27896,1.27896,27,200.0,1.28032,0,-0.0018899999999999473,-10.0,39,1.2769329600000001,2.0,0.0,Sell,win,0.07496444666999759,5.0,0.00017515057633177007,6.62443740539131e-05,swap_TP,0,0,81.18811881188118,286.0,-0.5304347826086957,90.0,88.0
101,102,Sell win,1.2712,39,1.2702949000000001,2020-09-23 23:00:00,1.27658,1.27345,14,1.2715,1.2715,9,50.0,1.27388,5,-0.0026799999999997937,-55.0,39,1.2702949000000001,11.0,0.0,Sell,win,0.17816929133858203,20.0,0.0004162833909779954,6.967612912179626e-05,swap_TP,0,0,81.37254901960785,306.0,-0.21739130434782608,90.0,88.0
