,index,status,open_price,weeknum_open,close_price,open_time,high_setup,real_high,high_bar,low_setup,real_low,low_bar,range,DD_point,DD_bar,DD_point2,DD_point%,weeknum_close,TP_get,TP_bar,TP_same,side,result,profit,profit%,prob,acc_prob,TP_con,re_count_up,re_count_down,accum_winrate,accum_profit%,setup,accum_winrate20,accum_winrate50
164,165,Buy win,109.151,17,109.191,2021-04-29 20:00:00+07:00,109.055,109.055,61,108.453,108.752,25,6020.0,108.712,26,-0.43899999999999295,-75.0,17,109.191,51.0,109.191,Buy,win,0.06644518272426245,5.0,0.00018612096001193964,0.00012122009286907924,same_hi,1,0,80.0,731.0,0.4186046511627907,90.0,88.0
165,166,Sell win,109.078,18,108.864958,2021-05-06 21:30:00+07:00,109.462,109.462,105,109.093,109.093,9,3690.0,109.289,43,-0.21099999999999852,-55.0,18,108.864958,44.0,0.0,Sell,win,0.5773495934959394,60.0,0.0016172257520894661,0.00013023217515353941,normal,0,1,80.12048192771084,791.0,-0.8421052631578947,95.0,88.0
166,167,Sell win,108.632,19,108.533556,2021-05-11 18:00:00+07:00,108.951,108.951,21,108.693,108.693,45,2580.0,108.767,0,-0.1349999999999909,-50.0,19,108.533556,2.0,0.0,Sell,win,0.3815658914728773,40.0,0.0010688120209324293,0.0001358524137510178,normal,3,2,80.23952095808383,831.0,0.36363636363636365,95.0,88.0
167,168,Buy win,108.998,19,109.161122,2021-05-12 19:30:00+07:00,108.896,108.896,20,108.467,108.467,43,4290.0,108.759,0,-0.23900000000000432,-55.0,19,109.161122,1.0,0.0,Buy,win,0.3802377622377635,40.0,0.0010650917709741274,0.00014138360040115536,normal,0,0,80.35714285714286,871.0,-0.36507936507936506,95.0,88.0
168,169,Sell win,109.387,19,109.289164,2021-05-14 13:30:00+07:00,109.616,109.616,10,109.414,109.414,23,2020.0,109.457,0,-0.06999999999999318,-35.0,19,109.289164,3.0,0.0,Sell,win,0.48433663366337526,50.0,0.0013566852483567935,0.00014857473441272717,normal,0,0,80.4733727810651,921.0,0.3939393939393939,95.0,88.0
169,170,Sell win,109.237,20,109.128602,2021-05-17 13:00:00+07:00,109.47,109.47,12,109.259,109.259,18,2110.0,109.338,0,-0.10099999999999909,-50.0,20,109.128602,8.0,0.0,Sell,win,0.5137345971563733,50.0,0.0014390324850318578,0.0001561656623575456,normal,0,0,80.58823529411765,971.0,0.2,95.0,88.0
170,171,Buy win,109.075,20,109.13443000000001,2021-05-19 14:30:00+07:00,109.051,109.051,12,108.858,108.916,46,1930.0,109.006,0,-0.06900000000000261,-35.0,20,109.13443000000001,4.0,0.0,Buy,win,0.30792746113993136,30.0,0.0008625419079549898,0.00016029651759495755,swap_TP,0,0,80.70175438596492,1001.0,-0.5862068965517241,95.0,88.0
171,172,Sell win,108.721,21,108.56323,2021-05-25 08:00:00+07:00,108.992,108.992,65,108.727,108.727,8,2650.0,108.787,0,-0.0660000000000025,-25.0,21,108.56323,12.0,0.0,Sell,win,0.5953584905660338,60.0,0.0016676708419216635,0.00016906032180615934,normal,0,0,80.81395348837209,1061.0,-0.7808219178082192,95.0,88.0
172,173,Buy win,109.229,21,109.29360999999999,2021-05-27 18:30:00+07:00,109.204,109.204,21,108.708,109.059,82,4960.0,109.127,0,-0.10200000000000387,-20.0,21,109.29360999999999,3.0,0.0,Buy,win,0.1302620967741699,15.0,0.0003648798228968344,0.00017019222643674126,swap_TP,1,0,80.92485549132948,1076.0,-0.5922330097087378,95.0,88.0
173,174,Sell win,109.766,22,109.677682,2021-05-31 09:30:00+07:00,110.195,109.922,24,109.771,109.771,15,4240.0,109.932,0,-0.16599999999999682,-40.0,22,109.677682,4.0,0.0,Sell,win,0.20829716981132687,20.0,0.0005834654616563778,0.00017256735997248632,swap_TP,0,2,81.03448275862068,1096.0,-0.23076923076923078,95.0,90.0
174,175,Buy win,109.691,22,109.81786,2021-06-02 11:30:00+07:00,109.651,109.651,33,109.381,109.381,29,2700.0,109.628,0,-0.06300000000000239,-25.0,22,109.81786,8.0,0.0,Buy,win,0.4698518518518348,45.0,0.0013161116298370723,0.0001791018986574268,normal,1,0,81.14285714285714,1141.0,0.06451612903225806,95.0,90.0
175,176,Buy win,109.928,22,110.10956999999999,2021-06-03 19:00:00+07:00,109.884,109.884,50,109.519,109.519,31,3650.0,109.764,0,-0.16400000000000148,-45.0,22,110.10956999999999,3.0,0.0,Buy,win,0.4974520547945099,50.0,0.0013934231226736971,0.00018600145106661015,normal,0,0,81.25,1191.0,0.2345679012345679,95.0,90.0
176,177,Sell win,109.366,23,109.292782,2021-06-07 19:30:00+07:00,110.315,109.618,69,109.417,109.417,23,8980.0,109.497,0,-0.13100000000000023,-15.0,23,109.292782,8.0,0.0,Sell,win,0.08153452115812632,10.0,0.0002283880144485331,0.00018624092317611255,swap_TP,0,2,81.35593220338983,1201.0,-0.5,100.0,90.0
177,178,Buy win,109.748,23,109.66715799999999,2021-06-10 20:00:00+07:00,109.648,109.648,41,109.195,109.617,142,4530.0,109.304,16,-0.4440000000000026,-100.0,24,109.66715799999999,69.0,109.773,Buy,win,0.17845916114794208,20.0,0.0004998856054564204,0.00018800297195296822,swap_TP,4,0,81.46067415730337,1221.0,-0.5519125683060109,100.0,90.0
178,179,Buy win,110.108,24,110.13478799999999,2021-06-15 18:00:00+07:00,110.094,110.094,33,110.028,110.028,8,660.0,110.019,0,-0.08899999999999864,-135.0,24,110.13478799999999,3.0,0.0,Buy,win,0.4058787878785879,40.0,0.0011369153722089298,0.00019330415854657695,normal,3,1,81.56424581005587,1261.0,0.6097560975609756,100.0,92.0
179,180,Buy win,110.452,25,110.787,2021-06-22 11:30:00+07:00,110.43,110.43,78,109.787,109.787,49,6430.0,110.35,5,-0.10200000000000387,-15.0,25,110.787,41.0,110.787,Buy,win,0.5209953343701518,50.0,0.001459370684510229,0.00020033786146859723,same_hi,2,0,81.66666666666667,1311.0,0.2283464566929134,100.0,92.0
180,181,Sell loss,110.537,26,110.935,2021-06-28 18:30:00+07:00,111.04,110.859,73,110.608,110.632,128,4320.0,110.935,46,-0.39799999999999613,-90.0,26,110.52,46.0,110.52,Sell,loss,-0.9212962962962827,-90.0,-0.0025806618943873465,0.00018497322193348153,loss,2,1,81.21546961325967,1221.0,0.2736318407960199,95.0,90.0
181,182,Buy loss,110.935,26,110.629,2021-06-28 21:30:00+07:00,111.04,110.859,73,110.608,110.632,128,4320.0,110.629,6,-0.3059999999999974,-70.0,26,110.99928599999998,0.0,0.0,Buy,loss,-0.7083333333333237,-70.0,-0.001984126984126957,0.00017305508893314945,loss,0,5,80.76923076923077,1151.0,-0.2736318407960199,95.0,88.0
182,183,Sell win,110.629,26,110.514,2021-06-28 21:30:00+07:00,111.04,110.859,79,110.608,110.632,134,4320.0,110.734,0,-0.10499999999998977,-25.0,26,110.514,20.0,110.514,Sell,win,0.2662037037037234,25.0,0.0007456686378255558,0.00017618412471944673,same_hi,0,5,80.8743169398907,1176.0,0.25821596244131456,95.0,88.0
183,184,Sell win,110.911,27,110.84140000000001,2021-07-05 14:30:00+07:00,111.634,111.165,75,110.965,110.965,21,6690.0,111.04,0,-0.1290000000000049,-20.0,27,110.84140000000001,4.0,0.0,Sell,win,0.10403587443945356,10.0,0.0002914170152365646,0.0001768103904287789,swap_TP,0,1,80.97826086956522,1186.0,-0.5625,95.0,88.0
184,185,Sell win,110.817,27,110.723446,2021-07-06 08:30:00+07:00,110.971,110.971,25,110.818,110.818,30,1530.0,110.916,11,-0.09900000000000375,-65.0,27,110.723446,18.0,0.0,Sell,win,0.611464052287542,60.0,0.0017127844601891931,0.0001851129529680244,normal,5,2,81.08108108108108,1246.0,0.09090909090909091,95.0,88.0
185,186,Sell win,110.39,27,110.186486,2021-07-08 12:00:00+07:00,110.79,110.79,38,110.417,110.417,57,3730.0,110.538,0,-0.14799999999999613,-40.0,27,110.186486,3.0,0.0,Sell,win,0.5456139410187557,55.0,0.0015283303669993158,0.00019233455196819262,normal,2,0,81.18279569892474,1301.0,0.2,95.0,88.0
186,187,Buy win,109.887,27,109.90518199999998,2021-07-09 07:00:00+07:00,109.844,109.844,16,109.745,109.745,7,990.0,109.786,0,-0.10099999999999909,-100.0,27,109.90518199999998,1.0,0.0,Buy,win,0.18365656565640034,20.0,0.0005144441615025219,0.00019405706324912485,normal,0,0,81.28342245989305,1321.0,0.391304347826087,95.0,90.0
187,188,Buy win,110.207,28,110.30715,2021-07-12 19:30:00+07:00,110.199,110.199,40,110.024,110.024,23,1750.0,110.138,0,-0.0689999999999884,-40.0,28,110.30715,2.0,0.0,Buy,win,0.5722857142857195,55.0,0.0016030412164866092,0.0002015516598088987,normal,6,2,81.38297872340425,1376.0,0.2698412698412698,95.0,90.0
188,189,Sell win,110.181,28,109.930866,2021-07-14 19:30:00+07:00,110.68,110.68,25,110.217,110.217,50,4630.0,110.377,0,-0.19599999999999795,-40.0,28,109.930866,17.0,0.0,Sell,win,0.5402462203023723,55.0,0.0015132947347405387,0.00020849209935880155,normal,0,0,81.48148148148148,1431.0,0.3333333333333333,95.0,90.0
189,190,Buy win,110.158,28,110.242748,2021-07-16 14:30:00+07:00,110.066,110.066,38,109.78,109.78,16,2860.0,110.037,0,-0.12099999999999511,-40.0,28,110.242748,10.0,0.0,Buy,win,0.29632167832169337,30.0,0.0008300327123856958,0.0002117633657431536,normal,1,0,81.57894736842105,1461.0,0.4074074074074074,95.0,90.0
190,191,Sell win,109.843,29,109.77035599999999,2021-07-19 16:00:00+07:00,110.316,110.026,38,109.868,109.868,14,4480.0,109.959,0,-0.11599999999999966,-25.0,29,109.77035599999999,3.0,0.0,Sell,win,0.16215178571430763,15.0,0.0004542066826731306,0.0002130327024810069,swap_TP,0,0,81.67539267015707,1476.0,-0.46153846153846156,95.0,90.0
191,192,Buy win,109.727,29,109.870838,2021-07-20 21:00:00+07:00,109.691,109.691,12,109.203,109.4,48,4880.0,109.567,0,-0.1600000000000108,-35.0,29,109.870838,2.0,0.0,Buy,win,0.2947500000000051,30.0,0.0008256302521008547,0.00021622331471861028,swap_TP,0,0,81.77083333333333,1506.0,-0.6,95.0,90.0
192,193,Buy win,109.961,29,109.98341800000001,2021-07-21 07:30:00+07:00,109.921,109.921,20,109.82,109.82,12,1010.0,109.801,11,-0.1599999999999966,-160.0,29,109.98341800000001,13.0,0.0,Buy,win,0.2219603960397335,20.0,0.0006217378040328669,0.00021832442606220745,normal,3,1,81.86528497409327,1526.0,0.25,95.0,90.0
193,194,Buy win,110.359,29,110.47026399999999,2021-07-23 14:00:00+07:00,110.317,110.317,74,110.069,110.069,37,2480.0,110.277,0,-0.08199999999999363,-35.0,29,110.47026399999999,2.0,0.0,Buy,win,0.4486451612903051,45.0,0.001256709135266961,0.00022367692456326288,normal,0,1,81.95876288659794,1571.0,0.3333333333333333,95.0,90.0
194,195,Sell win,110.081,30,109.987354,2021-07-27 14:00:00+07:00,110.387,110.387,24,110.14,110.14,48,2470.0,110.18,0,-0.09900000000000375,-40.0,30,109.987354,1.0,0.0,Sell,win,0.379133603238894,40.0,0.001061998888624353,0.00022797601155844795,normal,1,1,82.05128205128206,1611.0,0.3333333333333333,95.0,92.0
195,196,Sell win,109.602,30,109.48283799999999,2021-07-29 21:30:00+07:00,110.201,109.821,50,109.612,109.612,91,5890.0,109.828,54,-0.2259999999999991,-40.0,31,109.48283799999999,92.0,109.412,Sell,win,0.20231239388797514,20.0,0.0005667013834397063,0.00022970420223131154,same_hi,2,1,82.14285714285714,1631.0,0.2907801418439716,95.0,94.0
196,197,Buy loss,109.202,31,108.862,2021-08-04 19:00:00+07:00,109.149,109.202,28,108.901,108.954,37,2480.0,108.862,8,-0.3400000000000034,-135.0,31,109.26951000000001,0.0,0.0,Buy,loss,-1.3709677419354718,-135.0,-0.003840245775729613,0.00020904455767313426,loss,0,0,81.7258883248731,1496.0,-0.13846153846153847,90.0,92.0
197,198,Sell win,108.862,31,108.83348999999998,2021-08-04 19:00:00+07:00,109.149,109.149,28,108.901,108.954,37,2480.0,109.057,0,-0.1950000000000074,-80.0,31,108.83348999999998,1.0,0.0,Sell,win,0.11495967741939848,10.0,0.00032201590313557,0.00020961512002395463,swap_TP,6,0,81.81818181818181,1506.0,0.13846153846153847,90.0,92.0
198,199,Buy win,109.697,31,109.851916,2021-08-05 20:30:00+07:00,109.69,109.69,23,108.768,109.428,50,9220.0,109.565,0,-0.132000000000005,-15.0,31,109.851916,25.0,0.0,Buy,win,0.16802169197397024,15.0,0.0004706489971259671,0.0002109268480495929,swap_TP,4,0,81.90954773869346,1521.0,-0.3698630136986301,90.0,92.0
199,200,Buy win,110.108,33,110.203478,2021-08-19 08:30:00+07:00,110.036,110.036,16,109.765,109.765,10,2710.0,109.977,0,-0.13100000000000023,-50.0,33,110.203478,3.0,0.0,Buy,win,0.3523173431734305,35.0,0.0009868833142112898,0.00021480663038040136,normal,0,0,82.0,1556.0,0.23076923076923078,90.0,92.0
200,201,Sell loss,109.659,34,109.911,2021-08-24 19:00:00+07:00,110.132,109.877,49,109.663,109.663,34,4690.0,109.911,46,-0.25199999999999534,-55.0,34,109.530748,0.0,0.0,Sell,loss,-0.5373134328358015,-55.0,-0.0015050796437977632,0.00020624998225016175,loss,0,4,81.59203980099502,1501.0,-0.18072289156626506,85.0,90.0
201,202,Buy win,109.911,34,110.00925199999999,2021-08-25 18:00:00+07:00,110.132,109.877,95,109.663,109.663,80,4690.0,109.827,0,-0.08400000000000318,-20.0,34,110.00925199999999,5.0,0.0,Buy,win,0.2094925373134036,20.0,0.0005868138300095338,0.00020813396169451506,swap_TP,0,22,81.68316831683168,1521.0,0.08571428571428572,90.0,90.0
202,203,Buy win,110.115,34,110.221386,2021-08-26 18:30:00+07:00,110.112,110.112,37,109.935,109.935,16,1770.0,109.971,2,-0.14399999999999125,-80.0,34,110.221386,3.0,0.0,Buy,win,0.6010508474576556,60.0,0.0016836158192091192,0.00021540234522906976,normal,9,0,81.77339901477832,1581.0,0.39622641509433965,95.0,90.0
203,204,Sell win,109.785,35,109.67381600000002,2021-08-30 07:00:00+07:00,110.218,109.978,22,109.79,109.79,10,4280.0,109.984,46,-0.19899999999999807,-45.0,35,109.67381600000002,73.0,0.0,Sell,win,0.2597757009345348,25.0,0.0007276630278278285,0.00021791342700651465,swap_TP,0,1,81.86274509803921,1606.0,-0.375,95.0,90.0
204,205,Sell win,109.911,35,109.82441200000001,2021-09-03 03:30:00+07:00,110.093,110.093,42,109.927,109.927,52,1660.0,110.062,0,-0.15099999999999625,-90.0,35,109.82441200000001,12.0,0.0,Sell,win,0.5216144578312865,50.0,0.001461104923897161,0.00022397777577183486,normal,0,1,81.95121951219512,1656.0,0.10638297872340426,95.0,90.0
205,206,Sell win,109.855,35,109.76228800000001,2021-09-03 19:30:00+07:00,110.06,110.06,20,109.876,109.876,23,1840.0,109.952,0,-0.0969999999999942,-55.0,35,109.76228800000001,1.0,0.0,Sell,win,0.503869565217353,50.0,0.0014113993423455267,0.00022974195813384307,normal,0,0,82.03883495145631,1706.0,0.06976744186046512,95.0,90.0
206,207,Buy win,109.92,36,110.017914,2021-09-07 13:30:00+07:00,109.911,109.911,47,109.612,109.738,77,2990.0,109.873,1,-0.046999999999997044,-15.0,36,110.017914,10.0,0.0,Buy,win,0.3274715719063571,35.0,0.0009172873162643057,0.0002330634332938936,swap_TP,2,0,82.1256038647343,1741.0,-0.24193548387096775,95.0,92.0
207,208,Buy loss,110.135,37,109.876,2021-09-14 19:30:00+07:00,110.131,110.131,53,109.927,109.927,40,2040.0,109.876,4,-0.25900000000000034,-125.0,37,110.257072,0.0,0.0,Buy,loss,-1.2696078431372968,-125.0,-0.0035563244905806634,0.00021484522212141975,loss,0,1,81.73076923076923,1616.0,0.13978494623655913,90.0,90.0
208,209,Sell win,109.876,37,109.80092800000001,2021-09-14 19:30:00+07:00,110.131,110.131,57,109.927,109.927,44,2040.0,110.144,0,-0.2680000000000007,-130.0,37,109.80092800000001,2.0,0.0,Sell,win,0.36799999999997046,35.0,0.0010308123249298893,0.00021874937093868514,normal,4,1,81.81818181818181,1651.0,-0.12871287128712872,90.0,90.0
209,210,Sell win,109.5,37,109.41040000000001,2021-09-15 13:00:00+07:00,109.734,109.734,15,109.534,109.534,26,2000.0,109.592,0,-0.09199999999999875,-45.0,37,109.41040000000001,4.0,0.0,Sell,win,0.44799999999997614,45.0,0.001254901960784247,0.00022368343089033068,normal,0,0,81.9047619047619,1696.0,0.2682926829268293,90.0,90.0
210,211,Sell win,109.285,38,109.148206,2021-09-21 19:30:00+07:00,109.687,109.687,11,109.354,109.354,27,3330.0,109.469,0,-0.1839999999999975,-55.0,38,109.148206,22.0,0.0,Sell,win,0.410792792792779,40.0,0.001150680091856524,0.00022807677999443586,normal,0,1,81.99052132701422,1736.0,0.42105263157894735,90.0,90.0
211,212,Buy win,109.973,38,109.941148,2021-09-23 14:00:00+07:00,109.888,109.888,10,109.154,109.802,63,7340.0,109.853,0,-0.12000000000000455,-15.0,38,109.941148,1.0,0.0,Buy,win,0.04339509536784778,5.0,0.00012155488898556802,0.00022757431824439403,swap_TP,2,0,82.0754716981132,1741.0,-0.726027397260274,90.0,92.0
212,213,Buy win,111.829,39,111.914886,2021-09-29 21:00:00+07:00,111.651,111.651,27,111.224,111.224,12,4270.0,111.559,0,-0.269999999999996,-65.0,39,111.914886,1.0,0.0,Buy,win,0.20113817330211625,20.0,0.0005634122501459839,0.0002291510221500353,normal,0,0,82.15962441314554,1761.0,0.38461538461538464,90.0,92.0
213,214,Sell win,111.81,39,111.685512,2021-09-30 20:00:00+07:00,112.035,112.035,40,111.819,111.819,22,2160.0,111.966,0,-0.1559999999999917,-70.0,39,111.685512,3.0,0.0,Sell,win,0.576333333333347,60.0,0.0016143790849673587,0.00023562405048095737,normal,4,1,82.24299065420561,1821.0,-0.2903225806451613,90.0,92.0
214,215,Sell win,111.155,39,111.12098399999999,2021-10-01 10:30:00+07:00,111.464,111.464,8,111.252,111.252,15,2120.0,111.304,0,-0.1490000000000009,-70.0,39,111.12098399999999,1.0,0.0,Sell,win,0.16045283018871573,15.0,0.00044944770360984797,0.00023661857910016153,normal,0,3,82.32558139534883,1836.0,0.30434782608695654,90.0,92.0
215,216,Buy win,112.037,40,112.20983999999999,2021-10-08 21:30:00+07:00,111.975,111.975,15,110.902,111.595,227,10730.0,111.906,0,-0.13100000000000023,-10.0,40,112.20983999999999,4.0,0.0,Buy,win,0.16108108108106295,15.0,0.00045120751003098865,0.00023761204637298943,swap_TP,0,0,82.4074074074074,1851.0,-0.8760330578512396,90.0,92.0
216,217,Buy win,113.547,41,113.722436,2021-10-12 19:00:00+07:00,113.474,113.474,24,113.072,113.072,11,4020.0,113.356,0,-0.1910000000000025,-50.0,41,113.722436,1.0,0.0,Buy,win,0.43640796019901584,45.0,0.001222431261061669,0.00024215038376786816,normal,0,0,82.48847926267281,1896.0,0.37142857142857144,90.0,92.0
217,218,Buy win,113.697,41,113.972898,2021-10-14 21:30:00+07:00,113.688,113.688,94,113.227,113.227,33,4610.0,113.486,3,-0.21099999999999852,-45.0,41,113.972898,28.0,0.0,Buy,win,0.5984772234273295,60.0,0.0016764067883118473,0.00024872954158687723,normal,0,0,82.56880733944953,1956.0,0.48031496062992124,95.0,92.0
218,219,Buy loss,114.517,42,113.798,2021-10-21 20:00:00+07:00,114.45,114.45,117,113.947,113.947,29,5030.0,113.798,76,-0.7189999999999941,-145.0,42,114.76085400000001,0.0,0.0,Buy,loss,-1.4294234592445207,-145.0,-0.0040039872807969765,0.00022931074331115184,loss,0,0,82.1917808219178,1811.0,0.6027397260273972,90.0,90.0
219,220,Sell win,113.798,42,113.636146,2021-10-21 20:00:00+07:00,114.45,114.45,193,113.947,113.947,105,5030.0,114.207,24,-0.4089999999999918,-80.0,42,113.636146,50.0,0.0,Sell,win,0.32177733598410585,30.0,0.0009013370755857307,0.0002323654084578545,normal,22,3,82.27272727272727,1841.0,-0.2953020134228188,90.0,90.0
220,221,Buy win,113.925,43,114.041298,2021-10-26 09:30:00+07:00,113.88,113.88,28,113.619,113.619,25,2610.0,113.869,0,-0.055999999999997385,-20.0,43,114.041298,10.0,0.0,Buy,win,0.44558620689656087,45.0,0.0012481406355645962,0.0002369616764538126,normal,2,0,82.3529411764706,1886.0,0.05660377358490566,90.0,90.0
221,222,Sell loss,113.464,43,114.306,2021-10-28 20:00:00+07:00,114.264,114.264,94,113.497,113.497,47,7670.0,114.306,82,-0.8419999999999987,-110.0,44,113.022994,0.0,0.0,Sell,loss,-1.0977835723598477,-110.0,-0.0030750240122124585,0.00022204282200036094,loss,0,0,81.98198198198199,1776.0,-0.3333333333333333,90.0,88.0
222,223,Buy win,114.306,44,114.247,2021-11-01 13:00:00+07:00,114.264,114.264,176,113.497,113.764,129,7670.0,113.462,54,-0.8439999999999941,-110.0,44,114.247,146.0,114.247,Buy,win,0.07692307692307407,10.0,0.00021547080370608982,0.00022201335106630593,same_hi,4,15,82.0627802690583,1786.0,0.1540983606557377,90.0,88.0
223,224,Sell win,113.535,44,113.394622,2021-11-05 20:00:00+07:00,114.241,113.914,60,113.593,113.593,23,6480.0,113.916,0,-0.3810000000000002,-60.0,44,113.394622,7.0,0.0,Sell,win,0.21663271604938145,20.0,0.0006068143306705363,0.00022373121258239623,swap_TP,0,0,82.14285714285714,1806.0,-0.4457831325301205,90.0,88.0
224,225,Sell win,113.319,45,113.132622,2021-11-08 20:00:00+07:00,113.652,113.652,19,113.331,113.331,33,3210.0,113.429,0,-0.10999999999999943,-35.0,45,113.132622,2.0,0.0,Sell,win,0.5806168224299253,60.0,0.001626377653865337,0.00022996519676587597,normal,0,0,82.22222222222223,1866.0,0.2692307692307692,90.0,88.0
225,226,Sell win,113.922,45,113.83112000000001,2021-11-11 20:00:00+07:00,114.09,114.09,10,113.93,113.93,13,1600.0,113.99,0,-0.06799999999999784,-40.0,45,113.83112000000001,1.0,0.0,Sell,win,0.567999999999914,55.0,0.0015910364145655855,0.00023598763578268884,normal,0,2,82.30088495575221,1921.0,0.13043478260869565,90.0,88.0
226,227,Sell win,113.931,46,113.68945000000001,2021-11-19 17:00:00+07:00,114.941,114.458,118,113.983,113.983,64,9580.0,114.044,1,-0.11299999999999955,-10.0,46,113.68945000000001,4.0,0.0,Sell,win,0.2521398747390291,25.0,0.0007062741589328546,0.0002380593825807072,swap_TP,0,2,82.37885462555066,1946.0,-0.2967032967032967,90.0,88.0
227,228,Buy win,115.024,47,115.06689200000001,2021-11-23 09:00:00+07:00,114.947,114.947,13,113.721,114.753,76,12260.0,114.826,0,-0.1980000000000075,-15.0,47,115.06689200000001,3.0,0.0,Buy,win,0.03498531810767461,5.0,9.799808993746388e-05,0.00023744507866560525,swap_TP,0,0,82.45614035087719,1951.0,-0.7078651685393258,90.0,88.0
228,229,Sell win,112.89,48,112.540756,2021-11-30 15:30:00+07:00,113.929,113.929,36,113.071,113.071,78,8580.0,113.139,0,-0.24899999999999523,-30.0,48,112.540756,12.0,0.0,Sell,win,0.4070442890442857,40.0,0.0011401800813565426,0.00024138715291316393,normal,0,4,82.53275109170306,1991.0,0.3684210526315789,95.0,88.0
229,230,Buy win,113.347,48,113.465,2021-12-03 13:30:00+07:00,113.277,113.277,46,112.82,112.82,36,4570.0,112.99,14,-0.3569999999999993,-80.0,48,113.465,15.0,113.465,Buy,win,0.25820568927791504,25.0,0.0007232652360725911,0.0002434822750138571,same_hi,0,1,82.6086956521739,2016.0,0.12195121951219512,95.0,88.0
230,231,Buy win,113.767,49,113.80198,2021-12-07 20:30:00+07:00,113.734,113.734,9,112.597,113.624,86,11370.0,113.312,43,-0.4549999999999983,-40.0,49,113.80198,70.0,113.913,Buy,win,0.030765171503961686,5.0,8.617695099148932e-05,0.00024280129958518883,swap_TP,0,0,82.68398268398268,2021.0,-0.8105263157894737,95.0,88.0
231,232,Buy win,113.591,49,113.670678,2021-12-10 14:00:00+07:00,113.565,113.565,26,113.394,113.394,11,1710.0,113.543,0,-0.04799999999998761,-30.0,49,113.670678,3.0,0.0,Buy,win,0.4659532163742974,45.0,0.0013051910822809451,0.0002473805658899119,normal,3,0,82.75862068965517,2066.0,0.40540540540540543,95.0,90.0
232,233,Buy win,113.729,50,113.82309399999998,2021-12-14 22:00:00+07:00,113.71,113.71,15,113.311,113.527,94,3990.0,113.605,5,-0.12399999999999523,-30.0,50,113.82309399999998,39.0,0.0,Buy,win,0.23582456140347688,25.0,0.0006605730011301873,0.0002491539239810719,swap_TP,1,0,82.83261802575107,2091.0,-0.7247706422018348,95.0,92.0
233,234,Buy win,113.743,51,113.96795199999998,2021-12-21 13:30:00+07:00,113.743,113.743,68,113.379,113.379,47,3640.0,113.555,4,-0.18799999999998818,-50.0,51,113.96795199999998,17.0,0.0,Buy,win,0.6179999999999828,60.0,0.0017310924369747416,0.0002554869945494209,normal,2,2,82.90598290598291,2151.0,0.1826086956521739,95.0,92.0
234,235,Buy win,114.306,51,114.35855600000001,2021-12-22 15:00:00+07:00,114.209,114.209,29,113.967,113.967,18,2420.0,114.123,12,-0.18299999999999272,-75.0,51,114.35855600000001,15.0,0.0,Buy,win,0.21717355371904484,20.0,0.0006083292821261761,0.0002569884510923007,normal,0,0,82.97872340425532,2171.0,0.23404255319148937,95.0,92.0
235,236,Buy win,114.326,51,114.45414,2021-12-23 15:30:00+07:00,114.312,114.312,34,114.082,114.082,24,2300.0,114.24,11,-0.08599999999999852,-35.0,51,114.45414,20.0,0.0,Buy,win,0.5571304347826074,55.0,0.0015605894531725696,0.0002625121841519629,normal,0,0,83.05084745762711,2226.0,0.1724137931034483,95.0,92.0
236,237,Buy win,114.575,52,114.597386,2021-12-27 15:00:00+07:00,114.488,114.488,59,114.311,114.311,51,1770.0,114.463,0,-0.11200000000000898,-65.0,52,114.597386,1.0,0.0,Buy,win,0.12647457627117684,15.0,0.00035427052176800235,0.00026289935013346517,normal,1,1,83.12236286919831,2241.0,0.07272727272727272,95.0,92.0
237,238,Buy win,114.969,52,115.05616200000001,2021-12-29 15:00:00+07:00,114.927,114.927,58,114.718,114.718,32,2090.0,114.668,14,-0.3009999999999877,-145.0,52,115.05616200000001,35.0,0.0,Buy,win,0.4170430622010492,40.0,0.0011681878493026588,0.0002667030833232517,normal,1,0,83.19327731092437,2281.0,0.28888888888888886,95.0,92.0
238,239,Buy win,115.362,1,115.56355799999999,2022-01-03 22:00:00+07:00,115.359,115.359,18,115.028,115.028,4,3310.0,115.243,3,-0.11899999999999977,-35.0,1,115.56355799999999,23.0,0.0,Buy,win,0.6089365558912334,60.0,0.0017057046383507938,0.0002727240103317351,normal,0,0,83.26359832635983,2341.0,0.6363636363636364,95.0,92.0
239,240,Sell win,115.67,1,115.67,2022-01-06 22:00:00+07:00,116.166,116.166,30,115.672,115.672,55,4940.0,116.05,19,-0.37999999999999545,-75.0,1,115.67,47.0,115.67,Sell,win,0.0,0.0,0.0,0.0002715876602886862,same_hi,0,2,83.33333333333333,2341.0,0.29411764705882354,100.0,92.0
240,241,Sell win,115.403,2,115.26426199999999,2022-01-10 18:00:00+07:00,115.816,115.816,10,115.475,115.475,27,3410.0,115.584,0,-0.18099999999999739,-55.0,2,115.26426199999999,2.0,0.0,Sell,win,0.40685630498537967,40.0,0.001139653515365209,0.0002751895932973025,normal,0,0,83.40248962655602,2381.0,0.4594594594594595,100.0,92.0
241,242,Sell win,114.927,2,114.7501,2022-01-12 22:00:00+07:00,115.64,115.64,50,115.09,115.09,91,5500.0,115.128,0,-0.2009999999999934,-35.0,2,114.7501,2.0,0.0,Sell,win,0.32163636363637144,30.0,0.0009009421950598639,0.00027777534785004035,normal,0,2,83.47107438016529,2411.0,0.2907801418439716,100.0,92.0
