time,open,high,low,close,Basis,Upper,Lower,%K,%D
2022-12-28T09:00:00+07:00,16693,16702,16684,16685,16689.65,16720.31774,16658.98226,43.33333333,54.16666667
2022-12-28T09:15:00+07:00,16685,16687,16676,16681,16691.1,16716.85966,16665.34034,32.82276995,46.74647887
2022-12-28T09:30:00+07:00,16681,16693,16681,16692,16692.9,16713.0087,16672.7913,26.42492049,34.19367459
2022-12-28T09:45:00+07:00,16692,16692,16681,16681,16692.45,16713.19102,16671.70898,21.5851769,26.94428911
2022-12-28T10:00:00+07:00,16680,16684,16559,16583,16686.9,16738.88423,16634.91577,20.60681254,22.87230331
2022-12-28T10:15:00+07:00,16581,16632,16566,16620,16683.35,16742.87907,16623.82093,27.17879136,23.1235936
2022-12-28T10:30:00+07:00,16620,16644,16620,16636,16680.5,16743.27738,16617.72262,39.9227638,29.23612257
2022-12-28T10:45:00+07:00,16636,16648,16635,16641,16678.35,16743.40467,16613.29533,54.87973666,40.66043061
2022-12-28T11:00:00+07:00,16641,16655,16635,16655,16676.1,16741.11661,16611.08339,65.3056073,53.36936925
2022-12-28T11:15:00+07:00,16654,16656,16650,16652,16673.25,16737.23711,16609.26289,78.0032303,66.06285808
2022-12-28T11:30:00+07:00,16652,16660,16645,16660,16671.4,16734.66895,16608.13105,90.78518519,78.03134093
2022-12-28T11:45:00+07:00,16660,16666,16653,16658,16669.3,16731.4099,16607.1901,89.91636798,86.23492782
2022-12-28T12:00:00+07:00,16659,16660,16651,16653,16667.3,16728.80154,16605.79846,77.41935484,86.04030267
2022-12-28T12:15:00+07:00,16652,16656,16640,16640,16664.45,16725.46303,16603.43697,44.08602151,70.47391477
2022-12-28T12:30:00+07:00,16639,16642,16591,16595,16658.8,16723.45478,16594.14522,21.13261649,47.54599761
2022-12-28T12:45:00+07:00,16597,16614,16585,16598,16654.8,16723.95085,16585.64915,7.127572016,24.11540334
2022-12-28T13:00:00+07:00,16597,16614,16594,16602,16651.55,16724.12679,16578.97321,14.68312757,14.31443869
2022-12-28T13:15:00+07:00,16601,16612,16597,16612,16646.85,16716.84221,16576.85779,25.58140613,15.79736857
2022-12-28T13:30:00+07:00,16612,16614,16603,16608,16642.3,16709.93165,16574.66835,33.68190429,24.64881267
2022-12-28T13:45:00+07:00,16609,16609,16603,16605,16637.85,16702.95384,16572.74616,49.11485448,36.12605497
2022-12-28T14:00:00+07:00,16605,16633,16605,16633,16635.25,16696.66295,16573.83705,69.77213148,50.85629675
2022-12-28T14:15:00+07:00,16634,16640,16633,16640,16633.2,16690.99827,16575.40173,89.65517241,69.51405279
2022-12-28T14:30:00+07:00,16640,16650,16639,16644,16630.8,16682.27271,16579.32729,95.74468085,85.05732825
2022-12-28T14:45:00+07:00,16644,16644,16640,16643,16628.9,16675.38398,16582.41602,90.78014184,92.05999837
2022-12-28T15:00:00+07:00,16643,16655,16633,16639,16631.7,16673.27451,16590.12549,80.11347518,88.87943262
2022-12-28T15:15:00+07:00,16640,16648,16640,16640,16632.7,16674.0623,16591.3377,61.6415216,77.51171287
2022-12-28T15:30:00+07:00,16639,16647,16635,16640,16632.9,16674.36275,16591.43725,43.87878788,61.87792822
2022-12-28T15:45:00+07:00,16640,16643,16634,16641,16632.9,16674.36275,16591.43725,33.33333333,46.2845476
2022-12-28T16:00:00+07:00,16641,16642,16632,16633,16631.8,16672.00746,16591.59254,24.17654809,33.7962231
2022-12-28T16:15:00+07:00,16633,16633,16628,16632,16630.8,16669.92851,16591.67149,20.23715415,25.91567852
2022-12-28T16:30:00+07:00,16632,16648,16632,16648,16630.2,16667.85953,16592.54047,41.44927536,28.62099253
2022-12-28T16:45:00+07:00,16648,16664,16648,16652,16629.9,16666.75594,16593.04406,62.22222222,41.30288391
2022-12-28T17:00:00+07:00,16652,16669,16650,16668,16630.65,16669.88914,16591.41086,88.07588076,63.91579278
2022-12-28T17:15:00+07:00,16667,16667,16654,16655,16631.4,16671.87913,16590.92087,76.69376694,75.66395664
2022-12-28T17:30:00+07:00,16655,16655,16638,16646,16633.95,16671.23525,16596.66475,67.08415733,77.28460167
2022-12-28T17:45:00+07:00,16646,16660,16634,16659,16637,16671.9285,16602.0715,58.37335593,67.38376007
2022-12-28T18:00:00+07:00,16660,16668,16659,16663,16640.05,16672.80653,16607.29347,64.04118404,63.16623243
2022-12-28T18:15:00+07:00,16663,16663,16654,16662,16642.55,16673.9664,16611.1336,78.87955182,67.0980306
