time,open,high,low,close,EMA60,ParabolicSAR
2019-02-11T13:00:00Z,0.70735,0.70839,0.70668,0.70736,0.709424645,0.709783911
2019-02-11T14:00:00Z,0.70736,0.7075,0.70638,0.70677,0.709309225,0.709411442
2019-02-11T15:00:00Z,0.70677,0.70712,0.70596,0.70657,0.709190129,0.70898704
2019-02-11T16:00:00Z,0.70657,0.70671,0.70602,0.70635,0.709066645,0.708502714
2019-02-11T17:00:00Z,0.70635,0.70671,0.70614,0.70629,0.708945921,0.70809588
2019-02-11T18:00:00Z,0.70629,0.70635,0.70584,0.70603,0.708819142,0.707754139
2019-02-11T19:00:00Z,0.70603,0.70638,0.70569,0.70625,0.70870744,0.707409594
2019-02-11T20:00:00Z,0.70625,0.70661,0.70621,0.70635,0.708604943,0.707065675
2019-02-11T21:00:00Z,0.70635,0.70639,0.7061,0.70611,0.708496467,0.70679054
2019-02-11T22:00:00Z,0.70611,0.70637,0.70577,0.70594,0.708385316,0.70661
2019-02-11T23:00:00Z,0.70594,0.70638,0.70589,0.70622,0.708291172,0.706426
2019-02-12T00:00:00Z,0.70622,0.70752,0.70585,0.70639,0.708208512,0.70569
2019-02-12T01:00:00Z,0.70639,0.70803,0.7054,0.70802,0.708200316,0.70803
2019-02-12T02:00:00Z,0.70802,0.70875,0.70722,0.70834,0.708206389,0.7054
2019-02-12T03:00:00Z,0.70834,0.70841,0.7076,0.70773,0.708185677,0.7054
2019-02-12T04:00:00Z,0.70773,0.70786,0.70691,0.70693,0.708131082,0.705467
2019-02-12T05:00:00Z,0.70693,0.70791,0.70657,0.70755,0.708105818,0.70553266
2019-02-12T06:00:00Z,0.70755,0.70875,0.70751,0.70814,0.708107304,0.705597007
2019-02-12T07:00:00Z,0.70814,0.7085,0.70774,0.70816,0.708109595,0.705660067
2019-02-12T08:00:00Z,0.70816,0.7085,0.70748,0.70802,0.7081057,0.705721865
2019-02-12T09:00:00Z,0.70802,0.70831,0.70767,0.70798,0.708100234,0.705782428
2019-02-12T10:00:00Z,0.70798,0.70858,0.70763,0.70848,0.708116746,0.705841779
2019-02-12T11:00:00Z,0.70848,0.70873,0.7083,0.70851,0.708133844,0.705899944
2019-02-12T12:00:00Z,0.70851,0.70931,0.70841,0.70907,0.708174546,0.705956945
2019-02-12T13:00:00Z,0.70907,0.70952,0.70896,0.709,0.708210436,0.706091067
2019-02-12T14:00:00Z,0.709,0.70978,0.70893,0.70903,0.708246069,0.706296803
2019-02-12T15:00:00Z,0.70903,0.70909,0.70807,0.70893,0.708275805,0.706575459
2019-02-12T16:00:00Z,0.70893,0.70961,0.70876,0.70938,0.708323813,0.706831822
2019-02-12T17:00:00Z,0.70938,0.70967,0.70882,0.70955,0.708377126,0.707067676
2019-02-12T18:00:00Z,0.70955,0.71026,0.70932,0.70975,0.708436816,0.707284662
2019-02-12T19:00:00Z,0.70975,0.7102,0.70962,0.70988,0.708499563,0.707582196
2019-02-12T20:00:00Z,0.70988,0.71019,0.70972,0.70983,0.708557408,0.707849976
2019-02-12T21:00:00Z,0.70983,0.70986,0.70944,0.70944,0.708595782,0.708090979
2019-02-12T22:00:00Z,0.70944,0.7098,0.70915,0.70942,0.708631617,0.708307881
2019-02-12T23:00:00Z,0.70942,0.71079,0.70938,0.71036,0.708706765,0.708503093
2019-02-13T00:00:00Z,0.71036,0.71036,0.70921,0.70924,0.708729949,0.708777522
2019-02-13T01:00:00Z,0.70924,0.71255,0.70924,0.7111,0.708832994,0.709019019
2019-02-13T02:00:00Z,0.7111,0.71223,0.71076,0.71204,0.708972429,0.70921
2019-02-13T03:00:00Z,0.71204,0.71325,0.71183,0.71307,0.709150585,0.70924
2019-02-13T04:00:00Z,0.71307,0.71359,0.7129,0.71325,0.70932882,0.7098816
2019-02-13T05:00:00Z,0.71325,0.71341,0.7129,0.71322,0.709498002,0.710549112
2019-02-13T06:00:00Z,0.71322,0.71331,0.71264,0.71266,0.70963548,0.711096472
2019-02-13T07:00:00Z,0.71266,0.71289,0.71199,0.71211,0.709743068,0.711545307
2019-02-13T08:00:00Z,0.71211,0.71227,0.71144,0.71186,0.709835108,0.71359
2019-02-13T09:00:00Z,0.71186,0.71199,0.71132,0.71163,0.709913147,0.713547
2019-02-13T10:00:00Z,0.71163,0.71163,0.71089,0.71131,0.70997388,0.71345792
2019-02-13T11:00:00Z,0.71131,0.712,0.71112,0.71185,0.71005545,0.713303845
2019-02-13T12:00:00Z,0.71185,0.71203,0.71101,0.71116,0.710103474,0.713159014
2019-02-13T13:00:00Z,0.71116,0.71147,0.7103,0.71049,0.71012028,0.713022873
2019-02-13T14:00:00Z,0.71049,0.71168,0.71005,0.71142,0.710176789,0.712805043
2019-02-13T15:00:00Z,0.71142,0.71207,0.71113,0.71127,0.71022432,0.712529539
2019-02-13T16:00:00Z,0.71127,0.71166,0.71051,0.71128,0.710270219,0.712281585
2019-02-13T17:00:00Z,0.71128,0.71132,0.70997,0.71025,0.71026934,0.71207
2019-02-13T18:00:00Z,0.71025,0.71057,0.71015,0.71033,0.710271978,0.711818
2019-02-13T19:00:00Z,0.71033,0.71034,0.70934,0.70948,0.710237544,0.71159624
2019-02-13T20:00:00Z,0.70948,0.70961,0.70873,0.70891,0.710179824,0.711280366
2019-02-13T21:00:00Z,0.70891,0.70903,0.7086,0.70879,0.710119397,0.710872308
2019-02-13T22:00:00Z,0.70879,0.70909,0.70849,0.70889,0.710065945,0.710463292
2019-02-13T23:00:00Z,0.70889,0.70916,0.70849,0.70913,0.710025252,0.710068634
2019-02-14T00:00:00Z,0.70913,0.70949,0.70848,0.70944,0.709999806,0.709752907
2019-02-14T01:00:00Z,0.70944,0.71058,0.70909,0.7104,0.710017206,0.70848
2019-02-14T02:00:00Z,0.7104,0.7104,0.70968,0.70972,0.710004284,0.70848
2019-02-14T03:00:00Z,0.70972,0.71208,0.70967,0.7119,0.710086706,0.708522
2019-02-14T04:00:00Z,0.7119,0.71194,0.7114,0.7118,0.710161197,0.70866432
2019-02-14T05:00:00Z,0.7118,0.71243,0.71161,0.7122,0.710249841,0.708800947
2019-02-14T06:00:00Z,0.7122,0.71236,0.71158,0.71233,0.710340283,0.70901869
2019-02-14T07:00:00Z,0.71233,0.71318,0.71214,0.71292,0.710452444,0.709223369
2019-02-14T08:00:00Z,0.71292,0.71305,0.7102,0.7103,0.710445816,0.709539899
2019-02-14T09:00:00Z,0.7103,0.71094,0.71009,0.71023,0.710436433,0.709831107
2019-02-14T10:00:00Z,0.71023,0.71089,0.71005,0.7104,0.710434849,0.71318
2019-02-14T11:00:00Z,0.7104,0.71078,0.71017,0.7103,0.710428986,0.7131174
2019-02-14T12:00:00Z,0.7103,0.71133,0.71025,0.71075,0.710442943,0.713056052
2019-02-14T13:00:00Z,0.71075,0.7122,0.71041,0.71122,0.710476728,0.712995931
2019-02-14T14:00:00Z,0.71122,0.71126,0.70951,0.70976,0.710445566,0.712937012
2019-02-14T15:00:00Z,0.70976,0.70976,0.70716,0.70955,0.710406628,0.712799932
2019-02-14T16:00:00Z,0.70955,0.70966,0.70872,0.70912,0.710350688,0.712461536
2019-02-14T17:00:00Z,0.70912,0.71052,0.70892,0.71037,0.710351528,0.712143444
2019-02-14T18:00:00Z,0.71037,0.7106,0.71,0.71057,0.710361027,0.711844437
2019-02-14T19:00:00Z,0.71057,0.7108,0.71029,0.71049,0.710366634,0.711563371
2019-02-14T20:00:00Z,0.71049,0.7107,0.70996,0.70996,0.710348954,0.711299169
2019-02-14T21:00:00Z,0.70996,0.71051,0.70989,0.71031,0.710347261,0.711050819
2019-02-14T22:00:00Z,0.71031,0.71067,0.71021,0.71031,0.710345641,0.710817369
2019-02-14T23:00:00Z,0.71031,0.71063,0.71014,0.71039,0.710347569,0.70716
2019-02-15T00:00:00Z,0.71039,0.71046,0.70905,0.70943,0.710307675,0.7072294
2019-02-15T01:00:00Z,0.70943,0.70981,0.70793,0.70886,0.710244733,0.707297412
2019-02-15T02:00:00Z,0.70886,0.70919,0.70836,0.70912,0.710195831,0.707364064
2019-02-15T03:00:00Z,0.70912,0.70926,0.70876,0.70906,0.710146447,0.707429382
2019-02-15T04:00:00Z,0.70906,0.70946,0.70896,0.70928,0.710108776,0.707493395
2019-02-15T05:00:00Z,0.70928,0.70929,0.70862,0.70908,0.710064046,0.707556127
2019-02-15T06:00:00Z,0.70908,0.70938,0.70884,0.70916,0.71002474,0.707617604
2019-02-15T07:00:00Z,0.70916,0.70949,0.70823,0.70859,0.70996236,0.707677852
2019-02-15T08:00:00Z,0.70859,0.7091,0.70845,0.70884,0.709913562,0.707736895
2019-02-15T09:00:00Z,0.70884,0.71007,0.70832,0.71002,0.709918189,0.707794757
2019-02-15T10:00:00Z,0.71002,0.71047,0.70957,0.71031,0.709935225,0.707851462
2019-02-15T11:00:00Z,0.71031,0.71131,0.71024,0.71084,0.709974563,0.707907033
2019-02-15T12:00:00Z,0.71084,0.71169,0.71081,0.71113,0.710024799,0.708043152
2019-02-15T13:00:00Z,0.71113,0.71166,0.71005,0.71122,0.710076764,0.708261963
2019-02-15T14:00:00Z,0.71122,0.71245,0.71107,0.7116,0.710142992,0.708467645
2019-02-15T15:00:00Z,0.7116,0.71233,0.7113,0.71191,0.710219818,0.708786233
2019-02-15T16:00:00Z,0.71191,0.71242,0.7117,0.71223,0.710307218,0.709079335
2019-02-15T17:00:00Z,0.71223,0.71271,0.71214,0.7125,0.710402556,0.709348988
2019-02-15T18:00:00Z,0.7125,0.71485,0.71247,0.7145,0.710580706,0.709685089
2019-02-15T19:00:00Z,0.7145,0.7146,0.71396,0.71401,0.710729805,0.710304878
2019-02-15T20:00:00Z,0.71401,0.71422,0.71375,0.71421,0.710881118,0.710850293
2019-02-15T21:00:00Z,0.71421,0.71423,0.71374,0.714,0.711016722,0.711330258
2019-02-17T22:00:00Z,0.7133,0.71393,0.71329,0.71368,0.711132517,0.711752627
2019-02-17T23:00:00Z,0.71368,0.71477,0.71367,0.71449,0.711278494,0.712124312
2019-02-18T00:00:00Z,0.71449,0.71503,0.7143,0.71492,0.71143682,0.712451394
2019-02-18T01:00:00Z,0.71492,0.71545,0.71458,0.71522,0.711601306,0.712812399
2019-02-18T02:00:00Z,0.71522,0.71592,0.71516,0.7153,0.711762119,0.713234415
2019-02-18T03:00:00Z,0.7153,0.71556,0.71487,0.71545,0.711922462,0.71371782
2019-02-18T04:00:00Z,0.71545,0.71546,0.71487,0.71497,0.712054964,0.714114213
2019-02-18T05:00:00Z,0.71497,0.7152,0.71448,0.71466,0.712168226,0.714439254
2019-02-18T06:00:00Z,0.71466,0.71522,0.71448,0.71502,0.712292216,0.71592
2019-02-18T07:00:00Z,0.71502,0.7157,0.71465,0.71496,0.712408207,0.7158912
2019-02-18T08:00:00Z,0.71496,0.71527,0.71417,0.71515,0.712527415,0.715862976
2019-02-18T09:00:00Z,0.71515,0.7154,0.71474,0.71514,0.712641006,0.715795257
2019-02-18T10:00:00Z,0.71514,0.71553,0.71505,0.71535,0.712758788,0.715730247
2019-02-18T11:00:00Z,0.71535,0.71593,0.71514,0.71581,0.71289145,0.71417
2019-02-18T12:00:00Z,0.71581,0.71607,0.71516,0.71603,0.713027908,0.7142052
2019-02-18T13:00:00Z,0.71603,0.71603,0.71548,0.7156,0.713139738,0.714279792
2019-02-18T14:00:00Z,0.7156,0.71605,0.7152,0.71538,0.713237141,0.7143514
2019-02-18T15:00:00Z,0.71538,0.71539,0.71342,0.71363,0.713254222,0.71607
2019-02-18T16:00:00Z,0.71363,0.71364,0.71245,0.71261,0.713226212,0.71605
2019-02-18T17:00:00Z,0.71261,0.71298,0.71251,0.71293,0.713213333,0.715906
2019-02-18T18:00:00Z,0.71293,0.71313,0.71286,0.71307,0.713207102,0.71576776
2019-02-18T19:00:00Z,0.71307,0.71323,0.71294,0.71309,0.71320201,0.71563505
2019-02-18T20:00:00Z,0.71309,0.71336,0.71296,0.71327,0.713204966,0.715507648
2019-02-18T21:00:00Z,0.71327,0.71327,0.71272,0.71295,0.713193881,0.715385342
2019-02-18T22:00:00Z,0.71295,0.71322,0.7125,0.71256,0.713166321,0.715267928
2019-02-18T23:00:00Z,0.71256,0.71312,0.71253,0.7131,0.713163437,0.715155211
2019-02-19T00:00:00Z,0.7131,0.71439,0.71147,0.71183,0.713105462,0.715047002
2019-02-19T01:00:00Z,0.71183,0.71273,0.71174,0.71253,0.713080442,0.714832382
2019-02-19T02:00:00Z,0.71253,0.71256,0.71151,0.71185,0.713026944,0.714630639
2019-02-19T03:00:00Z,0.71185,0.71204,0.7107,0.71094,0.712936207,0.714441001
2019-02-19T04:00:00Z,0.71094,0.71147,0.71073,0.7113,0.712865068,0.714141721
2019-02-19T05:00:00Z,0.7113,0.71168,0.71099,0.71158,0.712809195,0.713866383
2019-02-19T06:00:00Z,0.71158,0.71161,0.71111,0.71154,0.712754013,0.713613073
2019-02-19T07:00:00Z,0.71154,0.71208,0.71088,0.71165,0.712706012,0.713380027
2019-02-19T08:00:00Z,0.71165,0.71236,0.71106,0.71146,0.712651838,0.713165625
2019-02-19T09:00:00Z,0.71146,0.71171,0.71062,0.7109,0.712575671,0.712968375
2019-02-19T10:00:00Z,0.7109,0.71151,0.71072,0.71124,0.712517598,0.712733537
2019-02-19T11:00:00Z,0.71124,0.71168,0.71034,0.71067,0.712437268,0.712522183
2019-02-19T12:00:00Z,0.71067,0.71102,0.71041,0.71077,0.712364778,0.712260321
2019-02-19T13:00:00Z,0.71077,0.7117,0.71066,0.71128,0.712317614,0.712029883
2019-02-19T14:00:00Z,0.71128,0.71258,0.71115,0.71252,0.712326413,0.71034
2019-02-19T15:00:00Z,0.71252,0.71433,0.71231,0.71416,0.712406134,0.7103848
2019-02-19T16:00:00Z,0.71416,0.715,0.71389,0.71449,0.712496737,0.710542608
2019-02-19T17:00:00Z,0.71449,0.71737,0.71422,0.71703,0.712693836,0.710810052
2019-02-19T18:00:00Z,0.71703,0.71739,0.71696,0.71707,0.712884104,0.711334847
2019-02-19T19:00:00Z,0.71707,0.71722,0.71651,0.71687,0.713057404,0.711940363
2019-02-19T20:00:00Z,0.71687,0.7172,0.71655,0.71671,0.713216212,0.712485326
2019-02-19T21:00:00Z,0.71671,0.71671,0.71622,0.71631,0.713350725,0.712975794
2019-02-19T22:00:00Z,0.71631,0.71655,0.7161,0.7161,0.713470258,0.713417214
2019-02-19T23:00:00Z,0.7161,0.71696,0.7161,0.71673,0.713611986,0.713814493
2019-02-20T00:00:00Z,0.71673,0.71706,0.71512,0.71605,0.713717987,0.714172044
2019-02-20T01:00:00Z,0.71605,0.71754,0.71528,0.71744,0.713879813,0.714493839
2019-02-20T02:00:00Z,0.71744,0.71767,0.71681,0.71691,0.714011561,0.714859379
2019-02-20T03:00:00Z,0.71691,0.71722,0.7157,0.71633,0.714112362,0.715252866
2019-02-20T04:00:00Z,0.71633,0.71661,0.716,0.7165,0.714216173,0.715591264
2019-02-20T05:00:00Z,0.7165,0.7166,0.716,0.71607,0.714296774,0.7157
2019-02-20T06:00:00Z,0.71607,0.71628,0.71582,0.71602,0.714371697,0.71767
2019-02-20T07:00:00Z,0.71602,0.71677,0.71597,0.71642,0.714460753,0.717633
2019-02-20T08:00:00Z,0.71642,0.71692,0.7152,0.7154,0.71450159,0.71759674
2019-02-20T09:00:00Z,0.7154,0.71614,0.71521,0.71533,0.714537608,0.71750087
2019-02-20T10:00:00Z,0.71533,0.71568,0.71506,0.71563,0.714585103,0.717408836
2019-02-20T11:00:00Z,0.71563,0.71565,0.71491,0.71506,0.714605751,0.717267905
2019-02-20T12:00:00Z,0.71506,0.71645,0.7141,0.716,0.714666371,0.717079273
2019-02-20T13:00:00Z,0.716,0.71651,0.71527,0.71613,0.714730007,0.716781346
2019-02-20T14:00:00Z,0.71613,0.71643,0.71527,0.71584,0.714778267,0.716513211
2019-02-20T15:00:00Z,0.71584,0.71727,0.71563,0.7166,0.714857473,0.7141
2019-02-20T16:00:00Z,0.7166,0.71791,0.71656,0.71763,0.714978018,0.7141634
2019-02-20T17:00:00Z,0.71763,0.7179,0.71715,0.71756,0.715090278,0.714313264
2019-02-20T18:00:00Z,0.71756,0.71829,0.71755,0.71778,0.715207222,0.714457133
2019-02-20T19:00:00Z,0.71778,0.71815,0.71571,0.71736,0.715300821,0.714687105
2019-02-20T20:00:00Z,0.71736,0.71738,0.71626,0.71626,0.715342525,0.714903279
2019-02-20T21:00:00Z,0.71626,0.71646,0.71592,0.71641,0.715388937,0.715106482
2019-02-20T22:00:00Z,0.71641,0.71683,0.71581,0.71662,0.715442461,0.715297493
2019-02-20T23:00:00Z,0.71662,0.71703,0.71636,0.71685,0.715503658,0.715477044
2019-02-21T00:00:00Z,0.71685,0.72069,0.71613,0.71944,0.715674804,0.715645821
2019-02-21T01:00:00Z,0.71944,0.71987,0.71414,0.71503,0.715646769,0.72069
2019-02-21T02:00:00Z,0.71503,0.71634,0.71475,0.71623,0.715672127,0.72069
2019-02-21T03:00:00Z,0.71623,0.71686,0.71553,0.71648,0.715707252,0.720559
2019-02-21T04:00:00Z,0.71648,0.7168,0.71585,0.71617,0.715727371,0.72043062
2019-02-21T05:00:00Z,0.71617,0.71656,0.70992,0.71064,0.715506181,0.720304808
2019-02-21T06:00:00Z,0.71064,0.71064,0.70857,0.70961,0.715249825,0.719889415
2019-02-21T07:00:00Z,0.70961,0.71316,0.70885,0.71114,0.715071137,0.71921025
2019-02-21T08:00:00Z,0.71114,0.71219,0.71054,0.71099,0.714893697,0.718571835
2019-02-21T09:00:00Z,0.71099,0.71107,0.70983,0.71016,0.714687884,0.717971725
2019-02-21T10:00:00Z,0.71016,0.71113,0.70983,0.71087,0.714521889,0.717407622
2019-02-21T11:00:00Z,0.71087,0.71137,0.71058,0.71125,0.714379633,0.716877364
2019-02-21T12:00:00Z,0.71125,0.71172,0.71066,0.71103,0.714233996,0.716378923
2019-02-21T13:00:00Z,0.71103,0.7115,0.71064,0.71104,0.714095127,0.715910387
2019-02-21T14:00:00Z,0.71104,0.71114,0.70934,0.70973,0.713905339,0.715469964
2019-02-21T15:00:00Z,0.70973,0.70975,0.70841,0.70904,0.713693802,0.715055966
2019-02-21T16:00:00Z,0.70904,0.7091,0.7076,0.70797,0.713444941,0.714524289
2019-02-21T17:00:00Z,0.70797,0.70817,0.70698,0.708,0.713208205,0.71383186
2019-02-21T18:00:00Z,0.708,0.70828,0.70769,0.70819,0.712990022,0.713009637
2019-02-21T19:00:00Z,0.70819,0.70826,0.70756,0.70795,0.712770891,0.71228608
2019-02-21T20:00:00Z,0.70795,0.71139,0.7078,0.70998,0.712649548,0.711649351
2019-02-21T21:00:00Z,0.70998,0.70998,0.70862,0.70881,0.712482611,0.71139
2019-02-21T22:00:00Z,0.70881,0.70978,0.70859,0.70906,0.712333802,0.71139
2019-02-21T23:00:00Z,0.70906,0.71098,0.70901,0.7108,0.712267115,0.70698
2019-02-22T00:00:00Z,0.7108,0.71147,0.71005,0.71044,0.712187675,0.70706
2019-02-22T01:00:00Z,0.71044,0.71062,0.70845,0.709,0.71204908,0.7072364
2019-02-22T02:00:00Z,0.709,0.71012,0.70897,0.7099,0.711955642,0.707405744
2019-02-22T03:00:00Z,0.7099,0.7099,0.70823,0.70943,0.711845831,0.707568314
2019-02-22T04:00:00Z,0.70943,0.71009,0.709,0.70922,0.711731665,0.707724382
2019-02-22T05:00:00Z,0.70922,0.70992,0.70904,0.70971,0.711643766,0.707874206
2019-02-22T06:00:00Z,0.70971,0.71045,0.70952,0.71027,0.711584037,0.708018038
2019-02-22T07:00:00Z,0.71027,0.71178,0.71015,0.7117,0.711589079,0.708156117
2019-02-22T08:00:00Z,0.7117,0.7117,0.71084,0.71146,0.711583467,0.70837355
2019-02-22T09:00:00Z,0.71146,0.71155,0.71043,0.71055,0.711538534,0.708577937
2019-02-22T10:00:00Z,0.71055,0.711,0.71008,0.71084,0.711508163,0.70877006
2019-02-22T11:00:00Z,0.71084,0.71158,0.71072,0.71128,0.711498243,0.708950657
2019-02-22T12:00:00Z,0.71128,0.71175,0.71082,0.71115,0.711483102,0.709120417
2019-02-22T13:00:00Z,0.71115,0.71303,0.71063,0.71272,0.71153688,0.709279992
2019-02-22T14:00:00Z,0.71272,0.71308,0.71229,0.71282,0.711592668,0.709579993
2019-02-22T15:00:00Z,0.71282,0.71411,0.71272,0.71348,0.711674726,0.709929994
2019-02-22T16:00:00Z,0.71348,0.71406,0.71331,0.71369,0.711762346,0.710431594
2019-02-22T17:00:00Z,0.71369,0.71504,0.71353,0.71404,0.711861375,0.710873003
2019-02-22T18:00:00Z,0.71404,0.71448,0.71377,0.71397,0.711953054,0.711456383
2019-02-22T19:00:00Z,0.71397,0.71423,0.71289,0.71333,0.712012921,0.711958089
2019-02-22T20:00:00Z,0.71333,0.71363,0.71301,0.71308,0.712059316,0.712389557
2019-02-22T21:00:00Z,0.71308,0.71328,0.71248,0.71248,0.712077607,0.71504
2019-02-24T22:00:00Z,0.7135,0.71544,0.71302,0.71459,0.712186841,0.71248
2019-02-24T23:00:00Z,0.71459,0.7158,0.71436,0.71569,0.712339152,0.71248
2019-02-25T00:00:00Z,0.71569,0.71612,0.71494,0.71609,0.712502233,0.7126128
2019-02-25T01:00:00Z,0.71609,0.71617,0.71489,0.715,0.712610831,0.712823232
2019-02-25T02:00:00Z,0.715,0.71549,0.7135,0.7137,0.712658186,0.713090973
2019-02-25T03:00:00Z,0.7137,0.71475,0.71343,0.71439,0.712733483,0.713337296
2019-02-25T04:00:00Z,0.71439,0.71462,0.71415,0.71438,0.71280507,0.71343
2019-02-25T05:00:00Z,0.71438,0.71527,0.71438,0.71513,0.712906154,0.71343
2019-02-25T06:00:00Z,0.71513,0.71553,0.71465,0.71474,0.712985887,0.7136492
2019-02-25T07:00:00Z,0.71474,0.71591,0.71459,0.71577,0.713106935,0.713850864
2019-02-25T08:00:00Z,0.71577,0.71608,0.71513,0.71572,0.713220547,0.714036395
2019-02-25T09:00:00Z,0.71572,0.71657,0.71534,0.71638,0.713357914,0.714207083
2019-02-25T10:00:00Z,0.71638,0.71737,0.71634,0.71698,0.713515396,0.714443375
2019-02-25T11:00:00Z,0.71698,0.7181,0.71693,0.71745,0.713686466,0.71479457
2019-02-25T12:00:00Z,0.71745,0.71772,0.71687,0.71745,0.713850098,0.71525733
2019-02-25T13:00:00Z,0.71745,0.7176,0.71666,0.71728,0.713999224,0.715655304
2019-02-25T14:00:00Z,0.71728,0.71843,0.71727,0.71772,0.714160997,0.715997561
2019-02-25T15:00:00Z,0.71772,0.71788,0.71668,0.71727,0.714296171,0.716386752
2019-02-25T16:00:00Z,0.71727,0.71745,0.71658,0.71686,0.714407642,0.71843
2019-02-25T17:00:00Z,0.71686,0.71729,0.71651,0.71725,0.714531223,0.718393
2019-02-25T18:00:00Z,0.71725,0.71747,0.71678,0.71747,0.714658995,0.71831768
2019-02-25T19:00:00Z,0.71747,0.7181,0.71735,0.71753,0.714783822,0.718245373
2019-02-25T20:00:00Z,0.71753,0.71766,0.71692,0.71708,0.714883656,0.718175958
2019-02-25T21:00:00Z,0.71708,0.7172,0.7166,0.71664,0.714960018,0.71810932
2019-02-25T22:00:00Z,0.71664,0.71711,0.71652,0.71705,0.715050887,0.718045347
2019-02-25T23:00:00Z,0.71705,0.71727,0.71664,0.7172,0.715144327,0.717983933
2019-02-26T00:00:00Z,0.7172,0.71733,0.71616,0.71626,0.715192834,0.717924976
2019-02-26T01:00:00Z,0.71626,0.71655,0.71506,0.71579,0.715218798,0.717819077
2019-02-26T02:00:00Z,0.71579,0.7165,0.71521,0.71647,0.715273198,0.717598351
2019-02-26T03:00:00Z,0.71647,0.71698,0.71575,0.71605,0.715306972,0.717395283
2019-02-26T04:00:00Z,0.71605,0.71628,0.71573,0.71588,0.715331886,0.71720846
2019-02-26T05:00:00Z,0.71588,0.71592,0.71531,0.71553,0.7153405,0.717036583
2019-02-26T06:00:00Z,0.71553,0.71602,0.71542,0.71578,0.715359609,0.716878457
2019-02-26T07:00:00Z,0.71578,0.71637,0.71536,0.71559,0.715369626,0.71673298
2019-02-26T08:00:00Z,0.71559,0.71581,0.71421,0.7143,0.71532312,0.716599142
2019-02-26T09:00:00Z,0.7143,0.71548,0.71426,0.71543,0.715327767,0.71637
2019-02-26T10:00:00Z,0.71543,0.71562,0.7151,0.71548,0.715334386,0.716154
2019-02-26T11:00:00Z,0.71548,0.71548,0.7145,0.71487,0.715314195,0.7159596
2019-02-26T12:00:00Z,0.71487,0.71542,0.71464,0.71485,0.715294013,0.71578464
2019-02-26T13:00:00Z,0.71485,0.71592,0.7145,0.71575,0.715313838,0.71421
2019-02-26T14:00:00Z,0.71575,0.71582,0.71491,0.71538,0.715316715,0.7142442
2019-02-26T15:00:00Z,0.71538,0.71758,0.71465,0.71745,0.715409467,0.714277716
2019-02-26T16:00:00Z,0.71745,0.71843,0.71718,0.7181,0.715526446,0.714409807
2019-02-26T17:00:00Z,0.7181,0.71824,0.71747,0.71782,0.715626166,0.71465
2019-02-26T18:00:00Z,0.71782,0.71786,0.71739,0.71773,0.715717637,0.7148768
2019-02-26T19:00:00Z,0.71773,0.71946,0.71754,0.7193,0.715873392,0.715089992
2019-02-26T20:00:00Z,0.7193,0.71935,0.71874,0.71886,0.716003244,0.715439593
2019-02-26T21:00:00Z,0.71886,0.7189,0.71817,0.71821,0.71609919,0.715761225
2019-02-26T22:00:00Z,0.71821,0.71944,0.71795,0.71924,0.716235747,0.716057127
2019-02-26T23:00:00Z,0.71924,0.71988,0.71907,0.71933,0.71637028,0.716329357
2019-02-27T00:00:00Z,0.71933,0.71957,0.71827,0.71851,0.716463311,0.716684421
2019-02-27T01:00:00Z,0.71851,0.71854,0.71766,0.71829,0.716542733,0.717003979
2019-02-27T02:00:00Z,0.71829,0.71845,0.71748,0.71784,0.716599136,0.717291581
2019-02-27T03:00:00Z,0.71784,0.71879,0.71769,0.71827,0.716671782,0.71748
2019-02-27T04:00:00Z,0.71827,0.71857,0.71773,0.71814,0.716735617,0.71748
2019-02-27T05:00:00Z,0.71814,0.71928,0.718,0.71885,0.716827547,0.71769
2019-02-27T06:00:00Z,0.71885,0.71898,0.71766,0.71809,0.716882436,0.71988
2019-02-27T07:00:00Z,0.71809,0.71849,0.71775,0.71784,0.71692407,0.7198356
2019-02-27T08:00:00Z,0.71784,0.71803,0.71695,0.71697,0.716926066,0.719792088
2019-02-27T09:00:00Z,0.71697,0.71717,0.71664,0.71673,0.716917542,0.719678404
2019-02-27T10:00:00Z,0.71673,0.71713,0.71644,0.71669,0.716907649,0.7194961
2019-02-27T11:00:00Z,0.71669,0.71704,0.7164,0.71688,0.716906447,0.719251612
2019-02-27T12:00:00Z,0.71688,0.7172,0.71512,0.71538,0.716840079,0.718966451
2019-02-27T13:00:00Z,0.71538,0.71623,0.71511,0.71551,0.71678225,0.718504877
2019-02-27T14:00:00Z,0.71551,0.71559,0.71379,0.71417,0.716668674,0.718029594
2019-02-27T15:00:00Z,0.71417,0.71459,0.7127,0.71423,0.716562644,0.717351259
2019-02-27T16:00:00Z,0.71423,0.71436,0.71296,0.71331,0.716421225,0.716514032
2019-02-27T17:00:00Z,0.71331,0.71354,0.71308,0.71338,0.716288998,0.715827507
2019-02-27T18:00:00Z,0.71338,0.71409,0.71334,0.71392,0.716185998,0.715264555
2019-02-27T19:00:00Z,0.71392,0.71408,0.7134,0.71397,0.71608965,0.714802935
2019-02-27T20:00:00Z,0.71397,0.71406,0.71358,0.71378,0.715989231,0.714424407
2019-02-27T21:00:00Z,0.71378,0.7142,0.71367,0.71398,0.715901873,0.7127
2019-02-27T22:00:00Z,0.71398,0.71422,0.71306,0.71402,0.715820052,0.71273
