time,open,high,low,close,Basis,Upper1,Lower1,Upper2.5,Lower2.5,Upper2,Lower2
2019-01-08T22:00:00Z,0.71397,0.71714,0.71343,0.71586,0.71065,0.715458386,0.705841614,0.722670966,0.698629034,0.720266773,0.701033227
2019-01-09T02:00:00Z,0.71586,0.71667,0.71494,0.71545,0.711396,0.715708232,0.707083768,0.72217658,0.70061542,0.720020464,0.702771536
2019-01-09T06:00:00Z,0.71545,0.71635,0.71459,0.71578,0.712103,0.715884202,0.708321798,0.721556006,0.702649994,0.719665405,0.704540595
2019-01-09T10:00:00Z,0.71578,0.71709,0.71562,0.7169,0.71285,0.715971862,0.709728138,0.720654654,0.705045346,0.719093723,0.706606277
2019-01-09T14:00:00Z,0.7169,0.71939,0.71566,0.71793,0.7135095,0.716213718,0.710805282,0.720270045,0.706748955,0.718917936,0.708101064
2019-01-09T18:00:00Z,0.71793,0.71915,0.71687,0.71709,0.7141465,0.715977675,0.712315325,0.718724438,0.709568562,0.71780885,0.71048415
2019-01-09T22:00:00Z,0.71709,0.71794,0.71463,0.71614,0.7144025,0.716133863,0.712671137,0.718730908,0.710074092,0.717865227,0.710939773
2019-01-10T02:00:00Z,0.71614,0.71902,0.71538,0.71896,0.714777,0.716638701,0.712915299,0.719431253,0.710122747,0.718500402,0.711053598
2019-01-10T06:00:00Z,0.71896,0.71913,0.71712,0.71826,0.7150425,0.717000843,0.713084157,0.719938358,0.710146642,0.718959187,0.711125813
2019-01-10T10:00:00Z,0.71826,0.71976,0.7179,0.7183,0.715304,0.717329526,0.713278474,0.720367814,0.710240186,0.719355051,0.711252949
2019-01-10T14:00:00Z,0.7183,0.71943,0.71785,0.71847,0.715584,0.71764053,0.71352747,0.720725324,0.710442676,0.719697059,0.711470941
2019-01-10T18:00:00Z,0.71847,0.71896,0.71719,0.7185,0.7158365,0.717925283,0.713747717,0.721058456,0.710614544,0.720014065,0.711658935
2019-01-10T22:00:00Z,0.7185,0.72046,0.7182,0.71925,0.716066,0.7182623,0.7138697,0.72155675,0.71057525,0.7204586,0.7116734
2019-01-11T02:00:00Z,0.71925,0.72195,0.71879,0.72124,0.7163985,0.718836278,0.713960722,0.722492946,0.710304054,0.721274056,0.711522944
2019-01-11T06:00:00Z,0.72124,0.72255,0.72068,0.72182,0.716823,0.719423271,0.714222729,0.723323678,0.710322322,0.722023543,0.711622457
2019-01-11T10:00:00Z,0.72182,0.72351,0.72103,0.72147,0.7172775,0.719855786,0.714699214,0.723723215,0.710831785,0.722434072,0.712120928
2019-01-11T14:00:00Z,0.72147,0.72164,0.71839,0.72073,0.7176675,0.720146695,0.715188305,0.723865488,0.711469512,0.72262589,0.71270911
2019-01-11T18:00:00Z,0.72073,0.72159,0.72016,0.72144,0.718098,0.720443761,0.715752239,0.723962403,0.712233597,0.722789523,0.713406477
