time,open,high,low,close,EMA,EMA75,ParabolicSAR
2019-05-12T04:00:00Z,7159.32,7563.71,7159.32,7534.5,5982.27992787526,6286.8739698666695,6912.18
2019-05-12T08:00:00Z,7526.34,7585,6964.01,7193.77,6014.161245562753,6331.112800604881,7585
2019-05-12T12:00:00Z,7184.99,7249.63,6762.57,6857.73,6036.360423311102,6356.801444477814,7585
2019-05-12T16:00:00Z,6879.12,7085.35,6801.85,7012.95,6062.060149013441,6388.808691088652,7585
2019-05-12T20:00:00Z,7029.39,7175.83,6860.46,6974.35,6086.067776670982,6417.371681767255,7552.1028
2019-05-13T00:00:00Z,6968.84,7084.58,6863.75,7010.7,6110.400203600693,6446.314526559096,7520.521487999999
2019-05-13T04:00:00Z,7015.46,7145,6990,7028.67,6134.56519824278,6474.722110629384,7490.203428479999
2019-05-13T08:00:00Z,7026.83,7333.09,6996.5,7261.93,6164.232693025864,6513.122495476731,7461.098091340799
2019-05-13T12:00:00Z,7259.04,7878,7240.77,7841.93,6208.382622156762,6577.942373746159,6762.57
2019-05-13T16:00:00Z,7828.6,7977.7,7741.11,7909,6253.135711047374,6642.872014051225,6784.8786
2019-05-13T20:00:00Z,7899.21,8167.5,7421,7810.05,6294.107139704021,6699.807525560921,6832.591456
2019-05-14T00:00:00Z,7810.72,8080,7792.54,7963.31,6338.033530764442,6761.44179260673,6912.68596864
2019-05-14T04:00:00Z,7966,8327,7959.86,8327,6390.374753639062,6837.810485650304,6987.9748105216
2019-05-14T08:00:00Z,8324.83,8335.56,7891,8048.14,6434.000154859086,6896.850949764924,7095.096825679872
2019-05-14T12:00:00Z,8041,8230,7922.98,7941.49,6473.670940257532,6947.808952215415,7219.143143111885
2019-05-14T16:00:00Z,7949.2,8063.03,7679.86,7771.42,6507.822231303386,6987.985100887834,7330.784828800697
2019-05-14T20:00:00Z,7779.77,8063,7618.99,7986,6546.721646269086,7036.668754503062,7431.262345920627
2019-05-15T00:00:00Z,7991.72,8140.22,7929.53,8060.46,6586.55686610411,7086.609790868766,7521.692111328564
2019-05-15T04:00:00Z,8060.46,8078.33,7838,7924.47,6621.765106469791,7127.481020582485,7603.078900195708
2019-05-15T08:00:00Z,7912.38,8191.14,7864.06,7980.98,6657.533919457428,7169.115117139437,7676.327010176137
2019-05-15T12:00:00Z,7980.97,8065,7886.24,8013.36,6693.213553155917,7210.297794352147,7742.250309158523
2019-05-15T16:00:00Z,8020.53,8266.05,7929.92,8198.5,6732.826354388656,7258.502779993506,7801.581278242671
2019-05-15T20:00:00Z,8198,8300,8109.74,8208.69,6771.664871378428,7304.853376091384,7854.979150418404
2019-05-16T00:00:00Z,8203.97,8390.95,8150.33,8239.2,6810.284216868469,7350.431260184488,7903.037235376563
2019-05-16T04:00:00Z,8242.13,8249.69,7850.72,7995.53,6841.474895371931,7381.899491395,8390.95
2019-05-16T08:00:00Z,7993.05,8064.94,7746.75,7859.49,6868.264766546354,7405.1965893757315,8390.95
2019-05-16T12:00:00Z,7858.04,8036.67,7753.32,8021.73,6898.619114795134,7435.271389893988,8365.182
2019-05-16T16:00:00Z,8021.73,8034.99,7777,7846.02,6923.550717037368,7455.3079074601355,8340.444720000001
2019-05-16T20:00:00Z,7838.95,7960.6,7654.93,7880,6948.720435010068,7476.024594901104,8316.696931200002
2019-05-17T00:00:00Z,7879.28,7942.09,6178,7285,6957.569897246645,7466.706321979099,8276.990915328002
2019-05-17T04:00:00Z,7281.97,7431.1,7086.84,7290.94,6966.342794687523,7458.132355053289,8109.071642101762
2019-05-17T08:00:00Z,7282.98,7318.76,7048.6,7150.48,6971.188510616798,7443.12492309947,7954.585910733621
2019-05-17T12:00:00Z,7145.89,7265.98,6894.8,7090.83,6974.336970863725,7425.939804899495,7812.459037874932
2019-05-17T16:00:00Z,7084.7,7208,6964.01,7143.49,6978.788366367311,7412.161765636105,7681.702314844937
2019-05-17T20:00:00Z,7134.68,7388,7059.29,7351.71,6988.602093568171,7409.21289901971,7561.406129657342
2019-05-18T00:00:00Z,7352.39,7431.1,7242.07,7377,6998.823091105851,7407.641538091919,7450.733639284755
2019-05-18T04:00:00Z,7376.41,7493.85,7301.75,7331.84,7007.586693971486,7403.943902087435,6178
2019-05-18T08:00:00Z,7324.8,7393,7205.57,7321.05,7015.835728340658,7399.900297107561,6204.317
2019-05-18T12:00:00Z,7326.52,7407.42,7273.68,7360.42,7024.903735489588,7397.974428955972,6230.10766
2019-05-18T16:00:00Z,7360.41,7378.89,7211.75,7233.96,7030.405216134599,7389.973725104462,6255.3825068
2019-05-18T20:00:00Z,7241.05,7350,7229.23,7260.12,7036.450342025793,7383.639397050585,6280.151856664
2019-05-19T00:00:00Z,7257.82,7980.82,7247.86,7951.46,7060.529543551431,7411.337963048118,6304.425819530719
2019-05-19T04:00:00Z,7941.55,8029.14,7851.45,7966.86,7084.38034503692,7438.43659899699,6371.481586749491
2019-05-19T08:00:00Z,7966.86,8150.33,7929.53,8028.96,7109.237704378053,7467.242618558113,6470.941091544521
2019-05-19T12:00:00Z,8030.66,8051.1,7777.11,7994.09,7132.523291104947,7492.942490823571,6605.292204220959
2019-05-19T16:00:00Z,7989.13,8089.51,7888,7952.64,7154.10530976008,7515.366759563884,6728.895227883282
2019-05-19T20:00:00Z,7952.63,8299.99,7901.91,8200,7181.628854240078,7548.763502999793,6842.61000965262
2019-05-20T00:00:00Z,8193.45,8199.97,7819.41,8057.77,7204.6852001811285,7573.593088219315,6988.348008687358
2019-05-20T04:00:00Z,8057.77,8138.24,7838.23,7900.56,7222.997694913204,7589.542693672031,7119.512207818622
2019-05-20T08:00:00Z,7915,7979.12,7771.17,7859.2,7239.739860836541,7602.696708614859,7237.5599870367605
2019-05-20T12:00:00Z,7870.82,7941.73,7581.03,7839.91,7255.533811867159,7614.268088682426,7343.802988333085
2019-05-20T16:00:00Z,7843.19,7897.34,7683.9,7815.57,7270.271606291707,7624.087694112552,7439.421689499776
2019-05-20T20:00:00Z,7821.87,8150,7796.23,8005.64,7289.623406126136,7642.7000017168175,7525.478520549798
2019-05-21T00:00:00Z,8007.67,8065.18,7840,7930.51,7306.488842807027,7656.739513828193,7602.9296684948185
2019-05-21T04:00:00Z,7930.61,7989.37,7841,7942.01,7323.213083785789,7670.655147299988,7672.635701645337
2019-05-21T08:00:00Z,7935.33,8034,7676.27,7877.3,7337.794318423005,7680.735384017062,8299.99
2019-05-21T12:00:00Z,7877.3,8000,7820,7919.62,7353.1055205697685,7692.38829211379,8287.5156
2019-05-21T16:00:00Z,7918.59,8069.34,7896.28,8024.71,7370.779322660038,7708.59910713263,8275.290688000001
2019-05-21T20:00:00Z,8024.71,8117.48,7906.3,7955.16,7386.157761537405,7720.626467760307,8263.31027424
2019-05-22T00:00:00Z,7949.18,8029.14,7912.5,7935.9,7400.624662549579,7731.127615674438,8251.5694687552
2019-05-22T04:00:00Z,7931.43,7967.96,7850.72,7912.04,7414.082960903537,7739.952610031783,8240.063479380096
2019-05-22T08:00:00Z,7912.88,7958.15,7754.97,7820.4,7424.77551456397,7743.876872957061,8228.787609792495
2019-05-22T12:00:00Z,7821.85,8049.22,7778.6,7982.58,7439.454579970182,7755.5209279347655,8217.737257596644
2019-05-22T16:00:00Z,7983.73,7996.39,7851,7936.55,7452.536038392019,7764.351614376972,8206.90791244471
2019-05-22T20:00:00Z,7931.77,7949.35,7505.69,7624.95,7457.073247908018,7757.551535626876,8196.295154195817
2019-05-23T00:00:00Z,7622.9,7687.73,7535,7670.8,7462.6976361209645,7753.319753401175,8168.670948027984
2019-05-23T04:00:00Z,7672.05,7695.46,7562.13,7598.33,7466.266908854624,7745.759277625508,8142.151710106865
2019-05-23T08:00:00Z,7599.11,7655,7468.31,7600.07,7469.788042832133,7738.652483594995,8116.69324170259
2019-05-23T12:00:00Z,7598.94,7820.99,7556.73,7770.94,7477.713094336551,7740.227484395239,8077.790247200434
2019-05-23T16:00:00Z,7779.38,7882,7727.91,7793.48,7486.022749748747,7742.825168083276,8041.221432368408
2019-05-23T20:00:00Z,7788.27,7980,7772.71,7880.22,7496.3963615974635,7749.527355006044,8006.846746426304
2019-05-24T00:00:00Z,7880.4,7938.13,7830,7877.15,7506.416194187004,7755.752849883797,7980
2019-05-24T04:00:00Z,7878.98,7909.75,7795.95,7883.99,7516.3523469715565,7762.008320621173,7980
2019-05-24T08:00:00Z,7883.99,8074.84,7880.94,8035.47,7530.013337840726,7775.347914737214,7468.31
2019-05-24T12:00:00Z,8035.47,8154.04,7969.22,8110.99,7545.302197371234,7791.720699384179,7480.440600000001
2019-05-24T16:00:00Z,8111.03,8188.87,8004.78,8061.99,7558.899244808833,7804.9045677069025,7507.384576
2019-05-24T20:00:00Z,8066.46,8149.61,7935,7999.02,7570.481369945443,7814.373613184614,7548.27370144
2019-05-25T00:00:00Z,7999.02,8069.34,7967.14,8004.02,7581.8902812626675,7823.624656443902,7586.7094793536
2019-05-25T04:00:00Z,8009.69,8046.25,7939.76,7991.81,7592.677642282071,7831.828819544199,7622.839110592384
2019-05-25T08:00:00Z,7992.43,8158.45,7980.71,8115,7606.422967485175,7845.642047859116,7656.800963956841
2019-05-25T12:00:00Z,8113.05,8128.9,8023.92,8065.59,7618.506310446091,7856.371216256232,7688.72510611943
2019-05-25T16:00:00Z,8076.19,8120,7987,8015.54,7628.954565434352,7864.135547170563,7718.7337997522645
2019-05-25T20:00:00Z,8012.82,8089.51,8012.82,8064.64,7640.4199716071325,7873.916252186633,7746.941971767129
2019-05-26T00:00:00Z,8066.15,8085,7991.1,8005.43,7650.025498670103,7880.331556958016,7773.4576534611015
2019-05-26T04:00:00Z,8007.65,8053.22,7940,8001.83,7659.283511862995,7886.258310277138,7798.382394253435
2019-05-26T08:00:00Z,8006.23,8029.14,7888.91,7936.6,7666.581314182389,7888.714002458741,7821.811650598229
2019-05-26T12:00:00Z,7938.51,8030,7907.8,8014.39,7675.734174335485,7894.844538924168,7843.835151562335
2019-05-26T16:00:00Z,8018.91,8621.52,7980.24,8586.88,7699.7116960634985,7928.6023662937205,7864.537242468596
2019-05-26T20:00:00Z,8585.77,8802.29,8527.11,8733.26,7726.910335640775,7967.853958181831,7907.8
2019-05-27T00:00:00Z,8733.27,8939.18,8684.26,8773.11,7754.4419057554915,8007.134740709547,7980.24
2019-05-27T04:00:00Z,8773.2,8815.86,8697,8778.72,7781.396592446136,8044.773046040789,8095.3128
2019-05-27T08:00:00Z,8780.42,8781.52,8675.31,8714.81,7805.960103171238,8077.457775502214,8196.576864
2019-05-27T12:00:00Z,8723.28,8916.89,8712.38,8849.01,7833.408784666732,8115.094469380155,8285.68924032
2019-05-27T16:00:00Z,8854.81,8917.77,8653.68,8808.53,7859.0698692807655,8148.920592825026,8364.1081314816
2019-05-27T20:00:00Z,8815.28,8852.89,8718.74,8770.73,7883.060925352324,8179.252759028683,8433.116755703808
2019-05-28T00:00:00Z,8774.45,8817.41,8741.36,8788.54,7906.889322053579,8208.974087856552,8493.844345019352
2019-05-28T04:00:00Z,8787.45,8808,8660.28,8743.13,7928.895655683748,8235.030473814768,8547.28462361703
2019-05-28T08:00:00Z,8750.56,8762.39,8662.93,8745.96,7950.397348955229,8259.953865336,8594.312068782987
2019-05-28T12:00:00Z,8749.46,8772.84,8540.94,8700.01,7970.123997666934,8281.42001824644,8939.18
2019-05-28T16:00:00Z,8704,8806.26,8624.37,8698.78,7989.299155623067,8301.779041746613,8931.2152
2019-05-28T20:00:00Z,8697.15,8750,8658.05,8717.96,8008.474441001407,8322.080551905316,8923.409696
2019-05-29T00:00:00Z,8715.35,8718.01,8610.57,8635.86,8024.984587290844,8337.386866446519,8915.76030208
2019-05-29T04:00:00Z,8638.77,8658.87,8421.12,8544.19,8038.647887625295,8347.474824180836,8908.2638960384
2019-05-29T08:00:00Z,8544.19,8689,8520.98,8624.15,8054.055837950945,8360.971174220795,8888.778140196864
2019-05-29T12:00:00Z,8626,8762.39,8612.74,8698.55,8071.016210636446,8377.438434014903,8870.07181458899
2019-05-29T16:00:00Z,8695.25,8753.96,8643.81,8700.17,8087.572889303908,8393.181437233688,8852.11374200543
2019-05-29T20:00:00Z,8700.17,8722.4,8613.04,8663.41,8102.726497480121,8406.36331834424,8834.873992325212
2019-05-30T00:00:00Z,8663.07,8732.49,8553.97,8684.14,8118.026852809591,8419.913400376228,8818.323832632204
2019-05-30T04:00:00Z,8684.14,8784.29,8661.49,8689.99,8133.07851457776,8433.087868650558,8802.435679326916
2019-05-30T08:00:00Z,8689.99,8771.16,8664.57,8712.01,8148.313553667819,8446.69382627736,8787.18305215384
2019-05-30T12:00:00Z,8713.83,8955.3,8680.52,8941.85,8169.196091729193,8470.847785971147,8421.12
2019-05-30T16:00:00Z,8937.02,9096.79,8540.24,8620,8181.059352473161,8478.123503728653,8431.803600000001
2019-05-30T20:00:00Z,8617.02,8625.61,8000,8277.76,8183.604106355447,8468.349674278476,9096.79
2019-05-31T00:00:00Z,8277.76,8377.29,8211.62,8261.78,8185.661366714514,8458.273104801478,9096.79
2019-05-31T04:00:00Z,8264.97,8309.47,8109.74,8303.45,8188.761067590448,8450.720758225796,9074.854200000002
2019-05-31T08:00:00Z,8304.74,8331.18,8169.14,8238,8190.056828969647,8440.344135873318,9053.357116000001
2019-05-31T12:00:00Z,8231.34,8461.38,8222.71,8343.52,8194.095333470445,8435.621007294132,9032.289973680001
2019-05-31T16:00:00Z,8350.21,8472.21,8298.6,8439.24,8200.546508905432,8435.797543523686,9011.644174206402
2019-05-31T20:00:00Z,8443.75,8589.99,8425.84,8547.2,8209.668969197395,8441.231809693261,8991.411290722273
2019-06-01T00:00:00Z,8545.8,8587.75,8496.76,8541.8,8218.409259481674,8446.137575074077,8971.583064907827
2019-06-01T04:00:00Z,8547.57,8563.16,8457.33,8542.27,8226.931910547946,8450.82696165583,8952.15140360967
2019-06-01T08:00:00Z,8548.33,8624.72,8519.52,8578.66,8236.187912901947,8457.062719623838,8933.108375537477
2019-06-01T12:00:00Z,8578.66,8591.87,8461.38,8530.58,8243.935073088738,8460.648928422675,8914.446208026728
2019-06-01T16:00:00Z,8530.57,8576.48,8470.08,8532.14,8251.519413270613,8464.136297767911,8896.157283866192
2019-06-01T20:00:00Z,8538.54,8609,8523.68,8556.27,8259.539165552966,8468.630624706062,8878.23413818887
2019-06-02T00:00:00Z,8560.1,8609.59,8546.01,8558.9,8267.41708224894,8473.034008866742,8860.669455425092
2019-06-02T04:00:00Z,8564.82,8743.21,8559.14,8706.31,8278.966895873968,8484.413325507388,8843.45606631659
2019-06-02T08:00:00Z,8706.27,8770,8685.03,8740.42,8291.110398614126,8496.901455970443,8826.586944990258
2019-06-02T12:00:00Z,8741.26,8833.97,8615.89,8702.09,8301.925651282176,8506.910653240177,8000
2019-06-02T16:00:00Z,8702.09,8725.61,8632.1,8680.63,8311.891555195803,8515.384767716265,8016.6794
2019-06-02T20:00:00Z,8680.62,8764.88,8654.85,8734.49,8323.012566901178,8526.072827827667,8033.025212
2019-06-03T00:00:00Z,8735.84,8745.96,8610.57,8678.68,8332.372236193252,8533.517080128757,8049.04410776
2019-06-03T04:00:00Z,8678.7,8698,8335.56,8462.32,8335.791914188167,8530.044051829793,8064.7426256048
2019-06-03T08:00:00Z,8472.99,8542.87,8412,8492.19,8339.907653288477,8528.197512716144,8080.127173092704
2019-06-03T12:00:00Z,8489.94,8582.27,8314.39,8478.56,8343.55639925457,8525.776170632429,8095.20402963085
2019-06-03T16:00:00Z,8480.09,8591.01,8442.41,8567.64,8349.453336116292,8527.81830865036,8109.979349038233
2019-06-03T20:00:00Z,8560.55,8577.12,8049.22,8103.64,8342.984564113232,8507.126683838147,8833.97
2019-06-04T00:00:00Z,8103.63,8103.63,7732,7889.93,8331.062075583937,8477.019528528968,8818.275
2019-06-04T04:00:00Z,7896.71,7977.23,7739.31,7858.87,8318.635968331728,8446.86589299097,8774.824
2019-06-04T08:00:00Z,7862.65,7969.22,7862.65,7903.21,8307.703706007209,8420.346093332875,8733.11104
2019-06-04T12:00:00Z,7909.94,8018.41,7870.35,7933.48,8297.855713743862,8396.596527804442,8693.0665984
2019-06-04T16:00:00Z,7931.18,7954.82,7505.69,7602.6,8279.559510750603,8357.864989862763,8654.623934464
2019-06-04T20:00:00Z,7606.93,7699,7432.84,7665.53,8263.40083941506,8324.092551332871,8585.68789839616
2019-06-05T00:00:00Z,7673.41,7854,7672.73,7793.21,8251.027396272559,8298.195841511755,8493.460066524467
2019-06-05T04:00:00Z,7794.53,7840,7695.46,7821.24,8239.717201633806,8274.929702901425,8408.61046120251
2019-06-05T08:00:00Z,7822.25,7894.98,7753.32,7784.9,8227.7483279066,8251.025814955014,8330.54882430631
2019-06-05T12:00:00Z,7785.68,7818.77,7570.9,7636.56,8212.19074033011,8221.051872762086,8258.732118361806
2019-06-05T16:00:00Z,7639.02,7850.72,7638.92,7789.05,8201.055457689845,8199.97861067613,8192.660748892862
2019-06-05T20:00:00Z,7790.64,7924.48,7618.99,7785.94,8190.131366698007,8179.781605277294,8131.875088981433
2019-06-06T00:00:00Z,7784.62,7878.62,7751.38,7855.29,8181.319751784901,8163.95274648328,8075.952281862918
2019-06-06T04:00:00Z,7869.83,7870.59,7756.22,7767.8,8170.437653053719,8144.628222264583,8024.503299313885
2019-06-06T08:00:00Z,7769.05,7859,7743.32,7850.71,8162.023767447043,8130.290748007775,7977.170235368774
2019-06-06T12:00:00Z,7850.71,7862.5,7589.46,7716.07,8150.28814198791,8110.084857861054,7933.623816539272
2019-06-06T16:00:00Z,7710.57,7736.21,7449.68,7597.75,8135.747664567176,8085.0929135751485,7893.5611112161305
2019-06-06T20:00:00Z,7598.87,7827.5,7578.48,7806.07,8127.07193655225,8071.4820397422145,7862.5
2019-06-07T00:00:00Z,7801.97,7836.81,7758.93,7807.88,8118.672148748244,8058.623403657229,7432.84
2019-06-07T04:00:00Z,7807.32,8020,7777.02,7947.57,8114.1694606232895,8053.206164454437,7440.9194
2019-06-07T08:00:00Z,7947.33,8046.23,7911.4,7923.47,8109.151053764782,8046.877571066416,7464.082624
2019-06-07T12:00:00Z,7922.01,7989,7915.06,7942.42,8104.763394455183,8041.782079794883,7499.0114665599995
2019-06-07T16:00:00Z,7939.83,8134.99,7926.75,7970.65,8101.234094601099,8038.312222243913,7531.8445785664
2019-06-07T20:00:00Z,7970.3,8074.02,7880.53,8001.25,8098.6029342168595,8036.504308963722,7580.096212281088
2019-06-08T00:00:00Z,8002.68,8061.12,7948.41,7961.88,8095.004962263784,8032.864098770369,7624.487715298601
2019-06-08T04:00:00Z,7954.72,8029.14,7888,7942.89,8091.001936941053,8028.475118342546,7665.327898074713
2019-06-08T08:00:00Z,7935.95,8040.97,7925.53,8017.15,8089.058464916288,8027.9226735453485,7702.900866228736
2019-06-08T12:00:00Z,8008.45,8011.73,7867.09,7941.78,8085.182715839544,8023.72059190899,7737.467996930437
2019-06-08T16:00:00Z,7948.88,7948.88,7777.67,7834.93,8078.597118054293,8014.511294742698,7769.269757176002
2019-06-08T20:00:00Z,7831.92,7968.77,7831.92,7932.27,8074.746404421285,8010.499524267444,7777.67
2019-06-09T00:00:00Z,7933.17,7966.58,7855.97,7892.67,8069.954920094408,8004.751742595861,7777.67
2019-06-09T04:00:00Z,7892.67,7931.82,7868.24,7914.38,8065.860843249819,8000.343364908258,7806.2556
2019-06-09T08:00:00Z,7917.97,7947.32,7866.79,7875.06,8060.839768427455,7994.231981254196,7832.554352
2019-06-09T12:00:00Z,7882.05,7882.05,7700,7746.91,8052.578458731996,7982.167494363748,8134.99
2019-06-09T16:00:00Z,7746.91,7761.76,7596.16,7748.57,8044.578236133785,7970.772494638687,8126.2901999999995
2019-06-09T20:00:00Z,7748.57,7756.13,7511.41,7632.99,8033.746966761843,7954.295299778263,8105.084991999999
2019-06-10T00:00:00Z,7629.98,7688.19,7523.16,7660.92,8023.9357307944265,7939.984309545177,8069.4644924799995
2019-06-10T04:00:00Z,7663.41,7755.12,7616.22,7715.93,8015.830316826152,7929.054831030778,8035.981222931199
2019-06-10T08:00:00Z,7716.44,8000.09,7631.22,7943.08,8013.915834804411,7929.738985614642,8004.506949555327
2019-06-10T12:00:00Z,7941.59,8090,7890,7947,8012.154891783242,7930.580986316367,7511.41
2019-06-10T16:00:00Z,7939.92,8018,7914.49,7979.84,8011.30449989421,7932.983865032642,7522.9818
2019-06-10T20:00:00Z,7978.59,8028.85,7904.63,8021.1,8011.562276212783,7937.28221307983,7534.322163999999
2019-06-11T00:00:00Z,8017.99,8057.32,7936.56,7969.07,8010.44405841771,7938.8328368320335,7545.435720719999
2019-06-11T04:00:00Z,7967.42,7972.78,7906,7942.71,8008.661583196192,7939.021966742666,7556.327006305599
2019-06-11T08:00:00Z,7943.33,7978.65,7733.99,7794,8003.012594164713,7931.947724462536,7567.0004661794865
2019-06-11T12:00:00Z,7794,7831.15,7753.28,7790.65,7997.424104844589,7925.055152537534,7577.460456855897
2019-06-11T16:00:00Z,7787.89,7927.27,7713.34,7898.3,7994.815575769731,7923.75002314546,7587.711247718779
2019-06-11T20:00:00Z,7898.3,7985,7891.15,7919.1,7992.823060617897,7923.52319274812,7597.757022764404
2019-06-12T00:00:00Z,7915.7,8089.51,7821.73,7991.83,7992.796927443742,7926.8552321262605,7607.601882309115
2019-06-12T04:00:00Z,7996.01,8015,7946.81,8001.47,7993.0251661952225,7930.494976900589,7617.249844662933
2019-06-12T08:00:00Z,7997.71,8069.34,7901.05,7998.74,7993.175556558506,7933.824002417633,7626.704847769674
2019-06-12T12:00:00Z,7998.74,8266,7929.53,8191.52,7998.395147175388,7946.394538885065,7635.970750814281
2019-06-12T16:00:00Z,8191.08,8218.89,8119.37,8175,8003.042643302351,7957.5460247931105,7661.17192078171
2019-06-12T20:00:00Z,8175,8181,8090.56,8176.27,8007.601257952289,7968.215486998325,7685.365043950441
2019-06-13T00:00:00Z,8171.12,8200,8050,8118.55,8010.520961690387,7975.548877876456,7708.590442192423
2019-06-13T04:00:00Z,8123.29,8150.33,8097.74,8132.26,8013.7246205932715,7983.193322858092,7730.886824504726
2019-06-13T08:00:00Z,8129.04,8149.15,8068.24,8125,8016.652920051343,7990.110721743063,7752.291351524537
2019-06-13T12:00:00Z,8123.18,8232.14,8049.22,8193.75,8021.313369523677,8000.04434507267,7772.839697463556
2019-06-13T16:00:00Z,8193.75,8297.95,8161,8244.48,8027.186175588843,8011.96803555693,7792.566109565014
2019-06-13T20:00:00Z,8244.79,8335.56,8202.57,8238,8032.7339078101895,8022.993985041958,7822.889142991113
2019-06-14T00:00:00Z,8235.44,8262.04,8174.92,8210.41,8037.409594446764,8032.136229674057,7863.902811551824
2019-06-14T04:00:00Z,8208.08,8264.58,8190.9,8264.58,8043.387763013954,8043.4749501777615,7901.635386627678
2019-06-14T08:00:00Z,8266.17,8325.18,8248.03,8277.07,8049.537295566219,8054.869830656895,7936.349355697464
2019-06-14T12:00:00Z,8277.04,8475.88,8269.99,8415.54,8059.168945682897,8072.4634974541195,7968.2862072416665
2019-06-14T16:00:00Z,8416.07,8461.38,8356.4,8416.01,8068.559499743874,8089.221863431967,8019.0455865175
2019-06-14T20:00:00Z,8418.64,8737.37,8416.98,8697.54,8085.111618171667,8118.89591887431,8064.72902786575
2019-06-15T00:00:00Z,8694.74,8714,8623.52,8646.1,8099.874470325044,8144.613191124344,8145.44594452186
2019-06-15T04:00:00Z,8646.45,8780,8636.85,8712.65,8116.000142158596,8172.322303752425,8216.476831179238
2019-06-15T08:00:00Z,8706.09,8728.36,8640.66,8670.98,8130.604875259685,8196.647069423037,8295.370074814144
2019-06-15T12:00:00Z,8667.31,8824.88,8626.66,8790.27,8147.964483805483,8225.604285548743,8363.218264340163
2019-06-15T16:00:00Z,8789.51,8911.98,8772.46,8859.88,8166.699102652707,8256.544564302463,8437.084142045736
2019-06-15T20:00:00Z,8864.1,8880,8762.39,8857.19,8184.869915740794,8285.844341653563,8522.565396477503
2019-06-16T00:00:00Z,8857.19,9035,8805,9014.6,8206.70491795814,8321.393398158267,8592.660025111552
2019-06-16T04:00:00Z,9020.41,9387,8995.46,9335,8236.396893801348,8370.837622638352,8681.128020089242
2019-06-16T08:00:00Z,9335,9391.85,8983.93,9138.72,8260.142238701312,8408.295299582822,8805
2019-06-16T12:00:00Z,9138.7,9326.79,9028.38,9240.83,8285.949811367067,8448.90674838366,8922.37
2019-06-16T16:00:00Z,9241.24,9252.51,8872.47,8915.91,8302.527711067934,8471.68739480397,9391.85
2019-06-16T20:00:00Z,8920.7,9080.65,8821,8974.19,8320.203034460883,8496.199717008654,9381.4624
2019-06-17T00:00:00Z,8973.02,9215.63,8973.02,9176.22,8342.729796711912,8529.371438130183,9359.043904
2019-06-17T04:00:00Z,9176.22,9265,9131.49,9166.45,8364.406644166862,8560.448441148223,9337.52214784
2019-06-17T08:00:00Z,9166.42,9341,9119.53,9297.6,8388.964364057209,8596.40705377514,8821
2019-06-17T12:00:00Z,9304.16,9424,9051.48,9183.67,8409.877670266229,8625.054026761718,8831.4
2019-06-17T16:00:00Z,9192.91,9373.48,9150,9313.19,8433.649047364486,8658.621635212367,8855.104
2019-06-17T20:00:00Z,9306.02,9477.7,9183.66,9333.48,8457.328809275947,8691.54155544591,8877.85984
2019-06-18T00:00:00Z,9333.48,9361.87,9214.38,9263.4,8478.541209031842,8719.437089326599,8913.8502496
2019-06-18T04:00:00Z,9261.43,9302.02,9029.8,9126.38,8495.589598267847,8739.287963017983,8947.681234624
2019-06-18T08:00:00Z,9115.44,9256.61,9096.73,9178.42,8513.55881936606,8760.709037992716,8979.48236054656
2019-06-18T12:00:00Z,9178.42,9206.38,8938.2,9080.73,8528.484376751165,8776.319816627218,9477.7
2019-06-18T16:00:00Z,9075.78,9142.33,8918,9075.33,8542.875051047187,8790.905679230767,9466.91
2019-06-18T20:00:00Z,9073.61,9141.97,8941.96,9078.84,8556.979391809104,8804.951255853657,9444.9536
2019-06-19T00:00:00Z,9076.51,9180.83,9036.19,9140.92,8572.34624991939,8821.339975080307,9423.875456000002
2019-06-19T04:00:00Z,9140.89,9211.04,9124.66,9178.88,8588.307664395195,8838.780951905657,9403.640437760001
2019-06-19T08:00:00Z,9176.86,9200.69,9085,9142.57,8602.893515332164,8853.599929861479,9384.214820249601
2019-06-19T12:00:00Z,9140.79,9160.66,9050,9100.76,8615.995264928686,8865.656518648724,9365.566227439616
2019-06-19T16:00:00Z,9090.79,9165.19,9069.72,9147.38,8629.979073746352,8879.399127495128,9347.663578342032
2019-06-19T20:00:00Z,9147.38,9325.85,9120.49,9278.27,8647.039361279343,8898.856243227072,9330.47703520835
2019-06-20T00:00:00Z,9280.17,9362,9240.19,9340.5,8665.288325456202,8920.399841118435,8918
2019-06-20T04:00:00Z,9332.38,9353.42,9258.9,9279.41,8681.449422154723,8937.912531795584,8926.88
2019-06-20T08:00:00Z,9274.86,9284.97,9211.08,9269.3,8696.919174203284,8954.07777414702,8935.5824
2019-06-20T12:00:00Z,9269.3,9440,9248.15,9390,8715.158143303197,8975.342272969116,8944.110751999999
2019-06-20T16:00:00Z,9395,9550,9288,9541.4,8736.901350058375,9002.954845019403,8963.946321919999
2019-06-20T20:00:00Z,9544.45,9600,9462.71,9534.99,8757.903682951575,9028.9077794087,8999.1095426048
2019-06-21T00:00:00Z,9534.99,9800,9534.97,9751.09,8784.040164979166,9064.136180413154,9047.180779196415
2019-06-21T04:00:00Z,9751.09,9779.92,9658.58,9755,8809.591739584977,9097.836854539342,9122.462701276774
2019-06-21T08:00:00Z,9755,9863.57,9680,9832.91,8836.521167490635,9133.69408114718,9190.216431149096
2019-06-21T12:00:00Z,9834.58,9924.1,9684.66,9805,8862.00745255667,9166.440711335123,9271.018859411204
