time,open,high,low,close,%K,%D,,,,,,
2014-07-14T21:00:00Z,0.93919,0.94014,0.93486,0.93702,29.9980539,40.35337696,,,,,,
2014-07-15T21:00:00Z,0.93702,0.93744,0.93294,0.93667,27.14160149,31.93002615,,,,,,
2014-07-16T21:00:00Z,0.93667,0.93913,0.93462,0.9351,25.50454123,27.54806554,,,,,,
2014-07-17T21:00:00Z,0.9351,0.94108,0.93358,0.93898,43.58402216,32.07672162,,,,,,
2014-07-20T21:00:00Z,0.93876,0.94002,0.93709,0.9373,51.67895168,40.25583835,,,,,,
2014-07-21T21:00:00Z,0.9373,0.94223,0.93607,0.9393,65.4082794,53.55708441,,,,,,
2014-07-22T21:00:00Z,0.9393,0.94617,0.93805,0.94545,72.10151318,63.06291475,,,,,,
2014-07-23T21:00:00Z,0.94545,0.94739,0.94111,0.94185,74.20867597,70.57282285,,,,,,
2014-07-24T21:00:00Z,0.94185,0.94245,0.9392,0.9392,60.60516471,68.97178462,,,,,,
2014-07-27T21:00:00Z,0.93944,0.94135,0.93843,0.94054,42.34065037,59.05149702,,,,,,
2014-07-28T21:00:00Z,0.94054,0.94163,0.93743,0.93836,25.49171953,42.81251154,,,,,,
2014-07-29T21:00:00Z,0.93836,0.9388,0.93028,0.93309,21.74937542,29.86058177,,,,,,
2014-07-30T21:00:00Z,0.93309,0.93324,0.92794,0.92931,11.73408602,19.65839366,,,,,,
2014-07-31T21:00:00Z,0.92931,0.93358,0.92754,0.93079,16.31030431,16.59792192,,,,,,
2014-08-03T21:00:00Z,0.93057,0.93362,0.93057,0.93317,24.15506172,17.39981735,,,,,,
2014-08-04T21:00:00Z,0.93317,0.93431,0.92936,0.93018,28.82308227,23.09614943,,,,,,
2014-08-05T21:00:00Z,0.93018,0.93742,0.92917,0.93539,47.61889461,33.5323462,,,,,,
2014-08-06T21:00:00Z,0.93539,0.93577,0.92588,0.92696,37.4193398,37.95377223,,,,,,
2014-08-07T21:00:00Z,0.92696,0.9287,0.92392,0.92729,37.92505214,40.98776218,,,,,,
2014-08-10T21:00:00Z,0.92751,0.92862,0.92589,0.92624,17.16896677,30.83778624,,,,,,
2014-08-11T21:00:00Z,0.92624,0.92769,0.92475,0.9269,21.40740741,25.50047544,,,,,,
2014-08-12T21:00:00Z,0.9269,0.93195,0.92634,0.93042,31.37052664,23.31563361,,,,,,
2014-08-13T21:00:00Z,0.93042,0.93274,0.9284,0.93177,55.30955411,36.02916272,,,,,,
2014-08-14T21:00:00Z,0.93177,0.93343,0.92978,0.93165,74.44922527,53.70976867,,,,,,
2014-08-17T21:00:00Z,0.93113,0.9334,0.93087,0.9321,84.39092483,71.38323474,,,,,,
2014-08-18T21:00:00Z,0.9321,0.9346,0.93016,0.93022,70.38129084,76.40714698,,,,,,
2014-08-19T21:00:00Z,0.93022,0.9318,0.92751,0.92857,48.86713989,67.87978519,,,,,,
2014-08-20T21:00:00Z,0.92857,0.93111,0.92356,0.93023,40.78022233,53.34288435,,,,,,
2014-08-21T21:00:00Z,0.93023,0.93292,0.92928,0.93128,48.43161253,46.02632492,,,,,,
2014-08-24T21:00:00Z,0.93076,0.93235,0.92892,0.92964,61.80555556,50.33913014,,,,,,
2014-08-25T21:00:00Z,0.92964,0.93306,0.92717,0.93063,66.47368421,58.90361743,,,,,,
2014-08-26T21:00:00Z,0.93063,0.93513,0.92998,0.93342,71.57130466,66.61684814,,,,,,
2014-08-27T21:00:00Z,0.93342,0.93742,0.93322,0.93543,80.07560536,72.70686474,,,,,,
2014-08-28T21:00:00Z,0.93543,0.93628,0.93319,0.93339,75.49623009,75.71438003,,,,,,
2014-08-31T21:00:00Z,0.93251,0.93519,0.93185,0.93311,66.40650407,73.99277984,,,,,,
2014-09-01T21:00:00Z,0.93311,0.93369,0.92681,0.92739,41.36689578,61.08987664,,,,,,
2014-09-02T21:00:00Z,0.92739,0.93513,0.92629,0.93447,45.6376063,51.13700205,,,,,,
2014-09-03T21:00:00Z,0.93447,0.93927,0.93299,0.93434,46.99336313,44.66595507,,,,,,
2014-09-04T21:00:00Z,0.93434,0.94017,0.93326,0.9372,71.37195129,54.66764024,,,,,,
2014-09-07T21:00:00Z,0.93589,0.93742,0.92775,0.92805,51.10030358,56.48853933,,,,,,
2014-09-08T21:00:00Z,0.92805,0.9289,0.9188,0.92019,32.59562208,51.68929231,,,,,,
2014-09-09T21:00:00Z,0.92019,0.92178,0.91127,0.91511,10.82391933,31.506615,,,,,,
2014-09-10T21:00:00Z,0.91511,0.92178,0.90886,0.90976,7.555374571,16.99163866,,,,,,
2014-09-11T21:00:00Z,0.90976,0.91084,0.90304,0.90316,5.503572789,7.960955563,,,,,,
2014-09-14T21:00:00Z,0.90044,0.90494,0.89836,0.90254,5.636829682,6.231925681,,,,,,
2014-09-15T21:00:00Z,0.90254,0.91123,0.89892,0.90933,20.29210516,10.47750254,,,,,,
2014-09-16T21:00:00Z,0.90933,0.90951,0.89507,0.89585,21.14917664,15.69270383,,,,,,
2014-09-17T21:00:00Z,0.89585,0.89969,0.89271,0.89889,27.70996416,23.05041532,,,,,,
2014-09-18T21:00:00Z,0.89889,0.90016,0.89207,0.89216,12.25310455,20.37074845,,,,,,
2014-09-21T21:00:00Z,0.89267,0.89496,0.88522,0.88642,12.8175564,17.5935417,,,,,,
2014-09-22T21:00:00Z,0.88642,0.89271,0.88312,0.884,2.805978396,9.292213115,,,,,,
2014-09-23T21:00:00Z,0.884,0.88971,0.88387,0.88842,13.01716432,9.546899707,,,,,,
2014-09-24T21:00:00Z,0.88842,0.88861,0.87737,0.8786,13.27832894,9.700490553,,,,,,
2014-09-25T21:00:00Z,0.8786,0.88132,0.87477,0.87658,15.15507482,13.81685603,,,,,,
2014-09-28T21:00:00Z,0.87517,0.87605,0.86836,0.8718,9.496416044,12.64327327,,,,,,
2014-09-29T21:00:00Z,0.8718,0.87675,0.86938,0.87459,17.42415734,14.02521607,,,,,,
2014-09-30T21:00:00Z,0.87459,0.8749,0.86632,0.8737,25.47221848,17.46426395,,,,,,
2014-10-01T21:00:00Z,0.8737,0.88268,0.87182,0.88012,48.88047454,30.59228345,,,,,,
2014-10-02T21:00:00Z,0.88012,0.88064,0.86424,0.86723,44.55861543,39.63710281,,,,,,
2014-10-05T21:00:00Z,0.86724,0.87838,0.86523,0.87616,55.06963707,49.50290901,,,,,,
2014-10-06T21:00:00Z,0.87616,0.88341,0.87261,0.88173,57.3643799,52.33087747,,,,,,
2014-10-07T21:00:00Z,0.88173,0.88508,0.87338,0.88405,83.64532358,65.35978018,,,,,,
2014-10-08T21:00:00Z,0.88405,0.88987,0.87646,0.87826,80.33180332,73.78050227,,,,,,
2014-10-09T21:00:00Z,0.87826,0.87854,0.86802,0.8683,54.0728396,72.68332217,,,,,,
2014-10-12T21:00:00Z,0.86916,0.8787,0.86519,0.87696,38.28379161,57.56281151,,,,,,
2014-10-13T21:00:00Z,0.87696,0.88121,0.86936,0.8712,28.16718499,40.1746054,,,,,,
2014-10-14T21:00:00Z,0.8712,0.88602,0.86752,0.88285,47.86601837,38.10566499,,,,,,
2014-10-15T21:00:00Z,0.88285,0.88285,0.86858,0.87564,48.69188146,41.57502827,,,,,,
2014-10-16T21:00:00Z,0.87564,0.88122,0.87334,0.87435,55.23299287,50.59696423,,,,,,
2014-10-19T21:00:00Z,0.87576,0.88016,0.87472,0.87799,50.24588583,51.39025339,,,,,,
2014-10-20T21:00:00Z,0.87799,0.88326,0.87578,0.87785,52.13582281,52.53823384,,,,,,
2014-10-21T21:00:00Z,0.87785,0.88152,0.87413,0.87785,58.5265238,53.63607748,,,,,,
2014-10-22T21:00:00Z,0.87785,0.88062,0.8749,0.87591,48.29741162,52.98658608,,,,,,
2014-10-23T21:00:00Z,0.87591,0.88238,0.87188,0.88001,53.49850727,53.44081423,,,,,,
2014-10-26T21:00:00Z,0.88025,0.88245,0.87888,0.8802,56.81970114,52.87187334,,,,,,
2014-10-27T21:00:00Z,0.8802,0.88819,0.87954,0.88529,75.59044753,61.96955198,,,,,,
2014-10-28T21:00:00Z,0.88529,0.89111,0.87761,0.8797,65.33194814,65.91403227,,,,,,
2014-10-29T21:00:00Z,0.8797,0.884,0.87554,0.88343,60.98250879,67.30163482,,,,,,
2014-10-30T21:00:00Z,0.88343,0.88541,0.87644,0.87952,42.09666909,56.13704201,,,,,,
2014-11-02T22:00:00Z,0.87513,0.87614,0.86778,0.86808,28.97009288,44.01642359,,,,,,
2014-11-03T22:00:00Z,0.86808,0.87494,0.86456,0.87346,20.1231778,30.39664659,,,,,,
2014-11-04T22:00:00Z,0.87346,0.87618,0.85645,0.85935,14.9404558,21.34457549,,,,,,
2014-11-05T22:00:00Z,0.85935,0.86268,0.85532,0.85563,14.85523734,16.63962364,,,,,,
2014-11-06T22:00:00Z,0.85563,0.86573,0.85406,0.86334,17.6656795,15.82045754,,,,,,
2014-11-09T22:00:00Z,0.86445,0.86826,0.86089,0.86206,26.3831972,19.63470468,,,,,,
2014-11-10T22:00:00Z,0.86206,0.87191,0.85905,0.8686,47.95057263,30.66648311,,,,,,
2014-11-11T22:00:00Z,0.8686,0.8745,0.86656,0.87159,62.55398119,45.62925034,,,,,,
2014-11-12T22:00:00Z,0.87159,0.87644,0.86717,0.87196,77.15923506,62.5545963,,,,,,
2014-11-13T22:00:00Z,0.87196,0.87734,0.86482,0.87437,83.16898489,74.29406705,,,,,,
2014-11-16T22:00:00Z,0.87786,0.87958,0.8695,0.87074,73.56160238,77.96327411,,,,,,
2014-11-17T22:00:00Z,0.87074,0.87466,0.8682,0.87193,62.95780398,73.22946375,,,,,,
2014-11-18T22:00:00Z,0.87193,0.87211,0.86014,0.86179,37.86648263,58.12862966,,,,,,
2014-11-19T22:00:00Z,0.86179,0.8641,0.85661,0.86036,24.32800939,41.717432,,,,,,
2014-11-20T22:00:00Z,0.86036,0.87227,0.86002,0.8668,23.05850268,28.4176649,,,,,,
2014-11-23T22:00:00Z,0.86786,0.87005,0.86021,0.86142,29.11201772,25.49950993,,,,,,
2014-11-24T22:00:00Z,0.86142,0.86192,0.85137,0.85302,26.30171596,26.15741212,,,,,,
2014-11-25T22:00:00Z,0.85302,0.85656,0.84798,0.85416,19.99516842,25.1363007,,,,,,
2014-11-26T22:00:00Z,0.85416,0.86154,0.85296,0.8542,19.64818386,21.98168941,,,,,,
2014-11-27T22:00:00Z,0.8542,0.85476,0.84854,0.85029,20.50550387,20.04961872,,,,,,
2014-11-30T22:00:00Z,0.84685,0.85319,0.84163,0.84871,23.65599304,21.26989359,,,,,,
2014-12-01T22:00:00Z,0.84871,0.85424,0.84329,0.84427,19.54013395,21.23387695,,,,,,
2014-12-02T22:00:00Z,0.84427,0.84669,0.83885,0.84047,18.43113803,20.54242168,,,,,,
2014-12-03T22:00:00Z,0.84047,0.84292,0.83556,0.83807,11.15743143,16.37623447,,,,,,
2014-12-04T22:00:00Z,0.83807,0.83932,0.83148,0.83179,7.191554818,12.26004143,,,,,,
2014-12-07T22:00:00Z,0.83056,0.83236,0.82598,0.82923,8.645103063,8.998029771,,,,,,
2014-12-08T22:00:00Z,0.82923,0.83713,0.8224,0.8291,13.48192005,9.772859312,,,,,,
2014-12-09T22:00:00Z,0.8291,0.83482,0.82644,0.83172,28.16760827,16.76487713,,,,,,
2014-12-10T22:00:00Z,0.83172,0.83759,0.8214,0.8264,33.63475222,25.09476018,,,,,,
2014-12-11T22:00:00Z,0.8264,0.82989,0.82269,0.82399,29.77280612,30.52505554,,,,,,
2014-12-14T22:00:00Z,0.82454,0.8268,0.82011,0.82095,16.23493568,26.54749801,,,,,,
2014-12-15T22:00:00Z,0.82095,0.82744,0.81997,0.82172,10.2449723,18.7509047,,,,,,
2014-12-16T22:00:00Z,0.82172,0.82364,0.81069,0.81175,6.225969337,10.90195911,,,,,,
2014-12-17T22:00:00Z,0.81175,0.82032,0.81156,0.81645,14.62413867,10.36502677,,,,,,
2014-12-18T22:00:00Z,0.81645,0.81922,0.81223,0.81409,18.07967597,12.97659466,,,,,,
2014-12-21T22:00:00Z,0.81419,0.81731,0.81238,0.81279,20.94527363,17.88302942,,,,,,
2014-12-22T22:00:00Z,0.81279,0.81441,0.80879,0.81013,13.95312997,17.65935986,,,,,,
2014-12-23T22:00:00Z,0.81013,0.81237,0.80956,0.81028,11.49456417,15.46432259,,,,,,
2014-12-25T22:00:00Z,0.81028,0.81322,0.81028,0.81159,16.26400556,13.9038999,,,,,,
2014-12-28T22:00:00Z,0.81225,0.81626,0.81106,0.81312,30.1966813,19.31841701,,,,,,
2014-12-29T22:00:00Z,0.81312,0.82033,0.81218,0.8182,53.06989828,33.17686171,,,,,,
2014-12-30T22:00:00Z,0.8182,0.82154,0.81589,0.81614,62.42964401,48.56540786,,,,,,
2015-01-01T22:00:00Z,0.81614,0.81614,0.80772,0.8084,47.129247,54.20959643,,,,,,
2015-01-04T22:00:00Z,0.80711,0.81072,0.8035,0.8083,28.81760627,46.12549909,,,,,,
2015-01-05T22:00:00Z,0.8083,0.81575,0.80809,0.80834,19.4524041,31.79975246,,,,,,
2015-01-06T22:00:00Z,0.80834,0.809,0.80324,0.80738,25.35325264,24.54108767,,,,,,
2015-01-07T22:00:00Z,0.80738,0.81305,0.80696,0.81223,39.7140472,28.17323465,,,,,,
2015-01-08T22:00:00Z,0.81223,0.82084,0.81054,0.81988,62.28610928,42.45113637,,,,,,
2015-01-11T22:00:00Z,0.82084,0.82548,0.81304,0.81558,73.24032951,58.41349533,,,,,,
2015-01-12T22:00:00Z,0.81558,0.81981,0.81275,0.81654,69.94440811,68.4902823,,,,,,
2015-01-13T22:00:00Z,0.81654,0.81892,0.80681,0.81484,52.76598218,65.3169066,,,,,,
2015-01-14T22:00:00Z,0.81484,0.82952,0.81329,0.82154,55.89120987,59.53386672,,,,,,
2015-01-15T22:00:00Z,0.82154,0.82563,0.81679,0.82239,58.82520349,55.82746518,,,,,,
2015-01-18T22:00:00Z,0.82185,0.82436,0.81959,0.82114,65.52179657,60.07940331,,,,,,
2015-01-19T22:00:00Z,0.82114,0.82182,0.81596,0.81701,58.87274328,61.07324778,,,,,,
2015-01-20T22:00:00Z,0.81701,0.82338,0.80779,0.80842,36.97110279,53.78854755,,,,,,
2015-01-21T22:00:00Z,0.80842,0.81366,0.79949,0.80254,19.82709809,38.55698139,,,,,,
2015-01-22T22:00:00Z,0.80254,0.80524,0.78809,0.78988,6.500789228,21.09966337,,,,,,
2015-01-25T22:00:00Z,0.78762,0.79337,0.78578,0.79243,11.42977341,12.58588691,,,,,,
2015-01-26T22:00:00Z,0.79243,0.79746,0.79056,0.79365,14.51740981,10.81599082,,,,,,
2015-01-27T22:00:00Z,0.79365,0.80251,0.7884,0.78881,16.49500901,14.14739741,,,,,,
2015-01-28T22:00:00Z,0.78881,0.79072,0.77199,0.77611,14.72994475,15.24745452,,,,,,
2015-01-29T22:00:00Z,0.77611,0.77975,0.77308,0.7757,11.80498216,14.34331197,,,,,,
2015-02-01T22:00:00Z,0.7749,0.78301,0.77481,0.78025,17.20372031,14.57954907,,,,,,
2015-02-02T22:00:00Z,0.78025,0.78528,0.76261,0.77924,26.96646049,18.65838766,,,,,,
2015-02-03T22:00:00Z,0.77924,0.7849,0.77427,0.775,37.60675305,27.25897795,,,,,,
2015-02-04T22:00:00Z,0.775,0.78244,0.77334,0.77974,53.77281876,39.44867743,,,,,,
2015-02-05T22:00:00Z,0.77974,0.7876,0.77784,0.77836,60.88815612,50.75590931,,,,,,
2015-02-08T22:00:00Z,0.77612,0.78344,0.77478,0.78016,69.60523954,61.42207147,,,,,,
2015-02-09T22:00:00Z,0.78016,0.78416,0.77472,0.77698,52.92641601,61.13993722,,,,,,
2015-02-10T22:00:00Z,0.77698,0.77951,0.76938,0.77158,35.94289373,52.82484976,,,,,,
2015-02-11T22:00:00Z,0.77158,0.77797,0.7644,0.77343,25.50766792,38.12565922,,,,,,
2015-02-12T22:00:00Z,0.77343,0.77927,0.77232,0.77475,34.45853318,31.96969828,,,,,,
2015-02-15T22:00:00Z,0.77753,0.77947,0.77512,0.7772,52.02609475,37.33076528,,,,,,
2015-02-16T22:00:00Z,0.7772,0.78287,0.77421,0.78165,70.18352151,52.22271648,,,,,,
2015-02-17T22:00:00Z,0.78165,0.78385,0.77736,0.78093,81.05305619,67.75422415,,,,,,
2015-02-18T22:00:00Z,0.78093,0.78431,0.77568,0.77918,78.53206197,76.58954656,,,,,,
2015-02-19T22:00:00Z,0.77918,0.78486,0.77884,0.78446,79.48187442,79.68899753,,,,,,
2015-02-22T22:00:00Z,0.78469,0.78485,0.77805,0.78019,69.86957049,75.96116896,,,,,,
2015-02-23T22:00:00Z,0.78019,0.7837,0.77395,0.7831,78.75412573,76.03519022,,,,,,
2015-02-24T22:00:00Z,0.7831,0.79013,0.78233,0.7886,76.85404236,75.1592462,,,,,,
2015-02-25T22:00:00Z,0.7886,0.79129,0.77859,0.77993,69.63287607,75.08034805,,,,,,
2015-02-26T22:00:00Z,0.77993,0.78344,0.77773,0.77977,52.86487702,66.45059848,,,,,,
2015-03-01T22:00:00Z,0.7807,0.78072,0.77558,0.77658,27.73933103,50.07902804,,,,,,
2015-03-02T22:00:00Z,0.77658,0.78445,0.77508,0.78166,29.77449474,36.79290093,,,,,,
2015-03-03T22:00:00Z,0.78166,0.78604,0.77906,0.78174,32.28173998,29.93185525,,,,,,
2015-03-04T22:00:00Z,0.78174,0.78404,0.77541,0.77818,36.65421603,32.90348358,,,,,,
2015-03-05T22:00:00Z,0.77818,0.78457,0.77063,0.77072,23.31815247,30.75136949,,,,,,
2015-03-08T21:00:00Z,0.7707,0.77399,0.76835,0.7702,13.10886456,24.36041102,,,,,,
2015-03-09T21:00:00Z,0.7702,0.77074,0.76032,0.76252,6.531858965,14.31962533,,,,,,
2015-03-10T21:00:00Z,0.76252,0.76445,0.75604,0.75921,10.04088389,9.893869138,,,,,,
2015-03-11T21:00:00Z,0.75921,0.77314,0.75733,0.77074,23.72982556,13.43418947,,,,,,
2015-03-12T21:00:00Z,0.77074,0.77102,0.76098,0.76269,33.22772523,22.33281156,,,,,,
2015-03-15T21:00:00Z,0.76199,0.76795,0.76135,0.76379,44.63123401,33.86292827,,,,,,
2015-03-16T21:00:00Z,0.76379,0.76652,0.76056,0.76168,38.45048244,38.76981389,,,,,,
2015-03-17T21:00:00Z,0.76168,0.78473,0.75909,0.77761,50.77289737,44.61820461,,,,,,
2015-03-18T21:00:00Z,0.77761,0.78086,0.76116,0.7648,43.08898183,44.10412055,,,,,,
2015-03-19T21:00:00Z,0.7648,0.78026,0.76424,0.77729,55.75577622,49.8725518,,,,,,
2015-03-22T21:00:00Z,0.77815,0.7899,0.77633,0.78794,62.29705306,53.71393704,,,,,,
2015-03-23T21:00:00Z,0.78794,0.79382,0.78349,0.78731,81.95888906,66.67057278,,,,,,
2015-03-24T21:00:00Z,0.78731,0.79047,0.78288,0.78413,81.74150253,75.33248155,,,,,,
2015-03-25T21:00:00Z,0.78413,0.78842,0.78007,0.78276,71.39865002,78.3663472,,,,,,
2015-03-26T21:00:00Z,0.78276,0.78347,0.77451,0.77459,44.45161479,65.86392245,,,,,,
2015-03-29T21:00:00Z,0.77338,0.77471,0.76335,0.76532,23.16318014,46.33781498,,,,,,
2015-03-30T21:00:00Z,0.76532,0.76644,0.75909,0.7606,3.897217015,23.83733732,,,,,,
2015-03-31T21:00:00Z,0.7606,0.76635,0.75826,0.7599,5.571674572,10.87735724,,,,,,
2015-04-01T21:00:00Z,0.7599,0.7611,0.75331,0.75914,9.859962221,6.44295127,,,,,,
2015-04-02T21:00:00Z,0.75914,0.76951,0.75705,0.7627,22.88213639,12.77125773,,,,,,
2015-04-05T21:00:00Z,0.76398,0.76673,0.75792,0.75896,32.69509554,21.81239805,,,,,,
2015-04-06T21:00:00Z,0.75896,0.77112,0.75767,0.76325,44.85546328,33.47756507,,,,,,
2015-04-07T21:00:00Z,0.76325,0.77277,0.76314,0.76801,55.40915117,44.31990333,,,,,,
2015-04-08T21:00:00Z,0.76801,0.77385,0.76597,0.7692,67.89077962,56.05179802,,,,,,
2015-04-09T21:00:00Z,0.7692,0.77216,0.76379,0.76759,69.72375217,64.34122765,,,,,,
2015-04-12T21:00:00Z,0.76658,0.76784,0.75528,0.7589,51.04183179,62.88545452,,,,,,
2015-04-13T21:00:00Z,0.7589,0.76486,0.75552,0.7625,39.89466021,53.55341472,,,,,,
2015-04-14T21:00:00Z,0.7625,0.77005,0.75714,0.76749,41.37497756,44.10382319,,,,,,
2015-04-15T21:00:00Z,0.76749,0.7822,0.76731,0.78028,65.8329606,49.03419946,,,,,,
2015-04-16T21:00:00Z,0.78028,0.78427,0.7759,0.77719,78.06558446,61.75784087,,,,,,
2015-04-19T21:00:00Z,0.78235,0.78266,0.77067,0.7724,75.71952841,73.20602449,,,,,,
2015-04-20T21:00:00Z,0.7724,0.77538,0.76828,0.77099,61.78044218,71.85518502,,,,,,
2015-04-21T21:00:00Z,0.77099,0.78071,0.77049,0.77508,51.85907344,63.11968134,,,,,,
2015-04-22T21:00:00Z,0.77508,0.77907,0.77109,0.7778,52.13379587,55.2577705,,,,,,
2015-04-23T21:00:00Z,0.7778,0.78405,0.77642,0.78158,63.22941313,55.74076081,,,,,,
2015-04-26T21:00:00Z,0.78201,0.78723,0.77914,0.78581,78.79371882,64.71897594,,,,,,
2015-04-27T21:00:00Z,0.78581,0.80275,0.78332,0.80238,91.89900484,77.9740456,,,,,,
2015-04-28T21:00:00Z,0.80238,0.80757,0.79765,0.8007,90.84247609,87.17839992,,,,,,
2015-04-29T21:00:00Z,0.8007,0.80223,0.78632,0.7905,75.07382468,85.9384352,,,,,,
2015-04-30T21:00:00Z,0.7905,0.79188,0.78034,0.78404,47.86790667,71.26140248,,,,,,
2015-05-03T21:00:00Z,0.78321,0.78518,0.78021,0.78368,25.03956847,49.32709994,,,,,,
2015-05-04T21:00:00Z,0.78368,0.79558,0.77855,0.79414,27.87987823,33.59578446,,,,,,
2015-05-05T21:00:00Z,0.79414,0.80304,0.79185,0.79678,46.94762207,33.28902292,,,,,,
2015-05-06T21:00:00Z,0.79678,0.80045,0.78902,0.79063,59.16212443,44.66320824,,,,,,
2015-05-07T21:00:00Z,0.79063,0.79681,0.78632,0.79287,60.74588267,55.61854306,,,,,,
2015-05-10T21:00:00Z,0.79248,0.79334,0.78763,0.78904,50.21097046,56.70632586,,,,,,
2015-05-11T21:00:00Z,0.78904,0.80004,0.78864,0.7976,56.25692354,55.73792556,,,,,,
2015-05-12T21:00:00Z,0.7976,0.8124,0.79451,0.81123,68.60390941,58.3572678,,,,,,
2015-05-13T21:00:00Z,0.81123,0.81633,0.80632,0.80763,77.99586065,67.61889787,,,,,,
2015-05-14T21:00:00Z,0.80763,0.80891,0.79963,0.8031,73.47530205,73.35835737,,,,,,
2015-05-17T21:00:00Z,0.80345,0.80522,0.79769,0.79874,53.7957881,68.42231693,,,,,,
2015-05-18T21:00:00Z,0.79874,0.80103,0.79065,0.79131,30.9825981,52.75122942,,,,,,
2015-05-19T21:00:00Z,0.79131,0.79348,0.78611,0.7874,14.43801717,33.07213446,,,,,,
2015-05-20T21:00:00Z,0.7874,0.79135,0.78656,0.78911,6.665561474,17.36205892,,,,,,
2015-05-21T21:00:00Z,0.78911,0.79316,0.78105,0.78249,7.79479663,9.632791758,,,,,,
2015-05-24T21:00:00Z,0.78183,0.78397,0.78033,0.78212,9.254345552,7.904901219,,,,,,
2015-05-25T21:00:00Z,0.78212,0.78397,0.77271,0.77352,6.168332493,7.739158225,,,,,,
2015-05-26T21:00:00Z,0.77352,0.77688,0.76905,0.77209,8.38535818,7.936012075,,,,,,
2015-05-27T21:00:00Z,0.77209,0.77612,0.76178,0.76449,8.381601826,7.6450975,,,,,,
2015-05-28T21:00:00Z,0.76449,0.76742,0.76295,0.76389,10.25124589,9.006068631,,,,,,
2015-05-31T21:00:00Z,0.76346,0.76682,0.75983,0.76059,7.097721083,8.576856265,,,,,,
2015-06-01T21:00:00Z,0.76059,0.77903,0.76032,0.77719,34.35791866,17.23562854,,,,,,
2015-06-02T21:00:00Z,0.77719,0.78189,0.77513,0.77856,59.48992444,33.64852139,,,,,,
2015-06-03T21:00:00Z,0.77856,0.7787,0.76642,0.76813,70.98204392,54.94329567,,,,,,
2015-06-04T21:00:00Z,0.76813,0.77262,0.75987,0.76153,43.41190692,57.96129176,,,,,,
2015-06-07T21:00:00Z,0.7623,0.77122,0.7603,0.76986,30.23292103,48.20895729,,,,,,
2015-06-08T21:00:00Z,0.76986,0.77227,0.76464,0.76905,31.58782546,35.07755114,,,,,,
2015-06-09T21:00:00Z,0.76905,0.77851,0.76356,0.77559,56.84700772,39.55591807,,,,,,
2015-06-10T21:00:00Z,0.77559,0.77928,0.76931,0.77548,68.53187946,52.32223755,,,,,,
2015-06-11T21:00:00Z,0.77548,0.77581,0.76778,0.77219,75.51705148,66.96531289,,,,,,
2015-06-14T21:00:00Z,0.77524,0.77769,0.7704,0.77652,75.17003337,73.0729881,,,,,,
2015-06-15T21:00:00Z,0.77652,0.77803,0.77219,0.7749,72.40834734,74.36514406,,,,,,
2015-06-16T21:00:00Z,0.7749,0.77699,0.76424,0.77442,74.08877429,73.88905167,,,,,,
2015-06-17T21:00:00Z,0.77442,0.78493,0.77102,0.77954,71.25744744,72.58485636,,,,,,
2015-06-18T21:00:00Z,0.77954,0.78149,0.77365,0.77704,67.83352444,71.05991539,,,,,,
2015-06-21T21:00:00Z,0.77634,0.77965,0.77211,0.77273,58.94957306,66.01351498,,,,,,
2015-06-22T21:00:00Z,0.77273,0.77491,0.76792,0.77336,48.99307234,58.59205661,,,,,,
2015-06-23T21:00:00Z,0.77336,0.77709,0.76831,0.76996,32.36884226,46.77049589,,,,,,
2015-06-24T21:00:00Z,0.76996,0.77524,0.76962,0.77341,32.17636696,37.84609385,,,,,,
2015-06-25T21:00:00Z,0.77341,0.774,0.76305,0.76515,21.70014598,28.74845173,,,,,,
2015-06-28T21:00:00Z,0.76238,0.77122,0.75853,0.76785,34.44100328,29.43917207,,,,,,
2015-06-29T21:00:00Z,0.76785,0.77246,0.76595,0.7703,42.09402264,32.7450573,,,,,,
2015-06-30T21:00:00Z,0.7703,0.77385,0.76388,0.76445,49.686451,42.07382564,,,,,,
2015-07-01T21:00:00Z,0.76445,0.76574,0.75897,0.76324,43.09662011,44.95903125,,,,,,
2015-07-02T21:00:00Z,0.76324,0.76487,0.75089,0.75089,21.95797069,38.24701393,,,,,,
2015-07-05T21:00:00Z,0.74803,0.75327,0.74613,0.7499,14.68210439,26.57889839,,,,,,
2015-07-06T21:00:00Z,0.7499,0.75016,0.73978,0.74514,9.777534807,15.47253663,,,,,,
2015-07-07T21:00:00Z,0.74514,0.74591,0.73722,0.74288,16.39277557,13.61747159,,,,,,
2015-07-08T21:00:00Z,0.74288,0.74916,0.73921,0.74449,20.62366189,15.59799076,,,,,,
2015-07-09T21:00:00Z,0.74449,0.74965,0.74095,0.74329,27.98599483,21.66747743,,,,,,
2015-07-12T21:00:00Z,0.74155,0.74684,0.73831,0.74056,29.97456653,26.19474109,,,,,,
2015-07-13T21:00:00Z,0.74056,0.74787,0.73875,0.74485,41.67150035,33.21068724,,,,,,
2015-07-14T21:00:00Z,0.74485,0.74888,0.73538,0.73784,34.81138309,35.48581666,,,,,,
2015-07-15T21:00:00Z,0.73784,0.74372,0.73498,0.74022,38.11395553,38.19894632,,,,,,
2015-07-16T21:00:00Z,0.74022,0.74188,0.73675,0.73695,22.37692649,31.7674217,,,,,,
2015-07-19T21:00:00Z,0.73769,0.73977,0.73276,0.73684,25.0673301,28.51940404,,,,,,
