time,open,high,low,close,ParabolicSAR,%K,%D
2021-03-23T14:30:00Z,30.992,30.998,30.982,30.987,30.93885573,70.57017544,62.64088251
2021-03-23T15:00:00Z,30.987,30.99,30.982,30.983,30.9414615,56.91441441,65.18492176
2021-03-23T15:30:00Z,30.983,30.998,30.98,30.995,30.94396304,56.56958683,61.35139223
2021-03-23T16:00:00Z,30.995,31.008,30.995,31.002,30.94636452,63.59339635,59.0257992
2021-03-23T16:30:00Z,31.002,31.009,31,31.006,30.95006265,79.06403941,66.40900753
2021-03-23T17:00:00Z,31.006,31.01,31.002,31.008,30.95477764,87.18664477,76.61469351
2021-03-23T17:30:00Z,31.008,31.008,31.002,31.002,30.96029987,85.44061303,83.89709907
2021-03-23T18:00:00Z,31.002,31.004,31.002,31.004,30.96526989,75.55555556,82.72760445
2021-03-23T18:30:00Z,31.004,31.01,31.004,31.008,30.9697429,71.11111111,77.36909323
2021-03-23T19:00:00Z,31.008,31.01,31.008,31.01,30.97376861,80,75.55555556
2021-03-23T19:30:00Z,31.01,31.01,31.005,31.006,30.97739175,76.66666667,75.92592593
2021-03-23T20:00:00Z,31.006,31.009,31.006,31.009,30.98065257,79.16666667,78.61111111
2021-03-23T20:30:00Z,31.009,31.012,31.005,31.006,30.98358731,54.16666667,70
2021-03-23T21:00:00Z,31.006,31.013,30.998,31.013,30.98699684,70.83333333,68.05555556
2021-03-23T21:30:00Z,31.013,31.013,30.998,30.998,30.99063728,41.66666667,55.55555556
2021-03-23T22:00:00Z,30.998,31.004,30.998,31.001,30.99376806,40,50.83333333
2021-03-23T22:30:00Z,31.001,31.002,30.996,30.998,31.013,10.58823529,30.75163399
2021-03-23T23:00:00Z,30.998,31.016,30.998,31.002,30.996,20.58823529,23.7254902
2021-03-23T23:30:00Z,31.002,31.016,31.002,31.014,30.996,43.92156863,25.03267974
2021-03-24T00:00:00Z,31.014,31.014,31.002,31.006,30.9964,56.66666667,40.39215686
2021-03-24T00:30:00Z,31.006,31.019,31.006,31.01,30.996792,66.95652174,55.84825234
2021-03-24T01:00:00Z,31.01,31.012,30.99,30.995,31.019,42.70364818,55.44227886
2021-03-24T01:30:00Z,30.995,30.998,30.984,30.995,31.019,36.51317199,48.7244473
2021-03-24T02:00:00Z,30.995,31.012,30.988,31.01,31.0176,40.98522167,40.06734728
2021-03-24T02:30:00Z,31.01,31.013,31.004,31.012,31.016256,61.9047619,46.46771852
2021-03-24T03:00:00Z,31.012,31.034,31.008,31.028,30.984,80.76190476,61.21729611
2021-03-24T03:30:00Z,31.028,31.03,31.015,31.016,30.985,77.33333333,73.33333333
2021-03-24T04:00:00Z,31.016,31.023,30.992,30.993,30.98598,54.28985507,70.79503106
2021-03-24T04:30:00Z,30.993,31.008,30.992,31.008,30.9869404,37.65493444,56.42604095
2021-03-24T05:00:00Z,31.008,31.018,31.006,31.01,30.98788159,30.60731539,40.85070163
2021-03-24T05:30:00Z,31.01,31.021,31.008,31.016,30.98880396,48.03675856,38.76633613
2021-03-24T06:00:00Z,31.016,31.026,31.01,31.026,30.98970788,68.6716792,49.10525105
2021-03-24T06:30:00Z,31.026,31.045,31.018,31.032,30.99059372,79.54319762,65.41721179
2021-03-24T07:00:00Z,31.032,31.044,31.02,31.04,30.99276997,87.5503951,78.58842397
2021-03-24T07:30:00Z,31.04,31.068,31.038,31.058,30.99485918,81.99483954,83.02947742
2021-03-24T08:00:00Z,31.058,31.059,31.039,31.044,30.99924762,76.37783672,81.97435712
2021-03-24T08:30:00Z,31.044,31.055,31.028,31.03,31.00337277,55.31800766,71.23022798
2021-03-24T09:00:00Z,31.03,31.03,30.997,30.997,31.068,27.54022989,53.07869142
2021-03-24T09:30:00Z,30.997,31.014,30.991,30.995,31.06658,9.731601732,30.86327976
2021-03-24T10:00:00Z,30.995,31.004,30.986,31.002,31.0635568,9.037537805,15.43645647
2021-03-24T10:30:00Z,31.002,31.034,31.002,31.024,31.05890339,27.39502573,15.38805509
2021-03-24T11:00:00Z,31.024,31.033,31.012,31.013,31.05452919,44.413424,26.94866251
2021-03-24T11:30:00Z,31.013,31.014,31.008,31.008,31.05041744,52.3852657,41.39790514
2021-03-24T12:00:00Z,31.008,31.009,31.002,31.006,31.04655239,47.91666667,48.23845212
2021-03-24T12:30:00Z,31.006,31.014,31.003,31.008,31.04291925,35.41666667,45.23953301
2021-03-24T13:00:00Z,31.008,31.02,31.003,31.014,31.03950409,33.0421147,38.79181601
2021-03-24T13:30:00Z,31.014,31.022,31.007,31.02,31.03629385,49.15322581,39.20400239
2021-03-24T14:00:00Z,31.02,31.038,31.012,31.012,30.986,52.16248507,44.78594186
2021-03-24T14:30:00Z,31.012,31.028,31.004,31.006,30.98704,42.11640212,47.81070433
2021-03-24T15:00:00Z,31.006,31.008,31.006,31.006,30.9880592,14.97354497,36.41747739
2021-03-24T15:30:00Z,31.006,31.006,30.996,30.998,30.98905802,7.301587302,21.4638448
2021-03-24T16:00:00Z,30.998,30.999,30.992,30.996,30.99003686,7.342995169,9.872709148
2021-03-24T16:30:00Z,30.996,31,30.992,31,30.99099612,11.89325972,8.845947397
2021-03-24T17:00:00Z,31,31.002,30.998,31.002,30.9919362,31.13929147,16.79184878
2021-03-24T17:30:00Z,31.002,31.002,31,31,30.992,47.28835979,30.10697032
2021-03-24T18:00:00Z,31,31,30.997,30.997,30.99292,56.54761905,44.99175677
