time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA30,ParabolicSAR,%K,%D
2021-08-06T20:00:00+07:00,0.84766,0.84846,0.84732,0.84781,0.853478029,0.853059896,0.852562167,0.851956304,0.851197971,0.851586286,22.34246575,18.12080338
2021-08-07T00:00:00+07:00,0.84781,0.84794,0.84716,0.84727,0.853341589,0.85290753,0.852388653,0.851752552,0.850944553,0.851218583,20.20547945,20.02160925
2021-08-09T04:00:00+07:00,0.84705,0.84778,0.84653,0.84775,0.853218697,0.852771805,0.852236566,0.851578528,0.850738453,0.850880296,24.58863581,22.37886034
2021-08-09T08:00:00+07:00,0.84775,0.84828,0.84763,0.8481,0.853106198,0.852648863,0.852100941,0.851427287,0.85056823,0.850445267,35.99510098,26.92973875
2021-08-09T12:00:00+07:00,0.8481,0.84865,0.84687,0.84825,0.852999469,0.852533104,0.851974681,0.851289144,0.850418667,0.85005374,59.84277911,40.14217197
2021-08-09T16:00:00+07:00,0.84825,0.84829,0.84609,0.8471,0.85286981,0.852390127,0.851814855,0.851107008,0.850204559,0.849701366,60.96226259,52.26671423
2021-08-09T20:00:00+07:00,0.8471,0.8486,0.84687,0.84795,0.852761682,0.852273282,0.851688139,0.850969746,0.850059104,0.849268002,64.41381682,61.73961951
2021-08-10T00:00:00+07:00,0.84795,0.84805,0.84729,0.84744,0.852644722,0.85214609,0.851548855,0.850816279,0.84989013,0.848886642,54.94791667,60.10799869
2021-08-10T04:00:00+07:00,0.84744,0.84768,0.84685,0.8474,0.852529454,0.852021193,0.851412827,0.850667745,0.849729476,0.8486,58.85416667,59.40530005
2021-08-10T08:00:00+07:00,0.8474,0.84805,0.8474,0.84784,0.852426389,0.851911162,0.851295685,0.8505448,0.849607574,0.8482988,57.87578851,57.22595728
2021-08-10T12:00:00+07:00,0.84784,0.84797,0.846,0.84615,0.852288446,0.851759552,0.851126974,0.850353722,0.849384505,0.84805,42.22074044,52.9835652
2021-08-10T16:00:00+07:00,0.84615,0.84644,0.8455,0.84576,0.852144964,0.851601669,0.850951008,0.850153995,0.849150666,0.84805,28.56214158,42.88622351
2021-08-10T20:00:00+07:00,0.84576,0.84746,0.84501,0.84693,0.852030349,0.851478731,0.850819172,0.850013821,0.849007397,0.84797,26.37440131,32.38576111
2021-08-11T00:00:00+07:00,0.84693,0.84714,0.84581,0.84636,0.851905726,0.851344027,0.850672969,0.849854959,0.848836597,0.84746,39.25395597,31.39683295
2021-08-11T04:00:00+07:00,0.84636,0.84766,0.84628,0.8473,0.851804501,0.851237605,0.85056238,0.849743874,0.848737462,0.84501,61.64355145,42.42396958
2021-08-11T08:00:00+07:00,0.8473,0.84775,0.84726,0.84736,0.85170682,0.851135563,0.850457384,0.849640227,0.848648594,0.845063,69.17972765,56.69241169
2021-08-11T12:00:00+07:00,0.84736,0.84827,0.84682,0.84816,0.851628868,0.851057259,0.85038206,0.84957587,0.848617071,0.84517048,86.58568503,72.46965471
2021-08-11T16:00:00+07:00,0.84816,0.84837,0.84637,0.84678,0.851522299,0.850944699,0.85026396,0.84945431,0.848498551,0.845356451,73.42760508,76.39767259
2021-08-11T20:00:00+07:00,0.84678,0.84731,0.84622,0.84644,0.8514106,0.850826155,0.850138584,0.849323253,0.848365741,0.845597535,48.24965,69.42098004
2021-08-12T00:00:00+07:00,0.84644,0.84682,0.84606,0.84646,0.851301796,0.850711256,0.850017975,0.849198764,0.84824279,0.845819332,21.81306682,47.8301073
2021-08-12T04:00:00+07:00,0.84646,0.84681,0.84529,0.84637,0.851193405,0.850597012,0.849898369,0.849075774,0.848121965,0.84837,20.87117017,30.31129567
2021-08-12T08:00:00+07:00,0.84637,0.84666,0.84624,0.84649,0.851090033,0.850488933,0.849786619,0.848963349,0.848016677,0.8483084,30.44733045,24.37718915
2021-08-12T12:00:00+07:00,0.84649,0.84745,0.84603,0.84734,0.851007615,0.850406066,0.849706402,0.848892769,0.84797302,0.848248032,56.31112714,35.87654259
2021-08-12T16:00:00+07:00,0.84734,0.84798,0.84675,0.84782,0.850937558,0.850338012,0.849644553,0.848846127,0.847963148,0.848188871,75.97349699,54.24398486
2021-08-12T20:00:00+07:00,0.84782,0.84959,0.84724,0.84955,0.850907062,0.850317275,0.849641453,0.84887673,0.848065525,0.84529,96.00973982,76.09812132
2021-08-13T00:00:00+07:00,0.84955,0.85044,0.84888,0.84891,0.85086317,0.850280241,0.849617471,0.848878176,0.848120008,0.845376,86.14264483,86.04196055
2021-08-13T04:00:00+07:00,0.84891,0.84987,0.84891,0.84979,0.850839584,0.85026734,0.849623127,0.848917821,0.848227749,0.84557856,83.21222029,88.45486831
2021-08-13T08:00:00+07:00,0.84979,0.85018,0.84965,0.84978,0.850816297,0.850254515,0.849628271,0.848955307,0.848327894,0.845773018,77.56023819,82.30503444
2021-08-13T12:00:00+07:00,0.84978,0.85121,0.84972,0.85087,0.850817477,0.850270712,0.849668983,0.849038554,0.848491901,0.845959697,86.27012013,82.3475262
2021-08-13T16:00:00+07:00,0.85087,0.85188,0.8504,0.85074,0.850815774,0.850283062,0.849704099,0.84911253,0.84863694,0.846274715,78.5165298,80.78229604
2021-08-13T20:00:00+07:00,0.85074,0.85152,0.85006,0.85095,0.850818724,0.850300613,0.849744948,0.84919242,0.848786169,0.846723138,74.04087898,79.6091763
2021-08-14T00:00:00+07:00,0.85095,0.85102,0.84989,0.84989,0.850798313,0.850289807,0.849749704,0.84922275,0.848857384,0.847135687,47.14973351,66.56904743
2021-08-16T04:00:00+07:00,0.85007,0.85116,0.84957,0.85114,0.850805822,0.850312181,0.849795287,0.849306109,0.84900465,0.847515232,49.1381895,56.77626733
2021-08-16T08:00:00+07:00,0.85114,0.85122,0.85071,0.85116,0.850813606,0.850334492,0.849840032,0.849386713,0.849143705,0.847864413,49.18628955,48.49140418
2021-08-16T12:00:00+07:00,0.85116,0.85155,0.84988,0.85038,0.850804077,0.85033569,0.849857736,0.849429899,0.849223466,0.84818566,59.23520924,52.51989609
2021-08-16T16:00:00+07:00,0.85038,0.8507,0.84837,0.84941,0.850773438,0.850311329,0.849843056,0.849429034,0.8492355,0.85188,47.48155409,51.96768429
2021-08-16T20:00:00+07:00,0.84941,0.85145,0.84932,0.85044,0.850766109,0.850314715,0.849862628,0.849472989,0.84931321,0.8518098,46.23594435,50.98423589
2021-08-17T00:00:00+07:00,0.85044,0.85112,0.8494,0.8494,0.850736085,0.850290644,0.84984746,0.849469815,0.849318809,0.851741004,43.39622642,45.70457495
2021-08-17T04:00:00+07:00,0.8494,0.85112,0.8494,0.85098,0.850741446,0.850308785,0.849884592,0.849535476,0.849425983,0.851673584,59.85324948,49.82847341
2021-08-17T08:00:00+07:00,0.85098,0.85189,0.8509,0.85159,0.850760095,0.850342501,0.849940507,0.849624803,0.849565597,0.84837,68.64756051,57.29901213
2021-08-17T12:00:00+07:00,0.85159,0.85355,0.85115,0.85279,0.850804708,0.850406909,0.850033933,0.84976242,0.849773623,0.8484404,85.19528045,71.23203015
2021-08-17T16:00:00+07:00,0.85279,0.85364,0.85233,0.85262,0.850844605,0.850465148,0.850118722,0.849886663,0.84995726,0.848644784,83.15125529,78.99803208
2021-08-17T20:00:00+07:00,0.85262,0.8535,0.85206,0.85296,0.850891097,0.850530802,0.850211879,0.850020286,0.850150985,0.848944497,80.64625243,82.99759606
2021-08-18T00:00:00+07:00,0.85296,0.85324,0.85134,0.85153,0.850905139,0.850557097,0.850255096,0.850085926,0.850239954,0.849226227,60.96612037,74.92120937
2021-08-18T04:00:00+07:00,0.85153,0.85246,0.85148,0.85231,0.850936015,0.850603226,0.85032247,0.850182625,0.850373505,0.849491054,51.18043675,64.26426985
2021-08-18T08:00:00+07:00,0.85231,0.85269,0.85178,0.85266,0.850973905,0.850657351,0.85039911,0.850290337,0.850521021,0.84973999,42.32345015,51.49000243
2021-08-18T12:00:00+07:00,0.85266,0.8533,0.85167,0.85185,0.85099316,0.850688737,0.85044668,0.850358148,0.850606762,0.849973991,42.52958695,45.34449128
2021-08-18T16:00:00+07:00,0.85185,0.85243,0.85115,0.85115,0.850996607,0.850700875,0.85046974,0.850392576,0.850641809,0.850193951,27.00080515,37.28461408
2021-08-18T20:00:00+07:00,0.85115,0.85163,0.85056,0.85092,0.850994923,0.850706642,0.850484503,0.850415508,0.850659757,0.850400714,12.24993241,27.26010817
2021-08-19T00:00:00+07:00,0.85092,0.85197,0.85073,0.85092,0.850993276,0.850712257,0.850498781,0.850437442,0.850676547,0.85056,8.759124088,16.00328722
2021-08-19T04:00:00+07:00,0.85092,0.85174,0.85054,0.85098,0.850992985,0.850719302,0.850514559,0.850461032,0.850696125,0.85364,14.07313375,11.69406342
2021-08-19T08:00:00+07:00,0.85098,0.85158,0.85069,0.851,0.850993139,0.850726689,0.850530475,0.850484465,0.850715729,0.853578,17.80644649,13.54623477
2021-08-19T12:00:00+07:00,0.851,0.8545,0.85096,0.85448,0.851069773,0.850825461,0.850659968,0.850658184,0.850958586,0.85054,46.59186761,26.15714928
2021-08-19T16:00:00+07:00,0.85448,0.85557,0.85362,0.85511,0.851158569,0.850938212,0.85080587,0.850851741,0.851226419,0.8506192,71.56281487,45.32037632
2021-08-19T20:00:00+07:00,0.85511,0.85608,0.85443,0.85605,0.851266073,0.851072732,0.850977809,0.851077753,0.851537618,0.850817232,96.60276801,71.58581683
2021-08-20T00:00:00+07:00,0.85605,0.85652,0.8556,0.85561,0.851361544,0.851192134,0.851129684,0.851274807,0.851800352,0.851132998,91.56814505,86.57790931
2021-08-20T04:00:00+07:00,0.85561,0.85681,0.85492,0.85642,0.851472719,0.85132971,0.851303137,0.851498511,0.852098394,0.851563958,92.39429924,93.52173743
2021-08-20T08:00:00+07:00,0.85642,0.85763,0.85642,0.85715,0.851597494,0.851482875,0.851494837,0.851744228,0.852424304,0.852088562,88.58477971,90.84907467
2021-08-20T12:00:00+07:00,0.85715,0.85825,0.85668,0.85698,0.851715791,0.851627536,0.851674679,0.85197187,0.85271822,0.852753535,82.70572841,87.89493579
2021-08-20T16:00:00+07:00,0.85698,0.85799,0.85694,0.8576,0.851845115,0.851784706,0.851868952,0.852216571,0.853033173,0.85352304,78.42144412,83.23731741
2021-08-20T20:00:00+07:00,0.8576,0.85891,0.85647,0.85875,0.85199687,0.851968004,0.85209456,0.852500633,0.853402001,0.854184814,81.07479404,80.73398886
2021-08-21T00:00:00+07:00,0.85875,0.85898,0.85806,0.85808,0.852130565,0.852128846,0.852290804,0.852743215,0.853703807,0.854940844,80.43806847,79.97810221
2021-08-23T04:00:00+07:00,0.85746,0.85916,0.85735,0.8576,0.852250773,0.852272823,0.852464876,0.852954379,0.853955174,0.855667892,67.61371996,76.37552749
2021-08-23T08:00:00+07:00,0.8576,0.85904,0.85745,0.85857,0.852389657,0.852438539,0.852665044,0.853198537,0.854252905,0.856366314,61.63936648,69.89705164
2021-08-23T12:00:00+07:00,0.85857,0.85936,0.85741,0.85915,0.852538236,0.852615156,0.852877665,0.853457296,0.854568847,0.856925051,70.93597115,66.72968586
2021-08-23T16:00:00+07:00,0.85915,0.85923,0.85614,0.85656,0.852626626,0.852718968,0.852998398,0.853592196,0.854697308,0.85936,61.28131892,64.61888552
2021-08-23T20:00:00+07:00,0.85656,0.85754,0.85502,0.8555,0.852689777,0.852792153,0.853080417,0.853675144,0.854749095,0.85936,38.94565004,57.05431337
2021-08-24T00:00:00+07:00,0.8555,0.85588,0.85522,0.8554,0.852749343,0.85286078,0.853156469,0.853750138,0.854791089,0.85923,10.95304882,37.06000593
2021-08-24T04:00:00+07:00,0.8554,0.85605,0.85508,0.85586,0.852817709,0.852939707,0.85324511,0.853841871,0.854860051,0.8590616,13.05683564,20.98517816
2021-08-24T08:00:00+07:00,0.85586,0.856,0.85533,0.85538,0.852874023,0.853003925,0.853315106,0.853908746,0.854893596,0.858899936,12.22055599,12.07681348
2021-08-24T12:00:00+07:00,0.85538,0.85696,0.85425,0.85559,0.852933715,0.85307198,0.853389693,0.853981844,0.854938525,0.858744739,22.87846363,16.05195175
2021-08-24T16:00:00+07:00,0.85559,0.85727,0.85478,0.85693,0.853021545,0.853173507,0.853505768,0.854110025,0.855067007,0.858475054,46.00742467,27.03548143
2021-08-24T20:00:00+07:00,0.85693,0.85708,0.85562,0.8561,0.853089203,0.85325052,0.853590825,0.854196545,0.855133652,0.858221551,63.57649443,44.15412758
2021-08-25T00:00:00+07:00,0.8561,0.85649,0.85548,0.85596,0.853152298,0.853321822,0.853668503,0.854273217,0.855186965,0.857983258,68.87417219,59.48603043
2021-08-25T04:00:00+07:00,0.85596,0.8565,0.85549,0.85579,0.853210269,0.853386774,0.85373806,0.854339164,0.85522587,0.857759262,56.29139073,62.91401911
2021-08-25T08:00:00+07:00,0.85579,0.85594,0.8552,0.85587,0.853268725,0.853452122,0.85380796,0.854405723,0.855267427,0.857548707,50.46366481,58.54307591
2021-08-25T12:00:00+07:00,0.85587,0.85611,0.85524,0.85588,0.853326116,0.853516013,0.853875896,0.854469822,0.855306948,0.857350784,43.64623022,50.13376192
2021-08-25T16:00:00+07:00,0.85588,0.8564,0.85544,0.85616,0.853388399,0.853585592,0.853950784,0.854543308,0.855361984,0.857164737,51.26382234,48.45790579
2021-08-25T20:00:00+07:00,0.85616,0.85694,0.85564,0.85604,0.853446676,0.853650182,0.854019283,0.854608381,0.855405727,0.856989853,52.76407623,49.22470959
2021-08-26T00:00:00+07:00,0.85604,0.85606,0.85502,0.85506,0.853482133,0.853687282,0.854053405,0.854628017,0.855383422,0.85694,41.40178308,48.47656055
2021-08-26T04:00:00+07:00,0.85506,0.85549,0.85481,0.85511,0.853517911,0.853724722,0.854088048,0.854648973,0.855365781,0.85694,21.48123415,38.54903115
2021-08-26T08:00:00+07:00,0.85511,0.85552,0.85507,0.85517,0.85355422,0.853762756,0.854123521,0.854671626,0.85535315,0.8567786,11.02308294,24.63536672
2021-08-26T12:00:00+07:00,0.85517,0.8565,0.85516,0.85611,0.853610391,0.853824525,0.854188652,0.854734164,0.855401979,0.856626884,30.67292645,21.05908118
2021-08-26T16:00:00+07:00,0.85611,0.85752,0.85605,0.85689,0.853682471,0.853905196,0.854277221,0.854827896,0.855497981,0.85425,51.56234661,31.08611867
2021-08-26T20:00:00+07:00,0.85689,0.85812,0.85629,0.85769,0.853770548,0.854004796,0.854389115,0.854952335,0.855639401,0.8543154,74.93156494,52.388946
2021-08-27T00:00:00+07:00,0.85769,0.85839,0.85751,0.85765,0.853855811,0.854100722,0.854496029,0.855069625,0.855769117,0.854467584,80.49089145,68.99493433
2021-08-27T04:00:00+07:00,0.85765,0.85847,0.85752,0.8584,0.853955683,0.854213861,0.854624028,0.855214424,0.855938852,0.854702929,87.5350344,80.98583026
2021-08-27T08:00:00+07:00,0.8584,0.85882,0.85826,0.85858,0.854057317,0.85432876,0.854753732,0.855360753,0.856109248,0.855004295,88.97725994,85.6677286
2021-08-27T12:00:00+07:00,0.85858,0.85886,0.85702,0.85759,0.854134958,0.854414582,0.854846725,0.855457677,0.856204781,0.855385865,79.93486468,85.48238634
2021-08-27T16:00:00+07:00,0.85759,0.85824,0.85651,0.85656,0.854188256,0.85447104,0.854902898,0.855505604,0.856227698,0.855802761,48.01568574,72.30927012
2021-08-27T20:00:00+07:00,0.85656,0.85783,0.85574,0.8565,0.854239063,0.854524434,0.854955262,0.855548839,0.856245266,0.85886,25.69009717,51.2135492
2021-08-28T00:00:00+07:00,0.8565,0.8575,0.85631,0.85658,0.854290512,0.854578528,0.855008532,0.855593672,0.856266862,0.8587976,17.80323695,30.50300662
2021-08-30T04:00:00+07:00,0.85666,0.85772,0.85633,0.85767,0.854364787,0.854659882,0.855095793,0.855683947,0.856357387,0.858736448,37.71367521,27.06900311
2021-08-30T08:00:00+07:00,0.85767,0.85787,0.85709,0.85715,0.854426,0.854725412,0.855163144,0.855747688,0.856408523,0.858676519,48.39401709,34.63697642
2021-08-30T12:00:00+07:00,0.85715,0.85782,0.85672,0.85727,0.854488506,0.854792374,0.855232221,0.855813876,0.856464102,0.858617789,63.36332009,49.8236708
2021-08-30T16:00:00+07:00,0.85727,0.85816,0.85697,0.85772,0.854559528,0.854869417,0.855313788,0.855896751,0.856545128,0.858560233,68.14906738,59.96880152
2021-08-30T20:00:00+07:00,0.85772,0.85804,0.85698,0.85765,0.85462745,0.85494259,0.855390385,0.855972979,0.85661641,0.858503828,73.39278322,68.30172356
2021-08-31T00:00:00+07:00,0.85765,0.8577,0.85695,0.85705,0.854680693,0.854998049,0.855444799,0.856019806,0.856644384,0.858448552,57.08801014,66.20995358
2021-08-31T04:00:00+07:00,0.85705,0.85762,0.85624,0.85752,0.854743095,0.855064416,0.855512838,0.856085032,0.856700875,0.858394381,53.90482696,61.46187344
2021-08-31T08:00:00+07:00,0.85752,0.85804,0.85723,0.85757,0.854805225,0.855130352,0.855580286,0.856149596,0.856756948,0.858341293,52.95138889,54.64807533
2021-08-31T12:00:00+07:00,0.85757,0.85868,0.85704,0.85843,0.85488489,0.855217185,0.855673719,0.856248744,0.856864886,0.85574,75.23053279,60.69558288
2021-08-31T16:00:00+07:00,0.85843,0.85989,0.8583,0.85871,0.854968959,0.855309101,0.855773269,0.856355755,0.856983926,0.8557988,75.56538819,67.91576996
2021-08-31T20:00:00+07:00,0.85871,0.85924,0.85653,0.85856,0.855047883,0.855394651,0.855864638,0.856451592,0.857085608,0.855962448,73.66232502,74.81941533
2021-09-01T00:00:00+07:00,0.85856,0.85885,0.85814,0.85822,0.8551176,0.855469002,0.855941863,0.856528479,0.857158795,0.85611955,60.51016525,69.91262616
2021-09-01T04:00:00+07:00,0.85822,0.85925,0.85814,0.85919,0.855207103,0.855566923,0.856048359,0.856644197,0.85728984,0.856270368,64.34197652,66.17148893
2021-09-01T08:00:00+07:00,0.85919,0.8594,0.85893,0.85903,0.855291123,0.855658057,0.856146118,0.856747928,0.857402109,0.856415153,67.95634921,64.26949699
2021-09-01T12:00:00+07:00,0.85903,0.85917,0.85737,0.85877,0.855367581,0.85573995,0.856232147,0.856835844,0.85749036,0.856554147,77.20673635,69.83502069
2021-09-01T16:00:00+07:00,0.85877,0.85953,0.85829,0.8586,0.855438624,0.855815215,0.856309781,0.856912546,0.857561949,0.856687581,69.79932895,71.65413817
2021-09-01T20:00:00+07:00,0.8586,0.86028,0.8584,0.85953,0.855528544,0.855912972,0.856415362,0.857026349,0.85768892,0.856815678,69.74000969,72.24869166
2021-09-02T00:00:00+07:00,0.85953,0.86005,0.85933,0.85968,0.855619785,0.856012105,0.856522399,0.857141725,0.857817377,0.857023537,70.18423062,69.90785642
2021-09-02T04:00:00+07:00,0.85968,0.86009,0.85933,0.85988,0.855713416,0.856113891,0.856632485,0.85726078,0.85795045,0.857218925,79.95418099,73.2928071
2021-09-02T08:00:00+07:00,0.85988,0.85988,0.85933,0.85937,0.85579378,0.856199578,0.856722239,0.857352486,0.858042033,0.85740259,73.30236521,74.48025894
2021-09-02T12:00:00+07:00,0.85937,0.85984,0.85904,0.8592,0.855868642,0.856278537,0.856803477,0.857432812,0.858116741,0.857575234,61.02628127,71.42760915
2021-09-02T16:00:00+07:00,0.8592,0.85958,0.85863,0.85932,0.855944496,0.856358575,0.856885986,0.857514864,0.858194371,0.85773752,48.02827408,60.78564019
2021-09-02T20:00:00+07:00,0.85932,0.85983,0.85767,0.85778,0.855984837,0.856395981,0.856915298,0.857526392,0.858167637,0.86028,31.45297334,46.8358429
2021-09-03T00:00:00+07:00,0.85778,0.85856,0.85771,0.85814,0.856032203,0.856441876,0.856955452,0.85755307,0.858165854,0.8602278,24.35756561,34.61293768
2021-09-03T04:00:00+07:00,0.85814,0.85832,0.85787,0.85825,0.856080946,0.856489459,0.856997896,0.857583371,0.858171283,0.860176644,17.51351116,24.44135004
2021-09-03T08:00:00+07:00,0.85825,0.85872,0.85824,0.85856,0.856135431,0.856543947,0.857049113,0.857625834,0.858196361,0.860126511,29.73292754,23.86800144
2021-09-03T12:00:00+07:00,0.85856,0.85924,0.85816,0.8583,0.856183004,0.856590159,0.857090126,0.857655145,0.858203048,0.860077381,32.36616032,26.53753301
2021-09-03T16:00:00+07:00,0.8583,0.85939,0.85759,0.85856,0.856235245,0.856641996,0.857138318,0.857694487,0.858226077,0.860029233,41.41975309,34.50628032
2021-09-03T20:00:00+07:00,0.85856,0.8593,0.8562,0.85694,0.856250735,0.856649839,0.857131816,0.857661683,0.858143104,0.859931664,35.41768257,36.40119866
2021-09-04T00:00:00+07:00,0.85694,0.85707,0.85613,0.85613,0.856248081,0.856636159,0.85709897,0.857595088,0.858013226,0.859707764,25.69546035,34.177632
2021-09-06T04:00:00+07:00,0.85617,0.8577,0.85601,0.85731,0.85627142,0.856653891,0.857105889,0.857582693,0.857967857,0.859421543,20.55301021,27.22205104
2021-09-06T08:00:00+07:00,0.85731,0.8574,0.85667,0.85732,0.856294466,0.856671421,0.857112909,0.857571271,0.85792606,0.859080389,25.73964497,23.99603851
2021-09-06T12:00:00+07:00,0.85732,0.85768,0.8568,0.85708,0.85631173,0.856682173,0.85711183,0.857549912,0.857871475,0.85877335,36.58057709,27.62441076
2021-09-06T16:00:00+07:00,0.85708,0.8578,0.85662,0.85749,0.856337626,0.856703431,0.857124229,0.857547307,0.857846864,0.858497015,51.32058568,37.88026925
2021-09-06T20:00:00+07:00,0.85749,0.85858,0.85743,0.85818,0.856378118,0.856742288,0.857158844,0.857574815,0.857868357,0.85601,66.54671942,51.4826274
2021-09-07T00:00:00+07:00,0.85818,0.85839,0.85711,0.85728,0.856397939,0.856756439,0.857162817,0.857561997,0.857830398,0.8560614,66.9302771,61.59919407
2021-09-07T04:00:00+07:00,0.85728,0.85805,0.85708,0.85779,0.856428534,0.856783638,0.85718338,0.85757191,0.857827792,0.856111772,59.26771487,64.24823713
2021-09-07T08:00:00+07:00,0.85779,0.85813,0.85751,0.85813,0.856465929,0.856819068,0.857214417,0.857596175,0.857847289,0.856161137,56.80272109,61.00023769
2021-09-07T12:00:00+07:00,0.85813,0.85958,0.85786,0.85946,0.856531733,0.856888566,0.857288042,0.857677211,0.857951335,0.856209514,77.31156463,64.46066686
2021-09-07T16:00:00+07:00,0.85946,0.86136,0.85869,0.85992,0.8566062,0.856968341,0.857374336,0.857774724,0.858078346,0.856344333,79.5319855,71.21542374
2021-09-07T20:00:00+07:00,0.85992,0.86039,0.85891,0.85901,0.856659031,0.857022069,0.857427964,0.857828431,0.858138452,0.856645273,68.88286604,75.24213872
2021-09-08T00:00:00+07:00,0.85901,0.85935,0.85838,0.85846,0.856698613,0.857059909,0.857461802,0.857855891,0.858159197,0.856928157,45.37464094,64.59649749
2021-09-08T04:00:00+07:00,0.85846,0.85965,0.85779,0.85939,0.856757764,0.857121227,0.857525021,0.857922591,0.858238604,0.857194067,38.19556993,50.8176923
2021-09-08T08:00:00+07:00,0.85939,0.85959,0.85917,0.85949,0.856817813,0.857183563,0.857589447,0.857990739,0.858319339,0.857444023,39.03743316,40.86921467
2021-09-08T12:00:00+07:00,0.85949,0.86029,0.85881,0.85888,0.856863136,0.857228206,0.85763176,0.858029403,0.858355511,0.857678982,44.7866839,40.673229
2021-09-08T16:00:00+07:00,0.85888,0.85915,0.85788,0.8587,0.856903507,0.857266938,0.857666784,0.858058559,0.858377736,0.86136,41.98070818,41.93494175
2021-09-08T20:00:00+07:00,0.8587,0.86013,0.85803,0.8582,0.856932001,0.857291492,0.857684267,0.858064709,0.858366269,0.8612904,31.57435897,39.44725035
2021-09-09T00:00:00+07:00,0.8582,0.85843,0.85755,0.85755,0.856945583,0.857298295,0.857679865,0.85804233,0.858313607,0.861222192,17.6,30.38502239
2021-09-09T04:00:00+07:00,0.85755,0.85866,0.85718,0.85849,0.856979527,0.857329656,0.857706426,0.858061794,0.858324987,0.861075304,19.5073955,22.89391816
2021-09-09T08:00:00+07:00,0.85849,0.8588,0.85828,0.85872,0.857017779,0.857366244,0.857739658,0.858090412,0.858350472,0.860841586,31.44185878,22.84975142
2021-09-09T12:00:00+07:00,0.85872,0.85887,0.85678,0.85681,0.857013212,0.857351606,0.857709178,0.858034742,0.858251086,0.860621891,31.74036624,27.56320684
2021-09-09T16:00:00+07:00,0.85681,0.85692,0.854,0.85445,0.856956878,0.857275248,0.857602319,0.857878883,0.858005855,0.86031454,20.77971954,27.98731485
2021-09-09T20:00:00+07:00,0.85445,0.85481,0.85236,0.85383,0.856888155,0.857184583,0.857478637,0.857702845,0.857736445,0.859683086,10.90547132,21.14185237
2021-09-10T00:00:00+07:00,0.85383,0.85491,0.85381,0.85428,0.856830833,0.857108147,0.857373763,0.857554026,0.857513448,0.858804315,20.43799304,17.37439463
2021-09-10T04:00:00+07:00,0.85428,0.8547,0.85344,0.85425,0.856774112,0.857032932,0.857271345,0.857410372,0.857302903,0.858030998,27.03533026,19.45959821
2021-09-10T08:00:00+07:00,0.85425,0.85444,0.85395,0.85417,0.856716878,0.856957592,0.857169662,0.857269487,0.857100781,0.857350478,32.73944269,26.73758867
2021-09-10T12:00:00+07:00,0.85417,0.85452,0.85316,0.85365,0.856649474,0.85687055,0.857054263,0.857112118,0.85687815,0.85675162,39.7711586,33.18197719
2021-09-10T16:00:00+07:00,0.85365,0.85411,0.8521,0.85212,0.856549926,0.856745536,0.856892484,0.856895069,0.856571172,0.856224626,30.33098717,34.28052949
2021-09-10T20:00:00+07:00,0.85212,0.85444,0.85202,0.85308,0.856473663,0.856649074,0.856767484,0.856729196,0.856345935,0.855647178,30.28407262,33.4620728
2021-09-11T00:00:00+07:00,0.85308,0.85425,0.85291,0.85363,0.856411165,0.856569625,0.856664616,0.856594449,0.856170714,0.85506683,34.88799419,31.83435133
2021-09-13T04:00:00+07:00,0.8522,0.85388,0.8522,0.85329,0.856342568,0.856483319,0.856553973,0.856450777,0.855984861,0.854579337,51.5840796,38.91871547
2021-09-13T08:00:00+07:00,0.85329,0.85375,0.85268,0.85314,0.856272182,0.856395337,0.856442039,0.85630683,0.855801322,0.85425,53.82699725,46.76635701
2021-09-13T12:00:00+07:00,0.85314,0.85364,0.85261,0.85327,0.8562062,0.856313091,0.856338038,0.856174794,0.855638011,0.8538932,49.57796143,51.66301276
2021-09-13T16:00:00+07:00,0.85327,0.85342,0.85101,0.85159,0.856104745,0.856188799,0.856182365,0.855975455,0.855376849,0.85375,38.61170629,47.33888832
2021-09-13T20:00:00+07:00,0.85159,0.85385,0.85159,0.8534,0.8560453,0.85611541,0.856091139,0.855863479,0.85524931,0.85101,50.94312948,46.37759907
2021-09-14T00:00:00+07:00,0.8534,0.85367,0.85278,0.85294,0.855977052,0.856031846,0.855987823,0.855736371,0.855100322,0.85101,56.37808079,48.64430552
2021-09-14T04:00:00+07:00,0.85294,0.85348,0.85276,0.8532,0.855916018,0.855957324,0.855896419,0.855626094,0.854977721,0.8510668,76.11522795,61.14547941
2021-09-14T08:00:00+07:00,0.8532,0.85358,0.853,0.85355,0.855864017,0.855893974,0.855819488,0.855535829,0.85488561,0.851122464,78.16901408,70.22077428
2021-09-14T12:00:00+07:00,0.85355,0.85385,0.85184,0.85247,0.855789424,0.855803869,0.855709668,0.855402532,0.854729764,0.851177015,68.49578296,74.26000833
2021-09-14T16:00:00+07:00,0.85247,0.85268,0.85107,0.85171,0.855699766,0.855696136,0.855578532,0.855241987,0.854534941,0.85385,50.46541852,65.71007185
2021-09-14T20:00:00+07:00,0.85171,0.85407,0.8511,0.85362,0.855654057,0.8556415,0.855514318,0.855171466,0.854475912,0.85107,48.98654528,55.98258225
2021-09-15T00:00:00+07:00,0.85362,0.85517,0.85359,0.85433,0.855624957,0.855606987,0.855475487,0.855134881,0.854466498,0.85107,62.51125929,53.98774103
