time,open,high,low,close,Basis90,Upper90,Lower90,Basis20,Upper20,Lower20,RSI
2021-09-14T07:00:00+07:00,11.243,11.279,9.831,10.473,5.233233333,10.5221094,-0.055642733,9.27205,12.36456351,6.179536493,60.11083403
2021-09-15T07:00:00+07:00,10.473,11.103,10.127,10.702,5.306933333,10.71243606,-0.098569392,9.4878,12.33765899,6.637941014,61.27879782
2021-09-16T07:00:00+07:00,10.702,10.946,9.965,10.242,5.378,10.87225501,-0.116255012,9.62475,12.33999444,6.909505563,57.6285753
2021-09-17T07:00:00+07:00,10.242,10.479,9.377,9.684,5.444233333,11.00045768,-0.111991013,9.69595,12.33800757,7.053892432,53.46790483
2021-09-18T07:00:00+07:00,9.684,10.81,9.411,10.729,5.521677778,11.17523364,-0.131878081,9.83835,12.37881982,7.297880179,59.38226673
2021-09-19T07:00:00+07:00,10.73,11.177,9.675,9.883,5.598788889,11.29867978,-0.101101999,9.92225,12.34973066,7.494769341,53.45834203
2021-09-20T07:00:00+07:00,9.883,9.934,7.9,8.04,5.657711111,11.34767977,-0.032257545,9.90635,12.37836305,7.434336952,43.31973661
2021-09-21T07:00:00+07:00,8.04,8.35,6.799,7.111,5.704666667,11.37203883,0.037294507,9.8261,12.53986085,7.112339148,39.27615036
2021-09-22T07:00:00+07:00,7.111,8.336,6.863,8.309,5.763877778,11.42749704,0.10025852,9.8001,12.56112712,7.03907288,46.24449523
2021-09-23T07:00:00+07:00,8.309,8.731,7.891,8.631,5.829988889,11.48702389,0.172953886,9.7699,12.56795539,6.971844611,47.97266212
2021-09-24T07:00:00+07:00,8.631,8.635,7.209,7.834,5.887166667,11.51999009,0.254343248,9.7213,12.61670796,6.825892043,44.18617665
2021-09-25T07:00:00+07:00,7.834,7.913,7.33,7.547,5.939211111,11.54580021,0.332622015,9.6621,12.68182614,6.64237386,42.87384628
2021-09-26T07:00:00+07:00,7.547,8.168,6.812,7.613,5.989833333,11.57364017,0.406026498,9.58895,12.73035125,6.447548754,43.29096123
2021-09-27T07:00:00+07:00,7.613,8.2,7.437,7.457,6.0365,11.59832793,0.474672073,9.54615,12.77794624,6.314353764,42.50103662
2021-09-28T07:00:00+07:00,7.457,7.577,6.897,6.942,6.074244444,11.61398998,0.534498912,9.4501,12.86632382,6.033876184,39.91188225
2021-09-29T07:00:00+07:00,6.942,7.422,6.812,6.993,6.115722222,11.62638609,0.605058354,9.2605,12.77871958,5.742280422,40.2997487
2021-09-30T07:00:00+07:00,6.991,7.49,6.935,7.464,6.162577778,11.6465243,0.678631259,9.06135,12.51222701,5.610472994,43.90123935
