time,open,high,low,close,EMA40,EMA75,ParabolicSAR
2007-09-07T02:00:00Z,586.78003,586.82001,574.46997,577.90002,573.5941548,562.0009911,537.3137196
2007-09-10T02:00:00Z,575.82001,575.92999,568.59998,573.96997,573.6124873,562.3159642,542.2643486
2007-09-11T02:00:00Z,577.15002,580.57001,573.26001,578.19,573.8357806,562.733702,546.7199148
2007-09-12T02:00:00Z,583.08002,583.69,578.15002,578.28003,574.0525732,563.1428159,550.7299243
2007-09-13T02:00:00Z,579.28003,583.62,578.79999,582.44,574.461716,563.6506365,554.3389329
2007-09-14T02:00:00Z,585.27002,590.96002,584.98999,586.65997,575.0567528,564.2561453,557.5870406
2007-09-17T02:00:00Z,586.38,586.53003,577.46002,578.44,575.2217892,564.6294046,561.5917981
2007-09-18T02:00:00Z,577.84998,581.31,576.35999,578.15997,575.3651151,564.9854721,565.1159847
2007-09-19T02:00:00Z,585.96002,589.88,585.38,587.07001,575.9360856,565.5666442,568.217269
2007-09-20T02:00:00Z,589.25,591.88,588.23999,590.34998,576.6392024,566.2188372,570.9463991
2007-09-21T02:00:00Z,592.38,604.70001,592.38,604.70001,578.0080223,567.2314997,573.8771032
2007-09-24T02:00:00Z,608.47998,614.46997,604.42999,608.90002,579.514949,568.3280397,578.8087683
2007-09-25T02:00:00Z,608.90002,608.90002,601.28003,607.32001,580.8712934,569.3541442,585.2277846
2007-09-26T02:00:00Z,608.62,615.13,603.76001,615.13,582.5424499,570.558772,590.491378
2007-09-27T02:00:00Z,616.07001,617.20001,611.07001,614.02002,584.0779411,571.702489,595.4191024
2007-09-28T02:00:00Z,617.28998,619.09998,612.53998,616.03003,585.6365796,572.8690032,599.7752839
2007-10-01T02:00:00Z,615.45001,622.33002,613.59003,621.88,587.4045513,574.1587663,603.6402231
2007-10-02T02:00:00Z,627.90002,630.31,622.03003,622.03003,589.093599,575.4185364,607.3781825
2007-10-03T02:00:00Z,623.15002,626.27002,618.89001,618.89001,590.5470825,576.5625226,611.964546
2007-10-04T02:00:00Z,616.53998,619.29999,613.5,617.29999,591.8521024,577.6345612,630.31
2007-10-05T02:00:00Z,619.83002,624.44,619.83002,622.92999,593.3680969,578.8265461,629.9738
2007-10-08T02:00:00Z,625.66998,630.09998,625.29999,629.54999,595.1330673,580.1613736,613.5
2007-10-09T02:00:00Z,630.04999,633.83002,627.96002,633.83002,597.0207235,581.5737064,613.8319996
2007-10-10T02:00:00Z,639.79999,641.28003,636.94,639.45001,599.0904448,583.096767,614.6319204
2007-10-11T02:00:00Z,639.45001,652.56,639.45001,652.56,601.6987158,584.9247469,616.230807
2007-10-12T02:00:00Z,653.39001,656.08002,645.59003,651.63,604.1343882,586.6801483,619.1371424
2007-10-15T02:00:00Z,655.5,661.71997,651.75,661.71997,606.943441,588.6548804,622.8314302
2007-10-16T02:00:00Z,669.03003,672.65997,660.52002,660.70001,609.5657126,590.5508049,627.498055
2007-10-17T02:00:00Z,654.56,658.69,647.37,651.97998,611.6347013,592.1673621,633.8207231
2007-10-18T02:00:00Z,655.52002,656.15002,644.75,644.75,613.2500817,593.5511157,639.2582176
2007-10-19T02:00:00Z,650.53003,650.53003,643.04999,644.65002,614.781786,594.8958237,672.65997
2007-10-22T02:00:00Z,641.41998,641.41998,629.03998,631.14001,615.5797482,595.8496181,672.0677704
2007-10-24T02:00:00Z,641.75,644.71997,636.39001,636.39001,616.5948829,596.9164705,670.3466588
2007-10-25T02:00:00Z,639.82001,661.29999,634.76001,661.29999,618.7756198,598.6107737,668.6943916
2007-10-26T02:00:00Z,667.63,672.88,662.90997,662.90997,620.9285149,600.3028578,629.03998
2007-10-29T02:00:00Z,676.23999,681.82001,673.07001,681.82001,623.8988318,602.448046,629.9167804
2007-10-30T02:00:00Z,680.87,684.06,673.66998,673.66998,626.3266927,604.3223074,631.9929096
2007-10-31T02:00:00Z,673.66998,674.10999,661.39001,672.78998,628.5931945,606.1240883,635.116935
2007-11-01T02:00:00Z,678.16998,688.73999,669.20001,669.20001,630.5740148,607.783981,638.0535189
2007-11-02T02:00:00Z,659.94,664.97998,656.76001,661.85999,632.1001599,609.2070338,642.1084366
2007-11-05T02:00:00Z,660.34003,660.34998,643,643,632.6318594,610.0963224,688.73999
2007-11-06T02:00:00Z,644.22998,655.47998,641.84998,655.47998,633.7464019,611.2906292,687.8251902
2007-11-07T02:00:00Z,661.42999,662.35999,649.92999,649.92999,634.5358452,612.3074545,685.9861818
2007-11-08T02:00:00Z,643.90997,644.72998,636.22998,644.72998,635.0331201,613.1606788,684.2207337
2007-11-09T02:00:00Z,644.84003,648.98999,642.89001,645.09003,635.523701,614.0009249,681.3412885
2007-11-12T02:00:00Z,636.73999,637.25,630.39001,634.5,635.4737644,614.5403743,678.63461
2007-11-13T02:00:00Z,633.40997,635.65997,625.52002,630.34003,635.2233383,614.9561547,674.775042
2007-11-14T02:00:00Z,638.12,640.25,633.54999,633.54999,635.1417116,615.4454661,669.8495398
2007-11-15T02:00:00Z,633.60999,634.85999,628.03998,628.03998,634.7952857,615.7769007,665.4165878
2007-11-16T02:00:00Z,623.41998,624.06,619.14001,622.06,634.1740522,615.9422454,661.426931
2007-11-19T02:00:00Z,625.08002,625.29999,606.40997,606.40997,632.8197067,615.6913961,656.3525005
2007-11-20T02:00:00Z,602.03003,606.21002,590.39001,606.21002,631.5216732,615.4418862,649.3605462
2007-11-21T02:00:00Z,598.21002,604.90002,587.39001,587.39001,629.3689092,614.7036789,639.9252604
2007-11-22T02:00:00Z,587.79999,595.46002,585.46997,589.77002,627.437256,614.04753,630.4689154
2007-11-23T02:00:00Z,593.95001,604.62,588.34003,603,626.2451948,613.7568055,621.4691263
2007-11-26T02:00:00Z,607.89001,614.10999,607.33002,610.47998,625.4761599,613.6705733,614.269295
2007-11-27T02:00:00Z,603.03003,605.88,599.98999,602.10999,624.3363467,613.3663474,614.10999
2007-11-28T02:00:00Z,602.77002,608.20001,599.67999,599.67999,623.1335976,613.0061801,614.10999
2007-11-29T02:00:00Z,609.89001,621.31,609.23999,621.31,623.0446417,613.2247017,585.46997
2007-11-30T02:00:00Z,621.51001,627.01001,615.87,622.63,623.0244152,613.4722095,586.1867706
2007-12-03T02:00:00Z,622.26001,625.84998,608.90002,608.90002,622.3354203,613.3518887,587.8197002
2007-12-04T02:00:00Z,608.26001,611.84998,602.62,610.88,621.7766193,613.286839,589.3873126
2007-12-06T02:00:00Z,617.45001,623.63,615.37,620.77002,621.7275169,613.4837649,590.8922205
2007-12-07T02:00:00Z,629.5,630.15002,614.62,616.89001,621.491541,613.5734029,592.336932
2007-12-11T02:00:00Z,619.34003,619.34003,610.65002,616.71997,621.2587814,613.6562073,594.6057173
2007-12-12T02:00:00Z,609.84998,611.54999,607.60999,611.34003,620.7749399,613.5952552,596.7383755
2007-12-13T02:00:00Z,608.75,614.75,605.23999,611.53998,620.324454,613.5411691,598.7430742
2007-12-14T02:00:00Z,612.73999,621.21997,612.58002,614.08002,620.0198475,613.5553493,600.6274909
2007-12-17T02:00:00Z,612.15997,612.15997,598.40997,598.40997,618.9657071,613.1567867,630.15002
2007-12-18T02:00:00Z,596.27002,605.46002,595.34003,595.34003,617.8132351,612.6879247,629.515219
2007-12-19T02:00:00Z,599.07001,600.16998,585.42999,587.60999,616.3399061,612.0279791,628.1482114
2007-12-20T02:00:00Z,588.26001,589.54999,574.95001,575.75,614.3599106,611.0732954,625.5851182
2007-12-21T02:00:00Z,579.21002,594.79999,578.70001,594.79999,613.4057682,610.6450505,621.5343095
2007-12-25T02:00:00Z,600.59003,620.29999,597.90997,620.29999,613.7420717,610.8991279,574.95001
2007-12-26T02:00:00Z,622.94,624.90997,614.26001,618.03998,613.9517257,611.087045,575.8570096
2007-12-27T02:00:00Z,621.03998,626.87,614.46002,626.87,614.5818855,611.502386,577.819128
2007-12-28T02:00:00Z,622.54999,633.02002,621.73999,630.72998,615.3695974,612.0083753,580.7621803
2008-01-02T02:00:00Z,622.54999,633.02002,616.90002,616.90002,615.4442522,612.1371028,584.9428075
2008-01-03T02:00:00Z,610.22998,612.04999,605.21002,608.77002,615.1186799,612.0484953,588.7889845
2008-01-04T02:00:00Z,606.77002,614.09003,598.38,598.38,614.3021589,611.6887981,592.3274673
2008-01-07T02:00:00Z,590.40997,592.06,584.41998,586.37,612.9396145,611.0225139,633.02002
2008-01-08T02:00:00Z,590.94,592.04999,584.70001,589.82001,611.811829,610.4645533,632.0480192
2008-01-09T02:00:00Z,584.06,598.46002,581.59998,598.46002,611.1605212,610.1486445,631.0954584
2008-01-10T02:00:00Z,594.85999,595.70001,580.21997,580.21997,609.651226,609.3610478,629.1156393
2008-01-11T02:00:00Z,583.59003,586.81,576.91998,576.91998,608.0545799,608.5073355,626.1818991
2008-01-14T02:00:00Z,573.04999,575.04999,569.02002,573.04999,606.3470389,607.5742475,622.2409456
2008-01-15T02:00:00Z,577.90997,579.47998,560.52002,562.88,604.2266955,606.3980831,616.918853
2008-01-16T02:00:00Z,547.83002,559.33002,544.79999,558.83002,602.0122236,605.1462919,610.1509931
2008-01-17T02:00:00Z,557.48999,576.25,556.28998,573.14001,600.6038229,604.3040214,601.0018526
2008-01-18T02:00:00Z,561.94,576.38,561.94,571.38,599.1782706,603.4375997,593.1335919
2008-01-21T02:00:00Z,572.57001,582.44,550.84998,550.84998,596.820793,602.053715,586.3668876
2008-01-22T02:00:00Z,534.31,540.96997,522.46997,531.45001,593.6319743,600.1957228,582.44
2008-01-23T02:00:00Z,546.87,547.10999,529.75,531.16998,590.5850477,598.3792559,582.44
2008-01-24T02:00:00Z,533.78998,539.37,521.07001,521.07001,587.1940703,596.344802,572.8447952
2008-01-25T02:00:00Z,532.19,550.48999,529.52002,547.37,585.2514327,595.0559914,563.5253339
2008-01-28T02:00:00Z,541.82001,541.82001,530.29999,533.59003,582.7313643,593.4384661,555.8833756
2008-01-29T02:00:00Z,542.03003,544.48999,537.92999,542.70001,580.7786153,592.1032436,550.48999
2008-01-30T02:00:00Z,546.75,552.84998,539.57001,549.85999,579.2703897,590.991579,521.07001
2008-01-31T02:00:00Z,550.72998,570.90002,547.26001,567.16998,578.6801258,590.3646949,521.7056094
2008-02-01T02:00:00Z,578.98999,589.03998,575.28003,588.59003,579.1635358,590.3179931,523.6733858
2008-02-04T02:00:00Z,599.90002,603.12,586.21997,587.71997,579.5809228,590.2496241,527.5953815
2008-02-05T02:00:00Z,582.59003,591.45001,581.88,584.78003,579.8345378,590.1056874,533.637351
2008-02-06T02:00:00Z,571.46002,573.58002,567.41998,572.83002,579.492854,589.6510646,539.1959629
2008-02-07T02:00:00Z,572.46997,574.46002,568.67999,570.63,579.0605196,589.1505103,544.3098858
2008-02-08T02:00:00Z,572.95001,581.46002,572.95001,581.37,579.1731772,588.94576,549.014695
2008-02-11T02:00:00Z,585,587.53003,577.84998,579.03998,579.1666798,588.6850816,553.3431194
2008-02-12T02:00:00Z,584.15002,592.38,581.33002,589.33002,579.6624525,588.7020536,557.3252698
2008-02-13T02:00:00Z,594.13,600.03998,591.97998,599.12,580.6116011,588.9762101,560.9888482
2008-02-14T02:00:00Z,607.22998,611.79999,598.96002,601.28003,581.6198172,589.2999949,564.3593404
2008-02-15T02:00:00Z,594.01001,600.28998,589.64001,598.04999,582.421289,589.5302579,569.1034053
2008-02-18T02:00:00Z,598.04999,600.79999,593.06,595.82001,583.0748852,589.6957777,573.3730638
2008-02-19T02:00:00Z,599.60999,608.46002,599.60999,605.23999,584.1561098,590.1048359,577.2157564
2008-02-20T02:00:00Z,610.23999,610.23999,594.67999,598.78998,584.8699571,590.3333923,580.6741798
2008-02-22T02:00:00Z,594.83002,599.95001,593.72998,597.72998,585.4972753,590.5280394,583.7867608
2008-02-25T02:00:00Z,604.42999,609.17999,603.81,607.59003,586.5749707,590.9770391,586.5880837
2008-02-26T02:00:00Z,613.56,614.07001,596.41998,604.56,587.4522892,591.3344855,589.1092744
2008-02-27T02:00:00Z,604.56,608.75,602.32001,602.32001,588.1775438,591.6235782,592.1045626
2008-02-28T02:00:00Z,602.39001,611.21002,600.95001,611.21002,589.3010793,592.1390109,594.7404163
2008-02-29T02:00:00Z,608.96997,617.98999,606.15002,614.37,590.5239535,592.7240369,597.0599676
2008-03-03T02:00:00Z,611.94,617,610.22998,610.72998,591.5096133,593.1978775,599.9901707
2008-03-04T02:00:00Z,612.97998,616.07001,600.17999,600.33002,591.939877,593.3855655,617.98999
2008-03-05T02:00:00Z,600.33002,600.33002,593.62,594.52002,592.0657377,593.4154196,617.63379
2008-03-06T02:00:00Z,599.78003,601.65002,596.38,596.72998,592.2932617,593.5026448,616.6732384
2008-03-07T02:00:00Z,594.42999,594.42999,587.70001,592.17999,592.2877362,593.4678381,615.7511089
2008-03-10T02:00:00Z,584.79999,586.60999,579.71002,581.22998,591.7483335,593.1457892,614.0680429
2008-03-11T02:00:00Z,580.53003,594.10999,580.53003,593.02002,591.810367,593.1424795,611.3194011
2008-03-12T02:00:00Z,598.34998,604.19,597.48999,598.63,592.143032,593.2868879,608.7906506
2008-03-13T02:00:00Z,597.90002,598.73999,588.22998,588.22998,591.9521514,593.1538114,606.4642002
2008-03-14T02:00:00Z,592.13,594.77002,589.76001,591.03003,591.9071699,593.0979224,604.3238657
2008-03-17T02:00:00Z,582.25,584.41998,580.81,582.03003,591.4253582,592.8066621,602.3547581
2008-03-18T02:00:00Z,576.89001,585.77002,574.40002,585.77002,591.149488,592.6214873,600.543179
2008-03-19T02:00:00Z,587.31,591.09003,581.89001,582.19,590.7124398,592.3469745,597.9288631
2008-03-20T02:00:00Z,574.79999,576.59003,572.09998,573.60999,589.878174,591.853896,595.5759788
2008-03-21T02:00:00Z,575.94,578.90997,572.53998,576.90002,589.2450933,591.4603729,592.758859
2008-03-24T02:00:00Z,578.65997,580.63,573.65002,580.63,588.8248448,591.1753631,590.2797935
2008-03-25T02:00:00Z,580.63,593.71002,580.63,591.03003,588.9324149,591.1715385,572.09998
2008-03-26T02:00:00Z,591.39001,591.39001,584.96997,588.42999,588.9079063,591.0993925,572.5321808
2008-03-27T02:00:00Z,587.44,595.09998,587.03003,592.34998,589.0758124,591.1323027,572.9557376
2008-03-28T02:00:00Z,594.28003,596.56,590.79999,594.44,589.33748,591.2193474,573.8415073
2008-03-31T02:00:00Z,594.63,594.63,587.60999,587.60999,589.2532122,591.1243643,575.2046168
2008-04-01T02:00:00Z,590.15002,593.19,587.21997,593.19,589.4452507,591.1787231,576.4859398
2008-04-02T02:00:00Z,596.83002,599.92999,593.84003,593.84003,589.6596301,591.2487575,577.6903834
2008-04-03T02:00:00Z,592.59998,595,591.73999,593.47998,589.8459887,591.3074739,579.469552
2008-04-04T02:00:00Z,594.01001,595.17999,589.57001,591.98999,589.9505741,591.3254348,581.106387
2008-04-08T02:00:00Z,592.94,595.03998,592.03003,594.09998,590.1529842,591.3984492,582.6122752
2008-04-09T02:00:00Z,595.92999,596.28003,591.21002,593.63,590.3225947,591.4571742,583.9976924
2008-04-10T02:00:00Z,593.48999,593.81,589.73999,589.73999,590.2941749,591.4119852,585.2722762
2008-04-11T02:00:00Z,590.15997,594.91998,590.15997,594.56,590.502264,591.4948277,586.4448933
2008-04-16T02:00:00Z,594.42999,601.96002,593.98999,599.90002,590.9606911,591.7160169,587.5237011
2008-04-17T02:00:00Z,604.34003,612.09003,604.34003,610.04999,591.8918764,592.1984899,588.967333
2008-04-18T02:00:00Z,610.71002,610.98999,604.96997,609.38,592.7449556,592.6506349,591.7420566
2008-04-21T02:00:00Z,615.41998,616.34998,604.96997,605.84003,593.3837397,592.9977242,594.1838134
2008-04-22T02:00:00Z,607.02002,613.28003,604.15002,613.28003,594.3542905,593.5314691,597.2870767
2008-04-23T02:00:00Z,613.70001,615.06,602.5,602.71997,594.7623724,593.7732718,599.9558832
2008-04-24T02:00:00Z,604.31,608.38,600.22998,600.22998,595.029085,593.9431852,616.34998
2008-04-25T02:00:00Z,600.22998,603.56,598,598.33002,595.1901062,594.0586282,616.02758
2008-04-28T02:00:00Z,601.73999,605.34998,599.31,602.73999,595.5583932,594.2870851,615.3064768
2008-04-29T02:00:00Z,605.65002,605.79999,597.83002,601.06,595.8267643,594.4653197,614.6142177
2008-04-30T02:00:00Z,600.10999,600.89001,598.02002,599.29999,595.9961899,594.5925478,613.6071659
2008-05-02T02:00:00Z,599.29999,608.67999,599.29999,607.44,596.5544245,594.9306387,612.6605371
2008-05-06T02:00:00Z,611.21002,612.69,610.23999,610.41998,597.2307931,595.3382529,597.83002
2008-05-07T02:00:00Z,612.48999,616.38,610.47998,612.95001,597.9975842,595.8017202,598.1272196
2008-05-08T02:00:00Z,613.56,620.70001,611.35999,615.5,598.8513606,596.320096,598.8573308
2008-05-09T02:00:00Z,615.96002,617.03998,607.16998,612.5,599.5171478,596.745883,600.1678916
2008-05-12T02:00:00Z,612.44,613.17999,607.89001,608.17999,599.9397255,597.0467805,601.3998187
2008-05-13T02:00:00Z,609.47998,613.47998,603.71002,605.27002,600.1997399,597.2631816,602.5578302
2008-05-14T02:00:00Z,607.96997,612.76001,603.84998,612.76001,600.812436,597.6709928,603.6463609
2008-05-15T02:00:00Z,616.25,618.28998,615,617.77002,601.6396352,598.1999146,603.71002
2008-05-16T02:00:00Z,621.69,631.70001,620.81,630.35999,603.0406281,599.0462324,603.84998
2008-05-20T02:00:00Z,630.90002,638.09003,630.90002,633.19,604.5113292,599.9447526,606.0779824
2008-05-21T02:00:00Z,630.71002,641.94,629.56,641.94,606.337118,601.0498907,609.2791872
2008-05-22T02:00:00Z,640.66998,643.66998,632.40997,632.95001,607.6353079,601.8893675,613.1984847
2008-05-23T02:00:00Z,635.28998,640.72998,631.79999,631.79999,608.8140728,602.6764891,617.464494
2008-05-26T02:00:00Z,631.79999,631.79999,616.81,617.33002,609.2294849,603.0621084,643.66998
2008-05-27T02:00:00Z,618.64001,618.64001,612.77002,616,609.5597539,603.4025792,643.1327804
2008-05-28T02:00:00Z,613.94,613.94,597.84003,597.84003,608.9880601,603.2561963,641.91827
2008-05-29T02:00:00Z,601.71002,602.45001,588.97998,597.60999,608.4330323,603.1076119,639.2735756
2008-05-30T02:00:00Z,599.10999,605.94,594.48999,597.82001,607.9153239,602.9684645,635.2500879
2008-06-02T02:00:00Z,591.15002,594.48999,579.53003,580.33002,606.5696993,602.372716,631.5484793
2008-06-03T02:00:00Z,579.82001,583.78998,574.47998,576.82001,605.1184949,601.7002764,626.3466344
2008-06-04T02:00:00Z,573.56,583.53998,573.42999,578.15997,603.8034449,601.0807946,620.1226358
2008-06-05T02:00:00Z,577.12,579.09998,569.88,579.09998,602.5983979,600.5023521,613.5856654
2008-06-06T02:00:00Z,585.07001,586.59003,583.09003,585.19,601.7492077,600.0993955,606.592759
2008-06-09T02:00:00Z,585.19,585.19,575.35999,576.08002,600.4970522,599.4673067,600.7187175
2008-06-10T02:00:00Z,575.13,577.71997,563.51001,566.09998,598.8191463,598.5892191,595.7845227
2008-06-11T02:00:00Z,567.85999,569.28003,562.53003,566.14001,597.2250421,597.7352926,589.9751104
2008-06-12T02:00:00Z,561.16998,566.78998,559.14001,566.03998,595.7038195,596.9012054,584.4860943
2008-06-13T02:00:00Z,566.16998,569.70001,559.31,559.31,593.9285112,595.9119631,579.4168775
2008-06-16T02:00:00Z,563.65002,563.97998,558.76001,563.09003,592.4241951,595.0482281,575.361504
2008-06-17T02:00:00Z,562.54999,562.54999,554.78003,554.78003,590.5878944,593.9885386,572.0412052
2008-06-18T02:00:00Z,554.78003,554.78003,545.13,546.03998,588.4148254,592.7267345,568.5889701
2008-06-19T02:00:00Z,541.62,541.62,528,528.58002,585.4960544,591.038663,563.8971761
2008-06-20T02:00:00Z,525.32001,550.46002,525.32001,550.46002,583.7869795,589.970804,556.7177409
2008-06-23T02:00:00Z,540.77002,549.84998,537.84998,549.39001,582.1090786,588.9028884,550.46002
2008-06-24T02:00:00Z,550.01001,551.03003,543.83002,544.91998,580.2949762,587.7454434,525.32001
2008-06-25T02:00:00Z,545.29999,557.25,544.37,556.48999,579.1337574,586.9229315,525.8342104
2008-06-26T02:00:00Z,558.27002,564.16998,553.32001,553.32001,577.8745502,586.0386441,527.090842
2008-06-27T02:00:00Z,549.14001,555.60999,546.78998,554.40997,576.7299365,585.2063105,529.3155903
2008-06-30T02:00:00Z,557.40002,559.94,546.14001,548.95001,575.3748181,584.2521974,531.4068536
2008-07-02T02:00:00Z,548.20001,548.20001,538.39001,541.76001,573.7350714,583.1339819,533.3726412
2008-07-03T02:00:00Z,535.28003,536.40997,527.40002,527.46002,571.4777518,581.6688777,564.16998
2008-07-04T02:00:00Z,529.48999,532.97998,528.09998,528.37,569.3749347,580.2662756,563.4345808
2008-07-07T02:00:00Z,530.23999,530.23999,519.21997,519.65997,566.9498144,578.6713728,562.7138896
2008-07-08T02:00:00Z,516.31,518.29999,511.07001,512.89001,564.3127508,576.9402843,560.9741328
2008-07-09T02:00:00Z,519.12,524.12,510.17999,511.38,561.7306654,575.2150137,557.9798854
2008-07-10T02:00:00Z,508.32999,517.13,504.60999,511.85999,559.2979495,573.5477762,554.1558938
2008-07-11T02:00:00Z,514.91998,522.22998,513.71002,519.14001,557.3390256,572.1159929,549.2013034
2008-07-14T02:00:00Z,519.45001,519.45001,508.32001,508.64999,554.9639507,570.4458349,544.7421721
2008-07-15T02:00:00Z,493.92001,493.92001,489.22,489.22,551.7569287,568.308313,540.7289539
2008-07-16T02:00:00Z,488.39001,491.39001,469.63,469.63,547.7507371,565.7115153,534.5478794
2008-07-18T02:00:00Z,479,479,460.60999,464.87,543.7077743,563.0577912,525.4593763
2008-07-21T02:00:00Z,469.91,484.35001,465.20001,484.35001,540.8122736,560.9865338,515.0834745
2008-07-22T02:00:00Z,484.35001,491.20999,480.23999,480.23999,537.8575281,558.8616247,506.367717
2008-07-23T02:00:00Z,487.75,491.98999,485.79001,489.37,535.4922828,557.0328978,499.0464807
2008-07-24T02:00:00Z,485.89999,489.38,482.10999,486.79999,533.117049,555.1846633,492.8966421
2008-07-25T02:00:00Z,479.07001,482.67999,475.35999,481.75,530.6113393,553.2521722,491.98999
2008-07-28T02:00:00Z,485,485,475.14999,482.01999,528.2410296,551.3776411,489.38
2008-07-29T02:00:00Z,476.76001,476.76001,471.91,474.10001,525.6000042,549.3440192,485
2008-07-30T02:00:00Z,476.35001,479.63,467.73999,467.73999,522.7775645,547.1965448,485
2008-07-31T02:00:00Z,471.48001,476.60999,466.94,473.85001,520.3908545,545.2663728,481.0975984
2008-08-01T02:00:00Z,470.60001,477.60001,468.70999,475.57001,518.2044719,543.432258,479.63
2008-08-04T02:00:00Z,475.17001,475.91,472.29001,472.42001,515.9710835,541.5635146,477.60001
2008-08-05T02:00:00Z,470.20999,471.5,461.01001,466.42999,513.5544448,539.5863166,477.60001
2008-08-06T02:00:00Z,470.70999,476.91,466.70999,475.04001,511.6756919,537.8877296,460.60999
2008-08-07T02:00:00Z,476.91,499.95001,475.14999,499.95001,511.1037074,536.8893685,460.9359902
2008-08-08T02:00:00Z,490.14999,495.03,484.26999,487.60001,509.9571856,535.5922802,462.496551
2008-08-11T02:00:00Z,502.64001,508.59,498.10999,498.10999,509.3792736,534.6059041,463.9946894
2008-08-13T02:00:00Z,491.54001,503.04001,491.54001,496.78,508.7646749,533.6104856,466.670408
2008-08-14T02:00:00Z,500.22,502.35001,494.31,499.57001,508.3161546,532.7146836,469.1855835
2008-08-15T02:00:00Z,499.35999,502.76001,497.89999,501.5,507.9836593,531.8932445,471.5498485
2008-08-18T02:00:00Z,501.92999,502.45999,493.66,493.66,507.2849442,530.8871065,473.7722576
2008-08-19T02:00:00Z,489.62,492.04999,484.88,489.56,506.4203128,529.7995511,475.8613221
2008-08-20T02:00:00Z,489.19,490.79001,484.48999,488.01001,505.5222492,528.6998263,477.8250428
2008-08-21T02:00:00Z,489,489,476.22,476.22,504.0928712,527.3187783,508.59
2008-08-22T02:00:00Z,478.75,481.39001,475.59,480.76999,502.9551697,526.0938102,507.9426
2008-08-25T02:00:00Z,480.01001,480.54001,476.07001,478.82999,501.7783317,524.8500254,506.648496
2008-08-26T02:00:00Z,468.62,472.85999,465.57001,472.48001,500.3491452,523.4718671,505.4061562
2008-08-27T02:00:00Z,472.13,478.85001,471.04999,478.03,499.2604064,522.2760285,503.0159874
2008-08-28T02:00:00Z,480.32001,485.03,480.32001,484.07999,498.5198983,521.2708696,500.7692287
2008-08-29T02:00:00Z,486.73001,487.51999,476.84,485.25,497.8725862,520.322952,498.6572756
2008-09-01T02:00:00Z,480.20999,480.78,477.01001,478.04999,496.9056303,519.2105056,496.6720397
2008-09-02T02:00:00Z,466.82999,471.51001,462.13,465.32001,495.3648683,517.7923347,494.8059179
2008-09-03T02:00:00Z,462.14001,464.53,456.06,457.01999,493.4943865,516.1930624,492.1918445
2008-09-04T02:00:00Z,453.38,462.29999,450.14001,461.17001,491.9175876,514.7450874,488.57866
2008-09-05T02:00:00Z,452.95001,455.29999,450.38,453.17999,490.0279487,513.1249532,483.966022
2008-09-08T02:00:00Z,461.09,469.70001,458.95999,469.70001,489.0363419,511.9821916,479.9069006
2008-09-09T02:00:00Z,464.23001,468.45001,462.37,467.64001,487.9926184,510.8152921,476.3348737
2008-09-10T02:00:00Z,464.14999,464.95001,459.78,461.19,486.6851736,509.5093633,473.1914901
2008-09-11T02:00:00Z,459.87,463.76999,453.66,453.66,485.0741895,508.0396432,470.4253125
2008-09-12T02:00:00Z,455.12,459.92001,453.57001,459.92001,483.8471564,506.7733371,467.9910762
2008-09-15T02:00:00Z,457.56,457.56,448.20001,450.64001,482.2272956,505.2961443,465.8489482
2008-09-16T02:00:00Z,434.82001,436.41,428.35999,436.41,479.9923056,503.483351,463.3780969
2008-09-17T02:00:00Z,438.29999,438.54999,417.92001,420.72,477.1009736,501.3053681,457.7751998
2008-09-18T02:00:00Z,408.20999,421.54999,394.29999,419.19,474.276048,499.1444373,450.6012656
2008-09-19T02:00:00Z,431.13,442.70001,427.07999,439.03,472.5567286,497.5624785,394.29999
2008-09-22T02:00:00Z,440.28,442.51999,430.38,430.95001,470.5271326,495.8095188,394.29999
2008-09-23T02:00:00Z,428.98001,428.98001,424.25,425.88,468.3492237,493.9692683,395.2679904
2008-09-24T02:00:00Z,429.35999,436.44,429.32001,436.44,466.7926762,492.4553402,396.2166308
2008-09-25T02:00:00Z,434.31,437.64001,429.32999,437.54001,465.3657169,491.0101999,397.1462984
2008-09-26T02:00:00Z,433.48001,435.64001,430.59,435.25,463.8966575,489.5428262,398.0573726
2008-09-29T02:00:00Z,434.45001,435.45999,418.26001,420.57001,461.7831625,487.7277521,398.9502254
2008-09-30T02:00:00Z,394.23999,420.29001,394.23999,417.23001,459.609838,485.8725484,442.70001
2008-10-01T02:00:00Z,420.56,422.48999,414.57999,415.20001,457.4435049,484.0127447,441.7308096
2008-10-02T02:00:00Z,417.29999,421.07999,415.94,418.5,455.5438218,482.2887251,440.7809932
2008-10-03T02:00:00Z,412.76001,415.07999,411.51001,412.98001,453.4675383,480.4648116,439.8501731
2008-10-06T02:00:00Z,403.69,403.69,382.91,382.91,450.0257071,477.8975797,438.9379695
2008-10-07T02:00:00Z,373.92001,380.72,367.10001,367.38,445.9942092,474.9892223,436.6968507
2008-10-08T02:00:00Z,358.91,358.91,334.20001,340.62,440.8540039,471.4531902,432.5210403
2008-10-09T02:00:00Z,348.17999,356.29001,327.29999,348.14001,436.33137,468.2081065,424.6553578
2008-10-10T02:00:00Z,315.29001,323.89001,309.81,311.16,430.2254495,464.0752616,414.9198211
2008-10-13T02:00:00Z,314.67999,339.94,311.14999,333.16,425.4905496,460.6301231,402.3066425
