time,open,high,low,close,EMA75,EMA90,EMA60,EMA30,ParabolicSAR,EMA45
2011-07-08T06:00:00Z,764.18,764.42,761.04,763.35,735.2384796,735.1629013,735.2244811,738.9762521,753.8271254,735.7897518
2011-07-11T02:00:00Z,757.11,759.54,756.35,757.52,735.8248354,735.6542661,735.9554818,740.172623,772.49,736.7345452
2011-07-11T06:00:00Z,755.03,755.99,750.84,753.59,736.2923397,736.0484581,736.5336627,741.0382602,772.1672,737.4673911
2011-07-12T02:00:00Z,743.21,749.22,741.58,747.69,736.5922782,736.3043161,736.8994442,741.4674047,771.314112,737.9118523
2011-07-12T06:00:00Z,744.66,745.16,740.25,742.51,736.7480077,736.4407048,737.0833969,741.5346689,769.5300653,738.1117718
2011-07-13T02:00:00Z,748.59,754.7,748.49,751.48,737.1356917,736.7712387,737.5554167,742.1763032,767.1876601,738.6929991
2011-07-13T06:00:00Z,752.49,756.04,752.49,754.02,737.5800156,737.1503324,738.0952391,742.9404126,765.0326473,739.3593905
2011-07-14T02:00:00Z,754.05,756.49,749.64,753.98,738.0115941,737.5202152,738.6160509,743.6526441,763.0500355,739.9950691
2011-07-14T06:00:00Z,753.41,756.45,752.02,756.45,738.4968153,737.9362544,739.2007705,744.47828,761.2260326,740.7105009
2011-07-18T02:00:00Z,761.05,761.95,757.94,760.55,739.0771623,738.4332598,739.9007453,745.5151651,740.25,741.5730878
2011-07-18T06:00:00Z,759.68,760.25,755.55,758.86,739.5977633,738.8821992,740.5223602,746.3761222,740.684,742.3246927
2011-07-19T02:00:00Z,759.07,766.64,758.86,766.49,740.3054537,739.488964,741.3737582,747.6737917,741.10932,743.3753582
2011-07-19T06:00:00Z,766.82,770.9,766.31,768.95,741.0592576,740.1364593,742.2778973,749.0464503,742.1305472,744.4872992
2011-07-20T02:00:00Z,776.86,777.49,769.32,773.1,741.902435,740.8609327,743.288458,750.5982923,743.8567144,745.7313297
2011-07-20T06:00:00Z,773.33,775.18,770.64,771.99,742.694213,741.5450881,744.2294922,751.9784024,746.5473772,746.873011
2011-07-21T02:00:00Z,773.63,778.01,772.64,775.81,743.5656811,742.2981631,745.2649187,753.5159249,749.022787,748.1311409
2011-07-21T06:00:00Z,776.63,778.65,773.58,773.58,744.3555316,742.985676,746.193282,754.8103813,751.9215083,749.2376131
2011-07-22T02:00:00Z,781.02,785.35,781.02,785.04,745.4261755,743.9099468,747.4669449,756.7606793,755.1289273,750.7942386
2011-07-22T06:00:00Z,786.07,788.13,785.1,786.99,746.5199604,744.8567612,748.7627828,758.710958,759.3598775,752.3679673
2011-07-25T02:00:00Z,782.1,789.19,781.58,786.78,747.5794351,745.778151,750.0092489,760.521864,763.9630971,753.8641427
2011-07-25T06:00:00Z,786.74,791.57,785.44,791.57,748.7370816,746.7845653,751.3718965,762.5249695,768.5039396,755.5035278
2011-07-26T02:00:00Z,791.42,793.35,789.75,791.53,749.863211,747.7679814,752.6885556,764.3962618,773.1171517,757.0698961
2011-07-26T06:00:00Z,791.93,792.47,784.3,786.19,750.8191791,748.6124214,753.7869636,765.8023094,777.1637214,758.3359876
2011-07-27T02:00:00Z,788.4,793.23,788.4,792.54,751.9170955,749.5778627,755.057555,767.5273217,780.4009771,759.8231186
2011-07-27T06:00:00Z,793.17,793.77,790.62,792.82,752.9934877,750.5282393,756.2956679,769.1591074,782.9907817,761.2577656
2011-07-28T02:00:00Z,789.09,794.85,788.34,793.08,754.0483959,751.4634429,757.5017116,770.7023908,785.1466253,762.641341
2011-07-28T06:00:00Z,793.18,795.86,791.98,795.4,755.136596,752.4290815,758.7442784,772.295785,787.0873003,764.0656305
2011-07-29T02:00:00Z,794.53,796.07,791.5,792.66,756.124054,753.3132775,759.8562693,773.6096053,788.34,765.308864
2011-07-29T06:00:00Z,791.97,794.01,788.76,794.01,757.1210526,754.207711,760.9760638,774.9257598,796.07,766.5567395
2011-08-01T02:00:00Z,801.65,805.59,800.29,803.28,758.3357617,755.2862228,762.3630781,776.7550656,788.76,768.153403
2011-08-01T06:00:00Z,802.96,803.06,799.33,801.44,759.4700838,756.3005915,763.6442886,778.347642,788.76,769.6006463
2011-08-02T02:00:00Z,800.44,802.33,796.37,797.82,760.4792921,757.213106,764.7648037,779.6039232,789.0966,770.8275747
2011-08-02T06:00:00Z,797.57,797.99,793.1,797.5,761.4535213,758.0985323,765.8380889,780.7585088,789.426468,771.9872454
2011-08-03T02:00:00Z,787.43,792.77,786.42,786.65,762.1165865,758.726037,766.5204466,781.138605,805.59,772.6247565
2011-08-03T06:00:00Z,785.86,792.02,785.86,791.38,762.8866763,759.4437066,767.3355139,781.7993402,805.2066,773.4402018
2011-08-04T02:00:00Z,792.11,794,788.61,792.19,763.6578164,760.1634053,768.1504151,782.4697053,804.432736,774.2554105
2011-08-04T06:00:00Z,791.1,792.16,782.21,783.32,764.1752423,760.6723415,768.6477786,782.524563,803.6898266,774.649523
2011-08-05T02:00:00Z,760.7,761.46,755.68,757.18,763.991157,760.5955867,768.2717858,780.8894299,802.401037,773.8899786
2011-08-05T06:00:00Z,754.02,761.15,748.93,761.15,763.9163897,760.6077716,768.0382846,779.6159183,798.663354,773.3360665
2011-08-08T02:00:00Z,744.53,749.64,737.31,737.32,763.2164847,760.0959525,767.0311278,776.8871494,793.6900186,771.7701505
2011-08-08T06:00:00Z,743.73,757.11,743.73,750.11,762.8715772,759.876481,766.4763367,775.1595914,786.9244164,770.8284048
2011-08-09T02:00:00Z,720.59,733.3,718.14,731.71,762.0515357,759.2574374,765.3364568,772.3563919,780.9706864,769.1276046
2011-08-09T06:00:00Z,746.69,747.36,722.61,724.92,761.07439,758.5027685,764.0113271,769.2959795,772.1743903,767.2055349
2011-08-10T02:00:00Z,738.87,742.22,735.1,736.62,760.4308534,758.0218285,763.1132508,767.1878518,764.6095757,765.875729
2011-08-10T06:00:00Z,736.69,737.35,727.11,737.35,759.8234626,757.5675026,762.268554,765.2628291,758.1038351,764.6354799
2011-08-11T02:00:00Z,734.83,739.61,732.81,737.54,759.2370557,757.1273377,761.4577818,763.4742595,752.5088982,763.4574156
2011-08-11T06:00:00Z,737.93,739.53,734.28,738.08,758.680291,756.7087149,760.6912971,761.8359202,747.6972524,762.3540497
2011-08-15T02:00:00Z,748.48,754.52,747.41,751.88,758.501336,756.6025893,760.4024021,761.1936028,718.14,761.8986562
2011-08-15T06:00:00Z,753.17,757.05,753.17,756.55,758.4499851,756.6014335,760.2760939,760.8940155,718.8676,761.6661059
2011-08-16T02:00:00Z,759.69,759.93,753.22,758.33,758.4468276,756.639424,760.2122875,760.7285951,720.394896,761.5210579
2011-08-16T06:00:00Z,756.06,756.06,748.83,748.83,758.1937531,756.4677883,759.8390977,759.9609438,722.7670022,760.9692727
2011-08-17T02:00:00Z,755.34,762.55,754.04,761.76,758.2876017,756.5841006,759.9020782,760.077012,724.9967821,761.0036522
2011-08-17T06:00:00Z,757.76,761.67,757.19,760.83,758.354507,756.6774171,759.9325018,760.1255918,728.0010395,760.9961021
2011-08-18T02:00:00Z,765.44,768.51,763.92,765.98,758.5551778,756.8818695,760.1307804,760.5032956,730.7649564,761.2127933
2011-08-18T06:00:00Z,763.44,763.71,757.87,758.83,758.56241,756.9246855,760.0881319,760.395341,734.5394607,761.1091936
2011-08-19T02:00:00Z,746.31,751.14,744.61,745.44,758.2170834,756.6722749,759.6078653,759.4304803,737.9365147,760.4279243
2011-08-19T06:00:00Z,744.86,745.56,740.64,742.86,757.8129496,756.3687084,759.058755,758.3614171,768.51,759.6641015
2011-08-22T02:00:00Z,742.08,742.53,729.07,730.31,757.0891878,755.7959895,758.1161728,756.5516482,767.9526,758.3878362
2011-08-22T06:00:00Z,729.78,741.98,729.58,741.98,756.6915776,755.4923414,757.587118,755.6115419,766.397296,757.674452
2011-08-23T02:00:00Z,741.96,742.24,734.38,739,756.2260098,755.1298723,756.9777043,754.5398295,764.9042042,756.8625193
2011-08-23T06:00:00Z,741.92,742.98,732.56,733.83,755.6366411,754.6617433,756.2187631,753.2037115,763.470836,755.8611055
2011-08-24T02:00:00Z,731.89,736.78,729.56,731.18,754.9930453,754.145661,755.3978201,751.7828269,762.0948026,754.7880139
2011-08-24T06:00:00Z,730.83,730.83,720.78,725.7,754.2221757,753.5204816,754.4241211,750.1000638,760.7738105,753.5233177
2011-08-25T02:00:00Z,733.97,734.06,728.44,731.97,753.6365921,753.0468447,753.6879204,748.9303823,758.3741818,752.5862169
2011-08-25T06:00:00Z,731.73,732.83,711.48,711.48,752.5272081,752.1332877,752.3040541,746.5142286,756.1185309,750.7989901
2011-08-26T02:00:00Z,704.12,712.76,702.83,712.76,751.4807026,751.2679407,751.0075278,744.3365364,752.5474484,749.1451209
2011-08-26T06:00:00Z,710.83,722.01,709.46,721.84,750.7006841,750.6211728,750.0512154,742.885147,747.5757036,747.9579418
2011-08-29T02:00:00Z,726.28,730.35,721.45,729.31,750.1377714,750.1527953,749.3711755,742.0093311,743.1011332,747.1471617
2011-08-29T06:00:00Z,730.31,738.16,729.82,736.47,749.7780932,749.8520746,748.9481862,741.6519549,739.0740199,746.6829373
2011-08-30T02:00:00Z,744.33,746.58,738.49,740.09,749.5231434,749.6375235,748.6577538,741.5511836,702.83,746.3962878
2011-08-30T06:00:00Z,738.6,738.73,727.78,727.78,748.9509554,749.1571383,747.9732373,740.6627201,703.705,745.586884
2011-08-31T02:00:00Z,735.98,739.6,735.29,737.67,748.6540881,748.9046738,747.6354263,740.4696414,704.5625,745.2426717
2011-08-31T06:00:00Z,740.41,747.5,739.93,747.07,748.6124016,748.8643513,747.6168877,740.895471,705.40285,745.3221207
2011-09-01T02:00:00Z,756.52,756.52,749.22,751.4,748.6857595,748.9200798,747.7409242,741.5731825,707.086736,745.5863763
2011-09-01T06:00:00Z,751.85,752.04,745.39,746.25,748.6216605,748.8613967,747.6920414,741.8749127,710.0527318,745.6152295
2011-09-02T02:00:00Z,749.08,749.73,741.63,742.89,748.4708274,748.7301572,747.5345974,741.9404022,712.8407679,745.4967413
2011-09-02T06:00:00Z,741.11,742.4,737.29,742.3,748.3084372,748.5888351,747.3629713,741.9636021,715.4615219,745.3577525
2011-09-05T02:00:00Z,734.79,737.87,730.69,731.12,747.8561099,748.2049047,746.8304148,741.2640148,717.9250305,744.7387198
2011-09-05T06:00:00Z,730,732.51,727.44,729.69,747.3780543,747.7979837,746.268434,740.5173042,720.2407287,744.0844277
2011-09-06T02:00:00Z,724.53,730.07,722.61,722.94,746.7349477,747.2516544,745.5035673,739.3832846,722.417485,743.1651047
2011-09-06T06:00:00Z,725.97,734.49,725.97,734.49,746.4127122,746.9711784,745.1424668,739.0675888,722.61,742.7879263
2011-09-07T02:00:00Z,736.88,740.86,735.6,740.86,746.2665882,746.8368668,745.002058,739.1832282,722.61,742.7041034
2011-09-07T06:00:00Z,741.87,744.25,739.61,744.18,746.211678,746.7784742,744.9751053,739.5056006,724.6446,742.7682728
2011-09-08T02:00:00Z,740.7,744.29,739.94,741.35,746.0837391,746.659167,744.8562494,739.6245941,726.557124,742.7066088
2011-09-08T06:00:00Z,741.62,747.06,738.38,747.06,746.1094302,746.6679765,744.9285035,740.1042977,728.3548966,742.8958866
2011-09-09T02:00:00Z,747.53,748.28,742.69,745.23,746.0862873,746.6363727,744.9383886,740.4349882,730.0448028,742.9973698
2011-09-09T06:00:00Z,743.21,744.44,738.83,739.73,745.9190165,746.4845843,744.7676218,740.3895051,731.6333146,742.8553103
2011-09-12T02:00:00Z,728.89,730.86,724.37,725.03,745.3693056,746.0130549,744.1204867,739.3985693,756.52,742.0802968
2011-09-12T06:00:00Z,723.85,723.85,720.25,723.3,744.7885344,745.5138669,743.4378478,738.3599519,755.877,741.2637621
2011-09-13T02:00:00Z,726.64,728.53,721.32,725.21,744.2733098,745.0676281,742.8402134,737.5115679,754.45192,740.5657725
2011-09-13T06:00:00Z,725.1,725.1,713.7,716.87,743.5521701,744.4479,741.988731,736.1798538,753.0838432,739.5355215
2011-09-14T02:00:00Z,720.18,720.69,701.79,703.69,742.5031656,743.552122,740.7330349,734.0837342,750.7208126,737.9770206
2011-09-14T06:00:00Z,704.79,717.02,704.31,711.34,741.6830823,742.8441632,739.7693288,732.6163965,746.8063476,736.8188892
2011-09-15T02:00:00Z,714.74,716.51,708.28,711.61,740.8916854,742.1576981,738.8460722,731.2611452,743.2050398,735.7228506
2011-09-15T06:00:00Z,711.28,721.62,710.04,721.34,740.3771673,741.7001663,738.2721026,730.6210713,739.8918366,735.0975092
2011-09-16T02:00:00Z,726.7,728.32,723.1,724.24,739.952505,741.3164264,737.8120336,730.2093893,736.8436897,734.6254436
2011-09-16T06:00:00Z,724.33,724.33,716.88,718.64,739.3916496,740.8180434,737.1834424,729.462977,734.0393945,733.9304243
2011-09-19T02:00:00Z,712.53,714.67,710.72,712.04,738.6718694,740.1855589,736.3590672,728.338914,731.4594429,732.9786668
2011-09-19T06:00:00Z,711.03,711.74,706.87,706.87,737.8349781,739.4533488,735.3922125,726.9538228,729.0858875,731.8435073
2011-09-20T02:00:00Z,706.12,711.8,700.93,711.69,737.1469524,738.8431653,734.6150908,725.96906,726.9022165,730.9672679
2011-09-20T06:00:00Z,711.8,714.7,711.11,714.7,736.5562431,738.3125463,733.962137,725.2420239,724.3049949,730.2599954
2011-09-21T02:00:00Z,711.76,718.85,710.24,717.89,736.0650262,737.8636991,733.4351817,724.7676998,721.9674954,729.7221695
2011-09-21T06:00:00Z,715.03,717.42,713.26,717.08,735.5654202,737.4069145,732.8989462,724.2717191,719.8637458,729.1725099
2011-09-22T02:00:00Z,705.21,705.38,697.93,700.39,734.6397513,736.593356,731.8330792,722.7309631,718.85,727.9210965
2011-09-22T06:00:00Z,698.37,698.58,689.1,689.1,733.4413367,735.549546,730.4319946,720.5612235,717.42,726.2332227
2011-09-23T02:00:00Z,676.68,677.68,654.93,661.1,731.5376174,733.9132922,728.1588144,716.7250155,713.4552,723.4013435
2011-09-23T06:00:00Z,664.41,673.6,660.8,667.02,729.8397853,732.44311,726.1542632,713.5182403,704.091168,720.9499807
2011-09-26T02:00:00Z,659.54,659.54,608.92,614.23,726.7974225,729.8450196,722.4846152,707.1125474,696.2253811,716.3099815
2011-09-26T06:00:00Z,610.32,637.37,602.32,629.14,724.2274904,727.6317225,719.424136,702.0820605,680.5104125,712.5199823
2011-09-27T02:00:00Z,647.48,650.7,631.34,643.83,722.1117669,725.7899264,716.9456397,698.323863,664.87233,709.5334614
2011-09-27T06:00:00Z,645.52,662.51,645.48,662.51,720.5432994,724.3991588,715.1608647,696.0132912,602.32,707.488963
2011-09-28T02:00:00Z,656.01,664.13,650.35,653.03,718.7666336,722.8306058,713.1237871,693.2401757,603.5238,705.121182
2011-09-28T06:00:00Z,654.38,658.66,648.85,649.6,716.9464591,721.221142,711.04104,690.4246805,605.948048,702.7072176
2011-09-29T02:00:00Z,639.56,652.32,638.87,652.17,715.2418154,719.7035345,709.110842,687.9566366,608.2753261,700.5099473
2011-09-29T06:00:00Z,651.75,654.71,643.4,644.66,713.3843992,718.054226,706.9976996,685.1633052,610.509513,698.0816887
2011-09-30T02:00:00Z,647.5,650.26,638.56,644.94,711.5832308,716.4473199,704.9630209,682.5682532,612.6543325,695.7711805
2011-09-30T06:00:00Z,643.74,643.74,635.48,636.3,709.6020931,714.6858404,702.7117744,679.5832046,614.7133592,693.185477
2011-10-03T02:00:00Z,610.7,612.11,602.99,605.83,706.8712486,712.2934043,699.5353227,674.8249334,664.13,689.3874128
2011-10-03T06:00:00Z,605.71,606.46,599.1,601.9,704.1088473,709.8671757,696.3341646,670.120099,662.9072,685.5836122
2011-10-04T02:00:00Z,604.93,609.72,585.89,594.21,701.2167724,707.3252597,692.9858313,665.2226732,660.354912,681.6108465
2011-10-04T06:00:00Z,590.01,595.7,583.83,592.57,698.3576468,704.8031661,689.693509,660.535404,655.8870173,677.7395053
2011-10-05T02:00:00Z,598.35,606.35,596.48,603.12,695.8513929,702.5683712,686.8550333,656.8311844,650.1224559,674.495179
2011-10-05T06:00:00Z,604.96,607.32,593.78,598.86,693.2989879,700.2890664,683.9699502,653.091108,644.8190594,671.206693
2011-10-06T02:00:00Z,618.93,625.81,615.7,625.42,691.5126987,698.6435924,682.0502797,651.3058752,639.9399347,669.2159672
2011-10-06T06:00:00Z,627.38,639.57,626.65,639.21,690.1363119,697.3373596,680.6456804,650.5254961,583.83,667.9113599
2011-10-07T02:00:00Z,654.56,655.84,645.21,649.2,689.0590405,696.2793956,679.6146745,650.4399803,584.9448,667.0978225
2011-10-07T06:00:00Z,646.51,647.01,636.07,636.07,687.6645921,694.9561122,678.1869802,649.5128848,587.780608,665.7487868
2011-10-10T02:00:00Z,630.23,638.39,626.15,629.88,686.1439449,693.525868,676.6031448,648.246247,590.5029837,664.1892743
2011-10-10T06:00:00Z,629.97,647.8,629.5,647.8,685.1348937,692.5209039,675.6587794,648.2174569,593.1164643,663.4766972
2011-10-11T02:00:00Z,659.32,667.04,659.03,664.81,684.6000281,691.911873,675.3030817,649.2879436,595.6254058,663.5346668
2011-10-11T06:00:00Z,662.96,670.43,662.2,665.75,684.1039748,691.3368868,674.9898659,650.3500117,599.9102814,663.6309857
2011-10-12T02:00:00Z,664.92,674.13,659.11,662.11,683.5251859,690.6945376,674.5675753,651.1087206,605.5518589,663.5648559
2011-10-12T06:00:00Z,662.04,667.47,658.43,667.47,683.102681,690.1841082,674.3348679,652.164287,612.409673,663.7346447
2011-10-13T02:00:00Z,676.39,676.61,667.31,671.22,682.7899789,689.7673146,674.2327411,653.3936879,618.5817057,664.060095
2011-10-13T06:00:00Z,670.8,670.8,658.17,658.17,682.1420847,689.0728682,673.7060938,653.701837,625.545101,663.8040039
2011-10-14T02:00:00Z,657.25,660.5,655.73,659.37,681.5428193,688.4200579,673.2360579,654.067525,631.6728889,663.6112211
2011-10-14T06:00:00Z,659.08,673.43,655.33,673.43,681.3293241,688.0906061,673.2424167,655.3167169,637.0653422,664.0381245
2011-10-17T02:00:00Z,679.44,687.01,677.09,681.27,681.3277629,687.9407026,673.5056162,656.9911223,641.8107012,664.7873365
2011-10-17T06:00:00Z,681.83,686.45,678.08,686.26,681.4575587,687.9037641,673.9237927,658.879437,648.138603,665.7209306
2011-10-18T02:00:00Z,670.12,670.12,664.83,666.61,681.0668334,687.4357693,673.6839962,659.378183,653.5805986,665.7595858
2011-10-18T06:00:00Z,663.46,672.47,660.51,672.47,680.840601,687.1068513,673.644193,660.2228163,658.2607148,666.0513429
2011-10-19T02:00:00Z,677.43,677.57,665.78,669.34,680.5379536,686.716371,673.503072,660.8110217,660.51,666.194328
2011-10-19T06:00:00Z,668.44,668.62,657.47,661.11,680.0266916,686.1535937,673.0967417,660.8303106,687.01,665.9732703
2011-10-20T02:00:00Z,651.01,651.01,638.33,639.16,678.9512524,685.1207674,671.9840617,659.4322261,686.4192,664.8074759
2011-10-20T06:00:00Z,637.06,643.44,633.87,638.53,677.8875352,684.0967945,670.8872072,658.0836954,684.495632,663.6649769
2011-10-21T02:00:00Z,637.96,643.74,636.18,639.98,676.8899685,683.1271946,669.8738561,656.915715,681.4580941,662.6351953
2011-10-21T06:00:00Z,639.59,649.69,639.59,644.8,676.0454956,682.2848387,669.0517625,656.134056,678.6028084,661.8597521
2011-10-25T02:00:00Z,655.38,663.11,651.9,662.34,675.6848247,681.8464906,668.8317047,656.5344395,675.9188399,661.8806324
2011-10-25T06:00:00Z,663.06,669.09,662.38,667.75,675.4760135,681.5366776,668.796239,657.258024,673.3959095,662.1358223
2011-10-26T02:00:00Z,663.17,670.8,657.65,667.17,675.2574342,681.2209265,668.7429197,657.8975063,671.024355,662.3546996
2011-10-26T06:00:00Z,666.85,670.33,662.59,664.93,674.9856596,680.8628841,668.6179059,658.3512156,633.87,662.4666692
2011-10-27T02:00:00Z,674.29,678.83,674.13,675.22,674.9918265,680.7388647,668.834368,659.4395243,634.5992,663.0211618
2011-10-27T06:00:00Z,677.65,684.18,677.65,681.44,675.1615153,680.7542743,669.2476674,660.8589098,636.368432,663.8219809
2011-10-28T02:00:00Z,689.81,702.08,689.81,698.05,675.7638438,681.1344001,670.1920062,663.258335,639.2371261,665.3101556
2011-10-28T06:00:00Z,697.43,697.64,691.99,691.99,676.1908479,681.3729847,670.9066945,665.1119908,644.264556,666.4701489
2011-10-31T02:00:00Z,694.44,698.67,688.56,690.19,676.5592467,681.5667653,671.538934,666.7299269,648.8897915,667.5014467
2011-10-31T06:00:00Z,690.72,695.48,689.9,691.97,676.9647928,681.7954078,672.2088051,668.3583187,653.1450082,668.5652969
2011-11-01T02:00:00Z,688.71,694.38,685.49,691.32,677.3425614,682.0047395,672.8354016,669.8397175,657.0598075,669.5546318
2011-11-01T06:00:00Z,688.49,689.54,675.34,676.74,677.3267045,681.8890309,672.9634212,670.284897,660.6614229,669.8670391
2011-11-02T02:00:00Z,672.29,678.57,670.11,671.74,677.179686,681.6659753,672.9233091,670.3787746,663.9749091,669.9484722
2011-11-02T06:00:00Z,678.64,686.51,678.56,683.61,677.3489048,681.7087011,673.2736924,671.2324021,667.0233164,670.5424517
2011-11-03T02:00:00Z,672.34,674.7,668.93,672.16,677.2123547,681.4988396,673.2371779,671.2922471,702.08,670.6127798
2011-11-03T06:00:00Z,669.4,676.69,666.79,676.69,677.1986085,681.3931508,673.3503851,671.6404892,701.417,670.8770068
2011-11-04T02:00:00Z,684.46,686.04,681.81,682.73,677.3441714,681.4225321,673.6579135,672.3559415,700.03192,671.3923543
2011-11-04T06:00:00Z,683.85,683.87,675.61,675.61,677.2985353,681.2947841,673.7219163,672.5658808,698.7022432,671.5757302
2011-11-07T02:00:00Z,679.72,681.96,674.31,678.89,677.340416,681.2419317,673.8913617,672.9738885,697.4257535,671.893742
2011-11-07T06:00:00Z,677.07,677.48,672.36,673.68,677.2440892,681.0757354,673.8844318,673.019444,696.2003233,671.9714054
2011-11-08T02:00:00Z,679.13,683.5,678.18,680.83,677.3384553,681.0703346,674.1121554,673.5233509,695.0239104,672.3565616
2011-11-08T06:00:00Z,681.37,695.76,676.72,695.76,677.8232328,681.3931844,674.8219208,674.9579734,666.79,673.3741024
2011-11-09T02:00:00Z,692.88,695.95,688.95,692,678.1963056,681.6263013,675.3851365,676.057459,667.3694,674.1839241
2011-11-09T06:00:00Z,692.59,696.28,682.23,682.23,678.3024555,681.6395694,675.6095582,676.4556874,668.512624,674.5337535
2011-11-10T02:00:00Z,669.41,677.94,669.41,677.74,678.287654,681.5538645,675.6794088,676.5385463,696.28,674.6731555
2011-11-10T06:00:00Z,673.64,682.03,672.22,682.03,678.3861368,681.5643291,675.8876249,676.8928337,696.28,674.9930183
2011-11-11T02:00:00Z,682.36,684.09,677.92,680.79,678.4493964,681.5473108,676.0483585,677.1442637,695.7426,675.245061
2011-11-11T06:00:00Z,681.15,685.44,679.6,683.01,678.5694122,681.5794578,676.276609,677.5226983,695.215948,675.582667
2011-11-14T02:00:00Z,692.92,697.25,692.12,696.44,679.0396909,681.9060632,676.9377038,678.7431694,669.41,676.4895076
2011-11-14T06:00:00Z,696.88,699.67,693.3,693.3,679.4149622,682.1564794,677.4741725,679.6823198,669.9668,677.2203986
2011-11-15T02:00:00Z,695.62,697.34,692.74,695.25,679.8316737,682.444249,678.0569866,680.6866862,671.154928,678.0042943
2011-11-15T06:00:00Z,694.79,700.82,691.47,693.03,680.1789981,682.6769029,678.547905,681.4830291,672.2955309,678.6575858
2011-11-16T02:00:00Z,691.49,695.57,691.18,691.39,680.4740244,682.8683996,678.9689573,682.1221885,674.006999,679.2111691
2011-11-16T06:00:00Z,690.08,700.81,690.08,700.81,681.0091817,683.2627204,679.6850571,683.3278537,675.6157791,680.1502487
2011-11-17T02:00:00Z,698.02,701.08,696.18,700.48,681.5215716,683.6411222,680.3668585,684.4344438,677.1280323,681.0341509
2011-11-17T06:00:00Z,699.96,701.77,696.25,697.03,681.9296882,683.9353832,680.913191,685.2470603,679.0441898,681.7296226
2011-11-18T02:00:00Z,692.18,693.92,688.12,689.53,682.1296964,684.0583419,681.1957093,685.523379,681.3167708,682.0687694
2011-11-18T06:00:00Z,689.35,693.1,688.58,693.06,682.417336,684.2561805,681.5847025,686.0096126,683.3620937,682.546649
2011-11-21T02:00:00Z,683.15,686.93,681.14,685.91,682.5092482,684.2925282,681.7265155,686.003186,701.77,682.6928817
2011-11-21T06:00:00Z,685.56,688.26,674.87,674.87,682.3082153,684.0854396,681.5017117,685.284916,701.3574,682.3527564
2011-11-22T02:00:00Z,678.87,681.92,674.99,681.07,682.2756307,684.0191662,681.4875572,685.0129859,700.297904,682.2969844
2011-11-22T06:00:00Z,681.79,685.89,681.29,684.07,682.3228509,684.0202835,681.5722275,684.9521481,699.2807878,682.374072
2011-11-23T02:00:00Z,680.46,684.33,680.06,681.45,682.2998812,683.9637937,681.56822,684.7262031,698.3043563,682.333895
2011-11-23T06:00:00Z,681.49,683.31,678.8,683.31,682.3264633,683.9494246,681.6253276,684.6348351,697.3669821,682.3763343
2011-11-24T02:00:00Z,685.05,687.81,682.08,682.84,682.3399774,683.9250417,681.6651529,684.5190393,696.4671028,682.3964937
2011-11-24T06:00:00Z,684.21,686.66,683,686.66,682.4536622,683.9851506,681.8289184,684.6571658,695.6032187,682.5818635
2011-11-25T02:00:00Z,683.52,684.38,680.15,682.97,682.46725,683.9628396,681.8663309,684.5483164,694.7738899,682.598739
2011-11-25T06:00:00Z,682.59,684.01,674.96,675.6,682.2865329,683.779041,681.6608774,683.9710057,693.9777343,682.294446
2011-11-28T02:00:00Z,681.85,686.67,681.85,686.17,682.3887294,683.8315895,681.8087175,684.1128763,693.213425,682.4629484
2011-11-28T06:00:00Z,686.38,689.54,682.42,689.41,682.5734997,683.9541919,682.0579399,684.4546262,692.479688,682.7649941
2011-11-29T02:00:00Z,688.99,694.4,686.72,694.4,682.8847234,684.1837701,682.4625976,685.0962632,674.87,683.2708639
2011-11-29T06:00:00Z,694.58,697.15,690.55,691.79,683.1190728,684.35094,682.7684141,685.5281172,675.2606,683.6412611
2011-11-30T02:00:00Z,694.61,696.75,692.1,695.81,683.4530445,684.6027875,683.196007,686.1914645,676.136176,684.1703367
2011-11-30T06:00:00Z,695.65,699.21,693.16,697.33,683.8182276,684.8825065,683.6594166,686.9100797,676.976729,684.742496
2011-12-01T02:00:00Z,717.49,720.74,713.01,720.12,684.7735374,685.6569569,684.8548456,689.0526552,678.3107252,686.2806484
2011-12-01T06:00:00Z,719.04,719.49,715.82,716.02,685.5958127,686.3242765,685.8766539,690.7924839,681.7050672,687.5736636
2011-12-02T02:00:00Z,717.89,719.53,713.49,718.4,686.4590808,687.0292375,686.9429932,692.5736139,684.8278618,688.9139391
2011-12-02T06:00:00Z,718.37,724.39,718.35,724.23,687.4530524,687.8468366,688.165518,694.6159614,687.7008329,690.44942
2011-12-06T02:00:00Z,727.66,729,719.83,720.88,688.3327089,688.5728402,689.2381239,696.3104155,691.3697496,691.7724887
2011-12-06T06:00:00Z,720.89,727.71,719.64,724.5,689.2844797,689.3624481,690.394251,698.1290984,695.8853796,693.195424
2011-12-07T02:00:00Z,729.95,731.8,727.66,730.1,690.3585723,690.2577789,691.6960789,700.1917372,699.8591341,694.7999708
2011-12-07T06:00:00Z,730.95,736.72,730.95,736.72,691.5786099,691.2789267,693.172273,702.5483993,704.3308553,696.6225808
2011-12-08T02:00:00Z,732.27,736.95,730.57,735.79,692.7420675,692.257192,694.5695755,704.6930187,709.5131185,698.325512
2011-12-08T06:00:00Z,734.96,740.37,733.67,733.72,693.8204342,693.1684625,695.853196,706.5657272,714.4517571,699.8644028
2011-12-09T02:00:00Z,726.71,727.9,722.28,726.1,694.6698964,693.8922326,696.8448945,707.8260029,719.6354057,701.005081
