time,open,high,low,close,EMA45,EMA90,EMA75,ParabolicSAR,EMA30,EMA60
2016-04-14T17:00:00Z,43.966,44.001,43.217,43.485,41.64331296,40.33263817,40.60701393,44.23,42.45594264,41.03209576
2016-04-14T21:00:00Z,43.485,43.498,43.383,43.454,41.72203848,40.40123953,40.68193462,44.133,42.52033344,41.11150245
2016-04-15T01:00:00Z,43.454,43.679,43.419,43.542,41.80116724,40.47026724,40.7571995,44.03556,42.58624741,41.1911909
2016-04-15T05:00:00Z,43.542,43.689,42.941,43.13,41.85894258,40.5287229,40.81964161,43.9459152,42.62132822,41.25475841
2016-04-15T09:00:00Z,43.13,43.19,42.216,42.33,41.87942334,40.56831141,40.85938789,43.86344198,42.60253285,41.29001223
2016-04-15T13:00:00Z,42.33,42.638,41.951,42.563,41.90914406,40.61215072,40.90421979,43.69869779,42.59998235,41.33174954
2016-04-15T17:00:00Z,42.563,43.072,42.498,42.75,41.94570301,40.65913642,40.95279295,43.48897405,42.6096609,41.37824955
2016-04-17T21:00:00Z,42.75,42.75,40.579,40.664,41.8899768,40.65924331,40.94519313,43.30441717,42.48413439,41.35483153
2016-04-18T01:00:00Z,40.664,41.199,40.659,41.013,41.85184737,40.66701818,40.94697753,43.072,42.3892225,41.34362394
2016-04-18T05:00:00Z,41.013,41.786,40.31,41.705,41.8454627,40.68983097,40.96692549,42.75,42.34507911,41.35547234
2016-04-18T09:00:00Z,41.705,42.198,40.953,41.13,41.81435563,40.69950501,40.97121692,42.3596,42.26668691,41.3480798
2016-04-18T13:00:00Z,41.13,43.145,40.922,42.883,41.86081843,40.74749391,41.021527,40.31,42.30644904,41.39840505
2016-04-18T17:00:00Z,42.883,43.007,42.387,42.872,41.90478284,40.79418636,41.07022366,40.3667,42.3429362,41.44671964
2016-04-18T21:00:00Z,42.872,42.927,42.612,42.702,41.93944446,40.83611633,41.11316514,40.422266,42.36610161,41.48787638
2016-04-19T01:00:00Z,42.702,42.777,42.347,42.488,41.9632947,40.87242146,41.14934501,40.47672068,42.37396602,41.52066731
2016-04-19T05:00:00Z,42.488,43.614,42.468,42.976,42.00732536,40.91865396,41.19741487,40.53008627,42.41280692,41.56838314
2016-04-19T09:00:00Z,42.976,43.619,42.949,43.087,42.05426774,40.96630991,41.2471408,40.65344282,42.45630325,41.61817386
2016-04-19T13:00:00Z,43.087,44.238,42.827,43.643,42.12334306,41.02513827,41.31018973,40.83137625,42.53286433,41.6845616
2016-04-19T17:00:00Z,43.643,43.836,43.408,43.749,42.19402379,41.08500336,41.37436894,41.10390615,42.6113247,41.7522481
2016-04-19T21:00:00Z,43.749,43.821,43.113,43.124,42.23445754,41.12981647,41.42041187,41.35463366,42.64440052,41.79722358
2016-04-20T01:00:00Z,43.124,43.305,42.785,42.852,42.26130721,41.16766666,41.45808524,41.58530296,42.65779404,41.83180641
2016-04-20T05:00:00Z,42.852,43.031,42.587,42.846,42.28672864,41.20455311,41.49460931,41.79751873,42.66993636,41.86505866
2016-04-20T09:00:00Z,42.846,43.374,42.846,43.017,42.31847957,41.24438711,41.53467222,41.99275723,42.69232756,41.90282723
2016-04-20T13:00:00Z,43.017,45.343,42.788,45.2,42.44376306,41.33132365,41.63112822,42.17237665,42.85411288,42.01093125
2016-04-20T17:00:00Z,45.2,45.639,45.123,45.323,42.56894728,41.4190528,41.72828274,42.48943898,43.01339592,42.11952367
2016-04-20T21:00:00Z,45.323,45.384,45.004,45.049,42.67677566,41.49883186,41.81567003,42.788,43.14472522,42.21557207
2016-04-21T01:00:00Z,45.049,45.795,45.029,45.62,42.80474193,41.58940699,41.91578398,43.13012,43.30442036,42.32719266
2016-04-21T05:00:00Z,45.62,45.9,45.404,45.47,42.92062272,41.67469474,42.00931598,43.5032032,43.44413518,42.43023553
2016-04-21T09:00:00Z,45.47,45.964,45.421,45.584,43.03642173,41.76061354,42.10338661,43.88669069,43.58219097,42.53363764
2016-04-21T13:00:00Z,45.584,45.679,44.453,44.857,43.11557731,41.82866599,42.17585012,44.26060636,43.66443672,42.60981345
2016-04-21T17:00:00Z,44.857,44.917,44.241,44.557,43.17824786,41.88862938,42.23851196,45.964,43.72202144,42.67365564
2016-04-21T21:00:00Z,44.557,44.93,44.519,44.823,43.24975882,41.95312104,42.30652481,45.92954,43.79305232,42.74412594
2016-04-22T01:00:00Z,44.823,45.036,44.741,44.855,43.31955192,42.0168986,42.37358994,45.8957692,43.86156507,42.81333493
2016-04-22T05:00:00Z,44.855,45,44.336,44.346,43.36418009,42.06808764,42.42549547,45.86267382,43.89281894,42.86358624
2016-04-22T09:00:00Z,44.346,44.968,44.108,44.913,43.43152009,42.13061319,42.49095612,45.83024034,43.95863707,42.93078014
2016-04-22T13:00:00Z,44.913,45.706,44.719,44.802,43.49110617,42.18932498,42.55177306,45.76135073,44.01304758,42.99213161
2016-04-22T17:00:00Z,44.802,45.149,44.643,44.959,43.55492764,42.25019696,42.61512114,45.706,44.07407677,43.0566191
2016-04-24T21:00:00Z,44.959,44.959,44.311,44.358,43.58984383,42.2965223,42.66098637,45.706,44.0923944,43.09928732
2016-04-25T01:00:00Z,44.358,44.578,44.298,44.407,43.62537236,42.34290643,42.7069341,45.64208,44.11269153,43.14216315
2016-04-25T05:00:00Z,44.407,44.958,44.346,44.361,43.65735617,42.38726013,42.75046215,45.5807168,44.12871144,43.18212501
2016-04-25T09:00:00Z,44.361,45.417,44.152,45.16,43.72268851,42.44819947,42.81387104,45.52180813,44.19524618,43.24697337
2016-04-25T13:00:00Z,45.16,45.44,44.481,44.826,43.77065858,42.50045882,42.8668218,45.4652558,44.23593998,43.29874474
2016-04-25T17:00:00Z,44.826,44.901,44.231,44.613,43.80728212,42.5468883,42.91277386,45.44,44.26026643,43.34183507
2016-04-25T21:00:00Z,44.613,44.676,44.496,44.616,43.84244377,42.59236328,42.9575956,45.44,44.28321698,43.38361097
2016-04-26T01:00:00Z,44.616,44.753,44.379,44.541,43.87281578,42.63519046,42.99926414,45.38672,44.29984814,43.42155815
2016-04-26T05:00:00Z,44.541,44.711,44.141,44.551,43.90230205,42.67729617,43.04009929,45.3355712,44.31605149,43.45858903
2016-04-26T09:00:00Z,44.551,45.021,44.481,44.968,43.94863674,42.72764131,43.09083352,45.28646835,44.35811268,43.50807792
2016-04-26T13:00:00Z,44.968,45.796,44.951,45.556,44.0185221,42.78980304,43.15570632,44.108,44.43539574,43.5752229
2016-04-26T17:00:00Z,45.556,46.291,45.411,46.178,44.11241244,42.8642689,43.23524037,44.14176,44.54782182,43.66055986
2016-04-26T21:00:00Z,46.178,46.231,45.951,45.976,44.19343799,42.9326586,43.30736562,44.2277296,44.63996235,43.73647593
2016-04-27T01:00:00Z,45.976,46.171,45.951,46.116,44.27702764,43.00262215,43.38127705,44.31026042,44.73519058,43.81449311
2016-04-27T05:00:00Z,46.116,46.601,45.979,46.501,44.37372209,43.07950957,43.46337502,44.38949,44.84911377,43.9025753
2016-04-27T09:00:00Z,46.501,46.821,46.343,46.386,44.46121244,43.15217969,43.54028621,44.5221806,44.94826772,43.98399906
2016-04-27T13:00:00Z,46.386,46.601,45.422,46.471,44.5485945,43.2251208,43.61741025,44.70608615,45.04650851,44.06554008
2016-04-27T17:00:00Z,46.471,47.171,46.096,46.951,44.65304692,43.30700825,43.7051363,44.87527926,45.16937893,44.16014532
2016-04-27T21:00:00Z,46.951,46.991,46.716,46.746,44.74404488,43.38259049,43.78515903,45.10485133,45.27109642,44.24492744
2016-04-28T01:00:00Z,46.746,46.811,46.641,46.736,44.83065162,43.45629179,43.86281274,45.3114662,45.36560633,44.32660195
2016-04-28T05:00:00Z,46.736,47.086,46.491,47.014,44.92557981,43.53448318,43.94573872,45.49741958,45.47195431,44.41471336
2016-04-28T09:00:00Z,47.014,47.321,46.781,47.249,45.02659808,43.61612092,44.03266665,45.66477762,45.58660242,44.5076408
2016-04-28T13:00:00Z,47.249,47.471,46.801,47.451,45.13200686,43.70040397,44.12262279,45.86352431,45.70688613,44.60414438
2016-04-28T17:00:00Z,47.451,47.791,47.241,47.534,45.23644134,43.78465883,44.21239587,46.0885709,45.82476445,44.70020522
2016-04-28T21:00:00Z,47.534,47.671,47.314,47.511,45.3353352,43.86655644,44.29920124,46.36095956,45.93355384,44.79236242
2016-04-29T01:00:00Z,47.511,47.781,47.422,47.721,45.43905976,43.95126948,44.38924858,46.58976603,46.04887294,44.88838333
2016-04-29T05:00:00Z,47.721,48.056,47.702,47.892,45.54570933,44.03787895,44.48142625,46.78196347,46.16778437,44.98686256
2016-04-29T09:00:00Z,47.892,48.181,47.842,47.942,45.64989588,44.1236838,44.57249398,47.01129004,46.28224989,45.08375231
2016-04-29T13:00:00Z,47.942,48.256,46.802,47.142,45.71476997,44.19002042,44.64011256,48.256,46.33771764,45.15123584
2016-04-29T17:00:00Z,47.142,47.472,46.745,47.367,45.78660606,44.25984415,44.71187275,48.256,46.40412295,45.22388385
2016-05-01T21:00:00Z,47.367,47.367,46.984,47.009,45.83975362,44.32026516,44.77232347,48.256,46.44314728,45.28241225
2016-05-02T01:00:00Z,47.009,47.044,46.744,46.769,45.88015564,44.37408351,44.82486759,48.19556,46.46417004,45.33115283
2016-05-02T05:00:00Z,46.769,46.986,46.669,46.744,45.91771409,44.42616958,44.87537108,48.1084664,46.48222358,45.37747569
2016-05-02T09:00:00Z,46.744,47.254,46.647,47.084,45.96842217,44.48458344,44.93349289,47.99330909,46.52104787,45.4334273
2016-05-02T13:00:00Z,47.084,47.312,45.708,45.915,45.96609947,44.51602117,44.95932202,47.85867818,46.481948,45.44921657
2016-05-02T17:00:00Z,45.915,46.175,45.698,45.902,45.96331254,44.54648224,44.98412934,47.6005968,46.444532,45.46406193
2016-05-02T21:00:00Z,45.902,45.94,45.65,45.675,45.95077721,44.57128483,45.00231015,47.33423325,46.39488478,45.47097793
2016-05-03T01:00:00Z,45.675,46.227,45.655,46.165,45.96009124,44.60631153,45.03290725,47.06475593,46.3800535,45.49373276
2016-05-03T05:00:00Z,46.165,46.377,45.288,45.425,45.93682641,44.62430469,45.04322548,46.83839498,46.31843715,45.49147922
2016-05-03T09:00:00Z,45.425,45.795,45.236,45.795,45.93066004,44.65003425,45.06300902,46.55932388,46.28466701,45.50143072
2016-05-03T13:00:00Z,45.795,45.835,44.609,44.911,45.886327,44.65576977,45.05900878,46.377,46.19604333,45.48207234
2016-05-03T17:00:00Z,44.911,45.461,44.726,45.221,45.85739974,44.66819241,45.06327171,46.0234,46.13313731,45.47351259
2016-05-03T21:00:00Z,45.221,45.291,45.086,45.101,45.82451279,44.67770466,45.06426456,45.835,46.06654781,45.46129906
2016-05-04T01:00:00Z,45.101,45.176,44.829,44.939,45.78601223,44.68344742,45.06096812,45.5898,45.99380279,45.4441745
2016-05-04T05:00:00Z,44.939,45.186,44.786,44.886,45.74688127,44.68789912,45.0563637,45.39364,45.92233164,45.4258737
2016-05-04T09:00:00Z,44.886,45.743,44.749,45.676,45.74379947,44.70961563,45.07266992,44.609,45.90643927,45.43407456
2016-05-04T13:00:00Z,45.676,45.993,44.325,44.372,45.68415602,44.7021955,45.05423123,45.993,45.80744319,45.39925245
2016-05-04T17:00:00Z,44.372,44.992,44.177,44.914,45.65067097,44.70685055,45.05054094,45.993,45.7498017,45.38334253
2016-05-04T21:00:00Z,44.914,45.377,44.847,45.377,45.63877224,44.7215791,45.05913197,45.993,45.72574997,45.38313458
2016-05-05T01:00:00Z,45.377,45.447,45.197,45.202,45.61978214,44.73213781,45.06289165,45.92036,45.69195965,45.37719574
2016-05-05T05:00:00Z,45.202,45.871,45.197,45.747,45.62531335,44.75444247,45.0808945,44.177,45.69551064,45.38932047
2016-05-05T09:00:00Z,45.747,46.686,45.302,46.609,45.66808233,44.79520198,45.1211078,44.21088,45.75444544,45.42930996
2016-05-05T13:00:00Z,46.609,46.756,45.237,45.35,45.65425267,44.80739534,45.12713128,44.3098848,45.72835219,45.42670963
2016-05-05T17:00:00Z,45.35,45.367,44.637,45.187,45.63393733,44.8157383,45.12870678,44.45665171,45.69342624,45.4188503
2016-05-05T21:00:00Z,45.187,45.227,44.848,44.947,45.60407049,44.81862317,45.12392502,44.59461261,45.64526971,45.4033798
2016-05-06T01:00:00Z,44.947,45.032,44.495,44.648,45.56250221,44.81487321,45.11140068,46.756,45.58092973,45.37861325
2016-05-06T05:00:00Z,44.648,44.958,44.468,44.918,45.53448038,44.81713973,45.10631118,46.71078,45.53816007,45.36351118
2016-05-06T09:00:00Z,44.918,44.94,44.178,44.555,45.49189427,44.81137842,45.091803,46.6210688,45.47473038,45.33700261
2016-05-06T13:00:00Z,44.555,46.09,44.478,45.468,45.49085539,44.82580966,45.10170292,46.47448467,45.47429617,45.34129761
2016-05-06T17:00:00Z,45.468,45.723,45.148,45.303,45.48268777,44.83629736,45.10700021,46.33669559,45.4632448,45.34004195
2016-05-08T21:00:00Z,45.303,46.149,45.303,46.054,45.50752743,44.86306006,45.13192126,46.20717386,45.50135804,45.36345041
2016-05-09T01:00:00Z,46.054,46.279,45.749,45.989,45.52846102,44.88780599,45.15447596,44.178,45.53281881,45.38396023
2016-05-09T05:00:00Z,45.989,46.219,45.58,46.149,45.55544097,44.91552454,45.18064764,44.22002,45.57257244,45.4090435
2016-05-09T09:00:00Z,46.149,46.252,44.796,44.85,45.52476963,44.91408444,45.17194639,44.2611996,45.52595486,45.39071421
2016-05-09T13:00:00Z,44.85,44.86,43.59,43.72,45.44630138,44.88784083,45.13373728,46.279,45.40944164,45.33593669
2016-05-09T17:00:00Z,43.72,43.94,43.49,43.511,45.36215784,44.85758059,45.09103366,46.252,45.28696154,45.2761027
2016-05-09T21:00:00Z,43.511,43.536,43.311,43.327,45.27367272,44.82394146,45.04461172,46.14152,45.16051241,45.2121977
2016-05-10T01:00:00Z,43.327,43.866,43.313,43.756,45.20768695,44.80047022,45.01070089,45.9716888,45.0698987,45.16445351
2016-05-10T05:00:00Z,43.756,44.361,43.713,44.171,45.1626136,44.78663571,44.9886035,45.81204747,45.01190524,45.13188126
2016-05-10T09:00:00Z,44.171,44.471,43.806,44.356,45.12754345,44.77717118,44.97195604,45.66198462,44.96958877,45.10644253
2016-05-10T13:00:00Z,44.356,45.33,44.071,45.196,45.13051982,44.78637621,44.97785193,45.52092555,44.98419595,45.10937884
2016-05-10T17:00:00Z,45.196,45.678,45.091,45.481,45.14575809,44.80164267,44.99109267,43.311,45.01624782,45.12156314
2016-05-10T21:00:00Z,45.481,45.611,45.331,45.608,45.16585556,44.81936481,45.00732707,43.35834,45.05442538,45.13751189
2016-05-11T01:00:00Z,45.608,45.608,45.211,45.326,45.17281836,44.83049965,45.0157132,43.4047332,45.07194632,45.14369183
2016-05-11T05:00:00Z,45.326,45.571,44.799,45.221,45.17491322,44.83908207,45.02111549,43.45019854,45.08156269,45.14622653
2016-05-11T09:00:00Z,45.221,46.111,45.131,45.874,45.2053083,44.86182752,45.04355982,43.49475457,45.13268768,45.17008795
2016-05-11T13:00:00Z,45.874,47.281,45.251,47.116,45.28838185,44.91136977,45.09809772,43.59940438,45.26064331,45.23388835
2016-05-11T17:00:00Z,47.116,47.731,47.101,47.276,45.37480003,44.96333967,45.15541093,43.82030012,45.39066632,45.30084283
2016-05-11T21:00:00Z,47.276,47.436,47.091,47.241,45.45593916,45.01339814,45.21029486,44.13315611,45.51004269,45.36445454
2016-05-12T01:00:00Z,47.241,47.591,47.106,47.496,45.54463746,45.06796082,45.27044499,44.42098362,45.63816897,45.43434127
2016-05-12T05:00:00Z,47.496,47.936,47.421,47.881,45.64621844,45.12978585,45.33914381,44.68578493,45.78286774,45.51455959
2016-05-12T09:00:00Z,47.881,48.101,47.716,47.806,45.74012198,45.18860375,45.40406108,45.01080644,45.91339241,45.58968879
2016-05-12T13:00:00Z,47.806,48.066,46.791,47.601,45.82102972,45.24162345,45.46187526,45.38162967,46.02227032,45.65563342
2016-05-12T17:00:00Z,47.601,48.168,47.374,47.904,45.91159365,45.30013722,45.5261417,45.70795411,46.14367223,45.72935035
2016-05-12T21:00:00Z,47.904,47.919,47.651,47.711,45.98982871,45.35312321,45.58363797,46.05236053,46.24479015,45.79432247
2016-05-13T01:00:00Z,47.711,47.827,47.552,47.794,46.06827094,45.40676885,45.64180539,46.34855006,46.34473917,45.85988567
2016-05-13T05:00:00Z,47.794,48.096,47.554,47.712,46.13973742,45.45743328,45.6962842,46.60327305,46.43294955,45.92061073
2016-05-13T09:00:00Z,47.712,47.829,47.255,47.362,46.19287927,45.49929188,45.74011882,46.82233482,46.49288829,45.9678694
2016-05-13T13:00:00Z,47.362,47.922,47.277,47.657,46.25653669,45.54671404,45.79056307,47.01072795,46.56799227,46.02325073
2016-05-13T17:00:00Z,47.657,48.001,47.652,47.872,46.32677423,45.59781923,45.84533772,47.17274603,46.6521218,46.08386546
2016-05-15T21:00:00Z,47.872,47.938,47.824,47.869,46.39382752,45.64773529,45.89859199,47.277,46.73063007,46.14239446
2016-05-16T01:00:00Z,47.869,48.643,47.799,48.454,46.48340024,45.70941144,45.96583957,47.40174,46.84181523,46.2181848
2016-05-16T05:00:00Z,48.454,48.881,48.404,48.664,46.57820892,45.77434745,46.03684379,47.6003416,46.95937554,46.29837547
2016-05-16T09:00:00Z,48.664,49.064,48.624,48.929,46.68041723,45.84368047,46.11295317,47.799,47.08644808,46.38462545
2016-05-16T13:00:00Z,48.929,49.459,48.779,49.054,46.78361648,45.91423694,46.19034914,48.052,47.21338692,46.47214593
2016-05-16T17:00:00Z,49.054,49.114,48.784,49.072,46.88311142,45.98363833,46.26618205,48.3334,47.33329744,46.55738705
2016-05-16T21:00:00Z,49.072,49.091,48.874,48.969,46.97380222,46.04925067,46.33730884,48.55852,47.43882663,46.63645632
2016-05-17T01:00:00Z,48.969,49.284,48.899,49.219,47.07141952,46.11891549,46.41314282,48.738616,47.55367653,46.72112989
2016-05-17T05:00:00Z,49.219,49.459,48.794,48.802,47.14666215,46.17788439,46.47600748,49.459,47.63421353,46.78935514
2016-05-17T09:00:00Z,48.802,48.974,48.559,48.722,47.2151551,46.23379901,46.53511255,49.459,47.7043933,46.85272054
2016-05-17T13:00:00Z,48.722,49.572,48.634,49.015,47.29340923,46.29492431,46.60037274,48.559,47.78894857,46.92361495
2016-05-17T17:00:00Z,49.015,49.674,48.915,49.55,47.39152187,46.36646444,46.67799451,48.559,47.90256479,47.00972593
2016-05-17T21:00:00Z,49.55,49.56,49.265,49.455,47.48123831,46.43434434,46.75107361,48.6036,48.0027219,47.08989885
2016-05-18T01:00:00Z,49.455,49.475,49.307,49.385,47.56401056,46.49919391,46.82038746,48.646416,48.09190113,47.16514807
2016-05-18T05:00:00Z,49.385,49.465,48.873,49.035,47.62796662,46.55492591,46.87866674,48.68751936,48.15274622,47.22645469
2016-05-18T09:00:00Z,49.035,49.415,48.915,49.045,47.68957677,46.60965282,46.93567551,48.72697859,48.21031098,47.28607913
2016-05-18T13:00:00Z,49.045,49.824,48.915,49.565,47.77111691,46.6746055,47.00486826,48.76485944,48.29771027,47.36079785
2016-05-18T17:00:00Z,49.565,49.635,48.445,48.52,47.80367704,46.71516362,47.04474014,49.824,48.31205155,47.39880447
2016-05-18T21:00:00Z,48.52,48.711,48.238,48.241,47.82269108,46.74869849,47.07622067,49.824,48.30746758,47.42641744
2016-05-19T01:00:00Z,48.241,48.341,48.013,48.328,47.84466104,46.78340841,47.10916223,49.76056,48.30879225,47.45597753
2016-05-19T05:00:00Z,48.328,48.328,47.756,47.831,47.84406708,46.8064324,47.12815796,49.6557064,48.27796694,47.46827335
2016-05-19T09:00:00Z,47.831,47.916,47.456,47.824,47.8431946,46.82879653,47.14646959,49.50372989,48.24867875,47.47993651
2016-05-19T13:00:00Z,47.824,48.656,47.376,48.356,47.86549048,46.86236144,47.17829934,49.2989569,48.2556027,47.50865991
2016-05-19T17:00:00Z,48.356,48.866,48.354,48.853,47.90842568,46.90611174,47.22237041,49.06820207,48.29414446,47.55273663
2016-05-19T21:00:00Z,48.853,49.219,48.756,49.181,47.963755,46.95610928,47.27391329,47.376,48.35136095,47.60612232
2016-05-20T01:00:00Z,49.181,49.301,49.006,49.236,48.01907,47.00621677,47.32554715,47.41286,48.40843444,47.65956093
2016-05-20T05:00:00Z,49.236,49.376,48.916,49.206,48.07067565,47.05456365,47.37503275,47.4883856,48.45989028,47.71026385
2016-05-20T09:00:00Z,49.206,49.209,48.419,48.714,48.09864627,47.09103478,47.41026873,47.60164246,48.47628446,47.74317323
2016-05-20T13:00:00Z,48.714,49.074,48.067,48.677,48.12379209,47.12589116,47.44360377,47.70810392,48.48923385,47.7737905
2016-05-20T17:00:00Z,48.677,48.877,48.477,48.792,48.15284461,47.16250894,47.47908788,47.80817768,48.50876715,47.80717442
2016-05-22T21:00:00Z,48.792,48.792,48.439,48.519,48.16876441,47.19232193,47.50645399,47.90224702,48.50942733,47.83051296
2016-05-23T01:00:00Z,48.519,48.643,48.506,48.516,48.18386161,47.22141375,47.53302099,47.9906722,48.50985137,47.85298795
2016-05-23T05:00:00Z,48.516,48.516,48.099,48.281,48.18808501,47.24470136,47.55270465,48.07379187,48.49508677,47.86702113
2016-05-23T09:00:00Z,48.281,48.429,47.799,47.869,48.17421175,47.25842221,47.56102821,49.376,48.45469407,47.86708601
2016-05-23T13:00:00Z,47.869,48.339,47.579,48.119,48.17181124,47.27733601,47.57571168,49.34446,48.43303639,47.87534549
2016-05-23T17:00:00Z,48.119,48.454,48.084,48.349,48.1795151,47.30088906,47.59606137,49.2738416,48.42761469,47.89087514
2016-05-23T21:00:00Z,48.349,48.389,48.184,48.214,48.18101444,47.32095744,47.61232291,49.20604794,48.4138331,47.9014694
2016-05-24T01:00:00Z,48.214,48.229,48.092,48.117,48.17823121,47.33845288,47.62560389,49.14096602,48.39468257,47.90853598
2016-05-24T05:00:00Z,48.117,48.154,47.8,47.95,48.16830811,47.35189347,47.63414063,49.07848738,48.36599338,47.90989545
2016-05-24T09:00:00Z,47.95,48.694,47.947,48.6,48.18707732,47.37932439,47.65955798,49.01850788,48.38109058,47.93252183
2016-05-24T13:00:00Z,48.6,49.082,48.31,48.702,48.20946527,47.40839418,47.68699066,47.579,48.40179441,47.95775062
2016-05-24T17:00:00Z,48.702,49.24,48.565,49.102,48.24827112,47.44561629,47.72422775,47.60906,48.44696897,47.995267
2016-05-24T21:00:00Z,49.102,49.18,48.994,49.167,48.28821586,47.48344889,47.76219544,47.6742976,48.49342258,48.03368447
2016-05-25T01:00:00Z,49.167,49.25,49.068,49.105,48.32372821,47.51908738,47.79753241,47.7369257,48.53287919,48.06880957
2016-05-25T05:00:00Z,49.105,49.38,49.105,49.26,48.36443568,47.5573492,47.83601839,47.82771015,48.57979021,48.107865
2016-05-25T09:00:00Z,49.26,49.375,49,49.3,48.40511239,47.59564921,47.87454423,47.95189334,48.62625536,48.14695139
2016-05-25T13:00:00Z,49.3,49.675,48.906,49.275,48.44293359,47.63255802,47.91139833,48.06614187,48.66810985,48.18393659
2016-05-25T17:00:00Z,49.275,49.955,49.275,49.88,48.50541474,47.68195235,47.96320363,48.22702769,48.74629631,48.23954523
2016-05-25T21:00:00Z,49.88,49.88,49.703,49.738,48.5590054,47.72714021,48.0099088,48.43438436,48.81027719,48.28867489
2016-05-26T01:00:00Z,49.738,50.118,49.731,50.081,48.62517908,47.77887339,48.0644112,48.61685824,48.89225931,48.34743965
2016-05-26T05:00:00Z,50.081,50.245,49.861,49.966,48.68347564,47.82694211,48.11445301,48.82701809,48.9615329,48.4005072
2016-05-26T09:00:00Z,49.966,50.506,49.961,50.191,48.74902018,47.87889943,48.16909898,49.05389519,49.04085336,48.45921188
2016-05-26T13:00:00Z,50.191,50.286,49.246,49.761,48.7930193,47.92026427,48.21099112,50.506,49.08731443,48.50189346
2016-05-26T17:00:00Z,49.761,49.931,49.361,49.486,48.8231489,47.95467605,48.24454398,50.506,49.11303608,48.53415925
2016-05-26T21:00:00Z,49.486,49.546,49.331,49.484,48.85188155,47.98828756,48.27716125,50.4808,49.13696924,48.56530157
2016-05-27T01:00:00Z,49.484,49.489,49.121,49.224,48.86806062,48.01544608,48.30207805,50.456104,49.14258413,48.58689824
2016-05-27T05:00:00Z,49.224,49.262,48.804,48.942,48.87127537,48.0358099,48.31891811,50.40269984,49.12964322,48.59854092
2016-05-27T09:00:00Z,48.942,49.122,48.712,48.837,48.86978514,48.05341848,48.33255184,50.30677785,49.11076301,48.60635925
2016-05-27T13:00:00Z,48.837,49.445,48.694,49.284,48.88779448,48.08046422,48.35758995,50.17919562,49.12193959,48.62857698
2016-05-27T17:00:00Z,49.284,49.474,49.141,49.472,48.91319472,48.11104743,48.38691653,50.03067606,49.14452413,48.65623019
2016-05-29T21:00:00Z,49.472,49.536,49.41,49.421,48.93527321,48.13983759,48.41412925,49.89700845,49.16236128,48.68130461
2016-05-30T01:00:00Z,49.421,49.475,49.068,49.112,48.94295699,48.1612038,48.43249427,49.77670761,49.15911217,48.69542577
2016-05-30T05:00:00Z,49.112,49.275,48.965,49.039,48.94713277,48.18049602,48.44845495,49.66843685,49.151363,48.7066905
2016-05-30T09:00:00Z,49.039,49.343,48.98,49.25,48.96030091,48.20400161,48.46954824,49.57099316,49.15772667,48.72450393
2016-05-30T13:00:00Z,49.25,49.807,49.122,49.747,48.99450522,48.23791366,48.50316539,48.694,49.19574431,48.75802839
2016-05-30T17:00:00Z,49.747,49.757,49.678,49.698,49.02509195,48.27000347,48.53460841,48.71626,49.2281479,48.78884713
2016-05-30T21:00:00Z,49.698,49.768,49.605,49.63,49.0513923,48.2998935,48.5634345,48.7380748,49.25407384,48.81642591
2016-05-31T01:00:00Z,49.63,49.73,49.596,49.67,49.07828828,48.33000573,48.59255465,48.7594533,49.28090779,48.84441195
2016-05-31T05:00:00Z,49.67,49.821,49.289,49.408,49.09262358,48.35369791,48.61401374,48.78040424,49.28910729,48.86289025
2016-05-31T09:00:00Z,49.408,49.71,49.396,49.496,49.11016168,48.37880346,48.6372239,48.82202807,49.3024552,48.88364794
2016-05-31T13:00:00Z,49.496,50.284,49.476,50.149,49.15532856,48.41770887,48.67700748,48.86198695,49.357071,48.9251349
2016-05-31T17:00:00Z,50.149,50.171,48.986,49.01,49.14900993,48.43072626,48.68577044,48.94730773,49.33467932,48.92791736
2016-05-31T21:00:00Z,49.01,49.1,48.954,49.092,49.14653124,48.44525975,48.69646069,50.284,49.31902259,48.93329712
2016-06-01T01:00:00Z,49.092,49.243,48.852,48.959,49.13837771,48.45655074,48.70336962,50.2574,49.29579533,48.93413983
2016-06-01T05:00:00Z,48.959,48.982,48.562,48.562,49.11331781,48.45886831,48.69964937,50.201184,49.24845369,48.92193853
2016-06-01T09:00:00Z,48.562,48.842,48.325,48.614,49.09160834,48.4622778,48.69739544,50.10283296,49.2075212,48.91184218
2016-06-01T13:00:00Z,48.614,49.447,48.116,49.102,49.09206015,48.47633763,48.70804293,49.96060632,49.20071338,48.91807687
2016-06-01T17:00:00Z,49.102,49.431,48.918,49.166,49.09527492,48.49149504,48.72009443,49.77614569,49.1984738,48.92620549
2016-06-01T21:00:00Z,49.166,49.197,49.031,49.046,49.09313254,48.50368196,48.72867089,49.61013112,49.18863678,48.93013318
2016-06-02T01:00:00Z,49.046,49.304,49.016,49.299,49.1020833,48.52116148,48.74367955,49.46071801,49.19575699,48.94222718
2016-06-02T05:00:00Z,49.299,49.756,49.094,49.344,49.11260141,48.53924584,48.75947746,48.116,49.20532106,48.95540005
2016-06-02T09:00:00Z,49.344,49.493,48.704,48.798,49.09892309,48.54493275,48.76049121,48.1488,49.17904228,48.9502394
2016-06-02T13:00:00Z,48.798,49.716,48.328,49.59,49.12027426,48.56790126,48.78232039,48.180944,49.20555568,48.97121515
