time,open,high,low,close,Basic90,Upper90,Lower90,RSI
2022-09-25T01:30:00+07:00,1335.8,1339.2,1335.2,1338.6,1327.814444,1347.853042,1307.775847,51.92519373
2022-09-25T01:45:00+07:00,1338.4,1344.1,1337.9,1343.9,1328.26,1347.922662,1308.597338,58.37550546
2022-09-25T02:00:00+07:00,1343.6,1345.5,1340.3,1344.2,1328.696667,1348.007215,1309.386118,58.71318489
2022-09-25T02:15:00+07:00,1344.7,1346.3,1342,1342.8,1329.166667,1347.754787,1310.578546,56.41318547
2022-09-25T02:30:00+07:00,1342.9,1348.3,1341.8,1345.2,1329.666667,1347.517481,1311.815853,59.35280142
2022-09-25T02:45:00+07:00,1344.9,1344.9,1341.9,1342.6,1330.112222,1347.214576,1313.009868,55.02338316
2022-09-25T03:00:00+07:00,1342.2,1344.1,1341.4,1342.5,1330.313333,1347.567285,1313.059382,54.85763956
2022-09-25T03:15:00+07:00,1342.3,1342.4,1338,1339.2,1330.461111,1347.789,1313.133222,49.55297594
2022-09-25T03:30:00+07:00,1339.1,1342.2,1338.5,1341.7,1330.644444,1348.094516,1313.194373,53.24181045
2022-09-25T03:45:00+07:00,1341.8,1342.8,1341.5,1342,1330.712222,1348.290336,1313.134109,53.67952657
2022-09-25T04:00:00+07:00,1342,1342.6,1336.6,1336.7,1330.806667,1348.421075,1313.192258,45.56432849
2022-09-25T04:15:00+07:00,1336.5,1336.5,1322.4,1327.1,1330.774444,1348.40524,1313.143649,35.18760577
2022-09-25T04:30:00+07:00,1327.7,1330.2,1323.8,1327.7,1330.706667,1348.337317,1313.076017,36.16608457
2022-09-25T04:45:00+07:00,1328.1,1328.1,1319.5,1323.1,1330.615556,1348.317606,1312.913505,32.1576982
2022-09-25T05:00:00+07:00,1320.7,1320.8,1313,1316.4,1330.418889,1348.353484,1312.484294,27.39511228
2022-09-25T05:15:00+07:00,1315.6,1319.8,1314.6,1316.4,1330.298889,1348.461108,1312.136669,27.39511228
2022-09-25T05:30:00+07:00,1316.8,1322.5,1314.8,1321.9,1330.285556,1348.470643,1312.100469,36.36724788
2022-09-25T05:45:00+07:00,1321.8,1321.8,1307.3,1314.4,1330.251111,1348.544358,1311.957864,30.78126401
2022-09-25T06:00:00+07:00,1314.4,1317.4,1311.3,1314.5,1330.278889,1348.468495,1312.089283,30.93359193
2022-09-25T06:15:00+07:00,1314.5,1318.4,1314.3,1315.4,1330.25,1348.525576,1311.974424,32.37598625
2022-09-25T06:30:00+07:00,1315.4,1318.7,1313.1,1317.9,1330.187778,1348.592531,1311.783024,36.35231194
2022-09-25T06:45:00+07:00,1318,1321.1,1317.2,1317.2,1330.188889,1348.590494,1311.787284,35.71899236
2022-09-25T07:00:00+07:00,1318.5,1324,1317.7,1322.4,1330.244444,1348.521038,1311.967851,43.58215664
2022-09-25T07:15:00+07:00,1322.1,1322.1,1314.8,1318.8,1330.251111,1348.510556,1311.991666,39.93963143
2022-09-25T07:30:00+07:00,1318.8,1321.1,1318.4,1320.3,1330.277778,1348.471886,1312.083669,42.11066169
2022-09-25T07:45:00+07:00,1320.1,1321.2,1317.7,1321.2,1330.246667,1348.493108,1312.000225,43.43191264
2022-09-25T08:00:00+07:00,1321.5,1322.8,1318.7,1322.8,1330.21,1348.502829,1311.917171,45.80026359
2022-09-25T08:15:00+07:00,1322.5,1322.5,1319.5,1322.4,1330.186667,1348.513895,1311.859439,45.28975945
2022-09-25T08:30:00+07:00,1322.2,1325.4,1321.4,1322.5,1330.188889,1348.512339,1311.865438,45.45344987
2022-09-25T08:45:00+07:00,1322.9,1322.9,1320.3,1321.5,1330.155556,1348.531122,1311.779989,44.03460968
2022-09-25T09:00:00+07:00,1321.5,1322.4,1317.4,1318,1330.156667,1348.52928,1311.784053,39.399022
2022-09-25T09:15:00+07:00,1318,1320.9,1316.6,1320.6,1330.144444,1348.540993,1311.747896,44.1062365
2022-09-25T09:30:00+07:00,1319.8,1322.3,1319.8,1322,1330.173333,1348.510371,1311.836296,46.51532677
2022-09-25T09:45:00+07:00,1321.3,1321.7,1319.6,1321.1,1330.133333,1348.533551,1311.733116,45.1675577
2022-09-25T10:00:00+07:00,1321.3,1324.5,1318.9,1323.5,1330.107778,1348.538362,1311.677194,49.3796508
2022-09-25T10:15:00+07:00,1323.5,1326.9,1322.5,1325.5,1330.08,1348.530732,1311.629268,52.64429682
2022-09-25T10:30:00+07:00,1325.7,1328.5,1324.6,1328.1,1330.102222,1348.538539,1311.665906,56.56595117
2022-09-25T10:45:00+07:00,1327.5,1329.4,1326.8,1329.4,1330.16,1348.554511,1311.765489,58.42006142
2022-09-25T11:00:00+07:00,1329.4,1330,1326.7,1327.1,1330.137778,1348.542187,1311.733368,54.02589617
2022-09-25T11:15:00+07:00,1326.6,1327.7,1326.3,1327.4,1330.08,1348.485777,1311.674223,54.50655979
2022-09-25T11:30:00+07:00,1326.9,1328,1325.2,1327.3,1330.071111,1348.481476,1311.660746,54.30275552
2022-09-25T11:45:00+07:00,1327.4,1328.5,1327,1327.9,1330.081111,1348.48577,1311.676452,55.38076496
2022-09-25T12:00:00+07:00,1328,1329.2,1326.4,1328,1330.114444,1348.49302,1311.735868,55.56889282
2022-09-25T12:15:00+07:00,1328.4,1328.4,1320.6,1320.8,1330.072222,1348.518614,1311.625831,41.87794439
2022-09-25T12:30:00+07:00,1321,1324,1321,1322.4,1330.115556,1348.471104,1311.760008,45.11413767
2022-09-25T12:45:00+07:00,1322.5,1324.3,1321.9,1322.9,1330.122222,1348.466844,1311.777601,46.12368361
2022-09-25T13:00:00+07:00,1322.9,1323.7,1321.9,1323.6,1330.12,1348.467733,1311.772267,47.57745597
2022-09-25T13:15:00+07:00,1324.4,1328.5,1324.3,1326.5,1330.163333,1348.458164,1311.868502,53.21036585
2022-09-25T13:30:00+07:00,1325.5,1327.4,1325.1,1326.8,1330.243333,1348.415254,1312.071412,53.7638489
2022-09-25T13:45:00+07:00,1326.8,1327.5,1325.9,1326.2,1330.33,1348.348915,1312.311085,52.42807406
2022-09-25T14:00:00+07:00,1326.3,1328.2,1324.5,1327.5,1330.325556,1348.347063,1312.304048,55.0348048
2022-09-25T14:15:00+07:00,1327.9,1336.4,1327.9,1334.5,1330.386667,1348.427071,1312.346263,65.87728032
2022-09-25T14:30:00+07:00,1335,1335,1329.3,1329.4,1330.401111,1348.43625,1312.365973,55.39655084
2022-09-25T14:45:00+07:00,1329.1,1333.1,1328.5,1332.9,1330.491111,1348.494361,1312.487861,60.08930392
2022-09-25T15:00:00+07:00,1332.7,1334.1,1331.8,1331.8,1330.545556,1348.534667,1312.556444,58.02311686
2022-09-25T15:15:00+07:00,1331.7,1331.7,1328.5,1330.8,1330.586667,1348.560999,1312.612334,56.13344599
2022-09-25T15:30:00+07:00,1330.9,1331.3,1329.8,1330.2,1330.631111,1348.581602,1312.68062,54.97653901
2022-09-25T15:45:00+07:00,1330.5,1332,1329.4,1330.5,1330.653333,1348.598167,1312.708499,55.47070994
2022-09-25T16:00:00+07:00,1330.7,1332.3,1330.5,1332,1330.756667,1348.624056,1312.889277,57.95556753
2022-09-25T16:15:00+07:00,1332.5,1332.5,1330.8,1331,1330.816667,1348.650623,1312.98271,55.72310358
2022-09-25T16:30:00+07:00,1332,1332.3,1324.5,1324.9,1330.804444,1348.65309,1312.955799,44.47002849
2022-09-25T16:45:00+07:00,1325.3,1325.3,1322.4,1323.2,1330.725556,1348.645044,1312.806067,41.92875362
2022-09-25T17:00:00+07:00,1322.6,1324.6,1320.8,1321.7,1330.647778,1348.662271,1312.633284,39.76922774
2022-09-25T17:15:00+07:00,1322.8,1325.3,1317.5,1324.9,1330.624444,1348.663201,1312.585688,46.14215334
2022-09-25T17:30:00+07:00,1325.5,1327.3,1325.5,1326.5,1330.61,1348.659858,1312.560142,49.04523915
2022-09-25T17:45:00+07:00,1326.3,1326.5,1324.6,1325.4,1330.594444,1348.659816,1312.529073,47.16302128
2022-09-25T18:00:00+07:00,1326.3,1327.9,1325.9,1327.9,1330.52,1348.573949,1312.466051,51.69986087
2022-09-25T18:15:00+07:00,1327.8,1328.4,1327.1,1328.1,1330.481111,1348.540664,1312.421558,52.05454159
2022-09-25T18:30:00+07:00,1328,1328.1,1325.7,1326.1,1330.285556,1348.148405,1312.422706,48.23968385
2022-09-25T18:45:00+07:00,1326.9,1331.6,1326.7,1329.6,1330.193333,1347.983538,1312.403129,54.52103441
2022-09-25T19:00:00+07:00,1329.5,1331.4,1328.1,1330.5,1330.016667,1347.472242,1312.561091,55.99970306
2022-09-25T19:15:00+07:00,1331.4,1331.4,1327.1,1327.1,1329.841111,1347.091474,1312.590748,49.45763943
2022-09-25T19:30:00+07:00,1327.3,1327.8,1322.5,1325.7,1329.644444,1346.674173,1312.614716,47.02172836
2022-09-25T19:45:00+07:00,1325.8,1325.8,1322.9,1323.3,1329.402222,1346.163765,1312.64068,43.10251798
2022-09-25T20:00:00+07:00,1323.5,1323.6,1316.3,1318.9,1329.136667,1345.797744,1312.475589,37.01182622
2022-09-25T20:15:00+07:00,1318.9,1322.5,1311.4,1312.9,1328.81,1345.578437,1312.041563,30.65126254
2022-09-25T20:30:00+07:00,1311.2,1313.5,1302,1305.6,1328.453333,1345.80561,1311.101057,25.01795787
2022-09-25T20:45:00+07:00,1305.5,1308,1298.2,1305.9,1328.098889,1345.968503,1310.229275,25.62293228
2022-09-25T21:00:00+07:00,1305.9,1307,1299.5,1305.3,1327.772222,1346.212975,1309.33147,25.18526811
2022-09-25T21:15:00+07:00,1305.2,1308.5,1301.9,1305.4,1327.387778,1346.231081,1308.544475,25.413935
2022-09-25T21:30:00+07:00,1304.7,1307.2,1303,1305.5,1326.973333,1346.081396,1307.865271,25.65863355
2022-09-25T21:45:00+07:00,1306,1310,1304.4,1306.4,1326.542222,1345.736526,1307.347918,27.94969489
2022-09-25T22:00:00+07:00,1306.3,1308.5,1305.1,1308.5,1326.191111,1345.536042,1306.84618,33.12826916
2022-09-25T22:15:00+07:00,1308.6,1313.7,1308.6,1313.2,1325.915556,1345.286299,1306.544812,43.00230938
2022-09-25T22:30:00+07:00,1313.6,1313.6,1311.5,1312.4,1325.582222,1344.83898,1306.325464,41.86906797
2022-09-25T22:45:00+07:00,1312,1313.9,1311.2,1311.2,1325.25,1344.456047,1306.043953,40.15946783
2022-09-25T23:00:00+07:00,1311.2,1318.5,1310.1,1318.3,1325.041111,1344.135704,1305.946519,52.51405241
2022-09-25T23:15:00+07:00,1318.1,1320.8,1312,1312.8,1324.782222,1343.901836,1305.662609,44.79822461
2022-09-25T23:30:00+07:00,1312.8,1316.4,1312.3,1314.8,1324.535556,1343.591014,1305.480097,47.80164287
2022-09-25T23:45:00+07:00,1315,1315.1,1302.6,1302.6,1324.151111,1343.561835,1304.740387,35.21510519
2022-09-26T00:00:00+07:00,1304.2,1304.2,1282.3,1291.5,1323.627778,1343.96946,1303.286096,27.99304067
2022-09-26T00:15:00+07:00,1290.5,1294.1,1289.5,1290.4,1323.033333,1344.085079,1301.981588,27.39347887
2022-09-26T00:30:00+07:00,1292.4,1293.8,1286.9,1288.3,1322.412222,1344.214482,1300.609963,26.23809202
2022-09-26T00:45:00+07:00,1287.7,1297.6,1287.4,1296.9,1321.902222,1343.919306,1299.885138,37.80684754
2022-09-26T01:00:00+07:00,1297.1,1297.3,1295.1,1296.5,1321.361111,1343.454905,1299.267317,37.51215258
2022-09-26T01:15:00+07:00,1296.7,1297.6,1295.3,1296.2,1320.845556,1343.09777,1298.593341,37.2774626
2022-09-26T01:30:00+07:00,1296.2,1296.5,1289.7,1291.9,1320.283333,1342.873011,1297.693655,33.99451961
2022-09-26T01:45:00+07:00,1291.7,1300.4,1289.7,1297.2,1319.816667,1342.558703,1297.07463,40.90288608
2022-09-26T02:00:00+07:00,1296.7,1299.7,1295,1298.6,1319.337778,1342.031518,1296.644038,42.61155026
2022-09-26T02:15:00+07:00,1298.9,1303.4,1298.4,1302.6,1318.9,1341.346935,1296.453065,47.29988531
2022-09-26T02:30:00+07:00,1302,1302.5,1296.7,1297.4,1318.463333,1341.036876,1295.88979,42.44530347
2022-09-26T02:45:00+07:00,1297.4,1300.3,1296.5,1300,1318.162222,1340.988476,1295.335969,45.45946039
2022-09-26T03:00:00+07:00,1299.7,1299.9,1298.2,1299.3,1317.846667,1340.920658,1294.772676,44.77951528
2022-09-26T03:15:00+07:00,1299.1,1299.1,1292.1,1294,1317.523333,1341.103797,1293.94287,39.91191752
2022-09-26T03:30:00+07:00,1294.3,1297.3,1293.8,1297.1,1317.308889,1341.274209,1293.343569,43.76254462
2022-09-26T03:45:00+07:00,1297.1,1297.1,1291.7,1292.9,1317.047778,1341.553019,1292.542536,40.0205871
2022-09-26T04:00:00+07:00,1292.6,1293.8,1290.7,1293.6,1316.733333,1341.703324,1291.763342,40.9271905
2022-09-26T04:15:00+07:00,1294,1294,1288,1289.6,1316.457778,1342.06394,1290.851616,37.44424375
2022-09-26T04:30:00+07:00,1289.3,1290.7,1280.6,1284.1,1316.12,1342.607418,1289.632582,33.2537696
2022-09-26T04:45:00+07:00,1284.5,1288.4,1283.5,1285,1315.782222,1343.061267,1288.503177,34.54465509
2022-09-26T05:00:00+07:00,1285.6,1290.4,1270,1290.4,1315.476667,1343.265282,1287.688051,41.81578779
2022-09-26T05:15:00+07:00,1290.5,1300,1288.8,1298.4,1315.267778,1343.283152,1287.252404,50.57533402
2022-09-26T05:30:00+07:00,1298.7,1302.9,1291.3,1292.3,1314.933333,1343.316396,1286.550271,45.01092644
2022-09-26T05:45:00+07:00,1292.4,1297.4,1289.6,1291,1314.624444,1343.43434,1285.814549,43.90234876
2022-09-26T06:00:00+07:00,1290.7,1297.2,1289.3,1297.2,1314.367778,1343.381718,1285.353837,50.2016986
2022-09-26T06:15:00+07:00,1296.7,1300,1295.8,1299.4,1314.125556,1343.270993,1284.980119,52.25066145
2022-09-26T06:30:00+07:00,1299.5,1299.9,1288.7,1292.2,1313.785556,1343.230684,1284.340427,45.63315265
2022-09-26T06:45:00+07:00,1293.2,1297.9,1291.2,1292.6,1313.454444,1343.173576,1283.735312,46.04200894
2022-09-26T07:00:00+07:00,1295.5,1311.2,1290.7,1308.6,1313.3,1342.973932,1283.626068,59.24476529
2022-09-26T07:15:00+07:00,1308.9,1309.8,1302.2,1304.6,1313.112222,1342.790105,1283.434339,55.58311859
2022-09-26T07:30:00+07:00,1304.6,1309.8,1299.3,1299.3,1312.904444,1342.70413,1283.104759,51.07843206
2022-09-26T07:45:00+07:00,1300.4,1300.6,1290.6,1292.2,1312.588889,1342.656198,1282.52158,45.73150432
2022-09-26T08:00:00+07:00,1292.5,1300,1287,1298.9,1312.332222,1342.468105,1282.19634,50.94958273
2022-09-26T08:15:00+07:00,1300.3,1300.3,1290.4,1292,1312.008889,1342.385029,1281.632748,46.03987209
2022-09-26T08:30:00+07:00,1292.7,1307.4,1292.1,1305.4,1311.807778,1342.116533,1281.499022,55.09076305
2022-09-26T08:45:00+07:00,1305.3,1306,1298.6,1301.5,1311.541111,1341.785551,1281.296671,52.33913701
2022-09-26T09:00:00+07:00,1301.4,1304.6,1299.4,1300.2,1311.231111,1341.36202,1281.100202,51.41723915
2022-09-26T09:15:00+07:00,1300.1,1308.7,1300.1,1305.7,1310.967778,1340.872335,1281.063221,55.02648989
2022-09-26T09:30:00+07:00,1306,1306.5,1303.7,1304.5,1310.716667,1340.454234,1280.9791,54.08244121
2022-09-26T09:45:00+07:00,1304.8,1305.4,1301.8,1304.3,1310.46,1340.015354,1280.904646,53.91641486
2022-09-26T10:00:00+07:00,1304.3,1307.2,1303,1305.6,1310.218889,1339.574167,1280.863611,54.88587795
2022-09-26T10:15:00+07:00,1305.4,1314.3,1305,1308,1309.997778,1339.115836,1280.87972,56.69703148
2022-09-26T10:30:00+07:00,1308.4,1308.4,1301.8,1301.8,1309.706667,1338.622157,1280.791176,51.00083249
2022-09-26T10:45:00+07:00,1301.9,1304.7,1301.5,1303.4,1309.513333,1338.362153,1280.664514,52.33179734
2022-09-26T11:00:00+07:00,1303.3,1303.4,1299.9,1300.4,1309.268889,1338.04954,1280.488237,49.61072901
2022-09-26T11:15:00+07:00,1300.4,1306.1,1300.3,1304.9,1309.068889,1337.717731,1280.420047,53.51518761
2022-09-26T11:30:00+07:00,1304.6,1305,1302,1302.3,1308.832222,1337.348601,1280.315844,51.05371172
2022-09-26T11:45:00+07:00,1302.1,1302.1,1294,1294,1308.471111,1336.906414,1280.035808,44.08297254
2022-09-26T12:00:00+07:00,1294.4,1295.9,1292.1,1292.6,1308.091111,1336.450466,1279.731756,43.01608889
2022-09-26T12:15:00+07:00,1292.8,1294.2,1287.5,1287.9,1307.665556,1336.074586,1279.256525,39.5550782
2022-09-26T12:30:00+07:00,1287.2,1291.8,1287,1290.4,1307.253333,1335.575719,1278.930948,42.2181935
2022-09-26T12:45:00+07:00,1290.4,1294.1,1290.1,1291.9,1306.78,1334.685972,1278.874028,43.81762691
2022-09-26T13:00:00+07:00,1292,1295.8,1283.4,1285.1,1306.287778,1334.143179,1278.432376,38.60114642
2022-09-26T13:15:00+07:00,1285.4,1288.5,1283.5,1287.7,1305.785556,1333.331776,1278.239335,41.47030224
2022-09-26T13:30:00+07:00,1287.1,1288.7,1278.9,1280.9,1305.22,1332.696555,1277.743445,36.64692078
2022-09-26T13:45:00+07:00,1281.4,1284.4,1280,1280.4,1304.66,1332.082696,1277.237304,36.31248239
2022-09-26T14:00:00+07:00,1280.2,1290.5,1280,1288.9,1304.201111,1331.278966,1277.123256,45.42981259
2022-09-26T14:15:00+07:00,1288.5,1298.4,1287,1294.3,1303.798889,1330.372953,1277.224825,50.29779026
2022-09-26T14:30:00+07:00,1294.4,1299,1294.1,1298.7,1303.428889,1329.341087,1277.516691,53.90591798
2022-09-26T14:45:00+07:00,1298.8,1300.1,1294.3,1295.3,1303.032222,1328.329738,1277.734707,50.83492172
2022-09-26T15:00:00+07:00,1295.6,1305.7,1293.5,1304.3,1302.803333,1327.674458,1277.932209,57.70389045
2022-09-26T15:15:00+07:00,1304.6,1307.9,1302.8,1305.2,1302.603333,1327.101868,1278.104799,58.33084233
2022-09-26T15:30:00+07:00,1307.5,1310.9,1307.5,1309.5,1302.467778,1326.675432,1278.260124,61.28367314
2022-09-26T15:45:00+07:00,1311.3,1321,1310.8,1321,1302.424444,1326.484837,1278.364052,67.846189
2022-09-26T16:00:00+07:00,1321.8,1325,1317.2,1321.5,1302.368889,1326.228919,1278.508859,68.0993707
2022-09-26T16:15:00+07:00,1321.1,1321.9,1313.8,1315,1302.253333,1325.764261,1278.742405,61.33768083
2022-09-26T16:30:00+07:00,1314.9,1317.3,1310.6,1311.2,1302.067778,1325.023171,1279.112385,57.72890118
2022-09-26T16:45:00+07:00,1311,1312.7,1308.1,1309.9,1301.865556,1324.212679,1279.518432,56.50412259
2022-09-26T17:00:00+07:00,1310.1,1312.9,1307.4,1310,1301.686667,1323.506478,1279.866855,56.58043429
2022-09-26T17:15:00+07:00,1310.1,1317.7,1310,1317.2,1301.548889,1322.811422,1280.286355,61.77982925
2022-09-26T17:30:00+07:00,1317.2,1317.2,1310.5,1311.8,1301.341111,1321.818934,1280.863288,56.33148568
2022-09-26T17:45:00+07:00,1311.7,1314.2,1309.6,1311.4,1301.166667,1321.021809,1281.311525,55.93795798
2022-09-26T18:00:00+07:00,1311.9,1313.3,1302.8,1303.4,1300.918889,1320.087936,1281.749842,48.62199421
2022-09-26T18:15:00+07:00,1303.8,1305.4,1295.1,1296.1,1300.616667,1319.213877,1282.019457,43.08460997
2022-09-26T18:30:00+07:00,1295.8,1297.3,1290.2,1297.3,1300.376667,1318.577156,1282.176177,44.20941151
2022-09-26T18:45:00+07:00,1296.9,1298.3,1294.4,1297.3,1300.203333,1318.219658,1282.187009,44.20941151
2022-09-26T19:00:00+07:00,1297.2,1297.9,1293.6,1296.1,1300.097778,1318.097703,1282.097852,43.2188337
2022-09-26T19:15:00+07:00,1296.3,1304.2,1294.8,1304,1300.076667,1318.053764,1282.099569,51.00240884
2022-09-26T19:30:00+07:00,1304.5,1306.8,1298.7,1305.3,1300.076667,1318.053764,1282.099569,52.16446311
2022-09-26T19:45:00+07:00,1306.3,1320.5,1306.3,1315.4,1300.187778,1318.416957,1281.958599,60.08493758
2022-09-26T20:00:00+07:00,1315.5,1318,1309,1315,1300.293333,1318.752894,1281.833773,59.66359701
2022-09-26T20:15:00+07:00,1315,1318.1,1310.3,1310.3,1300.336667,1318.871522,1281.801812,54.80089284
2022-09-26T20:30:00+07:00,1310.3,1325.8,1309.8,1317.2,1300.433333,1319.226429,1281.640238,59.96025102
2022-09-26T20:45:00+07:00,1317.1,1327,1317.1,1324.8,1300.562222,1319.856218,1281.268226,64.73508087
2022-09-26T21:00:00+07:00,1325.6,1330,1321.1,1327,1300.724444,1320.649043,1280.799846,65.99909184
2022-09-26T21:15:00+07:00,1326.5,1336.1,1326.5,1335.5,1300.994444,1322.102955,1279.885934,70.41181962
2022-09-26T21:30:00+07:00,1336.2,1338.9,1330.5,1333.7,1301.165556,1323.067198,1279.263914,68.38771491
2022-09-26T21:45:00+07:00,1333.2,1333.7,1326.2,1330,1301.356667,1323.950295,1278.763038,64.29617806
2022-09-26T22:00:00+07:00,1331.3,1332.5,1322.5,1328.6,1301.51,1324.647253,1278.372747,62.76599363
2022-09-26T22:15:00+07:00,1329.1,1333.5,1318.3,1319.6,1301.698889,1325.144173,1278.253605,53.88738546
2022-09-26T22:30:00+07:00,1319.5,1323.7,1312.9,1316.6,1301.977778,1325.52806,1278.427495,51.28327351
2022-09-26T22:45:00+07:00,1315,1326.2,1315,1325.3,1302.365556,1326.286911,1278.4442,57.67159958
2022-09-26T23:00:00+07:00,1324.7,1324.7,1318.5,1319.7,1302.714444,1326.720824,1278.708065,52.86608819
2022-09-26T23:15:00+07:00,1319.2,1323,1314.9,1315,1302.915556,1327.026759,1278.804352,49.16342461
2022-09-26T23:30:00+07:00,1315.2,1317.5,1311.5,1316.4,1303.136667,1327.37314,1278.900194,50.28049046
2022-09-26T23:45:00+07:00,1317,1324.1,1316.4,1322.3,1303.426667,1327.947131,1278.906203,54.78921022
2022-09-27T00:00:00+07:00,1322.1,1322.1,1315.2,1316.7,1303.702222,1328.255728,1279.148716,50.14144726
2022-09-27T00:15:00+07:00,1316.5,1322,1316.2,1319.3,1303.947778,1328.677665,1279.217891,52.17014793
2022-09-27T00:30:00+07:00,1320,1323.1,1318.6,1320.6,1304.192222,1329.139798,1279.244646,53.19560995
2022-09-27T00:45:00+07:00,1320.6,1327.1,1320.6,1322.6,1304.414444,1329.655902,1279.172987,54.80114326
2022-09-27T01:00:00+07:00,1322.4,1330.3,1322.2,1328.9,1304.764444,1330.476323,1279.052565,59.51252856
2022-09-27T01:15:00+07:00,1328.8,1331.3,1324.9,1324.9,1305.041111,1331.075804,1279.006418,55.55309077
2022-09-27T01:30:00+07:00,1324.9,1327.6,1321.9,1323.9,1305.314444,1331.617458,1279.011431,54.57552113
2022-09-27T01:45:00+07:00,1323.5,1333,1322.8,1332.4,1305.741111,1332.537311,1278.944911,60.87740932
2022-09-27T02:00:00+07:00,1330.8,1337.6,1330.8,1332.6,1306.135556,1333.451441,1278.81967,61.01445964
2022-09-27T02:15:00+07:00,1331.9,1334.3,1328.7,1332.5,1306.575556,1334.297209,1278.853902,60.89958571
2022-09-27T02:30:00+07:00,1332.6,1340,1328.1,1331.3,1306.994444,1335.056413,1278.932476,59.45305126
2022-09-27T02:45:00+07:00,1331.5,1340.2,1327.1,1330.5,1307.448889,1335.693475,1279.204302,58.45618176
2022-09-27T03:00:00+07:00,1330.6,1331.1,1325.8,1326.6,1307.921111,1336.009108,1279.833115,53.72669923
2022-09-27T03:15:00+07:00,1326,1328.6,1324.4,1328.4,1308.403333,1336.390734,1280.415932,55.5155891
2022-09-27T03:30:00+07:00,1328.3,1328.4,1321.7,1322.8,1308.763333,1336.648502,1280.878165,49.1495036
2022-09-27T03:45:00+07:00,1322.6,1326,1322.6,1324.9,1309.057778,1337.058412,1281.057143,51.40015558
2022-09-27T04:00:00+07:00,1325.1,1326.5,1323.9,1325.8,1309.43,1337.420323,1281.439677,52.37306779
2022-09-27T04:15:00+07:00,1325.2,1325.2,1318.2,1322.2,1309.776667,1337.617804,1281.935529,48.21522867
2022-09-27T04:30:00+07:00,1322.2,1323.6,1320,1321.4,1310.045556,1337.863075,1282.228037,47.3162647
2022-09-27T04:45:00+07:00,1321.4,1321.6,1315.6,1317.3,1310.244444,1338.010581,1282.478308,42.90148592
2022-09-27T05:00:00+07:00,1317,1321.9,1315.8,1321.1,1310.565556,1338.157441,1282.97367,47.76596656
2022-09-27T05:15:00+07:00,1322.7,1325.9,1321.6,1324.6,1310.921111,1338.402297,1283.439926,51.83604644
2022-09-27T05:30:00+07:00,1324.6,1333.9,1324.6,1330.2,1311.161111,1338.932762,1283.38946,57.53719914
2022-09-27T05:45:00+07:00,1329.5,1330,1327.1,1327.1,1311.411111,1339.346615,1283.475607,53.74462621
2022-09-27T06:00:00+07:00,1327.5,1329.2,1327.4,1328.9,1311.74,1339.794135,1283.685865,55.57568164
2022-09-27T06:15:00+07:00,1329.2,1335.5,1329.2,1333.1,1312.194444,1340.292785,1284.096103,59.59486086
2022-09-27T06:30:00+07:00,1332.9,1337.1,1332.5,1334,1312.584444,1340.907327,1284.261561,60.42119776
2022-09-27T06:45:00+07:00,1334,1337.6,1332.3,1336.7,1313.081111,1341.510218,1284.652004,62.87422308
2022-09-27T07:00:00+07:00,1335.9,1346.6,1332.5,1344.4,1313.514444,1342.642355,1284.386534,68.81102008
2022-09-27T07:15:00+07:00,1344.2,1345.9,1337.6,1340.1,1313.943333,1343.484778,1284.401889,62.77404762
2022-09-27T07:30:00+07:00,1340.5,1342.7,1336.9,1340.2,1314.387778,1344.290165,1284.485391,62.85566263
2022-09-27T07:45:00+07:00,1340.1,1348.2,1339.3,1342.9,1314.801111,1345.235397,1284.366825,65.08166778
2022-09-27T08:00:00+07:00,1343.4,1351.9,1342.9,1351.1,1315.318889,1346.608147,1284.029631,70.804205
2022-09-27T08:15:00+07:00,1350.9,1364.9,1348.2,1364.9,1315.992222,1348.871777,1283.112668,77.4900889
2022-09-27T08:30:00+07:00,1366.4,1378,1362.9,1369.8,1316.705556,1351.388531,1282.02258,79.3025053
2022-09-27T08:45:00+07:00,1369.3,1373.8,1366.8,1366.8,1317.358889,1353.544029,1281.173749,75.30474804
2022-09-27T09:00:00+07:00,1367.9,1368.7,1362.3,1364,1318.05,1355.377991,1280.722009,71.67307287
2022-09-27T09:15:00+07:00,1364,1367.3,1363,1367.1,1318.757778,1357.342299,1280.173256,73.21332491
2022-09-27T09:30:00+07:00,1367.1,1367.1,1362.5,1363.2,1319.455556,1358.947609,1279.963502,68.18989932
2022-09-27T09:45:00+07:00,1364.1,1376,1363.5,1376,1320.245556,1361.352864,1279.138247,74.39863315
2022-09-27T10:00:00+07:00,1374.6,1384,1370.8,1378.8,1321.095556,1363.815469,1278.375642,75.52404229
2022-09-27T10:15:00+07:00,1379.2,1389.9,1378.8,1386.8,1322.126667,1366.623616,1277.629717,78.44018607
2022-09-27T10:30:00+07:00,1386.2,1386.2,1382.4,1384,1323.142222,1369.047041,1277.237403,75.06900094
2022-09-27T10:45:00+07:00,1384.2,1389.6,1383.8,1385.5,1324.226667,1371.345342,1277.107991,75.67220553
2022-09-27T11:00:00+07:00,1385.6,1386.7,1379.6,1380.3,1325.225556,1373.236661,1277.21445,69.40316606
2022-09-27T11:15:00+07:00,1379.9,1384.8,1379.9,1384.4,1326.253333,1375.315627,1277.19104,71.41403024
