time,open,high,low,close,EMA100,EMA30,EMA45,EMA75,ParabolicSAR
2019-02-06T13:00:00Z,0.71365,0.71388,0.71287,0.71327,0.721070605,0.71812149,0.719501701,0.720769572,0.714150217
2019-02-06T14:00:00Z,0.71327,0.71372,0.71278,0.71299,0.720910593,0.717790426,0.719218584,0.720564846,0.71389
2019-02-06T15:00:00Z,0.71299,0.71359,0.71264,0.71333,0.720760483,0.717502657,0.718962558,0.720374456,0.71225
2019-02-06T16:00:00Z,0.71333,0.71356,0.7122,0.71275,0.720601859,0.717196034,0.718692447,0.720173812,0.71372
2019-02-06T17:00:00Z,0.71275,0.71311,0.71256,0.71259,0.720443208,0.71689887,0.718427123,0.719974238,0.7136896
2019-02-06T18:00:00Z,0.71259,0.71261,0.71116,0.71118,0.720259779,0.716529911,0.718112031,0.719742811,0.713659808
2019-02-06T19:00:00Z,0.71118,0.71167,0.71098,0.71142,0.720084734,0.716200239,0.717821073,0.719523789,0.713559816
2019-02-06T20:00:00Z,0.71142,0.71192,0.71134,0.71186,0.719921867,0.715920224,0.717561896,0.719322111,0.713405027
2019-02-06T21:00:00Z,0.71186,0.71194,0.71036,0.71048,0.7197349,0.715569242,0.717253988,0.719089424,0.713259525
2019-02-06T22:00:00Z,0.71048,0.71121,0.71004,0.71068,0.719555595,0.715253807,0.716968162,0.718868123,0.713027563
2019-02-06T23:00:00Z,0.71068,0.71134,0.71058,0.71104,0.719386969,0.714981948,0.716710416,0.71866212,0.712728807
2019-02-07T00:00:00Z,0.71104,0.71121,0.71021,0.71026,0.719206237,0.714677306,0.716429963,0.718441011,0.712459926
2019-02-07T01:00:00Z,0.71026,0.7109,0.7097,0.71027,0.719029282,0.714392964,0.716162138,0.718225985,0.712217934
2019-02-07T02:00:00Z,0.71027,0.71135,0.70974,0.71109,0.718872068,0.71417987,0.715941611,0.718038196,0.711915781
2019-02-07T03:00:00Z,0.71109,0.7111,0.71028,0.7106,0.718708265,0.71394891,0.715709367,0.717842454,0.711649888
2019-02-07T04:00:00Z,0.7106,0.71091,0.70955,0.70978,0.718531468,0.713679948,0.715451568,0.717630284,0.711415901
2019-02-07T05:00:00Z,0.70978,0.71005,0.70934,0.70944,0.718351439,0.713406403,0.715190196,0.71741475,0.711154675
2019-02-07T06:00:00Z,0.70944,0.71044,0.70943,0.71042,0.718194381,0.713213732,0.714982796,0.717230678,0.71091
2019-02-07T07:00:00Z,0.71042,0.71048,0.70958,0.7096,0.718024195,0.712980588,0.714748761,0.71702987,0.7106588
2019-02-07T08:00:00Z,0.7096,0.71014,0.70924,0.7101,0.71786728,0.712794744,0.714546641,0.716847505,0.71048
2019-02-07T09:00:00Z,0.7101,0.71044,0.70946,0.70998,0.717711096,0.712613147,0.714348092,0.716666781,0.70924
2019-02-07T10:00:00Z,0.70998,0.71077,0.70986,0.7107,0.717572263,0.712489718,0.714189479,0.716509761,0.70924
2019-02-07T11:00:00Z,0.7107,0.71079,0.70989,0.71061,0.717434396,0.712368446,0.714033849,0.716354504,0.7093012
2019-02-07T12:00:00Z,0.71061,0.71161,0.71049,0.71151,0.717317081,0.712313063,0.713924117,0.716227017,0.709390528
2019-02-07T13:00:00Z,0.71151,0.71162,0.7106,0.71082,0.717188426,0.712216736,0.713789155,0.716084727,0.709568086
2019-02-07T14:00:00Z,0.71082,0.71175,0.7108,0.71117,0.717069249,0.712149205,0.713675279,0.715955392,0.709773277
2019-02-07T15:00:00Z,0.71117,0.7113,0.71008,0.71083,0.7169457,0.712064095,0.713551571,0.715820513,0.710010484
2019-02-07T16:00:00Z,0.71083,0.71115,0.70909,0.70921,0.716792518,0.71187996,0.713362807,0.715646553,0.71175
2019-02-07T17:00:00Z,0.70921,0.70958,0.70893,0.70911,0.716640389,0.711701253,0.713177903,0.715474538,0.7116968
2019-02-07T18:00:00Z,0.70911,0.71027,0.70902,0.70997,0.716508302,0.711589559,0.713038428,0.715329682,0.711586128
2019-02-07T19:00:00Z,0.70997,0.71026,0.70955,0.70993,0.716378038,0.71148249,0.712903279,0.715187585,0.711479883
2019-02-07T20:00:00Z,0.70993,0.71065,0.70992,0.71034,0.716258473,0.711408781,0.712791832,0.715060017,0.711377888
2019-02-07T21:00:00Z,0.71034,0.71044,0.70998,0.70999,0.716134345,0.711317247,0.712670014,0.714926595,0.711279972
2019-02-07T22:00:00Z,0.70999,0.71039,0.70966,0.70973,0.716007526,0.711214844,0.712542187,0.714789843,0.711185973
2019-02-07T23:00:00Z,0.70973,0.71022,0.70895,0.7094,0.715876684,0.711097757,0.71240557,0.714648005,0.711095734
2019-02-08T00:00:00Z,0.7094,0.70992,0.70617,0.70697,0.715700314,0.71083145,0.712169241,0.714445952,0.711009105
2019-02-08T01:00:00Z,0.70697,0.70727,0.70605,0.70666,0.715521298,0.710562325,0.711929709,0.714241059,0.710718759
2019-02-08T02:00:00Z,0.70666,0.70786,0.70623,0.7078,0.715368401,0.71038411,0.711750156,0.714071557,0.710345258
2019-02-08T03:00:00Z,0.7078,0.70798,0.70702,0.70749,0.715212393,0.710197393,0.711564932,0.713898358,0.710001637
2019-02-08T04:00:00Z,0.70749,0.7079,0.70738,0.70767,0.715063039,0.710034336,0.711395587,0.713734454,0.709685506
2019-02-08T05:00:00Z,0.70767,0.70821,0.70712,0.70801,0.714923375,0.709903733,0.711248388,0.713583811,0.709394666
2019-02-08T06:00:00Z,0.70801,0.70841,0.70776,0.7083,0.714792219,0.709800267,0.711120197,0.713444763,0.709127093
2019-02-08T07:00:00Z,0.7083,0.70876,0.70774,0.70855,0.714668611,0.709719604,0.711008449,0.713315953,0.708880925
2019-02-08T08:00:00Z,0.70855,0.70919,0.70814,0.70883,0.714552995,0.709662211,0.710913734,0.713197902,0.70605
2019-02-08T09:00:00Z,0.70883,0.70885,0.70767,0.70773,0.714417886,0.709537552,0.710775311,0.71305401,0.7061128
2019-02-08T10:00:00Z,0.70773,0.70844,0.70742,0.70828,0.714296343,0.709456419,0.710666819,0.712928378,0.706174344
2019-02-08T11:00:00Z,0.70828,0.70883,0.70775,0.70802,0.714172059,0.709363747,0.71055174,0.71279921,0.706234657
2019-02-08T12:00:00Z,0.70802,0.70844,0.70783,0.70816,0.714053009,0.709286086,0.710447751,0.712677126,0.706293764
2019-02-08T13:00:00Z,0.70816,0.70999,0.70816,0.70925,0.7139579,0.709283758,0.710395675,0.712586938,0.706351689
2019-02-08T14:00:00Z,0.70925,0.71014,0.70898,0.70972,0.713873981,0.709311903,0.710366298,0.712511492,0.706497221
2019-02-08T15:00:00Z,0.70972,0.70996,0.70886,0.70907,0.713778853,0.709296296,0.710309937,0.712420927,0.706715788
2019-02-08T16:00:00Z,0.70907,0.7093,0.70854,0.70901,0.71368442,0.709277825,0.710253418,0.712331166,0.706921241
2019-02-08T17:00:00Z,0.70901,0.70972,0.70892,0.70944,0.713600372,0.709288288,0.710218052,0.712255082,0.707114366
2019-02-08T18:00:00Z,0.70944,0.70964,0.70856,0.70905,0.713510265,0.709272915,0.710167267,0.712170738,0.707295904
2019-02-08T19:00:00Z,0.70905,0.70919,0.70853,0.70857,0.713412438,0.709227565,0.710097821,0.712075982,0.70746655
2019-02-08T20:00:00Z,0.70857,0.70879,0.70832,0.70866,0.713318331,0.709190948,0.710035307,0.711986087,0.707626957
2019-02-08T21:00:00Z,0.70866,0.70896,0.70846,0.70846,0.713222126,0.70914379,0.709966815,0.711893296,0.70777774
2019-02-10T22:00:00Z,0.70848,0.70956,0.7082,0.7089,0.71313654,0.709128062,0.709920432,0.711814525,0.707919475
2019-02-10T23:00:00Z,0.7089,0.71079,0.7088,0.71002,0.713074826,0.709185606,0.709924761,0.7117673,0.708052707
2019-02-11T00:00:00Z,0.71002,0.71029,0.70957,0.70977,0.713009384,0.709223309,0.709918032,0.71171474,0.7082
2019-02-11T01:00:00Z,0.70977,0.71079,0.70973,0.70986,0.71294702,0.709264386,0.709915509,0.711665931,0.7084072
2019-02-11T02:00:00Z,0.70986,0.71027,0.70972,0.70985,0.712885693,0.709302168,0.709912661,0.711618143,0.708597824
2019-02-11T03:00:00Z,0.70985,0.71012,0.70911,0.70925,0.712813699,0.709298802,0.70988385,0.711555824,0.708773198
2019-02-11T04:00:00Z,0.70925,0.70973,0.70914,0.70936,0.712745309,0.70930275,0.709861074,0.711498039,0.708934542
2019-02-11T05:00:00Z,0.70936,0.70953,0.70896,0.70942,0.712679461,0.709310315,0.709841896,0.711443354,0.71079
2019-02-11T06:00:00Z,0.70942,0.71053,0.7094,0.71032,0.712632739,0.709375456,0.709862684,0.711413792,0.7107534
2019-02-11T07:00:00Z,0.71032,0.71057,0.70926,0.70967,0.712574071,0.709394458,0.709854306,0.711367902,0.710717532
2019-02-11T08:00:00Z,0.70967,0.70996,0.70863,0.70889,0.712501119,0.709361913,0.70981238,0.711302695,0.710682381
2019-02-11T09:00:00Z,0.70889,0.7092,0.7082,0.70827,0.712417334,0.709291467,0.70974532,0.711222887,0.710600286
2019-02-11T10:00:00Z,0.70827,0.70865,0.7081,0.70835,0.712336793,0.709230727,0.709684654,0.711147284,0.710456269
2019-02-11T11:00:00Z,0.70835,0.70882,0.70813,0.70813,0.71225349,0.709159712,0.70961706,0.711067882,0.710267767
2019-02-11T12:00:00Z,0.70813,0.70821,0.70699,0.70735,0.712156391,0.709042957,0.709518492,0.710970043,0.710094346
2019-02-11T13:00:00Z,0.70735,0.70839,0.70668,0.70736,0.712061413,0.708934379,0.709424645,0.710875042,0.709783911
2019-02-11T14:00:00Z,0.70736,0.7075,0.70638,0.70677,0.711956633,0.708794742,0.709309225,0.710767015,0.709411442
2019-02-11T15:00:00Z,0.70677,0.70712,0.70596,0.70657,0.711849967,0.70865121,0.709190129,0.710656567,0.70898704
2019-02-11T16:00:00Z,0.70657,0.70671,0.70602,0.70635,0.711741057,0.708502745,0.709066645,0.710543236,0.708502714
2019-02-11T17:00:00Z,0.70635,0.70671,0.70614,0.70629,0.711633115,0.708359987,0.708945921,0.710431309,0.70809588
2019-02-11T18:00:00Z,0.70629,0.70635,0.70584,0.70603,0.711522162,0.708209665,0.708819142,0.710315485,0.707754139
2019-02-11T19:00:00Z,0.70603,0.70638,0.70569,0.70625,0.711417763,0.708083235,0.70870744,0.710208499,0.707409594
2019-02-11T20:00:00Z,0.70625,0.70661,0.70621,0.70635,0.711317411,0.707971414,0.708604943,0.710106959,0.707065675
2019-02-11T21:00:00Z,0.70635,0.70639,0.7061,0.70611,0.711214294,0.707851322,0.708496467,0.710001776,0.70679054
2019-02-11T22:00:00Z,0.70611,0.70637,0.70577,0.70594,0.711109853,0.707728011,0.708385316,0.709894887,0.70661
2019-02-11T23:00:00Z,0.70594,0.70638,0.70589,0.70622,0.711013024,0.70763072,0.708291172,0.70979818,0.706426
2019-02-12T00:00:00Z,0.70622,0.70752,0.70585,0.70639,0.710921479,0.707550674,0.708208512,0.709708491,0.70569
2019-02-12T01:00:00Z,0.70639,0.70803,0.7054,0.70802,0.710864024,0.707580953,0.708200316,0.709664057,0.70803
2019-02-12T02:00:00Z,0.70802,0.70875,0.70722,0.70834,0.710814043,0.707629924,0.708206389,0.709629213,0.7054
2019-02-12T03:00:00Z,0.70834,0.70841,0.7076,0.70773,0.710752973,0.70763638,0.708185677,0.709579234,0.7054
2019-02-12T04:00:00Z,0.70773,0.70786,0.70691,0.70693,0.710677271,0.707590807,0.708131082,0.709509517,0.705467
2019-02-12T05:00:00Z,0.70693,0.70791,0.70657,0.70755,0.710615344,0.707588175,0.708105818,0.709457951,0.70553266
2019-02-12T06:00:00Z,0.70755,0.70875,0.70751,0.70814,0.710566328,0.707623776,0.708107304,0.709423268,0.705597007
2019-02-12T07:00:00Z,0.70814,0.7085,0.70774,0.70816,0.710518678,0.707658371,0.708109595,0.709390024,0.705660067
2019-02-12T08:00:00Z,0.70816,0.7085,0.70748,0.70802,0.710469199,0.707681702,0.7081057,0.709353971,0.705721865
2019-02-12T09:00:00Z,0.70802,0.70831,0.70767,0.70798,0.710419908,0.707700947,0.708100234,0.709317814,0.705782428
2019-02-12T10:00:00Z,0.70798,0.70858,0.70763,0.70848,0.710381494,0.707751209,0.708116746,0.709295766,0.705841779
2019-02-12T11:00:00Z,0.70848,0.70873,0.7083,0.70851,0.710344435,0.707800163,0.708133844,0.709275088,0.705899944
2019-02-12T12:00:00Z,0.70851,0.70931,0.70841,0.70907,0.710319198,0.707882088,0.708174546,0.709269691,0.705956945
2019-02-12T13:00:00Z,0.70907,0.70952,0.70896,0.709,0.710293076,0.707954211,0.708210436,0.709262594,0.706091067
2019-02-12T14:00:00Z,0.709,0.70978,0.70893,0.70903,0.710268064,0.708023617,0.708246069,0.709256473,0.706296803
2019-02-12T15:00:00Z,0.70903,0.70909,0.70807,0.70893,0.710241568,0.708082093,0.708275805,0.709247881,0.706575459
2019-02-12T16:00:00Z,0.70893,0.70961,0.70876,0.70938,0.710224507,0.708165829,0.708323813,0.709251358,0.706831822
2019-02-12T17:00:00Z,0.70938,0.70967,0.70882,0.70955,0.71021115,0.708255131,0.708377126,0.709259217,0.707067676
2019-02-12T18:00:00Z,0.70955,0.71026,0.70932,0.70975,0.710202019,0.708351574,0.708436816,0.709272133,0.707284662
2019-02-12T19:00:00Z,0.70975,0.7102,0.70962,0.70988,0.710195642,0.708450182,0.708499563,0.709288129,0.707582196
2019-02-12T20:00:00Z,0.70988,0.71019,0.70972,0.70983,0.710188402,0.708539202,0.708557408,0.709302389,0.707849976
2019-02-12T21:00:00Z,0.70983,0.70986,0.70944,0.70944,0.710173582,0.708597318,0.708595782,0.70930601,0.708090979
2019-02-12T22:00:00Z,0.70944,0.7098,0.70915,0.70942,0.710158659,0.708650395,0.708631617,0.70930901,0.708307881
2019-02-12T23:00:00Z,0.70942,0.71079,0.70938,0.71036,0.710162646,0.708760692,0.708706765,0.709336668,0.708503093
2019-02-13T00:00:00Z,0.71036,0.71036,0.70921,0.70924,0.710144376,0.708791615,0.708729949,0.709334124,0.708777522
2019-02-13T01:00:00Z,0.70924,0.71255,0.70924,0.7111,0.710163299,0.708940543,0.708832994,0.709380594,0.709019019
2019-02-13T02:00:00Z,0.7111,0.71223,0.71076,0.71204,0.710200462,0.709140508,0.708972429,0.709450578,0.70921
2019-02-13T03:00:00Z,0.71204,0.71325,0.71183,0.71307,0.710257284,0.709394024,0.709150585,0.709545826,0.70924
2019-02-13T04:00:00Z,0.71307,0.71359,0.7129,0.71325,0.710316546,0.709642796,0.70932882,0.709643305,0.7098816
2019-02-13T05:00:00Z,0.71325,0.71341,0.7129,0.71322,0.71037404,0.709873584,0.709498002,0.709737428,0.710549112
2019-02-13T06:00:00Z,0.71322,0.71331,0.71264,0.71266,0.710419307,0.710053352,0.70963548,0.709814338,0.711096472
2019-02-13T07:00:00Z,0.71266,0.71289,0.71199,0.71211,0.710452786,0.710186039,0.709743068,0.70987475,0.711545307
2019-02-13T08:00:00Z,0.71211,0.71227,0.71144,0.71186,0.710480651,0.710294037,0.709835108,0.709926994,0.71359
2019-02-13T09:00:00Z,0.71186,0.71199,0.71132,0.71163,0.710503411,0.710380228,0.709913147,0.70997181,0.713547
2019-02-13T10:00:00Z,0.71163,0.71163,0.71089,0.71131,0.710519383,0.710440213,0.70997388,0.710007025,0.71345792
2019-02-13T11:00:00Z,0.71131,0.712,0.71112,0.71185,0.710545732,0.710531167,0.71005545,0.710055524,0.713303845
2019-02-13T12:00:00Z,0.71185,0.71203,0.71101,0.71116,0.710557895,0.710571737,0.710103474,0.71008459,0.713159014
2019-02-13T13:00:00Z,0.71116,0.71147,0.7103,0.71049,0.710556551,0.710566464,0.71012028,0.710095258,0.713022873
2019-02-13T14:00:00Z,0.71049,0.71168,0.71005,0.71142,0.710573649,0.710621531,0.710176789,0.71013012,0.712805043
2019-02-13T15:00:00Z,0.71142,0.71207,0.71113,0.71127,0.710587438,0.710663367,0.71022432,0.710160117,0.712529539
2019-02-13T16:00:00Z,0.71127,0.71166,0.71051,0.71128,0.710601152,0.71070315,0.710270219,0.710189587,0.712281585
2019-02-13T17:00:00Z,0.71128,0.71132,0.70997,0.71025,0.710594199,0.710673915,0.71026934,0.710191177,0.71207
2019-02-13T18:00:00Z,0.71025,0.71057,0.71015,0.71033,0.710588967,0.710651727,0.710271978,0.71019483,0.711818
2019-02-13T19:00:00Z,0.71033,0.71034,0.70934,0.70948,0.710567007,0.710576131,0.710237544,0.710176019,0.71159624
2019-02-13T20:00:00Z,0.70948,0.70961,0.70873,0.70891,0.710534195,0.710468639,0.710179824,0.710142703,0.711280366
2019-02-13T21:00:00Z,0.70891,0.70903,0.7086,0.70879,0.710499657,0.71036034,0.710119397,0.710107105,0.710872308
2019-02-13T22:00:00Z,0.70879,0.70909,0.70849,0.70889,0.710467782,0.710265479,0.710065945,0.710075076,0.710463292
2019-02-13T23:00:00Z,0.70889,0.70916,0.70849,0.70913,0.710441292,0.710192222,0.710025252,0.710050206,0.710068634
2019-02-14T00:00:00Z,0.70913,0.70949,0.70848,0.70944,0.710421464,0.710143692,0.709999806,0.710034148,0.709752907
2019-02-14T01:00:00Z,0.70944,0.71058,0.70909,0.7104,0.710421039,0.710160228,0.710017206,0.710043775,0.70848
2019-02-14T02:00:00Z,0.7104,0.7104,0.70968,0.70972,0.710407157,0.710131826,0.710004284,0.710035255,0.70848
2019-02-14T03:00:00Z,0.70972,0.71208,0.70967,0.7119,0.710436718,0.710245902,0.710086706,0.710084327,0.708522
2019-02-14T04:00:00Z,0.7119,0.71194,0.7114,0.7118,0.710463714,0.710346166,0.710161197,0.710129477,0.70866432
2019-02-14T05:00:00Z,0.7118,0.71243,0.71161,0.7122,0.710498096,0.710465768,0.710249841,0.710183964,0.708800947
2019-02-14T06:00:00Z,0.7122,0.71236,0.71158,0.71233,0.710534371,0.710586041,0.710340283,0.710240439,0.70901869
2019-02-14T07:00:00Z,0.71233,0.71318,0.71214,0.71292,0.710581611,0.710736619,0.710452444,0.710310953,0.709223369
2019-02-14T08:00:00Z,0.71292,0.71305,0.7102,0.7103,0.710576035,0.71070845,0.710445816,0.710310665,0.709539899
2019-02-14T09:00:00Z,0.7103,0.71094,0.71009,0.71023,0.710569183,0.710677583,0.710436433,0.710308542,0.709831107
2019-02-14T10:00:00Z,0.71023,0.71089,0.71005,0.7104,0.710565833,0.710659674,0.710434849,0.710310949,0.71318
2019-02-14T11:00:00Z,0.7104,0.71078,0.71017,0.7103,0.710560569,0.710636469,0.710428986,0.710310661,0.7131174
2019-02-14T12:00:00Z,0.7103,0.71133,0.71025,0.71075,0.71056432,0.710643794,0.710442943,0.710322223,0.713056052
2019-02-14T13:00:00Z,0.71075,0.7122,0.71041,0.71122,0.710577303,0.710680968,0.710476728,0.710345848,0.712995931
2019-02-14T14:00:00Z,0.71122,0.71126,0.70951,0.70976,0.710561119,0.710621551,0.710445566,0.710330431,0.712937012
2019-02-14T15:00:00Z,0.70976,0.70976,0.70716,0.70955,0.710541097,0.710552419,0.710406628,0.710309894,0.712799932
2019-02-14T16:00:00Z,0.70955,0.70966,0.70872,0.70912,0.710512957,0.710460005,0.710350688,0.710278581,0.712461536
2019-02-14T17:00:00Z,0.70912,0.71052,0.70892,0.71037,0.710510126,0.710454198,0.710351528,0.710280986,0.712143444
2019-02-14T18:00:00Z,0.71037,0.7106,0.71,0.71057,0.710511311,0.710461669,0.710361027,0.710288592,0.711844437
2019-02-14T19:00:00Z,0.71057,0.7108,0.71029,0.71049,0.710510889,0.710463497,0.710366634,0.710293892,0.711563371
2019-02-14T20:00:00Z,0.71049,0.7107,0.70996,0.70996,0.710499981,0.710431013,0.710348954,0.710285106,0.711299169
2019-02-14T21:00:00Z,0.70996,0.71051,0.70989,0.71031,0.710496219,0.710423206,0.710347261,0.710285761,0.711050819
2019-02-14T22:00:00Z,0.71031,0.71067,0.71021,0.71031,0.710492531,0.710415902,0.710345641,0.710286399,0.710817369
2019-02-14T23:00:00Z,0.71031,0.71063,0.71014,0.71039,0.710490501,0.710414231,0.710347569,0.710289125,0.70716
2019-02-15T00:00:00Z,0.71039,0.71046,0.70905,0.70943,0.710469501,0.710350732,0.710307675,0.710266516,0.7072294
2019-02-15T01:00:00Z,0.70943,0.70981,0.70793,0.70886,0.71043763,0.710254556,0.710244733,0.710229503,0.707297412
2019-02-15T02:00:00Z,0.70886,0.70919,0.70836,0.70912,0.710411538,0.710181359,0.710195831,0.710200305,0.707364064
2019-02-15T03:00:00Z,0.70912,0.70926,0.70876,0.70906,0.710384775,0.710109013,0.710146447,0.710170297,0.707429382
2019-02-15T04:00:00Z,0.70906,0.70946,0.70896,0.70928,0.710362898,0.710055528,0.710108776,0.710146868,0.707493395
2019-02-15T05:00:00Z,0.70928,0.70929,0.70862,0.70908,0.710337494,0.709992591,0.710064046,0.710118793,0.707556127
2019-02-15T06:00:00Z,0.70908,0.70938,0.70884,0.70916,0.710314177,0.709938876,0.71002474,0.710093562,0.707617604
2019-02-15T07:00:00Z,0.70916,0.70949,0.70823,0.70859,0.710280035,0.709851851,0.70996236,0.710053994,0.707677852
2019-02-15T08:00:00Z,0.70859,0.7091,0.70845,0.70884,0.71025152,0.709786571,0.709913562,0.710022047,0.707736895
2019-02-15T09:00:00Z,0.70884,0.71007,0.70832,0.71002,0.710246935,0.709801631,0.709918189,0.710021993,0.707794757
2019-02-15T10:00:00Z,0.71002,0.71047,0.70957,0.71031,0.710248184,0.709834429,0.709935225,0.710029572,0.707851462
2019-02-15T11:00:00Z,0.71031,0.71131,0.71024,0.71084,0.710259903,0.709899304,0.709974563,0.710050899,0.707907033
2019-02-15T12:00:00Z,0.71084,0.71169,0.71081,0.71113,0.710277133,0.709978704,0.710024799,0.710079297,0.708043152
2019-02-15T13:00:00Z,0.71113,0.71166,0.71005,0.71122,0.710295803,0.710058788,0.710076764,0.710109315,0.708261963
2019-02-15T14:00:00Z,0.71122,0.71245,0.71107,0.7116,0.710321629,0.710158221,0.710142992,0.710148544,0.708467645
2019-02-15T15:00:00Z,0.7116,0.71233,0.7113,0.71191,0.710353082,0.710271239,0.710219818,0.710194898,0.708786233
2019-02-15T16:00:00Z,0.71191,0.71242,0.7117,0.71223,0.710390249,0.71039761,0.710307218,0.710248453,0.709079335
2019-02-15T17:00:00Z,0.71223,0.71271,0.71214,0.7125,0.710432026,0.710533248,0.710402556,0.710307704,0.709348988
2019-02-15T18:00:00Z,0.7125,0.71485,0.71247,0.7145,0.71051258,0.710789168,0.710580706,0.710418028,0.709685089
2019-02-15T19:00:00Z,0.7145,0.7146,0.71396,0.71401,0.710581836,0.710996963,0.710729805,0.710512554,0.710304878
2019-02-15T20:00:00Z,0.71401,0.71422,0.71375,0.71421,0.71065368,0.711204256,0.710881118,0.710609855,0.710850293
2019-02-15T21:00:00Z,0.71421,0.71423,0.71374,0.714,0.710719944,0.711384627,0.711016722,0.710699069,0.711330258
2019-02-17T22:00:00Z,0.7133,0.71393,0.71329,0.71368,0.710778559,0.711532715,0.711132517,0.710777515,0.711752627
2019-02-17T23:00:00Z,0.71368,0.71477,0.71367,0.71449,0.710852053,0.711723508,0.711278494,0.710875212,0.712124312
2019-02-18T00:00:00Z,0.71449,0.71503,0.7143,0.71492,0.710932606,0.711929733,0.71143682,0.710981653,0.712451394
2019-02-18T01:00:00Z,0.71492,0.71545,0.71458,0.71522,0.711017505,0.712142008,0.711601306,0.711093189,0.712812399
2019-02-18T02:00:00Z,0.71522,0.71592,0.71516,0.7153,0.711102307,0.71234575,0.711762119,0.711203894,0.713234415
2019-02-18T03:00:00Z,0.7153,0.71556,0.71487,0.71545,0.7111884,0.712546024,0.711922462,0.711315634,0.71371782
2019-02-18T04:00:00Z,0.71545,0.71546,0.71487,0.71497,0.711263283,0.71270241,0.712054964,0.711411802,0.714114213
2019-02-18T05:00:00Z,0.71497,0.7152,0.71448,0.71466,0.711330545,0.712828706,0.712168226,0.71149728,0.714439254
2019-02-18T06:00:00Z,0.71466,0.71522,0.71448,0.71502,0.711403604,0.71297008,0.712292216,0.711589984,0.71592
2019-02-18T07:00:00Z,0.71502,0.7157,0.71465,0.71496,0.711474027,0.713098462,0.712408207,0.711678668,0.7158912
2019-02-18T08:00:00Z,0.71496,0.71527,0.71417,0.71515,0.711546819,0.713230819,0.712527415,0.711770019,0.715862976
2019-02-18T09:00:00Z,0.71515,0.7154,0.71474,0.71514,0.711617971,0.713353992,0.712641006,0.711858703,0.715795257
2019-02-18T10:00:00Z,0.71514,0.71553,0.71505,0.71535,0.711691872,0.713482767,0.712758788,0.711950579,0.715730247
2019-02-18T11:00:00Z,0.71535,0.71593,0.71514,0.71581,0.71177342,0.713632911,0.71289145,0.712052143,0.71417
2019-02-18T12:00:00Z,0.71581,0.71607,0.71516,0.71603,0.711857708,0.713787562,0.713027908,0.712156823,0.7142052
2019-02-18T13:00:00Z,0.71603,0.71603,0.71548,0.7156,0.711931813,0.713904493,0.713139738,0.712247433,0.714279792
2019-02-18T14:00:00Z,0.7156,0.71605,0.7152,0.71538,0.712000094,0.713999687,0.713237141,0.712329869,0.7143514
2019-02-18T15:00:00Z,0.71538,0.71539,0.71342,0.71363,0.712032369,0.713975836,0.713254222,0.712364083,0.71607
2019-02-18T16:00:00Z,0.71363,0.71364,0.71245,0.71261,0.712043808,0.713887718,0.713226212,0.712370555,0.71605
2019-02-18T17:00:00Z,0.71261,0.71298,0.71251,0.71293,0.712061356,0.71382593,0.713213333,0.712385277,0.715906
2019-02-18T18:00:00Z,0.71293,0.71313,0.71286,0.71307,0.712081329,0.71377716,0.713207102,0.712403296,0.71576776
2019-02-18T19:00:00Z,0.71307,0.71323,0.71294,0.71309,0.712101303,0.713732827,0.71320201,0.712421367,0.71563505
2019-02-18T20:00:00Z,0.71309,0.71336,0.71296,0.71327,0.712124445,0.713702967,0.713204966,0.712443699,0.715507648
2019-02-18T21:00:00Z,0.71327,0.71327,0.71272,0.71295,0.712140793,0.713654389,0.713193881,0.712457023,0.715385342
2019-02-18T22:00:00Z,0.71295,0.71322,0.7125,0.71256,0.712149094,0.713583783,0.713166321,0.712459733,0.715267928
2019-02-18T23:00:00Z,0.71256,0.71312,0.71253,0.7131,0.712167924,0.713552571,0.713163437,0.712476582,0.715155211
2019-02-19T00:00:00Z,0.7131,0.71439,0.71147,0.71183,0.712161232,0.713441438,0.713105462,0.712459567,0.715047002
2019-02-19T01:00:00Z,0.71183,0.71273,0.71174,0.71253,0.712168535,0.713382635,0.713080442,0.71246142,0.714832382
2019-02-19T02:00:00Z,0.71253,0.71256,0.71151,0.71185,0.712162227,0.713283755,0.713026944,0.71244533,0.714630639
2019-02-19T03:00:00Z,0.71185,0.71204,0.7107,0.71094,0.712138025,0.713132545,0.712936207,0.712405716,0.714441001
2019-02-19T04:00:00Z,0.71094,0.71147,0.71073,0.7113,0.71212143,0.713014317,0.712865068,0.712376619,0.714141721
2019-02-19T05:00:00Z,0.7113,0.71168,0.71099,0.71158,0.712110709,0.71292178,0.712809195,0.712355655,0.713866383
2019-02-19T06:00:00Z,0.71158,0.71161,0.71111,0.71154,0.712099407,0.712832633,0.712754013,0.71233419,0.713613073
2019-02-19T07:00:00Z,0.71154,0.71208,0.71088,0.71165,0.712090508,0.712756334,0.712706012,0.712316185,0.713380027
2019-02-19T08:00:00Z,0.71165,0.71236,0.71106,0.71146,0.712078023,0.7126727,0.712651838,0.712293654,0.713165625
2019-02-19T09:00:00Z,0.71146,0.71171,0.71062,0.7109,0.712054696,0.712558332,0.712575671,0.712256979,0.712968375
2019-02-19T10:00:00Z,0.7109,0.71151,0.71072,0.71124,0.712038563,0.712473278,0.712517598,0.712230216,0.712733537
2019-02-19T11:00:00Z,0.71124,0.71168,0.71034,0.71067,0.712011463,0.712356938,0.712437268,0.712189158,0.712522183
