time,open,high,low,close,Basis90,Upper90,Lower90,%K,%D
2021-04-16T03:00:00-04:00,0.89581,0.8969,0.89576,0.89655,0.890554111,0.903062176,0.878046046,18.65267559,11.23877566
2021-04-16T04:00:00-04:00,0.89655,0.8967,0.89547,0.89622,0.890699444,0.903163429,0.87823546,27.64371593,18.215232
2021-04-16T05:00:00-04:00,0.89622,0.89626,0.89489,0.89557,0.890843444,0.90322948,0.878457409,30.38592161,25.56077104
2021-04-16T06:00:00-04:00,0.89557,0.89662,0.89532,0.89626,0.890992444,0.903312723,0.878672166,34.51485854,30.84816536
2021-04-16T07:00:00-04:00,0.89626,0.89677,0.89605,0.89665,0.891146111,0.903399641,0.878892582,53.53276336,39.47784784
2021-04-16T08:00:00-04:00,0.89665,0.89667,0.89421,0.89443,0.891279,0.903412099,0.879145901,49.15560016,45.73440735
2021-04-16T09:00:00-04:00,0.89443,0.89516,0.89418,0.89432,0.891408444,0.903419359,0.87939753,33.85378149,45.51404834
2021-04-16T10:00:00-04:00,0.89432,0.89504,0.89221,0.89232,0.891514778,0.903385828,0.879643728,5.470478702,29.49328678
2021-04-16T11:00:00-04:00,0.89232,0.89281,0.89121,0.89197,0.891613333,0.903349821,0.879876845,7.162250285,15.49550349
2021-04-16T12:00:00-04:00,0.89197,0.89325,0.89187,0.89316,0.891719333,0.903336855,0.880101811,17.26521039,9.965979792
2021-04-16T13:00:00-04:00,0.89316,0.89332,0.89277,0.89304,0.891827,0.903311112,0.880342888,31.9041548,18.77720516
2021-04-16T14:00:00-04:00,0.89304,0.89337,0.89282,0.89316,0.891949556,0.903251083,0.880648028,44.31907925,31.16281481
2021-04-16T15:00:00-04:00,0.89316,0.89352,0.89311,0.89334,0.892075333,0.903182319,0.880968348,63.15024808,46.45782738
2021-04-16T16:00:00-04:00,0.89334,0.89365,0.89269,0.89286,0.892191,0.903109852,0.881272148,66.24653595,57.90528776
2021-04-18T17:00:00-04:00,0.89079,0.89217,0.89078,0.89183,0.892303111,0.90299528,0.881610943,61.47037853,63.62238752
2021-04-18T18:00:00-04:00,0.89183,0.89292,0.89175,0.89268,0.892427778,0.902870055,0.881985501,52.80181132,60.1729086
2021-04-18T19:00:00-04:00,0.89268,0.89288,0.89206,0.89208,0.892537333,0.902753372,0.882321294,49.3612079,54.54446592
2021-04-18T20:00:00-04:00,0.89208,0.89296,0.89172,0.89221,0.892643444,0.902643,0.882643889,53.7746806,51.97923328
2021-04-18T21:00:00-04:00,0.89221,0.89339,0.89217,0.89307,0.892751889,0.902553953,0.882949825,60.95380494,54.69656448
2021-04-18T22:00:00-04:00,0.89307,0.89343,0.89289,0.89305,0.892839,0.902509886,0.883168114,71.78100845,62.16983133
2021-04-18T23:00:00-04:00,0.89305,0.89335,0.89229,0.89269,0.892921222,0.902458896,0.883383549,74.08079586,68.93853642
2021-04-19T00:00:00-04:00,0.89269,0.89353,0.89269,0.8932,0.893013333,0.902398657,0.88362801,72.09029326,72.65069919
2021-04-19T01:00:00-04:00,0.8932,0.89373,0.89305,0.89367,0.893097333,0.902368644,0.883826023,78.21564938,74.7955795
2021-04-19T02:00:00-04:00,0.89367,0.89463,0.89341,0.89406,0.893188111,0.902334516,0.884041706,84.52094253,78.27562839
2021-04-19T03:00:00-04:00,0.89406,0.89556,0.89386,0.89554,0.893311889,0.902278984,0.884344794,90.394417,84.37700297
2021-04-19T04:00:00-04:00,0.89554,0.89774,0.89545,0.89746,0.893476111,0.902196306,0.884755916,89.82828346,88.247881
2021-04-19T05:00:00-04:00,0.89746,0.89792,0.89714,0.89778,0.893642889,0.902108085,0.885177693,96.98969381,92.40413142
2021-04-19T06:00:00-04:00,0.89778,0.89803,0.89705,0.89773,0.893804556,0.902016255,0.885592856,95.02906524,93.94901417
2021-04-19T07:00:00-04:00,0.89773,0.89836,0.89755,0.89811,0.893964889,0.901939673,0.885990105,95.02539821,95.68138575
2021-04-19T08:00:00-04:00,0.89811,0.89823,0.89691,0.89722,0.894114444,0.901818353,0.886410536,82.92522674,90.99323006
2021-04-19T09:00:00-04:00,0.89722,0.89818,0.89666,0.89806,0.894265,0.901738395,0.886791605,79.20737596,85.71933364
2021-04-19T10:00:00-04:00,0.89806,0.89921,0.89782,0.89903,0.894441778,0.901598261,0.887285294,78.70628664,80.27962978
2021-04-19T11:00:00-04:00,0.89903,0.89949,0.89826,0.89928,0.894610556,0.9014938,0.887727311,89.29120765,82.40162342
2021-04-19T12:00:00-04:00,0.89928,0.89982,0.89894,0.8993,0.894775444,0.901383651,0.888167238,89.68832852,85.89527427
2021-04-19T13:00:00-04:00,0.8993,0.8999,0.89903,0.89977,0.894937667,0.901307217,0.888568116,90.70382114,89.89445244
2021-04-19T14:00:00-04:00,0.89977,0.90045,0.89949,0.89995,0.895097222,0.901237453,0.888956991,86.84018376,89.07744447
2021-04-19T15:00:00-04:00,0.89995,0.90054,0.89927,0.89995,0.895264333,0.901097424,0.889431242,83.69968483,87.08122991
2021-04-19T16:00:00-04:00,0.89995,0.90032,0.89885,0.89919,0.895387444,0.901077294,0.889697595,58.40991446,76.31659435
2021-04-19T17:00:00-04:00,0.89919,0.9001,0.89808,0.89894,0.895505333,0.901043027,0.88996764,43.06683327,61.72547752
2021-04-19T18:00:00-04:00,0.89894,0.9002,0.89886,0.90006,0.895631,0.901062084,0.890199916,45.18849922,48.88841565
2021-04-19T19:00:00-04:00,0.90006,0.90048,0.89996,0.90039,0.895754778,0.901105696,0.89040386,69.78319783,52.67951011
2021-04-19T20:00:00-04:00,0.90039,0.90091,0.90001,0.90026,0.895862778,0.901180591,0.890544965,83.80734867,66.25968191
2021-04-19T21:00:00-04:00,0.90026,0.90136,0.90013,0.9008,0.895971222,0.90128928,0.890653164,84.6203568,79.40363444
2021-04-19T22:00:00-04:00,0.9008,0.90111,0.89992,0.90108,0.896071,0.901431582,0.890710418,82.9195438,83.78241642
2021-04-19T23:00:00-04:00,0.90108,0.90186,0.9009,0.90176,0.896177,0.901605647,0.890748353,88.8573967,85.46576577
2021-04-20T00:00:00-04:00,0.90176,0.90176,0.90084,0.90125,0.896272222,0.901752571,0.890791874,84.06735395,85.28143148
2021-04-20T01:00:00-04:00,0.90125,0.90142,0.90054,0.90132,0.896366667,0.901898511,0.890834822,78.52233677,83.81569581
2021-04-20T02:00:00-04:00,0.90132,0.9023,0.90079,0.90221,0.896451333,0.902103756,0.890798911,78.98004563,80.52324545
2021-04-20T03:00:00-04:00,0.90221,0.90252,0.90155,0.90235,0.896541889,0.902307149,0.890776629,86.59919242,81.36719161
2021-04-20T04:00:00-04:00,0.90235,0.90266,0.90135,0.90176,0.896615222,0.902475427,0.890755017,81.72659954,82.4352792
2021-04-20T05:00:00-04:00,0.90176,0.90231,0.90148,0.902,0.896697333,0.902649226,0.89074544,72.60974525,80.31184574
2021-04-20T06:00:00-04:00,0.902,0.90269,0.90146,0.90191,0.896787,0.902806771,0.890767229,61.78748759,72.04127746
2021-04-20T07:00:00-04:00,0.90191,0.90243,0.90153,0.90229,0.896876222,0.902980967,0.890771478,65.98818223,66.79513836
2021-04-20T08:00:00-04:00,0.90229,0.90234,0.90098,0.90203,0.896965889,0.903133407,0.89079837,63.50004364,63.75857115
2021-04-20T09:00:00-04:00,0.90203,0.90291,0.90178,0.90258,0.897057444,0.903310372,0.890804517,71.4847723,66.99099939
2021-04-20T10:00:00-04:00,0.90258,0.90422,0.90231,0.90408,0.897178333,0.903547883,0.890808784,79.99469184,71.65983593
2021-04-20T11:00:00-04:00,0.90408,0.90413,0.90297,0.90345,0.897289667,0.903742984,0.89083635,84.93837822,78.80594745
2021-04-20T12:00:00-04:00,0.90345,0.90431,0.90327,0.90383,0.897403,0.903952796,0.890853204,85.83305528,83.58870845
2021-04-20T13:00:00-04:00,0.90383,0.90503,0.90377,0.90484,0.897527556,0.904210613,0.890844498,85.32466655,85.36536668
2021-04-20T14:00:00-04:00,0.90484,0.90525,0.90428,0.9045,0.897636,0.904450068,0.890821932,84.74307589,85.3002659
2021-04-20T15:00:00-04:00,0.9045,0.90612,0.90398,0.90482,0.897752333,0.904694326,0.890810341,75.79126693,81.95300312
2021-04-20T16:00:00-04:00,0.90482,0.905,0.90355,0.90367,0.897851111,0.904873644,0.890828578,49.08501412,69.87311898
2021-04-20T17:00:00-04:00,0.90367,0.90526,0.90329,0.90397,0.897956333,0.905058207,0.89085446,32.264505,52.38026202
2021-04-20T18:00:00-04:00,0.90397,0.90497,0.90384,0.90463,0.898069111,0.905268284,0.890869939,28.47105986,36.60685966
2021-04-20T19:00:00-04:00,0.90463,0.9047,0.9036,0.90364,0.898163333,0.905429403,0.890897264,27.91519435,29.55025307
2021-04-20T20:00:00-04:00,0.90364,0.90511,0.90352,0.90448,0.898267889,0.905623167,0.890912611,40.04113529,32.14246317
2021-04-20T21:00:00-04:00,0.90448,0.90553,0.90431,0.90442,0.898356667,0.905813249,0.890900085,41.07333704,36.34322222
2021-04-20T22:00:00-04:00,0.90442,0.90457,0.90386,0.90394,0.898447667,0.905974352,0.890920981,43.91601411,41.67682881
2021-04-20T23:00:00-04:00,0.90394,0.90464,0.90389,0.90435,0.898541556,0.906149157,0.890933954,37.5451611,40.84483742
2021-04-21T00:00:00-04:00,0.90435,0.90435,0.90354,0.90378,0.898646111,0.906280118,0.891012104,25.04145937,35.50087819
2021-04-21T01:00:00-04:00,0.90378,0.9045,0.90348,0.90429,0.898755889,0.906427136,0.891084642,31.24701695,31.27787914
2021-04-21T02:00:00-04:00,0.90429,0.90429,0.90342,0.90365,0.898840778,0.906557555,0.891124001,23.76665917,26.68504516
2021-04-21T03:00:00-04:00,0.90365,0.90432,0.90285,0.90367,0.898917444,0.906687326,0.891147563,34.72490333,29.91285982
2021-04-21T04:00:00-04:00,0.90367,0.90452,0.90308,0.90329,0.898968333,0.906791922,0.891144745,30.33660676,29.60938976
2021-04-21T05:00:00-04:00,0.90329,0.90459,0.90319,0.90436,0.899035111,0.906938636,0.891131586,52.97965682,39.34705564
2021-04-21T06:00:00-04:00,0.90436,0.90535,0.90419,0.90518,0.899097222,0.907104394,0.89109005,68.77630486,50.69752281
2021-04-21T07:00:00-04:00,0.90518,0.90603,0.90507,0.90538,0.899164111,0.907278802,0.891049421,86.51378587,69.42324918
2021-04-21T08:00:00-04:00,0.90538,0.90663,0.90459,0.90659,0.899246444,0.907509126,0.890983762,90.54432929,81.94480667
2021-04-21T09:00:00-04:00,0.90659,0.90826,0.90557,0.90748,0.899334,0.907774891,0.890893109,87.68279083,88.24696866
2021-04-21T10:00:00-04:00,0.90748,0.90752,0.899,0.90011,0.899346889,0.907788938,0.89090484,65.15855503,81.12855838
2021-04-21T11:00:00-04:00,0.90011,0.90102,0.899,0.90048,0.899360556,0.907805915,0.890915196,37.52838234,63.45657607
2021-04-21T12:00:00-04:00,0.90048,0.90099,0.90017,0.90024,0.899359667,0.907804639,0.890914695,13.78689705,38.82461147
2021-04-21T13:00:00-04:00,0.90024,0.90071,0.9001,0.90044,0.899363222,0.907809741,0.890916704,14.97480202,22.0966938
2021-04-21T14:00:00-04:00,0.90044,0.90125,0.90041,0.90077,0.899381333,0.907832848,0.890929818,16.57211085,15.11126997
2021-04-21T15:00:00-04:00,0.90077,0.901,0.90043,0.90064,0.899401889,0.90785655,0.890947228,36.40476424,22.65055904
2021-04-21T16:00:00-04:00,0.90064,0.90112,0.90046,0.90094,0.899432556,0.907889288,0.890975824,55.56900501,36.18196003
2021-04-21T17:00:00-04:00,0.90094,0.90128,0.89893,0.90069,0.899460778,0.907917154,0.891004402,73.60866139,55.19414355
2021-04-21T18:00:00-04:00,0.90069,0.90098,0.90041,0.90076,0.899493222,0.907946881,0.891039563,75.2698119,68.14915944
2021-04-21T19:00:00-04:00,0.90076,0.90135,0.90063,0.90076,0.899529778,0.907976576,0.89108298,76.12859739,75.00235689
2021-04-21T20:00:00-04:00,0.90076,0.90104,0.89979,0.90046,0.899581444,0.907993413,0.891169476,72.23843854,74.54561594
2021-04-21T21:00:00-04:00,0.90046,0.90137,0.90028,0.90128,0.899634,0.908028639,0.891239361,78.38481687,75.58395093
2021-04-21T22:00:00-04:00,0.90128,0.90145,0.90059,0.90064,0.899683111,0.908048951,0.891317271,70.24647839,73.6232446
2021-04-21T23:00:00-04:00,0.90064,0.90082,0.89953,0.89962,0.899728111,0.908048415,0.891407807,50.73459823,66.45529783
2021-04-22T00:00:00-04:00,0.89962,0.89985,0.89918,0.89933,0.899762222,0.908050484,0.891473961,20.83341626,47.27149763
2021-04-22T01:00:00-04:00,0.89933,0.8995,0.899,0.89913,0.899789778,0.90805292,0.891526636,5.533850655,25.70062172
2021-04-22T02:00:00-04:00,0.89913,0.89966,0.89774,0.89803,0.899829778,0.908023311,0.891636244,6.576921185,10.98139603
2021-04-22T03:00:00-04:00,0.89803,0.89953,0.89803,0.8985,0.899876222,0.907991315,0.89176113,12.59938624,8.236719359
2021-04-22T04:00:00-04:00,0.8985,0.8988,0.89713,0.89737,0.899932333,0.90790627,0.891958396,13.77185523,10.98272088
2021-04-22T05:00:00-04:00,0.89737,0.8978,0.8971,0.89741,0.899992778,0.90780521,0.892180346,15.20274303,13.85799483
2021-04-22T06:00:00-04:00,0.89741,0.8986,0.89741,0.89853,0.900052444,0.907736193,0.892368696,25.59742647,18.19067491
2021-04-22T07:00:00-04:00,0.89853,0.89954,0.89826,0.8986,0.900114222,0.907659615,0.89256883,43.14805328,27.98274093
2021-04-22T08:00:00-04:00,0.8986,0.8988,0.8968,0.89723,0.900159444,0.907585419,0.892733469,44.3427385,37.69607275
2021-04-22T09:00:00-04:00,0.89723,0.89777,0.89619,0.89705,0.900200667,0.907515114,0.892886219,34.28016076,40.59031751
2021-04-22T10:00:00-04:00,0.89705,0.89822,0.896,0.89666,0.900242889,0.907430119,0.893055659,20.00304675,32.87531534
2021-04-22T11:00:00-04:00,0.89666,0.89667,0.89518,0.89526,0.900281,0.90732432,0.89323768,15.38352399,23.22224383
2021-04-22T12:00:00-04:00,0.89526,0.89543,0.89447,0.89459,0.900302222,0.907264852,0.893339593,7.75009759,14.37888944
2021-04-22T13:00:00-04:00,0.89459,0.89504,0.89375,0.89496,0.900334222,0.907170732,0.893497712,10.5585254,11.23071566
2021-04-22T14:00:00-04:00,0.89496,0.89508,0.8938,0.89452,0.900359889,0.90709073,0.893629048,15.6888882,11.33250373
2021-04-22T15:00:00-04:00,0.89452,0.89591,0.89416,0.89522,0.900383778,0.90702563,0.893741926,31.54592259,19.2644454
2021-04-22T16:00:00-04:00,0.89522,0.89588,0.89505,0.89575,0.900413778,0.90694635,0.893881206,53.38700304,33.54060461
2021-04-22T17:00:00-04:00,0.89575,0.89609,0.89419,0.89529,0.900442667,0.906860341,0.894024992,69.58234139,51.50508901
2021-04-22T18:00:00-04:00,0.89529,0.89561,0.89488,0.89551,0.900468333,0.906787662,0.894149005,77.69234916,66.8872312
2021-04-22T19:00:00-04:00,0.89551,0.89556,0.89416,0.89448,0.900477333,0.906760109,0.894194558,52.35492193,66.54320416
2021-04-22T20:00:00-04:00,0.89448,0.89514,0.89441,0.89498,0.900487556,0.906731406,0.894243705,44.57994887,58.20907332
2021-04-22T21:00:00-04:00,0.89498,0.89546,0.89471,0.89539,0.900485889,0.906735099,0.894236679,40.93264249,45.95583776
2021-04-22T22:00:00-04:00,0.89539,0.89562,0.89494,0.89521,0.900460889,0.906775975,0.894145803,59.37847493,48.2970221
2021-04-22T23:00:00-04:00,0.89521,0.89569,0.8948,0.89516,0.900431778,0.906819763,0.894043793,67.00261843,55.77124528
2021-04-23T00:00:00-04:00,0.89516,0.89571,0.89488,0.8956,0.900408111,0.906851502,0.89396472,76.27191563,67.551003
2021-04-23T01:00:00-04:00,0.8956,0.89637,0.89555,0.89584,0.900382889,0.906879616,0.893886161,74.99007594,72.75487
2021-04-23T02:00:00-04:00,0.89584,0.89643,0.89564,0.89642,0.900374,0.906890173,0.893857827,86.33241792,79.1981365
2021-04-23T03:00:00-04:00,0.89642,0.89686,0.89582,0.89631,0.900354556,0.906908567,0.893800544,80.25325437,80.52524941
2021-04-23T04:00:00-04:00,0.89631,0.89668,0.89585,0.89631,0.900324333,0.906927399,0.893721267,81.63656539,82.74074589
2021-04-23T05:00:00-04:00,0.89631,0.89665,0.89587,0.89633,0.900291556,0.906944135,0.893638976,68.35505928,76.74829301
2021-04-23T06:00:00-04:00,0.89633,0.89646,0.89509,0.89557,0.900250111,0.906972986,0.893527236,52.96095034,67.65085834
2021-04-23T07:00:00-04:00,0.89557,0.89652,0.89544,0.89599,0.900208111,0.906989434,0.893426788,45.83602881,55.71734614
2021-04-23T08:00:00-04:00,0.89599,0.89867,0.89588,0.89837,0.900190556,0.906982633,0.893398478,56.52873781,51.77523899
2021-04-23T09:00:00-04:00,0.89837,0.89864,0.89698,0.89711,0.900159,0.906981575,0.893336425,66.29738345,56.22071669
2021-04-23T10:00:00-04:00,0.89711,0.89776,0.89562,0.89625,0.900126333,0.906995151,0.893257516,60.14897579,60.99169902
2021-04-23T11:00:00-04:00,0.89625,0.89726,0.89589,0.89713,0.900106222,0.906999372,0.893213073,47.04959902,57.83198609
2021-04-23T12:00:00-04:00,0.89713,0.8982,0.89688,0.89814,0.900084889,0.906990352,0.893179426,55.78238896,54.32698792
2021-04-23T13:00:00-04:00,0.89814,0.89875,0.89798,0.89801,0.900058444,0.906977246,0.893139642,70.43425324,57.75541374
2021-04-23T14:00:00-04:00,0.89801,0.89829,0.89743,0.89805,0.900033889,0.906965331,0.893102447,78.87218701,68.36294307
2021-04-23T15:00:00-04:00,0.89805,0.89834,0.89748,0.89817,0.900004667,0.906945113,0.893064221,77.90462998,75.73702341
2021-04-23T16:00:00-04:00,0.89817,0.89817,0.89675,0.89765,0.899966556,0.90692062,0.893012492,67.45202082,74.74294594
2021-04-25T17:00:00-04:00,0.89691,0.89739,0.89683,0.89689,0.899912444,0.906885608,0.89293928,43.90675991,63.08780357
2021-04-25T18:00:00-04:00,0.89689,0.89818,0.89675,0.89815,0.899878,0.90685502,0.89290098,46.68343816,52.68073963
2021-04-25T19:00:00-04:00,0.89815,0.89839,0.89795,0.89807,0.899841889,0.906822323,0.892861455,58.51270645,49.70096817
2021-04-25T20:00:00-04:00,0.89807,0.89828,0.89731,0.89788,0.899793778,0.906767946,0.892819609,79.14685279,61.4476658
2021-04-25T21:00:00-04:00,0.89788,0.89885,0.89766,0.89843,0.899750222,0.906708935,0.892791509,76.46341463,71.37432462
2021-04-25T22:00:00-04:00,0.89843,0.89879,0.89816,0.89845,0.899713444,0.906664264,0.892762625,76.61827333,77.40951358
2021-04-25T23:00:00-04:00,0.89845,0.8991,0.89838,0.89862,0.899675889,0.906613397,0.892738381,78.0455795,77.04242249
2021-04-26T00:00:00-04:00,0.89862,0.89886,0.89843,0.89854,0.899638444,0.906563683,0.892713206,74.28394076,76.3159312
2021-04-26T01:00:00-04:00,0.89854,0.899,0.89827,0.89865,0.899598,0.906503311,0.892692689,70.21648045,74.18200024
2021-04-26T02:00:00-04:00,0.89865,0.89885,0.89774,0.89863,0.899560222,0.906449082,0.892671362,67.63542009,70.7119471
2021-04-26T03:00:00-04:00,0.89863,0.89912,0.89836,0.89886,0.899518889,0.90637936,0.892658418,71.78353225,69.8784776
2021-04-26T04:00:00-04:00,0.89886,0.89939,0.89859,0.89904,0.899462889,0.906255465,0.892670312,75.12949185,71.51614806
2021-04-26T05:00:00-04:00,0.89904,0.89983,0.89883,0.89979,0.899422222,0.906162452,0.892681992,86.01114116,77.64138842
2021-04-26T06:00:00-04:00,0.89979,0.89995,0.89854,0.89867,0.899364889,0.906041655,0.892688122,72.98515038,78.0419278
2021-04-26T07:00:00-04:00,0.89867,0.89888,0.89783,0.89816,0.899290667,0.905870134,0.892711199,51.91120337,70.3024983
2021-04-26T08:00:00-04:00,0.89816,0.89913,0.8977,0.89865,0.899225667,0.905712934,0.892738399,33.28990264,52.72875213
2021-04-26T09:00:00-04:00,0.89865,0.89899,0.89627,0.897,0.899138778,0.90553281,0.892744746,25.87507216,37.02539272
2021-04-26T10:00:00-04:00,0.897,0.8972,0.89534,0.89648,0.899058889,0.905403947,0.892713831,28.92934302,29.36477261
2021-04-26T11:00:00-04:00,0.89648,0.89668,0.89564,0.89655,0.898976444,0.905256602,0.892696287,25.49730941,26.76724153
2021-04-26T12:00:00-04:00,0.89655,0.89805,0.8964,0.89797,0.898902444,0.905070339,0.89273455,42.01603718,32.1475632
2021-04-26T13:00:00-04:00,0.89797,0.89885,0.89778,0.89856,0.898846,0.904931874,0.892760126,63.17947977,43.56427545
2021-04-26T14:00:00-04:00,0.89856,0.89877,0.89678,0.89689,0.898761667,0.904742361,0.892780972,67.25728736,57.4842681
2021-04-26T15:00:00-04:00,0.89689,0.89801,0.89639,0.89733,0.898682889,0.904549064,0.892816714,61.67556577,64.0374443
2021-04-26T16:00:00-04:00,0.89733,0.89738,0.89638,0.8965,0.898600222,0.904376738,0.892823707,33.88860628,54.2738198
2021-04-26T17:00:00-04:00,0.8965,0.89692,0.89597,0.89648,0.898512778,0.90417564,0.892849916,25.071536,40.21190268
2021-04-26T18:00:00-04:00,0.89648,0.89674,0.89625,0.89626,0.898429222,0.903999912,0.892858532,10.97459193,23.31157807
2021-04-26T19:00:00-04:00,0.89626,0.89643,0.89594,0.8961,0.898338222,0.903789275,0.892887169,11.93164826,15.99259206
2021-04-26T20:00:00-04:00,0.8961,0.89677,0.89602,0.89621,0.898255556,0.903606625,0.892904486,12.27887049,11.72837023
2021-04-26T21:00:00-04:00,0.89621,0.89646,0.8954,0.89586,0.898168778,0.903418153,0.892919403,18.91420883,14.37490919
2021-04-26T22:00:00-04:00,0.89586,0.89597,0.89483,0.89498,0.898076444,0.9032541,0.892898789,18.91503889,16.70270607
2021-04-26T23:00:00-04:00,0.89498,0.89554,0.89495,0.89545,0.897977444,0.903009412,0.892945477,23.31795985,20.38240252
2021-04-27T00:00:00-04:00,0.89545,0.89611,0.89535,0.89604,0.897875889,0.902686361,0.893065417,34.02061856,25.41787243
2021-04-27T01:00:00-04:00,0.89604,0.89645,0.89573,0.89627,0.897774667,0.902325659,0.893223674,60.89115173,39.40991004
2021-04-27T02:00:00-04:00,0.89627,0.89652,0.89498,0.89538,0.897650111,0.901827497,0.893472725,61.086357,51.99937576
2021-04-27T03:00:00-04:00,0.89538,0.8963,0.89477,0.89483,0.897509556,0.901174317,0.893844794,41.43883614,54.47211496
2021-04-27T04:00:00-04:00,0.89483,0.89521,0.89427,0.8951,0.897453889,0.901111153,0.893796625,24.28727967,42.27082427
2021-04-27T05:00:00-04:00,0.8951,0.89514,0.89383,0.89433,0.897385556,0.90104392,0.893727191,19.6349403,28.45368537
2021-04-27T06:00:00-04:00,0.89433,0.89504,0.89407,0.89504,0.897327778,0.900968199,0.893687357,33.48588737,25.80270245
2021-04-27T07:00:00-04:00,0.89504,0.89674,0.8948,0.89668,0.897286,0.900868436,0.893703564,53.83563919,35.65215562
2021-04-27T08:00:00-04:00,0.89668,0.89683,0.89519,0.89579,0.897230667,0.900749415,0.893711918,69.4176301,52.24638555
2021-04-27T09:00:00-04:00,0.89579,0.89586,0.89393,0.89477,0.897165444,0.900646404,0.893684485,64.86827033,62.70717987
2021-04-27T10:00:00-04:00,0.89477,0.89556,0.8939,0.89445,0.897093333,0.900527104,0.893659562,38.47933257,57.588411
2021-04-27T11:00:00-04:00,0.89445,0.89489,0.89386,0.89404,0.897019444,0.900426549,0.89361234,18.72175682,40.68978657
2021-04-27T12:00:00-04:00,0.89404,0.8948,0.89388,0.89471,0.896952222,0.90029968,0.893604764,17.81715525,25.00608155
2021-04-27T13:00:00-04:00,0.89471,0.89485,0.89403,0.89418,0.896879111,0.900177785,0.893580437,16.89337823,17.81076343
2021-04-27T14:00:00-04:00,0.89418,0.89464,0.89386,0.89404,0.896807778,0.900071095,0.89354446,18.40258797,17.70437381
2021-04-27T15:00:00-04:00,0.89404,0.8943,0.89333,0.89339,0.896720111,0.899921477,0.893518745,10.14479638,15.14692086
2021-04-27T16:00:00-04:00,0.89339,0.89413,0.89333,0.89343,0.89664,0.899805638,0.893474362,7.004445503,11.85060995
2021-04-27T17:00:00-04:00,0.89343,0.89434,0.89308,0.89396,0.896577111,0.899728297,0.893425925,20.04753845,12.39892678
2021-04-27T18:00:00-04:00,0.89396,0.89399,0.89331,0.89383,0.896516,0.899664591,0.893367409,34.79112819,20.61437071
2021-04-27T19:00:00-04:00,0.89383,0.89399,0.89356,0.89365,0.896455111,0.899611085,0.893299137,47.67751081,34.17205915
2021-04-27T20:00:00-04:00,0.89365,0.89379,0.89225,0.89238,0.896392333,0.899643832,0.893140835,33.17837134,38.54900345
2021-04-27T21:00:00-04:00,0.89238,0.89375,0.89233,0.89306,0.896331889,0.899626388,0.89303739,30.0713906,36.97575758
2021-04-27T22:00:00-04:00,0.89306,0.89339,0.89191,0.89275,0.896280556,0.899651832,0.892909279,28.45356398,30.5677753
2021-04-27T23:00:00-04:00,0.89275,0.89345,0.89263,0.89343,0.896236333,0.899651319,0.892821347,50.73917311,36.4213759
2021-04-28T00:00:00-04:00,0.89343,0.89441,0.89314,0.89407,0.896186778,0.899596626,0.89277693,66.62051282,48.60441664
2021-04-28T01:00:00-04:00,0.89407,0.89437,0.89362,0.89402,0.896135889,0.899536851,0.892734927,81.29230769,66.21733121
2021-04-28T02:00:00-04:00,0.89402,0.8941,0.89339,0.89339,0.896093222,0.899534321,0.892652123,76.66666667,74.85982906
2021-04-28T03:00:00-04:00,0.89339,0.89429,0.893,0.89382,0.896057333,0.899525041,0.892589626,70.15131086,76.03676174
2021-04-28T04:00:00-04:00,0.89382,0.89477,0.8936,0.89434,0.896031556,0.899515414,0.892547697,67.25338242,71.35711998
2021-04-28T05:00:00-04:00,0.89434,0.89514,0.89408,0.89468,0.896025111,0.899516792,0.892533431,73.68827339,70.36432223
2021-04-28T06:00:00-04:00,0.89468,0.89534,0.8945,0.89464,0.896025667,0.89951645,0.892534884,74.76545256,71.90236946
2021-04-28T07:00:00-04:00,0.89464,0.8954,0.89418,0.89452,0.896020778,0.899518742,0.892522814,70.64115877,73.03162824
2021-04-28T08:00:00-04:00,0.89452,0.89537,0.89432,0.89518,0.896028111,0.899516213,0.89254001,73.73219373,73.04626835
2021-04-28T09:00:00-04:00,0.89518,0.89584,0.8948,0.89535,0.896029556,0.899516425,0.892542686,74.42340067,72.93225106
2021-04-28T10:00:00-04:00,0.89535,0.89613,0.89456,0.89521,0.896023556,0.899514185,0.892532926,70.91912717,73.02490719
2021-04-28T11:00:00-04:00,0.89521,0.89556,0.89442,0.89467,0.896016667,0.899515497,0.892517836,50.03593629,65.12615471
2021-04-28T12:00:00-04:00,0.89467,0.89483,0.89321,0.89329,0.895992,0.899535784,0.892448216,26.89614799,49.28373715
2021-04-28T13:00:00-04:00,0.89329,0.89428,0.89324,0.89372,0.895983556,0.899545287,0.892421824,15.11122819,30.68110416
2021-04-28T14:00:00-04:00,0.89372,0.89528,0.89178,0.89304,0.895962,0.899570934,0.892353066,16.39033223,19.46590281
2021-04-28T15:00:00-04:00,0.89304,0.89473,0.89268,0.89455,0.895952667,0.8995718,0.892333534,39.90389798,23.80181947
2021-04-28T16:00:00-04:00,0.89455,0.89504,0.8933,0.8933,0.895931444,0.899589934,0.892272955,48.55817065,34.95080029
2021-04-28T17:00:00-04:00,0.8933,0.89469,0.89277,0.89384,0.895916778,0.899598033,0.892235522,58.52204586,48.99470483
2021-04-28T18:00:00-04:00,0.89384,0.89452,0.89366,0.89395,0.895898444,0.899602194,0.892194695,54.76190476,53.94737376
2021-04-28T19:00:00-04:00,0.89395,0.89457,0.89391,0.8943,0.895881333,0.899600203,0.892162463,63.16707022,58.81700695
