time,open,high,low,close,EMA60,EMA100,EMA,EMA45,EMA75,ParabolicSAR
2019-02-18T19:00:00Z,110.584,110.611,110.58,110.582,110.5541884,110.5217961,110.5483293,110.5520098,110.5482368,110.5082983
2019-02-18T20:00:00Z,110.582,110.606,110.568,110.584,110.5551658,110.5230279,110.5506307,110.5534007,110.5491779,110.5145804
2019-02-18T21:00:00Z,110.584,110.656,110.574,110.592,110.5563735,110.5243937,110.5532997,110.5550789,110.5503048,110.5204856
2019-02-18T22:00:00Z,110.592,110.616,110.552,110.611,110.5581646,110.5261087,110.5570223,110.5575103,110.551902,110.5313268
2019-02-18T23:00:00Z,110.611,110.612,110.579,110.596,110.5594051,110.5274926,110.559537,110.5591837,110.5530625,110.5413006
2019-02-19T00:00:00Z,110.596,110.625,110.516,110.534,110.5585721,110.5276215,110.5578894,110.5580888,110.5525609,110.656
2019-02-19T01:00:00Z,110.534,110.562,110.451,110.518,110.5572419,110.527431,110.5553159,110.5563458,110.5516514,110.6532
2019-02-19T02:00:00Z,110.518,110.532,110.475,110.517,110.5559225,110.5272244,110.5528439,110.5546351,110.5507395,110.645112
2019-02-19T03:00:00Z,110.517,110.522,110.459,110.481,110.553466,110.5263091,110.5482088,110.5514336,110.5489043,110.6373475
2019-02-19T04:00:00Z,110.481,110.698,110.467,110.655,110.556795,110.5288574,110.5550986,110.5559365,110.5516962,110.451
2019-02-19T05:00:00Z,110.655,110.659,110.594,110.62,110.5588673,110.5306622,110.5592858,110.5587218,110.5534937,110.45594
2019-02-19T06:00:00Z,110.62,110.711,110.606,110.682,110.5629044,110.533659,110.5672028,110.5640818,110.5568755,110.4607812
2019-02-19T07:00:00Z,110.682,110.707,110.652,110.659,110.5660551,110.536141,110.5731252,110.5682086,110.5595629,110.47079
2019-02-19T08:00:00Z,110.659,110.812,110.633,110.794,110.5735287,110.5412471,110.5873752,110.5780257,110.5657323,110.4803984
2019-02-19T09:00:00Z,110.794,110.801,110.709,110.768,110.5799048,110.5457373,110.5990284,110.5862854,110.5710552,110.5002945
2019-02-19T10:00:00Z,110.768,110.817,110.764,110.813,110.5875473,110.5510296,110.612833,110.5961426,110.5774221,110.5189968
2019-02-19T11:00:00Z,110.813,110.824,110.739,110.775,110.5936933,110.5554647,110.6232954,110.603919,110.5826216,110.542837
2019-02-19T12:00:00Z,110.775,110.798,110.738,110.764,110.5992771,110.5595941,110.6323731,110.610879,110.5873947,110.5709533
2019-02-19T13:00:00Z,110.764,110.772,110.631,110.657,110.6011696,110.5615229,110.633962,110.6128843,110.5892264,110.596258
2019-02-19T14:00:00Z,110.657,110.657,110.555,110.64,110.6024428,110.5630769,110.6343515,110.6140632,110.5905625,110.824
2019-02-19T15:00:00Z,110.64,110.706,110.525,110.553,110.6008217,110.5628774,110.629103,110.6114083,110.5895741,110.81862
2019-02-19T16:00:00Z,110.553,110.684,110.55,110.677,110.6033193,110.5651372,110.6321931,110.6142601,110.5918747,110.8068752
2019-02-19T17:00:00Z,110.677,110.688,110.506,110.518,110.600522,110.5642038,110.6248258,110.6100749,110.5899307,110.7956002
2019-02-19T18:00:00Z,110.518,110.567,110.49,110.558,110.5991278,110.564081,110.6205145,110.6078108,110.5890904,110.7782242
2019-02-19T19:00:00Z,110.558,110.702,110.547,110.661,110.6011564,110.5660002,110.6231265,110.6101233,110.5909827,110.7551662
2019-02-19T20:00:00Z,110.661,110.663,110.594,110.607,110.601348,110.566812,110.6220861,110.6099875,110.5914042,110.7339529
2019-02-19T21:00:00Z,110.607,110.627,110.553,110.616,110.6018284,110.5677861,110.6216934,110.610249,110.5920515,110.7144367
2019-02-19T22:00:00Z,110.616,110.616,110.527,110.583,110.6012111,110.5680873,110.6191971,110.6090642,110.5918133,110.6964818
2019-02-19T23:00:00Z,110.583,110.655,110.562,110.581,110.6005484,110.568343,110.6167327,110.607844,110.5915287,110.6799632
2019-02-20T00:00:00Z,110.581,110.759,110.577,110.751,110.6054813,110.57196,110.6253951,110.6140682,110.5957254,110.49
2019-02-20T01:00:00Z,110.751,110.933,110.726,110.871,110.6141868,110.5778816,110.6412406,110.6252392,110.6029694,110.49538
2019-02-20T02:00:00Z,110.871,110.888,110.815,110.851,110.6219512,110.5832899,110.6547735,110.6350548,110.6094965,110.5128848
2019-02-20T03:00:00Z,110.851,110.864,110.729,110.772,110.6268708,110.5870267,110.6623365,110.641009,110.613773,110.5296894
2019-02-20T04:00:00Z,110.772,110.832,110.751,110.809,110.6328422,110.5914222,110.6717986,110.6483129,110.6189105,110.5458218
2019-02-20T05:00:00Z,110.809,110.877,110.8,110.873,110.6407163,110.596998,110.6847794,110.6580819,110.6255971,110.561309
2019-02-20T06:00:00Z,110.873,110.876,110.825,110.842,110.6473157,110.6018495,110.6949226,110.6660784,110.6312919,110.5761766
2019-02-20T07:00:00Z,110.842,110.938,110.842,110.892,110.6553382,110.6075951,110.7076373,110.6759011,110.6381526,110.5904495
2019-02-20T08:00:00Z,110.892,110.95,110.822,110.847,110.6616222,110.6123358,110.7166284,110.6833401,110.6436486,110.6113026
2019-02-20T09:00:00Z,110.847,110.872,110.768,110.786,110.6657001,110.6157747,110.721104,110.6878036,110.6473947,110.6383984
2019-02-20T10:00:00Z,110.786,110.816,110.747,110.78,110.6694477,110.6190267,110.7249038,110.6918122,110.6508843,110.6633265
2019-02-20T11:00:00Z,110.78,110.841,110.763,110.836,110.6749084,110.6233232,110.7320713,110.6980812,110.6557558,110.6862604
2019-02-20T12:00:00Z,110.836,110.844,110.732,110.758,110.6776327,110.62599,110.7337441,110.7006864,110.6584464,110.7073595
2019-02-20T13:00:00Z,110.758,110.809,110.731,110.797,110.6815464,110.6293764,110.7378251,110.7048739,110.6620926,110.7267708
2019-02-20T14:00:00Z,110.797,110.87,110.78,110.857,110.687299,110.6338838,110.7455138,110.7114881,110.6672217,110.731
2019-02-20T15:00:00Z,110.857,110.879,110.748,110.755,110.6895187,110.6362821,110.7461258,110.7133799,110.6695317,110.95
2019-02-20T16:00:00Z,110.755,110.777,110.69,110.696,110.6897312,110.6374646,110.7428919,110.7126243,110.6702282,110.94596
2019-02-20T17:00:00Z,110.696,110.696,110.651,110.668,110.6890187,110.6380693,110.7380602,110.7106841,110.6701696,110.9357216
2019-02-20T18:00:00Z,110.668,110.712,110.622,110.668,110.6883295,110.638662,110.7335402,110.7088282,110.6701125,110.9186383
2019-02-20T19:00:00Z,110.668,110.877,110.66,110.825,110.6928105,110.6423518,110.7394408,110.7138792,110.6741885,110.8949072
2019-02-20T20:00:00Z,110.825,110.855,110.772,110.841,110.6976692,110.6462855,110.745993,110.7194062,110.6785782,110.877
2019-02-20T21:00:00Z,110.841,110.903,110.815,110.843,110.7024342,110.6501808,110.7522515,110.7247798,110.6829051,110.622
2019-02-20T22:00:00Z,110.843,110.862,110.784,110.801,110.7056658,110.6531673,110.7553966,110.7280937,110.6860129,110.62762
2019-02-20T23:00:00Z,110.801,110.829,110.75,110.75,110.7071194,110.6550848,110.7550484,110.7290462,110.6876968,110.6331276
2019-02-21T00:00:00Z,110.75,110.785,110.657,110.675,110.7060663,110.6554792,110.749884,110.7266964,110.6873626,110.638525
2019-02-21T01:00:00Z,110.675,110.72,110.591,110.71,110.7061953,110.6565588,110.7473108,110.7259704,110.6879583,110.903
2019-02-21T02:00:00Z,110.71,110.854,110.699,110.849,110.7108774,110.6603695,110.7538714,110.7313195,110.6921963,110.89676
2019-02-21T03:00:00Z,110.849,110.855,110.788,110.812,110.7141929,110.6633721,110.7576217,110.7348274,110.695349,110.8906448
2019-02-21T04:00:00Z,110.812,110.813,110.742,110.791,110.7167112,110.6658994,110.7597751,110.7372697,110.6978661,110.8846519
2019-02-21T05:00:00Z,110.791,110.819,110.711,110.725,110.7169829,110.6670697,110.7575315,110.7367362,110.6985802,110.8787789
2019-02-21T06:00:00Z,110.725,110.78,110.691,110.771,110.718754,110.6691277,110.7584005,110.7382259,110.700486,110.8730233
2019-02-21T07:00:00Z,110.771,110.83,110.748,110.762,110.7201719,110.6709668,110.7586327,110.7392596,110.7021048,110.8673828
2019-02-21T08:00:00Z,110.762,110.778,110.692,110.744,110.7209531,110.672413,110.7576887,110.7394657,110.7032073,110.8618552
2019-02-21T09:00:00Z,110.744,110.748,110.663,110.702,110.7203317,110.6729988,110.7540958,110.7378368,110.7031755,110.8564381
2019-02-21T10:00:00Z,110.702,110.742,110.691,110.736,110.7208454,110.6742464,110.7529284,110.7377569,110.7040393,110.8511293
2019-02-21T11:00:00Z,110.736,110.771,110.726,110.748,110.7217357,110.6757069,110.7526104,110.7382023,110.7051962,110.8459267
2019-02-21T12:00:00Z,110.748,110.758,110.665,110.708,110.7212854,110.6763463,110.7497323,110.7368891,110.70527,110.8408282
2019-02-21T13:00:00Z,110.708,110.727,110.562,110.641,110.7186531,110.6756464,110.7427173,110.73272,110.7035786,110.8358316
2019-02-21T14:00:00Z,110.641,110.701,110.571,110.666,110.7169268,110.6754554,110.7377678,110.7298191,110.7025897,110.8248784
2019-02-21T15:00:00Z,110.666,110.706,110.616,110.661,110.7150931,110.6751691,110.7328151,110.726827,110.7014953,110.8143632
2019-02-21T16:00:00Z,110.661,110.739,110.649,110.717,110.7151556,110.6759975,110.7317947,110.7263997,110.7019033,110.8042687
2019-02-21T17:00:00Z,110.717,110.816,110.714,110.801,110.7179702,110.6784728,110.7362596,110.7296432,110.7045111,110.562
2019-02-21T18:00:00Z,110.801,110.836,110.757,110.769,110.7196433,110.6802654,110.7383719,110.7313544,110.7062082,110.56708
2019-02-21T19:00:00Z,110.769,110.787,110.662,110.664,110.7178189,110.6799433,110.7335737,110.7284259,110.7050974,110.5778368
2019-02-21T20:00:00Z,110.664,110.726,110.662,110.702,110.7173003,110.6803801,110.7315367,110.727277,110.7050159,110.5881633
2019-02-21T21:00:00Z,110.702,110.713,110.68,110.694,110.7165363,110.6806498,110.729115,110.7258302,110.704726,110.5980768
2019-02-21T22:00:00Z,110.694,110.714,110.618,110.662,110.7147482,110.6802805,110.724785,110.7230549,110.7036017,110.6075937
2019-02-21T23:00:00Z,110.662,110.73,110.65,110.705,110.7144286,110.68077,110.7235085,110.7222699,110.7036385,110.61673
2019-02-22T00:00:00Z,110.705,110.73,110.626,110.712,110.714349,110.6813884,110.722766,110.7218234,110.7038585,110.618
2019-02-22T01:00:00Z,110.712,110.755,110.68,110.706,110.7140753,110.6818757,110.7216843,110.7211355,110.7039148,110.626
2019-02-22T02:00:00Z,110.706,110.767,110.702,110.745,110.7150892,110.6831257,110.7231886,110.722173,110.704996,110.626
2019-02-22T03:00:00Z,110.745,110.76,110.725,110.739,110.7158732,110.6842321,110.7242087,110.7229046,110.7058909,110.6344
2019-02-22T04:00:00Z,110.739,110.81,110.732,110.781,110.7180085,110.6861483,110.7278726,110.7254305,110.7078674,110.642464
2019-02-22T05:00:00Z,110.781,110.797,110.746,110.758,110.7193197,110.6875711,110.7298163,110.7268466,110.7091867,110.6502054
2019-02-22T06:00:00Z,110.758,110.789,110.751,110.757,110.7205551,110.688946,110.7315701,110.7281576,110.710445,110.6576372
2019-02-22T07:00:00Z,110.757,110.767,110.71,110.742,110.7212582,110.6899966,110.732243,110.7287595,110.7112754,110.6647717
2019-02-22T08:00:00Z,110.742,110.797,110.721,110.775,110.7230202,110.6916798,110.7350015,110.7307699,110.7129523,110.6716209
2019-02-22T09:00:00Z,110.775,110.855,110.751,110.836,110.7267245,110.6945376,110.7415176,110.7353451,110.7161904,110.678196
2019-02-22T10:00:00Z,110.836,110.907,110.832,110.869,110.7313892,110.6979923,110.7497422,110.7411562,110.7202117,110.6888043
2019-02-22T11:00:00Z,110.869,110.887,110.848,110.868,110.7358683,110.7013588,110.7573718,110.7466712,110.7241009,110.7062599
2019-02-22T12:00:00Z,110.868,110.887,110.852,110.86,110.7399382,110.7045002,110.7639929,110.7515985,110.7276772,110.7223191
2019-02-22T13:00:00Z,110.86,110.888,110.662,110.691,110.7383336,110.7042329,110.7592837,110.7489638,110.726712,110.907
2019-02-22T14:00:00Z,110.691,110.748,110.644,110.69,110.7367489,110.703951,110.7548138,110.7464001,110.7257459,110.9021
2019-02-22T15:00:00Z,110.69,110.771,110.63,110.756,110.7373801,110.7049817,110.7548903,110.7468175,110.726542,110.891776
2019-02-22T16:00:00Z,110.756,110.759,110.68,110.705,110.7363185,110.7049821,110.7516716,110.7449994,110.7259751,110.8760694
2019-02-22T17:00:00Z,110.705,110.705,110.556,110.578,110.7311277,110.7024676,110.740467,110.7377385,110.7220811,110.8613053
2019-02-22T18:00:00Z,110.578,110.667,110.571,110.656,110.7286645,110.7015474,110.7350175,110.7341847,110.7203421,110.8368809
2019-02-22T19:00:00Z,110.656,110.699,110.606,110.697,110.7276263,110.7014574,110.7325648,110.732568,110.7197278,110.8144104
2019-02-22T20:00:00Z,110.697,110.699,110.651,110.676,110.7259337,110.7009533,110.7289154,110.7301085,110.7185771,110.7937376
2019-02-22T21:00:00Z,110.676,110.684,110.627,110.642,110.7231817,110.6997859,110.723308,110.7262777,110.7165619,110.7747185
2019-02-24T22:00:00Z,110.648,110.778,110.644,110.759,110.7243561,110.7009584,110.7256107,110.7277004,110.7176787,110.556
2019-02-24T23:00:00Z,110.759,110.798,110.752,110.775,110.7260166,110.7024246,110.7287971,110.7297569,110.7191872,110.56044
2019-02-25T00:00:00Z,110.775,110.861,110.733,110.758,110.7270652,110.7035251,110.7306811,110.7309849,110.7202085,110.5699424
2019-02-25T01:00:00Z,110.758,110.782,110.648,110.679,110.7254893,110.7030395,110.7273469,110.7287246,110.7191241,110.5874059
2019-02-25T02:00:00Z,110.679,110.71,110.582,110.61,110.7217028,110.7011971,110.7197761,110.7235627,110.7162524,110.861
2019-02-25T03:00:00Z,110.61,110.646,110.606,110.643,110.7191223,110.7000447,110.7148228,110.72006,110.7143247,110.85542
2019-02-25T04:00:00Z,110.643,110.676,110.64,110.673,110.7176101,110.6995091,110.7121246,110.7180139,110.7132372,110.8499516
2019-02-25T05:00:00Z,110.673,110.69,110.616,110.63,110.7147377,110.6981327,110.7068262,110.7141872,110.7110468,110.8445926
2019-02-25T06:00:00Z,110.63,110.635,110.577,110.607,110.7112053,110.6963281,110.7003858,110.7095269,110.7083087,110.8393407
2019-02-25T07:00:00Z,110.607,110.696,110.598,110.623,110.7083133,110.6948761,110.6953932,110.7057648,110.7060637,110.8288471
2019-02-25T08:00:00Z,110.623,110.683,110.608,110.683,110.7074834,110.6946409,110.6945936,110.7047751,110.7054568,110.8187732
2019-02-25T09:00:00Z,110.683,110.719,110.661,110.69,110.7069101,110.694549,110.6942973,110.7041327,110.70505,110.8091023
2019-02-25T10:00:00Z,110.69,110.746,110.662,110.731,110.7077,110.6952708,110.6966652,110.7053008,110.7057329,110.7998182
2019-02-25T11:00:00Z,110.731,110.763,110.726,110.731,110.7084639,110.6959783,110.6988803,110.7064182,110.7063979,110.7909055
2019-02-25T12:00:00Z,110.731,110.752,110.688,110.729,110.7091372,110.6966322,110.7008235,110.7074,110.7069927,110.7823492
2019-02-25T13:00:00Z,110.729,110.826,110.727,110.809,110.7124114,110.6988573,110.7078027,110.7118174,110.7096771,110.577
2019-02-25T14:00:00Z,110.809,110.847,110.758,110.827,110.7161684,110.7013948,110.7154928,110.7168253,110.7127645,110.58198
2019-02-25T15:00:00Z,110.827,110.914,110.787,110.863,110.7209826,110.7045949,110.7250094,110.7231807,110.7167181,110.5925808
2019-02-25T16:00:00Z,110.863,111.083,110.857,111.075,110.7325897,110.7119297,110.7475894,110.7384772,110.7261465,110.611866
2019-02-25T17:00:00Z,111.075,111.234,111.062,111.19,110.7475868,110.7213964,110.7761321,110.7581087,110.7383532,110.6495567
2019-02-25T18:00:00Z,111.19,111.195,111.09,111.097,110.7590429,110.7288341,110.7968332,110.7728431,110.7477913,110.708001
2019-02-25T19:00:00Z,111.097,111.138,111.084,111.136,110.7714022,110.7368968,110.8187149,110.7886325,110.7580073,110.7606009
2019-02-25T20:00:00Z,111.136,111.136,111.016,111.033,110.7799791,110.7427602,110.8325398,110.7992572,110.765244,110.8079408
2019-02-25T21:00:00Z,111.033,111.071,111.027,111.056,110.789029,110.748963,110.8469566,110.8104199,110.7728954,110.8505467
2019-02-25T22:00:00Z,111.056,111.076,110.998,111.066,110.79811,110.7552409,110.8610884,110.8215321,110.7806087,110.8888921
2019-02-25T23:00:00Z,111.066,111.073,111.02,111.041,110.8060736,110.7608995,110.8726956,110.8310742,110.7874611,110.9234029
2019-02-26T00:00:00Z,111.041,111.076,110.972,111.007,110.8126614,110.7657728,110.8813604,110.8387231,110.7932384,110.9544626
2019-02-26T01:00:00Z,111.007,111.057,110.912,110.914,110.815984,110.768708,110.8834662,110.841996,110.7964164,111.234
2019-02-26T02:00:00Z,110.914,110.917,110.752,110.786,110.8150009,110.7690504,110.877178,110.8395614,110.7961423,111.22756
2019-02-26T03:00:00Z,110.786,110.819,110.758,110.794,110.8143123,110.7695445,110.8718117,110.8375805,110.7960859,111.2085376
2019-02-26T04:00:00Z,110.794,110.826,110.794,110.811,110.8142037,110.7703654,110.8678884,110.8364248,110.7964784,111.1902761
2019-02-26T05:00:00Z,110.811,110.838,110.767,110.787,110.8133118,110.7706948,110.8626698,110.8342759,110.7962289,111.1727451
2019-02-26T06:00:00Z,110.787,110.842,110.776,110.82,110.8135311,110.7716711,110.8599169,110.8336552,110.7968545,111.1559153
2019-02-26T07:00:00Z,110.82,110.839,110.758,110.832,110.8141366,110.7728657,110.8581158,110.8335832,110.7977794,111.1397586
2019-02-26T08:00:00Z,110.832,110.872,110.806,110.838,110.814919,110.7741555,110.856818,110.8337753,110.7988378,111.1242483
2019-02-26T09:00:00Z,110.838,110.888,110.809,110.838,110.8156758,110.7754198,110.8556039,110.833959,110.7998684,111.1093584
2019-02-26T10:00:00Z,110.838,110.878,110.798,110.873,110.8175553,110.7773521,110.8567263,110.8356564,110.8017929,111.095064
2019-02-26T11:00:00Z,110.873,110.882,110.827,110.878,110.8195371,110.7793451,110.8580988,110.8374974,110.8037984,111.0813415
2019-02-26T12:00:00Z,110.878,110.893,110.824,110.881,110.8215522,110.7813581,110.8595763,110.8393888,110.80583,111.0681678
2019-02-26T13:00:00Z,110.881,110.883,110.665,110.684,110.8170423,110.7794302,110.8482488,110.8326328,110.8026239,111.0555211
2019-02-26T14:00:00Z,110.684,110.809,110.676,110.746,110.8147131,110.7787682,110.8416521,110.8288662,110.8011338,111.0320898
2019-02-26T15:00:00Z,110.746,110.869,110.7,110.732,110.8120012,110.7778421,110.8345777,110.8246546,110.7993145,111.0100644
2019-02-26T16:00:00Z,110.732,110.785,110.701,110.768,110.8105585,110.7776472,110.8302824,110.8221913,110.7984904,110.9893606
2019-02-26T17:00:00Z,110.768,110.806,110.713,110.72,110.8075894,110.7765057,110.8231674,110.8177482,110.7964249,110.9698989
2019-02-26T18:00:00Z,110.72,110.757,110.666,110.685,110.8035701,110.7746937,110.8142534,110.8119766,110.7934927,110.951605
2019-02-26T19:00:00Z,110.685,110.696,110.421,110.506,110.7938137,110.769373,110.7943661,110.7986733,110.7859271,110.9344087
2019-02-26T20:00:00Z,110.506,110.608,110.505,110.565,110.7863116,110.765326,110.7795683,110.7885135,110.7801132,110.893336
2019-02-26T21:00:00Z,110.565,110.599,110.558,110.576,110.7794161,110.761577,110.7664348,110.7792738,110.7747418,110.8555491
2019-02-26T22:00:00Z,110.576,110.589,110.523,110.562,110.7722877,110.757625,110.7532455,110.7698271,110.7691433,110.8207852
2019-02-26T23:00:00Z,110.562,110.585,110.525,110.553,110.765098,110.753573,110.7403264,110.7603999,110.7634554,110.7888024
2019-02-27T00:00:00Z,110.553,110.581,110.513,110.533,110.7574882,110.7492052,110.7269505,110.7505129,110.7573907,110.7593782
2019-02-27T01:00:00Z,110.533,110.618,110.533,110.603,110.752423,110.7463101,110.7189537,110.7440993,110.7533278,110.7323079
2019-02-27T02:00:00Z,110.603,110.605,110.553,110.579,110.746737,110.742997,110.7099244,110.7369211,110.7487403,110.7074033
2019-02-27T03:00:00Z,110.579,110.607,110.56,110.601,110.7419587,110.7401852,110.7028971,110.7310115,110.7448524,110.684491
2019-02-27T04:00:00Z,110.601,110.626,110.576,110.593,110.7370748,110.7372706,110.6958069,110.725011,110.7408562,110.6634118
2019-02-27T05:00:00Z,110.593,110.611,110.555,110.57,110.731597,110.7339583,110.6876903,110.7182714,110.73636,110.6440188
2019-02-27T06:00:00Z,110.57,110.581,110.44,110.488,110.7236102,110.7290879,110.6748071,110.7082596,110.7298242,110.6261773
2019-02-27T07:00:00Z,110.488,110.491,110.355,110.378,110.7122787,110.7221356,110.6556583,110.6939005,110.7205657,110.611
2019-02-27T08:00:00Z,110.378,110.443,110.355,110.392,110.7017778,110.7155983,110.638648,110.6807743,110.7119192,110.5854
2019-02-27T09:00:00Z,110.392,110.438,110.379,110.426,110.6927359,110.7098637,110.6249288,110.6696972,110.704395,110.56236
2019-02-27T10:00:00Z,110.426,110.454,110.406,110.439,110.6844167,110.7045,110.6129334,110.6596669,110.697411,110.541624
2019-02-27T11:00:00Z,110.439,110.49,110.418,110.476,110.6775833,110.6999753,110.604099,110.6516814,110.6915844,110.5229616
2019-02-27T12:00:00Z,110.476,110.569,110.474,110.558,110.6736626,110.6971639,110.6011249,110.6476083,110.688069,110.355
2019-02-27T13:00:00Z,110.558,110.728,110.532,110.693,110.6742966,110.6970814,110.6070523,110.6495818,110.6881987,110.35928
2019-02-27T14:00:00Z,110.693,110.834,110.686,110.821,110.6791065,110.6995353,110.6208554,110.6570348,110.6916935,110.3740288
2019-02-27T15:00:00Z,110.821,110.915,110.728,110.893,110.6861194,110.7033662,110.6384131,110.6672941,110.6969911,110.4016271
2019-02-27T16:00:00Z,110.893,110.983,110.778,110.929,110.6940827,110.7078342,110.6571606,110.6786727,110.7030966,110.4426969
2019-02-27T17:00:00Z,110.929,110.989,110.926,110.945,110.7023095,110.7125306,110.6757309,110.6902521,110.7094624,110.4967272
2019-02-27T18:00:00Z,110.945,111.037,110.937,110.956,110.7106272,110.7173518,110.6938128,110.7018064,110.7159503,110.5557999
2019-02-27T19:00:00Z,110.956,111.073,110.948,111.035,110.7212624,110.7236418,110.7158249,110.716293,110.7243463,110.623168
2019-02-27T20:00:00Z,111.035,111.048,110.983,110.991,110.7301063,110.7289361,110.7335781,110.7282368,110.7313635,110.6951411
2019-02-27T21:00:00Z,110.991,111.032,110.984,110.99,110.7386274,110.7341056,110.7501215,110.7396178,110.7381697,110.7555985
2019-02-27T22:00:00Z,110.99,110.997,110.934,110.945,110.7453937,110.7382818,110.7626943,110.7485475,110.7436126,110.8063827
2019-02-27T23:00:00Z,110.945,110.954,110.857,110.863,110.7492496,110.7407514,110.7691656,110.7535237,110.7467544,110.8490415
2019-02-28T00:00:00Z,110.863,110.941,110.816,110.845,110.752389,110.7428158,110.7740581,110.7575009,110.7493398,111.073
2019-02-28T01:00:00Z,110.845,110.917,110.821,110.894,110.757032,110.7458095,110.7817963,110.7634357,110.7531467,111.06786
2019-02-28T02:00:00Z,110.894,110.898,110.821,110.871,110.7607686,110.7482885,110.7875514,110.7681124,110.7562481,111.0628228
2019-02-28T03:00:00Z,110.871,110.891,110.837,110.887,110.7649074,110.7510353,110.7939674,110.7732814,110.7596889,111.0578863
2019-02-28T04:00:00Z,110.887,110.897,110.869,110.881,110.7687137,110.7536088,110.7995824,110.7779648,110.7628813,111.0530486
2019-02-28T05:00:00Z,110.881,110.938,110.801,110.807,110.769969,110.7546661,110.800061,110.7792272,110.7640423,111.0483076
2019-02-28T06:00:00Z,110.807,110.853,110.697,110.776,110.7701667,110.7550885,110.7985087,110.7790869,110.764357,111.0384153
2019-02-28T07:00:00Z,110.776,110.812,110.739,110.758,110.7697678,110.7551462,110.7958952,110.7781701,110.7641897,111.0179304
2019-02-28T08:00:00Z,110.758,110.803,110.661,110.802,110.7708246,110.756074,110.7962891,110.7792062,110.7651847,110.9986746
2019-02-28T09:00:00Z,110.802,110.846,110.769,110.789,110.7714205,110.756726,110.7958188,110.779632,110.7658114,110.9716606
2019-02-28T10:00:00Z,110.789,110.792,110.726,110.755,110.7708821,110.7566918,110.7931853,110.778561,110.7655269,110.9468078
2019-02-28T11:00:00Z,110.755,110.8,110.734,110.792,110.7715745,110.757391,110.7931089,110.7791453,110.7662236,110.9239432
2019-02-28T12:00:00Z,110.792,110.824,110.738,110.814,110.7729655,110.758512,110.7944567,110.7806608,110.7674809,110.9029077
2019-02-28T13:00:00Z,110.814,111.133,110.742,111.095,110.783524,110.7651751,110.8138466,110.7943277,110.7760998,110.661
2019-02-28T14:00:00Z,111.095,111.259,111.02,111.258,110.7990806,110.774934,110.8425016,110.8144873,110.7887814,110.67044
2019-02-28T15:00:00Z,111.258,111.433,111.179,111.298,110.8154386,110.7852917,110.8718886,110.8355096,110.8021819,110.6939824
2019-02-28T16:00:00Z,111.298,111.439,111.272,111.385,110.8341128,110.7971672,110.9049926,110.8594005,110.8175192,110.7383235
2019-02-28T17:00:00Z,111.385,111.439,111.32,111.327,110.850273,110.8076589,110.9322189,110.8797309,110.8309266,110.7943776
2019-02-28T18:00:00Z,111.327,111.374,111.295,111.352,110.8667231,110.8184379,110.9593015,110.9002644,110.844639,110.8459474
2019-02-28T19:00:00Z,111.352,111.421,111.324,111.408,110.8844699,110.8301124,110.9882498,110.9223398,110.8594643,110.8933916
2019-02-28T20:00:00Z,111.408,111.494,111.37,111.464,110.9034708,110.8426647,111.0189434,110.9458903,110.8753731,110.9370403
2019-02-28T21:00:00Z,111.464,111.468,111.372,111.382,110.9191603,110.8533446,111.0423664,110.9648516,110.8887054,110.9927362
2019-02-28T22:00:00Z,111.382,111.414,111.369,111.382,110.9343354,110.863813,111.0642782,110.9829885,110.9016869,111.0428626
2019-02-28T23:00:00Z,111.382,111.415,111.323,111.361,110.9483244,110.8736583,111.0834216,110.9994237,110.9137741,111.0879763
2019-03-01T00:00:00Z,111.361,111.588,111.359,111.536,110.9675925,110.8867739,111.1126202,111.0227531,110.9301484,111.1285787
2019-03-01T01:00:00Z,111.536,111.679,111.512,111.649,110.9899337,110.9018675,111.1472253,111.0499813,110.9490656,111.1837093
2019-03-01T02:00:00Z,111.649,111.77,111.629,111.756,111.0150506,110.918781,111.1865011,111.0806777,110.9703007,111.25305
2019-03-01T03:00:00Z,111.756,111.758,111.664,111.67,111.0365244,110.9336567,111.2176946,111.1063004,110.9887138,111.335762
2019-03-01T04:00:00Z,111.67,111.679,111.642,111.662,111.0570318,110.9480793,111.2463595,111.1304613,111.0064319,111.4052401
2019-03-01T05:00:00Z,111.662,111.737,111.658,111.713,111.0785389,110.9632263,111.2764653,111.1557891,111.0250258,111.4636016
2019-03-01T06:00:00Z,111.713,111.831,111.707,111.826,111.1030458,110.9803109,111.3119191,111.1849287,111.0461041,111.5126254
2019-03-01T07:00:00Z,111.826,111.844,111.786,111.818,111.126487,110.9968988,111.3445695,111.2124535,111.0664171,111.5699328
2019-03-01T08:00:00Z,111.818,111.924,111.806,111.905,111.152012,111.014881,111.3807263,111.2425642,111.0884851,111.6247463
2019-03-01T09:00:00Z,111.905,111.983,111.896,111.908,111.1767985,111.0325665,111.414744,111.2714962,111.1100513,111.684597
2019-03-01T10:00:00Z,111.908,111.937,111.826,111.859,111.1991657,111.0489315,111.4434057,111.2970399,111.1297604,111.7442776
2019-03-01T11:00:00Z,111.859,111.874,111.801,111.82,111.219521,111.0642002,111.4677021,111.3197773,111.1479246,111.7920221
2019-03-01T12:00:00Z,111.82,111.854,111.764,111.848,111.2401268,111.079721,111.4922374,111.3427435,111.1663477,111.983
2019-03-01T13:00:00Z,111.848,111.902,111.798,111.851,111.2601555,111.0949939,111.5153834,111.3648416,111.1843648,111.97862
